,comments,likes
138,그 와중에 방향지시등 레버랑 와이처 레버는 아반떼급이네,3
139,롤스로이스! 집보다 싸다!!,1
140,근데 흰색 시트 오래되면 이염되고 그러는데......롤스로이스는 그것도 고급가죽이라 상관 없는건가.....,1
141,"5:02~5:08 그건 롤스로이스라서 잘끼워주는거에요 선생님,,",1
142,이런 차는 느리게 달리며 나 롤스로이스야 라고 뽐내는 차,1
143,다른 시승에비해 유난히 긴장하신거같아요,2
144,다다다다음생에 한번 꿈꿔봐야지...,1
145,김한용님이 롤스로이스를 사서 타면?뭐야?  돈 디게 많이 벌었대? 라고 바로 반응이 오는 차. 차만으로 부를 가늠해주는 차. 알아서 기어~라고 해주는 차죠. 그게 젤루 큰 매력.,1
146,핸들조향이 안되는이유어차피 저 정도 차타는 분들은 전용기사라는 이미 훌륭한 자율주행시스템이 있음.. ㅋㅋㅋㅋㅋ,1
147,김한용님! 다름이아니고 오늘 외출하다 주차장에서 출시준비중인(?)차량을 보았는데 사진을 찍어놓았습니다.제보좀 드리고싶은데 메일주소좀 알 수 있을까요??해당차량은 BMW사의 suv같은데 전기차모델인것 같습니다,7
148,예전에는 집을 팔아도 못샀는데 지금은 집 팔면 3대는 살 수 있음 ㅋㅋ,1
149,마법 양탄자를 타보신분이 여기 계셨군요 ㅋㅋㅋ,1
150,부모님 뒤에 모시고 롤스로이스 타는게 내꿈임..,1
151,"11:55 어댑티브 크루즈 핸들 조향하지 않는 이유에 대해서 롤스로이스 답변""애초에 우리차는 오너가 직접 운전하는 차가 아닙니다. 불완전한 어댑티브 크루즈 쓰실거면 그 대신 운전기사를 고용하세요""",2
152,11:32 내 뒤에있는 롤스로이스 차주가 앞을 보지않는다.(ㄷㄷㄷ;),82
153,신발 벗고 타야할 거 같은 포스,1
154,보험료 얼마나 나올까요?,1
155,17:41 이거는 벤츠의 E-ABC가 제일 좋다고 생각합니다 개인적으론... ㅋㅋ,2
156,5:09 다른 차들이 다 비켜주니까,10
157,사이버펑크 2077에 나오는 차처럼 생기기는 했다나는 사펑도 없고 롤스로이스도 없지만 ㅠ...,1
158,12:55 그럼 편집장님은 어떤 내비가 마음에 드셨나요?,1
159,ㅋㅋ 저 차를 어떻게 타냐 ㅈㄴ 무섭다 긁는 순간 와우 상상만 해도 랄부 떨리네요,1
160,김모카 기자님 너무 멋있으시네요~~마치 신사다운 영국귀족 느낌...,4
161,제로백 따지는 슈마허 선생님들 입들 싹 닫고 있는거 보소ㅋㅋㅋㅋ,109
162,저거 타려면 재산이 100억은 되어야 겠네,3
163,2:15 젊은 사람들이 좋아할만하지만 살돈은 없다는...,1
164,광고라고 해봐야 저것을 살 수 없는데 무슨 의미가... ㅎㅎㅎㅎ,7
165,14:53 형님 본네트 넘 세게 닫으시는거 아닌가요?ㅎㅎㅎ,2
166,딴건 모르겠고 우산 꽃이가 탐난다 ㅋㅋㅋㄱ,1
