,comments,likes
0,솔직히 지금 나오는 벤츠 SUV보다 이 차 디자인이 더 멋진 것 같습니다. 왜 단종시켰는지 이해할 수가 없어요...,5
1,glk 개인적으로 디자인 맘에드는 모델이네요… 전에 끝물에 고민하다가 다른차 샀는데… 오랜만에 보니 이쁘네요,2
2,이모델 다음버전 4년 탔는데 잔고장도 없고 디자인 여전히 멋지고 저만한 가성비 찾기 힘들거같아요.그 단단한 느낌 역시 벤츠.,1
3,전기형 중고차사서 타고있는데옵션이 구리고 좁지만 딱히 별문제는 없는거같아요. 엊그제 인터쿨러 호스 누유수리 했어요. 기본이 탄탄합니다,5
4,14년식 glk 프리미엄 신차로 사서 아직까지잔고장없이 잘타고 있습니다. 벤츠만 수리하는 정비소에서도 glk 는 잔고장없다고 하시네욥.,4
5,도봉구미남님~ 벌써 6개월 시간이 순삭이네요~저도 후기형 2대 스탠다드랑 프리미엄 둘다 타봤지만 정말 갓성비는 glk전기형 추천합니다. 천만원이 적지않다는말씀 공감합니다총알 여유 되시는 분들은 후기형 프리미엄요~ 통풍 키리스고 옵션이 목말라집니다. 꼭 가세요~ 감기조심하세요남은한해도 화이팅,10
6,"SLK GLK 같이 타고 있는데..  벤츠 LK  시리즈가 딱 내 스타일인듯.. 합리적이지만 개성은 강한..    LK  시리즈는 내연기관의 완성도가 가장 높은 시기의 벤츠로 기억될듯,..  CLK 아직 못 타 봄.  헤헤",12
7,Glk는 후기형이 디자인이 갑이죵뒷좌석 플랫으로 접혀서 차박도 개꿀,3
8,형님 영상 잘봤습니다 ㅎㅎ ev6 gt line 이번에 출고받아서 전기차 타고 다니는데 신세계네요 ㅠ 정말 좋습니다 예전에 어릴때 glk가 너무 예뻐서 제 드림카였는데 벌써 세월의 무게를.. 느끼네욬ㅋㅋㅋㅋㅋㅋㅋ,4
9,실생활 suv. 세단 리뷰 너무조아요~2년전 차주분들 차들 리뷰할때영상도 그립네요 ㅎㅎ;;,3
10,영상 보고 반해서 구입 예정입니다 ㅎㅎ 저도 좋은 차 구했으면 좋겠네요 영상 감사합니다,1
11,쿠페형 SUV 보다는 각지고 투박한 SUV 디자인을 선호하는데 저도 GLK 디자인 호네요.ㅋㅋ 멋집니다. 도봉구주민님이랑 잘 어울리는 차 같아요.,1
12,연식이 있는 디젤 차량이라 dpf 가 걱정이긴 하네용 의견 궁금합니다 ㅎㅎ,7
13,저에 20대를 같이한 화이트색상GLK 정말좋은차 였습니다. 정말 쫀쫀한 맛이있는 차죠.살짝각진 디자인도 정말좋아요.다만 뒷자리가 좀좁다정도..,1
14,매우 실용적인 차량인거 같아요.  그렇게 실내 트림?을 우드에서 카본이나 다른 무늬로 수전사 하게 되면 비용은 얼마 정도나 들까요?  추천할만한 샾이 있거든 알려주세요.,1
15,현실적인 리뷰 감사합니다~ 이런 차량들 리뷰가 더 좋네요. 냄새도 못 맡는 차량들 말고..,1
16,sq5 타고 있지만 여력되면 sq5 가 소형suv 에선 최강이더라구요. 감가 심해서 싸구요.벤츠도 궁금하네요 ^^,1
17,미국에서 후기형 glk350탔는데 잘나가고 좋았던 기억이 있네요 ㅎ,2
18,11년형 glk350 9년넘게 타다가 일년여전에 미션오일누유땜에 기변했지만 매력이 넘치는 차죠. 다시 사고싶은차. 블루투스는 있지만 통화만 가능하고 aux 글러브박스 안쪽에 있어요.,5
19,저때 디자인이 진짜 벤츠답지..지금은 너무 장개스러운,15
20,"glk 14년식 신차로 구매한 오너 입장해서 장점은 부드러운 승차감, 각진 디자인 그리고 무엇보다도 잔고장이 없는게 최대 장점인 듯 해요",25
21,슬슬 그'각'을 잡는 도주형 ㅎㅎㅎ,85
22,가성비 좋군요~^^ㅎㅎ,1
23,전기형 구매후 부족한 부분을 안드로이드오토하고 몇가지 작업해도 괜찮을듯하네요 ^^,2
24,저도 어머니께 물려받은 12 년식 220 CDI GLK 타고있어요 한 6만 정도 ~~ 정말 장고장 없는거 장점 ~~,6
