,comments,likes
0,주위에서 쉽게 볼수 있는 국산차 시승기 맘에 듭니다. 앞으로도 질 좋은 시승기 부탁드려요.,1
1,안전성만 보완되면 진짜 좋은차일텐데,2
2,엑센트 1.4vvt모델도 의외로 상당히 경쾌해서 재밌던차였는데요. 디젤모델도 궁금한데 이번에 DCT까지올라가서 더 기대가크네요. 가격이 아반떼와 그닥차이가 크지않은점은 아쉽네요.. ㅜㅜ,3
3,너무 유익하게 시청하였습니다. 모터그래프가 시승기중 최고입니다. 계속기대할게요^^,1
4,엑센트.. 정말 가성비가 좋아 보입니다. 디자인도 좋고 내부 편의사양도 좋은거 같구요... 가격도 연비도 저렴하고 ㅎ !,1
5,이런 차 리뷰 너무 좋습니다.잘 봤습니다.,10
6,"잘봤습니다!ㅎ  그리고 모터그래프에서 유로6엔진에대한 기사도 보고싶습니다.올해 안에 유로6엔진으로 교체가됬거나 된다고하는데, 요소수라던지, 혜택이라던지,국산차는 얼마나 준비가 된상황인지 궁금해서요 ㅎㅎ 무튼 잘보고 다음영상도 기대하겠습니다!!",2
7,괜찮은거 같다!!엑센트 세단만 보고 이거보니까 괜찮을거같네요디젤이면 나름 10년이상타도 별무리는 없어보이네여,2
8,단순한 퍼포먼스만이 아닌 실용성을 이야기 하는 리뷰 감사합니다리뷰보니 더욱 갖고싶어지네요,4
9,정말 잘봤습니다평소엑센트에관심이있었고특히2015년형엑센트시승기를 보고싶었는데 잘없어 아쉬웠는데 감사합니다.혹시 코란도c도한번시승기 써보실수있을까요?2015년형모델이많이달라져서궁금하네요,3
10,2020년에 지나가던 차 보고 검색해보니 모터그래프 리뷰가 딱! ^^,1
11,아 역시 김한용기자님은 현기차 시승기를 하실 때 고향에 돌아온 것 처럼 입담이 술술술 ㅋㅋ,1
12,잘 봤습니다. 제 첫차로 사면 좋을꺼 같네요.ㅎ,1
13,모터그래프트는 엑센트도 리뷰해주시네 광고도 없고 ...다른리뷰어들은 거의 관심이 없던데... ㅎㅎ 암튼 잘봤습니다,25
14,현대차 중 제일 막내의 매력과 직장인들의 실용성과 저렴한 가격으로 탈 수있는 자동차네요 엑센트 새로운 모델도 나왔지만 한국에 출시가 되지 않는다고 하네요 아쉽네요.ㅡ,1
15,k3 1.6gdi 랑 엑센트1.6vgt로 2달째고민 중이네요..가솔과 디젤의 차이도 있긋지만 엑디 어지간한 풀옵가깝게 뽑으니 소형가격이 준중형풀옵 뺨칠듯 하고 뭔가 기준이 없어 결정을 못하긋네여,3
16,엑디수 연비 급나게 좋다네욤,1
17,2020년에 보고있는데 많이 다르셧네요 새로운 느낌,2
18,잘 보았습니다. 감사합니다. 다음에 i30 디젤 dct 리뷰해 주세요~~~,1
19,시내연비는 잘 나와주나요?이무래도 변속기가 좀 효율적이라서 좋을것같긴한대I30dct리뷰좀 부탁드려요,2
20,신형 엑센트 한국에도 나오면 좋겠다,3
21,요세 악플을 많이 고려하신듯한 느낌이 드네요편안하고 직관적인 평가를 하시는 리뷰도 좋았는데...^^요즘 뭐하나 잘못하면 단체로 물어뜯으니...회사가 커질수록그런 부분이 무서워지는것 같습니다그래서 한국에서는 앞에 나서는 자리가 어려운게 아닌가...^^리뷰 잘보고 있구요 김한용기자님 스타일을 전 존중합니다 화이팅!!,1
