,comments,likes
0,과하지 않는 디자인이 좋은것 같아요.. 깔끔하네요,6
1,딱봐도 좋아보인다. 특히 네비게이션이 유리에 보이는건 어디든 참고해서 만들어줘도 될 만큼 좋아보이네요 ㅎㅎ,14
2,디자인이나 장식이 과하지 않아서 좋다.,14
3,ID4 구매 예정이라 ID4 Review 영상들을 많이 시청했는데 가장 좋은 영상인 것 같습니다.,9
4,외관은 아이오닉5가 혁신적인데실내는 id4가 훨씬 좋네요,1
5,사전예약 걸어놓았는데 군더더기 없이 깔끔해서 좋아보이네요,1
6,뒤는 포르쉐느낌도 나고 펑펑짐한게...잘빠졌네 실내디자인이 다소 투박하지만 심플해서 나쁘지않고,4
7,과거 국내에서 OTA가 안됐던 건 법규 상 제한 때문이었죠. 이제는 제조사마다 규제 샌드박스 신청을 통해 허가를 받을 수 있게 돼서 OTA를 지원하는 차량들이 점차 늘어나고 있습니다.,7
8,"우선 전기차라는 새로운 플랫폼으로 가면서 아이오닉이 초반에 매우 과해 괴리감까지 느껴졌던 디자인인이 현재는 꽤 적응이 되고 미래지향적으로 보이는 반면 기타 유선형 디자인은 화석연료엔진의 구닥다리 느낌의 연장선으로 보여 매우 진부하게 느껴진다.. 나는 현대를 좋아하지는 않고 아이오닉을 좋아하지 않지만. 그 참신한 디자인은 언제나 새롭고 현재 1세대인점을 감안하면 세대를 거듭할수록 멋진 디자인으로 변경될것에 벌써 기대가 된다. 외제 고급브랜드를 제외한 폭스바겐, 현대, 도요타 수준의 브랜드에서 전기차의 디자인이 아이오닉을 넘지 못하면 디자인측면에서 기타 브랜드들은 고전을 면치 못할 것이다.",1
9,앞좌석 군더더기가 없네요.좋은듯..센터페시아나 1열 디자인은 쓸데없는 요소를 잘줄인듯.. 현대기아가 밀고있는커브드 디스플레이가 과연 어떤용도로 좋은지모르겠어요..간지난다는거 외에...,19
10,"노르웨이에서 공유차량 서비스로 이용해봤습니다. 승차감 좋고 운전하는 재미도 있습니다만, 배터리 때문인지 앞좌석 의자에서 바닥면까지의 깊이가 다른 차량대비 깊지 않아서 다리가 조금 불편하긴 했습니다. 다리를 아래로 내려두기 보단 앞으로 뻗고 타는 느낌이랄까요…",3
11,"와 OLED인가 차량 디자인도 세련되고 좋네 너무 전기차랍시고 미래형 스타일로 과하게 안나온게 멋지다테일램프는 제발 방향지시등, 후진등 저렇게 기존처럼 달아주지 요즘 현기차는 왜 죄다 하단에 다는지..심지어 세단도",12
12,일단 국산전기차랑 경쟁이 될지는 국내에 출시가 되봐야 확실히 알수있겠죠.,14
13,첫 차를 폭바 골프로 생각하고 있었는데 이게 들어오면 사고싶네요 ㅠㅠ 집 주변에 충전소도 많아서 무리없이 끌 수 있을듯ㅎ,5
14,운전 시작하고 160을 밟아본게 아예 없어서 ㄷㄷ,7
15,결론은 아주 객관적이네요 좋습니다,2
16,앞열에서 유리창 내리고 올리는 버튼은 불편한게 아니라 오히려 엄청 편한것 같습니다. 이차 저차 운행하다보니 버튼 위치가 다 달라서 특정 차량에서는 앞유리를 내린다는게 자꾸 뒷유리를 열게되더군요.그런 부분에서 너무 편한것 같고 뒷유리에 사람이 타있다면 알아서 뒤에서 열고 닫을테니 굳이 아이가 있는게 아니라면 앞에서 다 컨트롤 할 일이 없죠,5
17,좋고 나쁘고를 떠나서 우리나라에 출시가 빨리 될까요? 골프도 8세대 나온지가 언젠데 출시한다 확정이다 미정이다 말만 많고 결국 다른차 디젤만 줄줄이 팔고..ID4도 반도체 이슈 때매 유럽도 재고 딸리는 상황에 아직 전기차에 약간 보수적인 우리나라에 빨리 출시할까요?...또 질질 끌다가 페리할때 내놓는건 아닌지ㅋ,35
18,아이오닉5와 가격이 같다면 전 아이오닉 사겠어요. A/S'도 그렇고 뒷브레이크가 말도안되는 방식입니다.시대에 역행하는겁니다.,2
19,뭐 가격이 돈천이상 싸다면야..가성비 갑,3
20,미생님 동영상보면 테슬라와 나머지 자동차회사들의 생각의차이가보여요 자동차에 전기전자장치들이 들가는지 아님 컴퓨터프로그램위에 자동차를만드는지 생각보다 시간이지나면 더욱더 격차가 벌어질듯,3
21,원가절감이 오지게 보이긴한데 가격 경쟁하려면 어쩔수없는듯,1
22,디자인 군더더기없고 좋은데 2~3년 뒤에나 출시할듯,2
23,일단 WLTP 주행거리가 비슷하니까환경부 주행거리 인증받으면 4WD기준으로 400언저리 나오는 건 똑같겠죠...,8
24,폭스바겐 우리나라 들어오면 잘팔릴듯. . .,1
25,"주행거리 이야기할 때, 아이오닉5와 EV6를 묶어서 말한 부분이 다소 오해가 있을 것 같아서 댓글을 답니다.EV6의 WLTP 기준 주행거리는 528km로 폭스바겐 ID.4보다 깁니다.제가 볼 때 ID.4의 국내 기준 주행거리는 제네시스 GV60과 비슷한 수준이 될 것 같네요.",15
26,폭스바겐이니까 출시할때 할인 하려나...출시되면 길에 자주 보일듯...요소수 이슈가 있다보니까 포터는 부담스럽고 다마스는 구할수 없으니 그 중간쯤 되는 원가절감 씨게한 자영업자를 위한 전기차 같은건 언제나올까 생각하게되는 (이런게 나와야 전기차가 일반화의 지표 같기도 ),1
27,공조기 애들이 발로 차기 넘 좋은데 있다.....헐,3
28,김상영기자는 내가알고있는 자동차전문기자중에 탑3안에 드는거 같습니다.전달력과 디테일한 설명에 박수보내요,2
29,차 완전 이쁘네~,1
30,현기 소형차 액센트 수준의 내부 프라스틱 마감만 빼면 외관디자인은 정말 맘에 드네요.,2
31,최고속도를 굳이 제한해야하는 이유가 있을까요?,1
32,솔직히  아이오닉 오  이븨씩스  디자인은  못따라온다,4
33,거리가 더 나오는 거는  회생 제동 시스템 차이가 엄청 나죠!!!!!!,1
34,조잡하다...이제 독일차를 봐도 아무런 감흥이 없다...911빼고는...이차 보고 와!!! 하는 사람들 도대체 뭐지???,1
35,마크만 쌍용으로바꾸면코란도 이모션 ㅜ,1
36,전체적으로 이제 전기차로 전환이 가속도가 붙겠네요. 참 한번 타보고 싶은 모델입니다. 호기심이 배가 되었어요. ㅋㅋ,4
37,배터리가 어느 회사 것인지는 알 수 없나요?,2
38,"EV6에 발린 이유가 있네요! 우주최강 가성비 볼트ev보다 좋은점은 없으나, 가격은 많이 비쌈!",1
39,미국에선 경쟁사 차량들 포드 마크E나 모델Y보다 나은게 하나도 없다고 대차게 까이고 있죠,10
40,"표현이 꽤, 굉장히 등 애매한 것은 실제는 다를 수 있다는 것 ㅋㅋㅋ 성능, 크기 등을 표현할 때는 항상 수치로 얘기하세요. ㅋㅋㅋ",2
41,보조금받고 4천초반 500km거리 가능이면 대박일듯 최고속은 관심이없어서...ㅋㅋ,1
42,아~~~~여기가 전기차는 충전이 빠르면 주행거리가 짧아도 된다는 그곳인가요??,7
43,쉐보레..... 이쿼녹스기다리는데 이것도 또........ 나쁘지 않네..... 근데 가격대는 5천대이고 이쿼녹스는 3천대라.... 참....,2
44,"차량 사이즈가 이상한데... 오류 아닌가요? 1세대 티구안도 폭이 1,800이 넘는데...",1
45,티구안 계약 예정인데 좀 더 기다려지고 싶네요 ID.4가 더 취향에 맞는차인거 같아요,1
46,"하얀색 id4 오너입니다. 매우 맘에 드는 차...내부공간 넓지, 엄청 부드럽고 편안하지...스타일도 내 취향. 무엇보다 이질적으로 전기차라는걸 드러내지않는 차라 부모님도 부담없이 모십니다.진짜 가성비 탑임...",22
47,Id3가 4천 중반인데  4는 5천 넘을듯,1
48,"감사히 잘 보고 있습니다.10억짜리 거저줘도 최저지상고 17cm 안되면, 고철이 되는 게 제 경우라,,혹시 최저지상고 18cm 이상 되는지, 정말 궁금합니다.",1
49,개인적으론 디자인이 심심하네요,7
50,와 깔끔하고 세련된 디자인이 아이오닉의 조잡함 보다 낫네요 실내도 엄청 이쁘네,1
51,폭바랑 현기가 그나마 테슬라랑 비비는듯,13
52,오늘 봤는데 겁나이쁨,1
