,comments,likes
0,김한용의 모카대단하네요전직원이모두열정으로가득차있는것같아요역시  잘되는회사는   뭐가 달라도달라이러니  자동차매체중에  모카가최고지암튼  계속응원합니다,3
1,외관 디자인 자체이 원가 절감하기 정말 좋네요폭스바겐이 잘하는 분야 ^^,4
2,가격대비 내부 옵션은 좀 아쉽긴하네요 ㅠㅠ 뭐.. 저렴하게 외제차 느낌은 내고 싶은 분들에겐 좋은 선택지가 되지 않을까싶습니다,3
3,디자인자체는 제일 깔끔하고 좋은듯 가솔린 없는게 아쉽,10
4,"어젠가 티록 페이스 리프트 공개했는게 아쉬운 내부 인테리어 업그레이드도 되고, 외부 프론트 라이트도 디자인 좀 바뀌었더라구요. 솔직히… 지금 판매하고 있는 2022 년식은, 음, 사실은 구형인거죠.",3
5,"1.6T에 3000 초,중반대로 들어왔으면 그나마 경쟁이 될듯 했지만..연비가 아주 뛰어난것도 아닌 걸걸한 디젤",2
6,안전한 소형 suv를 찾고 있어서 볼보xc40를 생각하고 있는데 정말 좋은차인지 모카의 시승기가 무척 궁금합니다 시승 부탁드려요~,2
7,1년전에 유럽에 있을때 렌트에서 타고 다녔는데.. 파란색 너무 맘에 들었는데..한국에도 출시하는군요..,2
8,ㅋㅋㅋㅋㅋ 한용형님 리뷰보면 다 사고싶다,17
9,디자인은 말끔하고 이쁘게 나왔는데... 그외에는 증말..,1
10,고냥고냥 중간은 하는 차인듯. 하지만 최선이라고 하기엔 비싼느낌이 드네요. 트레일블레이져가 여러모로 더 좋아보이는듯. 3000만 초반? 2000만 중반이어야 경쟁력이 생길듯,3
11,티록 기다리다 못참고 모델3갔는데... 잘한거같아요 물론 가격차이가 나긴하지만요,3
12,아무리 생각해도 이 차는 아니다... 진짜 이 돈이면 이라는 말이 절로 나온다. 폭스바겐을 너무 좋아하면 살 수도 있을듯. 게다가 저 모델은 해외에서 몇 년 전부터 판매하는 모델인데 우리나라에서 이제 들어와서 신차처럼 대대적으로 홍보하는 것도 참 .. 해외는 곧 부분변경모델 나올듯.,29
13,"더 좋은 리뷰, 정보를 응원하려 “좋아요” 때립니다",2
14,제타에서 200~300정도만 더받았으면 괜찮았을텐데..2천 후반~3천초반이 어울릴가격임..최상위 트림에만 후방카메라 들어가는 미친짓까지 덤으로 함ㅋ,19
15,모든 자동차 회사에서 좋아하는 시승기 채널.,2
16,폭스바겐이 좀 소리가 많이 나긴 하던데 궁금하네요 suv가 너무 커서 겁나면 타도 괜찮을 듯한 느낌 ..,2
17,모카영상이 하루에 최소 3개 이상만 나왔으면 더 할 나위 없네요ㅎ,5
