,comments,likes
0,"제가 EQA를 시승하면서 현대차 아이오닉을 자꾸 언급해서 죄송합니다. 아이오닉 5 주행거리도 더 길고, 가격도 더 저렴하고, 같은 가격에는 출력도 더 높습니다. 4륜구동도 있구요. EQA는  고급감 부드러운 승차감을 갖고 있지만 주행거리는 306km로 상대적으로 짧고, 가격도 더 비싸고, 뒷좌석도 더 좁아요. EQA가 마냥 좋다는게 아니니 아이오닉 5나 다른 전기차들도 꼭 함께 보시고 결정하시면 좋겠습니다~!",248
1,히터 성능이 좋고 자시고 EQC에서도 있던 일을 EQA에서도 고치지 않고 그대로 적용함으로써 주행거리는 감소했고 그에 따라 보조금도 서울시 기준 228만원이나 까였습니다. 그리고 취득세 감면도 아직 등록 안되서 일부 지원되는 딜러 외에는 140을 추가로 더 내야 하구요. 그렇게 되면서 비교대상이 된 차량들보다 최소500에서 최대1000까지 더 비싼 가격으로 차를 사게 됩니다. 히터 27도 32도가 중요한게 아니라 실제 구매 가격을 회사 손실 안보고도 깎을 수 있었는데도 일 대충해서 고객이 더 비싼 돈 주고 사게 하는거 자체가 벤코가 일 못한다는게 보이는데요 ㅇㅅㅇ,65
2,모카 첨 생길때부터 시청하고 좋아했는데 요즘 리뷰는 뭐랄까 너무 차별적 리뷰같아요.이차에선 이게 크게 단점이라더니 다른차에선 이것도 괜찮다 이런식....특히 특정 메이커만...계속 재밌게 볼수있는 객관적인 자동차리뷰가 되었음 합니다.,60
3,김한용님 눈에 하트뿅뿅이 보일정도의 리뷰에요. 많은분들이 말씀하시는 지향하시는것과 객관성을 잃지 않았으면 하는것도 중요합니다만 정말 애정하시는 브랜드시라면 평소처럼 애둘러 표현하시는것보다는 사견으로 정직하게 말씀하시는것도 하나의 방법이 아닐까 합니다.,54
4,EQA는 잘 모르겠지만 EQC는 정말 실연비가 코나ev 대비해서 너무 안나오던데 겨울철 히터 규정만 가지고 두둔하기엔 좀 부족하지 않나 싶네요,66
5,벤츠 타보신 분들은 공감할만한 내용이 많네요 리뷰 감사합니다 주행거리 쫌만 더 나왔으면 좋았을텐데요 ㅠㅠ,16
6,실제로 안타봐서는 모르겠지만 유지비 이런거도 함께 리뷰 해주셨으면 더 좋았을꺼 같아요 다른차들 유지비용이랑 비교도 하면서요 ^^ 그래도 잘 봤습니다.,3
7,솔직히 최근에 무려 벤츠 비엠더블유의 전기차 기술이 이정도 밖에 안된다는게 너무 놀랍고 실망이었어요ㅎ 전기차 시대는 모두에게 기회가 될것같습니다.,73
8,벤츠한테 얼마 받으셨어요?? 진짜 소름돋네요 진짜  아무리그래도 EQA를 아이오닉5에 갖다 비비나 ㅡㅡ;; 개노답이네요,4
9,와...인테리어가 뭔가 싹 감싸는듯한 안정감이 드네요. 너무 좋다.,18
10,"미국에서 주행거리가 130마일인 폭스바겐, 니싼 전기차들이 3천만원대 가격으로 술술 잘 팔렸습니다.. 기준에 따라 GLA는 훌륭한 차가 맞습니다. 그리고 일단 대도시에서만 판매를 했었고 중부 에서는 판매 및 서비스 자체를 안했습니다. 한국은 미국보다 엄청 작은 나라이지만 주행거리가 많이 중요한 이유가 결국 충전 인프라에 대한 걱정인 것 같습니다. 자가 주택에 충전이 가능하면 사실 주행거리가 길게 필요가 없어요. 멀리 여행길에는 비행기, 기차, 렌터카입니다. 아마 니싼 같은경우에는 전기차 구입시 일년에 이주 가량 가솔린차량 대여도 했던 것으로 기억합니다. 또한 대부분의 사람들이 전기차를 세컨드 카의 개념으로 보기도 했구요. 한달 기름값이면 차를 사는데 라는 생각이 많았습니다. 자기 라이프스타일이 맞다면 좋은 차 인간은 맞습니다. Family 카를 지향하지 않다는 게 너무나도 분명한 차입니다. 이 차의 용도와 목적이 무엇인가을 생각하면 충분히 좋은 차 인것같습니다.",1
11,다른 전기차에 비해 많이 느린것 같네요.. 동력 성능을 100마력 정도 올리고 주행거리 100km 정도 늘리면 진짜 좋은 차가 될것 같네요.,35
12,"선영님 급가속, 급회전 할 때 소리내는거 넘나 귀엽고 잼있어요. 자주 해주세요!  ㅋㅋ",2
13,ㅋ 벤츠마크떼고나오면 욕먹을차수준을..,4
14,자동차 회전반경도 문화군요...ㄷㄷ 오늘도 배워갑니다😍,31
15,히터 최대(5단정도)로 정속주행 300km를 간다고 실험결과가 나왔다면소비자 입장에서는 히터 최대로 300을 가니까 1~2단으로하면 정속주행을 잘 못해도 300은 충분히 넘는거구나를 여유있게 알수있죠그럼 장거리운전시 쉽게 계획을 할 수 있죠반대로 히터 1~2단으로 300이라는 결과라면 더 추운날 히터 3단이상으로 하고싶은데 정속주행도 아니면 최대 키로수가 얼마나 떨어질까 고민하지 않을까요?실험의 결과는 항상 극과극으로 해서 평균값을 유추하는게 고객들 입장에서는 더 편하고 쉽지 않을까요?.,2
16,주행가능거리측면에선 2종오류를 범하지않기위한 우리나라 측정방식이 합리적이게 보이네요.. 모든 다양한 사람이 타는 차랑에저 풀프로프측면에서도 마찬가지구요,5
17,모카를 구독하며 즐겨보는 시청자로서 한마디 드리면 리뷰를 하실때 기준을 통일 시키면 좋을것 같습니다. 같은 등급의 비슷한 가격대의 차를 리뷰하여도 어떤 차에 경우에는 아쉽다 어떤차에는 충분하다 라고 가준이 통일 되지않아서 브랜드에 따라 편파적으로 느껴지는 것 같습니다. 그래도 제가 보는 리뷰 중에서는 설명이 가장 깔끔하고 최대한 중도를 지키려 노력하는 리뷰 인 것을 알기에 항상 응원하고 있습니다.,73
18,요새 벤츠 품질문제가 심각하죠파워트레인이랑 전장시스템의 호환이잘 안되는 치명적 문제가 있다고 봅니다물론 전기차는 이 문제에서 빠져 있죠다른 걸 다 떠나서EQA가 벤츠 이름값 치곤 너무 싸다는 건사실이라고 봅니다아이오닉이 저 정도 고급감이 있는 내외장을 갖추려면최소 1500은 들이부어야겠죠장거리가 아니라 시내 출퇴근 정도 용도라면300킬로 정도로도 충분하구요물론 추후 배터리 효율이 떨어진다면 압박이 생기겠지만요솔직히 전 아직도 전기차가 별 매리트가 없다고 생각합니다충전소에 가깝지 않으면 굴릴 수가 없죠LPG도 가스 다 떨어져 갈 때 근처 충전소를 모르면겁이 날 정도인데ㅎㅎ,2
19,구색을 맞춘다고 내연기관차량에서 전기차로 억지로 만든 느낌이랄까 확실히 저가형 느낌은 지울수가 없어요.전방 카메라 위치도 어색하게 로고 우측에 위치하고 있고 그 작은 프렁크 조차 없으며 엔진룸조차 정리가 되어 있지 않은 느낌이고 크게 상관없다고 해도  전륜이면서도 후드 인슐레이터는 없는거 같더군요.2열 바닥은 평탄하지 않고 1열에 비해 낮은 포지션이고 콘솔 뒤쪽에 한쪽에만 있는 usb-c포트 한개 위치도 어색해요.트렁크 공간도 큰편이 아닌데 바닥공간 조차 없다시피해요.할수만 있다면 다 보완해서 출시했겠지만 아마 가격이 문제였겠지요.그렇다고 사양만 본다면 전기차로 사기엔 가격이 저렴한편도 아닌거 같아요. 주행성이나 내장은 리뷰처럼 확실히 좋은거 같고전기차로 eqa는 아쉬움이 많은 차량이고 흔히들 말하는 벤츠라고 본다면 나쁘지 않은 차인거 같긴합니다.,4
20,"EQA에 대한 평가는 오토기어가 딱 맞는듯. ""현재 상황""이기에 여전히 ""벤츠""라는 이름이 먹혀서 나올 수 있었던 상품",63
21,국내기관 테스트 방법이 잘못됐다 라는건 공감하는데 같은 기준에서 400~500을 가는 테슬라랑 비교하면 짧은 것도 사실이니까요.,4
22,전기차 실내에 대한 의견에 공감이 됩니다.. 플라스틱 덩어리인데... 신선해도 고급감이 없어보였는데.. 이부분은 언급을 잘 안 하더군요.벤츠는 벤츠답게 보여서 좋긴 하네요~~.. 가격도 믿기 힘들 정도이기도 하고~~~ 영상 정말 잘 보고 갑니다.~~,3
23,김한용 기자님 영상 잘보았습니다. 지지합니다. 저는 아이오닉5차주 입니다. 기자님의 평가가 적절하다고 생각합니다. 앞으로도 마음의 상처 받지 마세요!,4
24,음 확실한건 현기 차량이 일반주행 306 저속주행 204 제로백 8.9초 나왔으면 이미 테슬라와 철저하게 비교당하며 가루가 되게 까이고 불매운동이 일어났을 정도의 스펙이었을듯,81
25,"모카에는 겸직이 참 많은거 같아요. 작가로, 피디로 계약하고 월급 받지만 오늘 영상에선 무게추로 근무 하시네요^^",57
26,가다서다 하는 조건이 전비 유지에나쁘다고 하시는 것에 일부분만 동의합니다.정속주행시는 80 - 100km 크루즈컨트롤 시 전비가 잘 나오는건 경험상 동의합니다.환경부 주행거리 고시된 내용에서 시내주행이 고속도로 주행보다 더 잘 나오는 이유는 더 잘 아시리라 생각합니다.순간 의문이 들어 댓글 남겼습니다,20
27,우리나라 주행거리 판단기준이 k공무원식 일처리인건 맞지만 국제 기준으로도 500km정도 안되는건 짧다고 봄 아이오닉도 그렇고,6
28,역시 모카의 오늘 시승기도 최고입니다,9
29,도심에서 가볍게 타기는 좋아보이네요.실내를 보았을때 나름 적당하게 고급감을 살린것같기도 하구요.나쁘지않아요.,6
30,차봣서영도 올라왔던데 한용이형님은 전기차 사용자 관점에서 설명해주니까 판단력이 생겨서 좋아요!,1
31,"전기차의 등장은...마치 아날로그기계식시계에서 쿼츠시계로 넘어가는 것 같은 느낌이죠.스위스시계명가가 많이 없어지고, 위기를 맞았던 시기와 비슷한.. .그런 느낌.하지만, 쿼츠시계는 훨씬 더 슬림하고 정확하고 편리하지만... 뭔가 가치는 없는 듯한 느낌이고,  여전히 아날로그시계는 가치있는 명품의 이미지가 남아있는 것이 현실입니다.아마도 기존 내연기관 자동차는 절대 없어지지는 않을 것 같고 고가치제품으로 계속 남아있지는 않을까하는 기대 반 바램 반입니다 ㅋ",4
32,"음.... 여러가지 차량들을 접할 수 있어서 즐겨보던 구독자입니다. 전문가가 아니라서 조심스럽습니다만 주행 거리를 최소 주행거리로 측정한게 이해가 안간다는 말씀으로 들립니다. 전세계적으로 통용시키기 위해 극한상황에 기준을 두고 측정한걸로 보이는데 ""누가 히터 제일 강하게 틀어놓고 주행하겠냐. 측정이 잘못되었다"" 라고 말씀하신건 동의하기 어렵습니다. 우리나라에만 적용시켜서 무난한 환경에 무난하게 테스트를 적용시킨다면 그건 우리나라에서만 적용되는 기준으로 보입니다. 엄청 춥거나 엄청 더운 지역에서는 잘못된 측정으로 볼 수 있다고 생각합니다. ""다른 나라들에 비해서 우리나라는 극한의 상황에 맞춰 측정했기 때문에 외제차에 비해서 어떠하다"" 라고 어필해주시는게 더 적합하지 않을까 감히 생각해봅니다. 그 외에는 유용하게 잘 봤습니다.",4
33,요즘 날씨에 아이오닉5 19인치 후륜으로 고속도로 정속주행 하면 500 쉽게 갑니다..   ev6는 배터리도 더 많고 공기저항계수도 훨 좋으니 더 많이 가겠져..,12
34,테슬라 모3 퍼포먼스 차주분의 다른 메이커 리뷰니까 상대적 비교도 해주시고 신뢰도가네요! 전기차 차주의 리뷰 매주 좋아요!!,1
35,벤츠라는 상징성나름 저렴한 가격나름 고급진 실내제원보다 긴 주행거리충분히 경쟁력 있는것 같음EQC보다는 훠어~~~~얼씬!,35
36,한국의 연비 전비가 가혹한 이유는 그 전에 만든 기준이 뻥연비라서 한국소비자들이 국토부에 현기에 돈먹었냐고 엄청 불만을 표시하고 뉴스에도 연일 떠들어서 이런 가혹한 기준이 나온겁니다가혹한 기준이 나와야지 자동차 업계에서도 이걸 맞추려고 더 혁신적인 기술을 개발하겠죠오히려 편집장님이 기자셨으니 더 잘알고 계실텐데실제로 겨울에 연비 전비 많이 떨어집니다특히 전비는 거의 반으로 떨어진다고 보는게 맞습니다,8
37,테스트는 그래도 빡빡하게 하는게 나은것 같습니다 이만큼 나온다고했는데 이만큼이 안나오네? 보단 그래도 이만큼 나온다고 했는데 이만큼이 더 나오네가 좋을것 같아서요 ㅎ 어차피 테스트도 동일할것이기 때문에 이차가 이만큼 더 나오면 저차도 어느정도는 더 나오겠구나 유추할수있으니까요 물론 근사치의 값으로 보다 정확하면 좋겠지만 주행방법이나 습관이 워낙에 개개인의 생활사이클에서 다양하게 나올것이기에 보다 가혹?하게 책정하는쪽이 좋은것 같습니다.,2
38,볼보 전기차와 벤츠 전기차 중에서 고민하고 있는데 볼보가 아직 나오지 않아서 고민중입니다. 두 제품 나오면 모두 시승해보고 결정할까하는데 벤츠 EQA에 대해서 실사용기를 자세히 설명해주셔서 감사합니다. 나중에 볼보 전기차도 시승기 해주시면 감사하겠습니다.,7
39,"비판하시는 분들 왜 비판하는지 알지만 솔직히 현기차같은 자동차업계의 후발주자, 도전자 입장에서는 같은값 또는 비슷한 값이라면 이미 프리미엄 이미지가 확고한 벤츠를 포함 독일 3사보다 더 나은 성능/디자인에 보태 고급스러움까지 충족이 되어야하는게 맞다고 생각합니다. 중국의 샤오미가 1억800만화소 카메라를 먼저 탑재하고, 전면카메라를 디스플레이 밑에 숨기는 기술을 선보여도 삼성, 애플보다 좋은 평가를 받지 못하는건 중국 제조사에 대한 불신 또는 의심이있고 또 실제로도 전체적인 마감이나 내구성, os 최적화 등 부족한 부분이 많아 아직 후한 평가를 해주지 않는것처럼 우리나라 완성차 브랜드가 세계에서 인정받고 지금보다 더 도약하려면 경쟁사보다 한,두가지 눈에띄는 기술만으론 부족하고 프리미엄 브랜드와 견주어도 어느것하나 빠지지 않으면서 오히려 더 나은 상품을 선보여야 겨우 조금씩 이미지 개선이 되면서 언젠가 그들의 브랜드 이미지를 따라잡을 수 있다고 생각합니다. 불과 얼마전까지 외국에선 싼 맛에 타는 차 정도로 인식되던 현기차가 이제 제 값 치르고 탈만한 차 근처로 간신히 올라왔는데 여기서 안주하면서 가격만 높이거나 겉멋이 든다면 앞으로는 어려울 수 있습니다. 그런면에서 우리나라 자동차산업을 응원하는 소비자들은 조금 모질고 냉정하게 비판해도 좋다고 생각합니다.",2
40,벤츠판 킹성비 아엠게팩플러스하면 더할나위없이 좋으니 최근에 나온 전기차중에 유일하게 사고싶은이유...,11
41,대치동  사시는 분이  송도까지  가셨네요 방송에    모든걸  쏟아붓는  진지함이  느껴집니다 감사드립니다 ^^*,1
42,"ㅎㅎ.늘 잘 보고 있어요 ~가격이 싸서 점수가 후하네요.EQC 는 너무 심하게 리뷰했는데요~지금은 이천만원 이상 할인 했는데,,,다시 리뷰할 생각 없으신가요??",4
43,김기자님 리뷰하시는거 보러왔습니다. 다시 리뷰 해주세요,5
44,변속기 7단이 전기차에 들어가면 전비가 늘어날까요?,1
45,김한용 기자님 리뷰 좋아하는 구독자입니다 저도 벤츠 좋아하지만 이번 리뷰는 살짝 객관성이 아쉽네요~ 그래도 앞으로 좋은 리뷰 기대하고 응원합니다,22
46,전기차 시대는 정숙성이나 주행 질감 측면에서 브랜드별 특징을 나타내기가 점점 더 어려워질듯 하네요... 승차감 더러운 테슬라 예외,1
47,벤츠의 브랜드가 무너지는 듯 하네요.. 벤츠는 브랜드값으로 사는 차인데 전기차로 들어서면서 브랜드의 값어치가 깨지고 가성비로 인정받아야 되는 차로 전락하다니….,22
48,겨울철 테스트 방식이  이상한건 공무원들 머리가 나쁜게 아니고 특정한 쪽으로 좋아서가 아닐까 하네요,3
49,기존자동차회사들 참 보수적이고 안일하네요  충전만 불편해졌지 전기차가 기존내연기관차보다 더나은 경험을주는 부분을 찾을수가없고 외관만 미래적ㅋㅋ,2
50,EQA 차주들 이야기 들어보면 300킬로라고 제원상 그렇지만 실사용시 실거리가 꽤 된다고합니다 벤츠를 가장 좋아한다하면 도전해볼만한 차입니다 단점이라면 너무 작은것도있고 옵션이 사실 아이오닉이나 테슬라에 비하면 지나치게 비약합니다,9
51,근데 뭐... 공인 전비라는게 그나마 믿을만 하죠. 일반인이 하는건 워낙 변인이 많고 통제가 안되서. Eqa 400km 간다... 당연히 가겠죠. 어떤 환경에서 어떤 속도로 가는게 중요하죠. 60khw대 배터리 코나도 시속 30km로 항속하면 1000km도 갑니다. 근데 그런데 의미가 있나요 없죠. 결국 공인전비 측정 기준을 더 통일할 필욘 있지만 그나마 믿을만한거 공인전비고 대체할만한 다른 기준이 없죠. 뭐 유럽기준 국내기준 다 참고해보면 됩니다.,1
52,전기차 시대로 넘어가면서 테슬라와 내연기관 자동차 브랜드 사이에 벽이 참 두꺼워진것 같네요. 전기차는 테슬라가 맞긴한데 벤츠가 마음에 드는 한가지는  외관 디자인 정도?,1
53,벤츠가 국내 충전기 얼마나 많이 깔아주고 투자하길래 이런 발언을 ㄷㄷㄷ,6
54,뒷 드렁크 크기가 너무 궁굼합니다 가로 몇미터 정도인가요?? 골프백 하나가 가로로 실릴지 궁굼하네요,4
55,이분은 진정 입으로 성공한 리뷰어시네.ㅋ,1
56,한용님 리뷰는 예능으로만 봅시다,10
57,단 한가지 아쉬운 점.. 겨울이 두려운 주행거리..,2
58,어 그러고보니 일요일날 송도에 EQA가 돌아다니는걸 봤는데.. 모카였군요.. 하루만에 이리 빨리 올라오다니... pd님 대단 하십니다..,11
59,전기차는 800 키로 전후로나오면 전성시대올듯보통사람들은 세컨카로 구입이 아니기때문에 장거리가되야함 그게포인트임 충전인프라도그렇구,2
60,벤츠라는 생각이 한용님의 마음에 각인되어있어서 좋아보일수도~~,2
61,EQA는 한국의 히터정책에 맞추어서.. 최대온도를 28도까지 설정할수있도록 한국패치를 하고 주행거리를 테스트받았다고 알고있는데 말이죠..,8
62,이런 저런 미사여구 다 가져다 붙여도 하나 바꿀수 없는거는. EQA는 주행거리는 물론이고 성능과 관련된 거의 모든 면에서 벤츠라는 이름값을 못하는 차인거 같네요.,2
63,EQA에 경차 이상의 수준을 기대하지 않으니 저런 리뷰를 만들 수 있는걸까요,9
