,comments,likes
0,주변에서 쉽게 접하기 어려운 이런 차 리뷰 너무 좋습니다. 앞으로도 유니크한 차들 많이 해주세요~,5
1,"9-5가 윗급이었지만  9-3 디자인이 더 마음에 들어 꼭 사보려했던 차였는데아쉬웠었는데.    저압,고압터보가  각기 있었던  스웨덴차 .",5
2,사브9-3이네요.사브가 과거에는 독일3사보다도 훨씬 좋았다는데 갈수록 판매부분에서 저조해서 결국 역사속으로 사라진 안타까운 회사지요.,9
3,18:35 와 나이트패널 간지...,8
4,한참어릴때는 자동차 관심도 없었는데 살 능력이 되니 가끔 보이는 올드 사브들이 진짜 멋지더라구요,1
5,"차량도 매력적이지만, 엔진이 더더욱 매력적 입니다. 사브 터보 엔진이 파츠도 많고 튜닝하기도 어렵지 않는게 장점입니다.",4
6,이야 안타까운 역사가 있는 사브 9-3이네요 ㅠㅠ 시승기 보고 싶었습니다,2
7,영혼이라 보기보단 헤드라이트 와이퍼 모터 교체를…꽝터보는 터빈업을 하고 맵핑을 했으니 그렇지 150마력 저압터보는 보드랍게 저회전 부터 부드럽게 이어가죠어디서 그런 이야기를 하냐고요? 저도 1세대 9-3 SE 컨버터블이라 알아요..송풍구는 추돌시 송풍구 부품이 운전자에게 상해를 가하는걸 방지하기 위함입니다,4
8,예전에 제가 타던 차네요. 아직도 다시 타고 싶은 차...스포츠 모드 참 좋지만 기름 ㅎㄷㄷ,3
9,아.. 미려하다 .. 사브 예술이네요,4
10,미국에서 살지만 저도 사브 이제 6대째 입니다. 중간중간에 다른차들 타봤지만 뭔지 모르게 다시 사브를사게 되더라고요. 분명 특별한 영혼을가진차 맞습니다!,2
11,재미있게 잘 보고 있습니다~,2
12,GM에서 단물만 빨고 버린 비운의 메이커 ㅜㅜ,9
13,"테드에 리뷰된차네요관리 잘됬고  차주의 정성과 열정이 남다른 찬데,현자주분에게 잘간거 같네요^^",1
14,말도 안 되게 튼튼한 차 사브,2
15,사브!! 정말 멋있는 차량입니다!! 사브는 정종섭 사장님!!! 그리고 9000번 예술입니다..,5
16,간지 작살!! SAAB 다시 부활할만한 가치를 가지고 있는 차인데... 아쉽죠. 참 멋지네요.,3
17,사브 해치백 스타일 너무 예뻐서 드림카였는데  전기차로 다시 태어나길 ...,1
18,스텔라가 싸브 맛을 보여준 국내차량이 아닌가생각합니다.,2
19,2002 93 오너입니다. 많은것을 배우고 갑니다.,2
20,"지금의 관점이 아닌 출생당시의 관점으로 보셔야할듯,  9000시리즈는 90년대 중반,이미 (2.3리터 기준) 200마력을 170마력으로 내려,  토크 영역대를 저알피엠대로 낮추고 터보레그를 줄여, 일상운전을 용이하게하는  기술을 업계 최초로 적용 합니다. 그 이후 볼보850에서 같은 개념을 적용하고요. 훗날 모든 업계에서 일반되지만.... 그리고 FF방식의 차량도 , 요즘 흔한 통풍시트 또한 사브가 최초입니다..  사브는 요즘 일반화된 엔진의 다운사이징 개념을 과거 부터 고집하며 4기통 터보엔진을 고집합니다. 이로 인해,FF방식이지만 50:50에 가까운 차량 배런스를 유지합니다.  안전,FF,차량밸런스, 마력대비 슬립타이어를 쓰는 이유는 눈길이 많은 스위덴의 주행환경 때문입니다.  일반적으로  출발은 느리지만  고속도로에서 추월 가속이 매우 빠르며 스라럼테스트 수치 또한 매우 높습니다. 92년 9000Aero의 경우 911과 비등한  수치의 추월가속을  기록, 모터트렌드 선정 올해의 차, 트렉테스트에서 세단이면서 300zx turbo 및 RX7 turbo보다 빠른 렙타임을 기록합니다.  당시에는 지금과 같이 200마력을 넘는 차량 또한 그리 많지 않더 시절이라 ..카우치포테이토를 5명 태운 헤치백 세단이 고속도로에서 마구 칼치기 하며  당시 나름 빠르다고 생각하던 북미의 일본스포츠카 오너들과  90년대 자뻑에 빠진 국내 빔머 오너들에게  끝없이 의문점과 좌절감을 안겨 주던 과거가 있던 녀석입니다.",4
21,색깔이 참 좋습니다.,1
22,클래식카코리아 그차량이네요소유하고 싶은차량 입니다,1
23,번호판이 또 절묘하네요,3
24,아 모터리언 기자셨군요!,1
25,2008년형 신형 93 Aero 2.8리터 6기통 터보 280마력 빨간색 몰았는데 9년 22만 킬로타고 미션 나가서 벤츠 딜러에서 트레이드 인함.,3
