,comments,likes
0,상위모델로 자연스럽게 유도하는 것 같습니다. 그랜저 ig부터는 둥글둥글하고 중후한 느낌이라면 신형 쏘나타 이하는 젊은 느낌이면서 호불호가 갈리는 느낌입니다.,1
1,확실히 깔끔하고 직관적인 리뷰,3
2,"현기가 클래스별 특징들이 점차 뚜렷해지는 모습입니다. 디자인도 좋아지고, 성능이 강조된 모델은 성능이 강화되고 있고. 전반적으로 발전하는 모습이 좋네요. 잘 보고 갑니다.^^",1
3,루프부터 트렁크 끝단까지 라인 미쳤다 ㄷㄷ,2
4,옥스포드 블루칼라가 확실히 좋아 보입니다. 그레이 계열은 소나타의 젊음을 상쇄시키고 검정과 흰색은 차를 그저 무난하게 만들고 노란색과 빨간색은 좀 튀지만 이번 소나타의 디자인에 잘 어울리네요^^,2
5,기존 뉴라이즈가 뒷좌석 겁나 넓은거였지만nd8에서 줄은건 차 성격이 바뀐것같네요. 나중에 2.5터보나오면  가격이나 FF특상상 별로 안팔릴것같긴한데 ㅋㅋ,1
6,택시 단종하길 진짜 잘했네요 솔직히 저 '소나타'라는 이름없이 그냥 차로만 봐서는 정말 잘빠지고 내부도 고급지고 크기도그렇고 신형그랜져라고해도 어색하지 않을만큼 각잡고 디자인잘했네요 앞으로 택시출시없이 저정도 품질로 계속 생산한다면 그랜져만큼 잘팔릴것 같습니다,2
7,덕분에 시승 너무 잘 보고 있습니다. 감사합니다.,1
8,젊은 감성이네요 ㅎㅎ 쏘렌토 풀체인지도 기대 됩니다 거의 대형급 사이즈 더라구요 ㄷ 그때도 칼같이 시승 부탁드립니다 ㅎㅎ,1
9,지금은 20대중반이고 크루즈끌지만 30대되면 저것보다 좋은게 나올꺼고 그걸 반드시 사야지 .. 하 진짜 너무이쁘다 차,4
10,현대자동차 정말 많이 발전하고 갈수록 멋지고좋아지는건 알겠는데 항상 뭔가2프로 부족한 느낌은 도대체 왜때문일까ㅜㅜ,1
11,캬..이건.. 기술 집합소이네요..ㄷ,1
12,"뉴라이즈 보고 디자인 산으로 가나 했는데, 디자인 잘 빠졌네요 ㅋㅋㅋ 제대로된 선택과 집중을 한거 같아요",5
13,문제는 저정도 옵션 누리려면 3500 넘어간다는 사실 ㄷㄷ,1
14,와 디자인이랑 실내 너무 고급스럽네요,1
15,전면은 옛날 투스카니가 떠오르고측면은 괜찮고후면은 삼각떼에 어울리는 디자인 차가 작아 보인다그렌저도 전면이 이런형태로 바뀔거 같은데 그게 더 기대되네,1
16,드론이 추가되니 영상이 더 다양해져서 좋네요ㅎㅎ 좋은 영상 감사합니다.,1
17,디자인이 진짜 멋있는데요; 개인적으로,3
18,쏘나타가 이정도면 다음 그랜저는 어느정도로 나올려나. 8단 미션이면 바로 넘어가고 싶었을텐데....,1
19,지금 보니까 옆유리의 유선형 형상은 예전에 대우에서 나왔던 레간자와 비슷하네요. 저희 아버지가 오래타시던 차였는데 반갑기도하고ㅋㅋ,2
