,comments,likes
0,유라엘과의 C8 asmr 영상~https://youtu.be/WGVesimx28IC8 vs C7 배기음비교~https://youtu.be/PwWtbamjY88C8 하체리뷰~https://youtu.be/TJMxu0kTHl8,81
1,"비디오 잘 봤습니다. 콜벳이 트레멕을 쓴 이유는 예전부터 LS가 들어간 여러차들 (Trans am, pontiac GTO)나 바이퍼같은 미국 머슬차량 수동미션을 항상 납품하던 회사지요. Tremec t56은 정말 튼튼하고 엄청나게 높은 토크도 문제없는 미션이지요. 아무래도 콜벳은 미국의 자존심이다 보니 미션도 미국회사에서 같이 만든게 아닌가 싶네요. 예전 콜벳부터 항상 콜벳은 엔진은 앞쪽 미드에, 미션과 Differential은 뒤에달아두는 방식으로 해서 c5, c6, c7 모두다 무계배분이 50:50인 스포츠카였는데요, 뒷타이어가 285~325 이렇게 나오고, 차체 중량이 워낙에 가볍다보니 (콜벳 LS엔진의 실제 사이즈와 무계는 미아타 엔진하고 비슷하고, chassis는 완전 다 알루미늄이고 바디패널도 강화 플라스틱이지요) 50:50 무계배분을 유지하려면 아무래도 뒷쪽 중량이 너무 없습니다. 그래서 항상 추운날이거나 타이어가 좀 마모되면 1단 2단 3단은 뭐.. 그냥 계속 미끄러졌지요. 요번에 c8미드쉽으로 넘어오면서, 무계배분이 40:60으로 아주 적절한 무계배분으로 이제 뒷바퀴에 그립이 훨씬 실린거지요. 10퍼센트차이밖에 안나지만 실제로 수치를 보면 어마어마한 무계가 구동축으로 움직여진거지요.",78
2,솔직히 6200이나되는 V8엔진은 8천9천RPM을 뽑아내면서 타는것보다 4천 5천에서 나오는 가속감을 느끼면서 장거리를 달리는 것이 미국의 감성인듯 합니다 c8자체가 머슬의 감성을 완전이 놓치는 않은것 같네요ㅎㅎ,75
3,0.1초 0.2초가 문제가 아니라 체감할 수 있는 감성적인 요소가 중요하다는 부분 너무 공감합니다 :),19
4,이게 차지..,230
5,"As much as how excited some people are about mid-engine C8, also a lot of Vett fans are a bit disappointed 'cause they think front engine Vett is their tradition... Personally, who give shit, right? As you just reviewed, it seems it's an amazing car.",1
6,이렇게 칭찬한 차량이 많지 않은데 그만큼 좋다는 건가,3
7,사는건 둘째치고 진짜 타고싶다...배기음에 내심장이 들썩거린다...레알...,30
8,형!!! 동네가 보여서 너무 반갑고 신기하네요 ㅋㅋ 진짜 판교박물관앞에 가끔 저런 차들이 모트형이 운전하는거라고 생각하며 다니고있어요,7
9,"This car(Vette) is the most bang for your money. You can get one with decent options cost around $70,000 to $80,000 in the U.S. I'm thinking about getting one late next year after they get all the bugs out.",6
10,말씀처럼 C7 ZO6와 다르게 트랙션 확보로 엔진회전영역이 아쉽습니다ㆍZO6는 6500퓨얼컷 쓰기 힘들고 흘려타지 않는 이상 제대로 즐기기 힘든데 C8 그립향상으로LT2엔진 회전영역은 상당히 아쉽죠ㆍ희소성 데일리성 중점이 맞는거 같고그 갈급함을 22년도 C8ZO6에서 해소될겁니다ㆍ미드쉽 걸맞은 와이드바디 볼륨감 리어는 345타이어 예상되고5.5리터 8기통 650마력 DOHC 자연흡기 9천 RPM 이상돌린다고 하니 기대해봅니다ㆍ어차피 이슈된건 절대 타기힘든?깡통 현지가 7-8천 스타팅으로 카마로의 사례로 정출시  현실 드림카를 꿈꾸게 해준 GM의 희망고문 마케팅이 한몫한거같습니다^^직수시 대부분 TITLE작업(TAX작업)9만후반 10만이상 현지가로 가지고 오면 1억중반은 넘기에 소유자영역은 극명하게 갈리겠죠윤대표님 리뷰 잘 봤습니다^^,7
11,디자인이 레이싱게임 디자이너가 한것같아요. 멋지네요! 차주께서는 주변에 차량 이름 말할때 항상 한템포 쉬고 하실듯 ㅎㅎㅎ,10
12,GPS 와 연동해서 동네 방지턱이 있는 곳을 기억해 순간적으로 차고를 높여주는 똑똑함까지 있더군요.,2
13,C8 지리네 엔진 진짜 심장같이 움직이네요 와우!,20
14,여름에 촬영한 영상인줄 알았... ㅎㅎ역시 앵그리 윤대표님 오늘 텐션이 높게 칭찬하시네요 ^^역시 미국에서 구입하고 타야 제값하는 차군요~,2
15,트레맥은 예전부터 콜벳과 카마로의 수동변속기를 납품해온 회사였습니다.DCT는 처음인것 같긴합니다.,4
16,"MRC가 방지턱 승차감은 무척 좋은 것 같아요. 카마로SS도.. 독3사 D세그먼트 컴포트 서스 올라간 것보다 더 부드럽게 넘거든요...물론 방지턱 한정이고, MRC가 대처하는 환경 하에서요. 가끔 MRC가 대응못하는 곳은.. ㅎㅎ...콜벳은 더 고가고 더 신형이니, 그 범위가 훨씬 늘어났겟죠...?근데 이렇게 댐퍼를 적극적으로 쓰는 차의 문제가, 와인딩인 것 같아요.노면 안좋은 경기도/강원도 북부 외곽지역 가면 헤어핀 코너에 도로 파여있고 그런 곳에 횡g조금 주면,서스가 사라진 듯한 움직임을 보이면서 뒤가 휙 날아가는데...911이 괜히 차량무게 늘려가며, 돈쳐들어가면서 PDCC를 제공하는게 아니지 싶네요.",3
17,c8타니깐 성로형 텐션이 완전 하이하자너 ㅋㅋㅋㅋㅋㅋㅋ,26
18,미국에서 사는 한 청년입니다! 미국에도 첨에 나왔을때는 처음에 욕 좀 먹었어요 C8. 근데 욕하는거 다 보면 전통적인 프론트 엔진이 있어야 미국 머슬이다! 이러는거지 제대로 까는건 여태 못봄요 ㅋㅋㅋ 진짜 차 너무 잘나온거 같아요,8
19,한국GM 옛날 C6콜벳도 미국보다 많이 안비쌋던걸 생각하면....정식으로 들어오면 가격문재는 들어오면 해결되지 않을까 싶네요...한정판으로 1년에 30대씩이라도 배정해서 이미지 개선효과좀 누렷으면.....,8
20,와 진짜 천조국에서 미친차를 또만들었네요ㅎㄷㄷ,8
21,마지막 총평. 슙카는 숫자가 아닌 갬성으로 탄다. 대공감 합니다.,10
22,성로형님은 협찬 받은 차를 참 대차게 잘 까시네여 ㅎㅎ,2
23,콜벳은 진짜 주둥이길고 엉덩이 쫙달라붙은 디자인이 좋았는데...콜벳의 아이덴티티가 사라져서 아쉬운c8이네요...그리고 페라리나 멕라렌 R8같은 핸들링은 콜벳은 못만들거에요...F1팀이 없거든요...아무래도 콜벳에비해  페라리멕라렌같은 브랜드회사는 일단F1 경기에서 데이터량이  상당하니깐요...,1
