,comments,likes
0,아반떼Xd 투스카니를 거친 3번째 개량버전이며 hd로 넘어가기전 필러보강한 섀시가 쎄라토 입니다. 그래서 커튼에어백 장착이 가능했습니다. 그리고 현대기아 최초의 플랫폼 공유차량이라 좋은부품 많이 쓰고 신경을 쓴 모델이라 당시 현기차중 완성도가 높아 무게밸런스가 좋고 잔고장이 없습니다. 감마엔진 사용하는 페이스리프트 뉴쎄라토는 요즘 동급차종에 비해 주행성능은 전혀 떨어지지 않습니다. 그리고 감마엔진 차종중 유일한 유압식이라 아반떼hd i30 포르테에 달린 1세대 쓰레기 cmdps보다 핸들링은 비교불가입니다. 2007년 이후 생산차량은 방청이 그나마 잘 되었어 부식이 덜 합니다. 중고차 보시는 분들 참고하세요. 좋은 영상 잘 보고 갑니다.,7
1,현재 쎄라토 구버전 타는데 20만 4천 키로 타고도 잔고장 없고 교체한건 타이어뿐 10년 넘은 차 이지만 스포츠 드라이빙까지 견디는 대견한 친구 인거 같습니다. 물론 부모님 한테 물려받은 차 이지만 연식이 오래 됬지만 요즘차와 비빌수 있는 유일한 차 라고 자부 합니다. 어~ 진짜로! 진심으로,14
2,뉴세라토 07년식을 신차로 구입 현재까지 단일차량으로 14년째 타고 있습니다. 잔고장 없이 그저 소모품만 교체하며 지금까지 무리없이 사용중입니다. 정말 이런차가 또 있나 싶습니다. 뭐가 좀 망가졌으면 진즉 교체했을텐데 뭐 문제도 없어요. ㅡㅡ 좋은건지 나쁜건지추가로 스포티한 주행이 가능하고 외형 즉 디자인도 생각보다 훌륭합니다. 전면 후면 전반적으로 올드함이 없어요(주관적).,4
3,세라토 slx가솔린오너입니다...왜이차가 저평가받는지 아직도 잘모르겠내요  모든밸런스가 완벽한 기아의 마지막 스피릿 그자체 입니다,7
4,얼마전까지 06년식 스포츠골드 수동 탔었는데 예열한번 안하고 14만키로 타고 다닐만큼 좋았구요 에어컨 빵빵하고 정차시 진동 거의 없고 잘나가고 잘서고 다만 부식이 심해서 폐차했습니다,1
5,06년식 디젤 20만8천인데 쭉쭉 잘나가고요. 여태 고장 한번 안났네요ㅎ 소모품 갈아주면서 잘 타고 있어요,3
6,2004년식 쎄라골드 아직도 운행중이며 잘나갑니다 ..,4
7,"세라토 디젤을 허남바 회사차로 8만키로 탔었습니다.1. 현대기아 특유의 풍절음 및 하부소음이 동급 차 중에 가장 작습니다.2. 시내주행 100%에 에어컨 풀로 틀고 다녀도, 절대 연비가 10Km/L 이하로 떨어지지 않습니다.3. 계기판상 200 찍기 어렵지 않습니다.4. 이후에 대차받은 포르테 휘발유보다 승차감 및 하부소음이 더 좋습니다.단점은1. 핸들진동이 뭔가 독특하게 짜증나게 합니다.2. 타이어 싸구려 쓰면, 차가 쓰래기가 됩니다.3. 타 모델보다 기아 앰블램이 너무 촌티나게 박혀 있습니다.4. 뒷좌석 수납공간이 없다시피 합니다.오랬만에 예전에 몰고다닌 차를 봐서 주저리 떠들고 갑니다..ㅎㅎ",9
8,부품 가격이 싸서 놀랐습니다... 기아 정비소에서 고쳐도 그렇게 가격이 비싸지 않습니다...,4
9,명차열전.잊혀진명차  아주좋은것 같아요 잘보고 갑니다~~~,3
10,현재 07년식 1.6 쎄라토 골드 실차주입니다ㅋ쎄라토 좋은차입니다 시대른 잘못태어난 비운의 차이긴하지만요 이런 리뷰 너무 좋네요^^,5
11,스팅어랑 세라토 1.6디젤 세라토는 출퇴근용도로 타고 있는데 키로수 38만키로 탔구여 소모품 오일류 잘 갈아주니 오래가네요 실질적으로 스팅어 보다 더 함께하는 시간도 많고 부담없이 편안한 차량 최곱니다 단 부식이 문제ㅜㅜ,2
12,"뉴쎄라토 HD보다 좋은 부분도 많습니다. 유압식 핸들(HD MDPS제일쓰레기) 대용량1p, 스포츠킷(사이드스컷 SX범퍼등) 이런부분은 좋은데 단점. 4홀 , XD플랫폼이라 구세대.. 이 두가지가 단점이죠 그리고 휀다녹,,하부 마감도 HD대비 떨어지고요 뭐 현재 200~300만원대 중고차롰꺼는 가치있겠네요",6
13,뉴쎄라토 SX차주입니다.저도 2007년식 입니다 ㅎㅎ디자인 갑 입니다아직도 조용합니다,4
