,comments,likes
0,옆에서 같이 밥먹고있는 김희종프로입니다ㅋㅋ 우파님 평상시 모습에도 하이텐션!ㅋㅋ,37
1,나중에 언젠간  중고로 반값을 싸지면 정말로 가성비 있는 승용차 될거 같아요10:21 아무래도 a클은 퍼포맨스에 맞춘차라 크기가 중요시하면 c클이 적당해요,5
2,요즘  벤츠 a클  넘  예뻐요.  ㅎㅎㅎ  저렴하면서도   디자인이 너무  귀여워요. ^^^,3
3,a250은 모르겠고 a220은 처음에 디젤인줄 알았어요 공회전시에 엔진소음이 진짜 디젤이었음 제차 g20 320d보다 시끄러웠고 주행중에는 모르겠으나 오토스탑 켜고 재시동 걸릴때도 영락없는 디젤 같았음근데 세단보다는 해치백이 더 멋진거 같습니다세단이면 CLA가 정말 갑!!,1
4,외관이 신형 E클래스를 닮은 고급감이네요 ^^,2
5,안녕하세요 오랜만에 영상 보니 차들이 더 다양하네요,1
6,항상 멋진 영상 감사합니다,3
7,휠 깔쌈하네요,4
8,a35 amg  세단이 관심이 가는대 우파형 빠르게 시승해주세요 ㅋ,2
9,요즘 정말 벤츠!! 오히려 혜자브랜드가 되고 있는거 같아요😍 멋집니다!! A클래스도 그려봐야겠네여!,5
10,사고싶다ㅠ,2
11,c클 동급인 a4 와 3시리즈 가격이 c클 아래단계와 가격이 비슷하다니.ㅠㅠ,1
12,3900을 3천만원대맞지만 거의 4천이라 3천만원대라고 하기엔 ㅜ,2
13,낮은 등급은 우레탄 핸들이 들어가서 놀랬습니다 ㅋㅋ,4
14,a35 amg도 리뷰한번 부탁드립니다,2
15,"숫자로는 3,000만원 차와 3,999만원 차는 둘다 3000만원대 차가 맞네요. 999만원 차이지만...",8
16,벤츠는 우아함에서귀여움으로디자인이 바뀌는듯 합니다,2
17,우파형 나중에 벤츠V클래스도 리뷰해줘,13
18,사랑해요 막내피디❤️,2
19,8살 아이 뒤에 타기 좁겠죠? ㅋㅋ 땡긴다,1
20,부자집 마나님이 세컨카로 끌고다니는 용도의 차,3
21,제목 : 3천만원대 => A 220리뷰차 : A 250 => 4후 ~5초,41
22,한국이나 중국에서나 잘 팔릴차 같음..,3
23,흐...벤츠도 좋긴좋지만 나라면 그랜져 살듯 ㅎㅎ 행복한 상상,2
24,핸들 우레탄은 너무 심한거 아님?,2
25,A220 과 테슬라 model 3 중에 고민인데 뭐가좋을까요 ㅠㅠ,3
26,갠적으로 에이클은 해치백이  예뻐요,1
27,뒷모습이 k3초기형 모델하고 비슷하네요,1
28,"드디어 제가 타고 다니는 A250이 리뷰가 되었네요. 지금 영상에 나오는 차는 DA1, DA3, 와이드 콕핏 옵션이 들어간 차 입니다. 즉 가격이 훨씬 더 높죠. ㅎ 혼자 타기에는 딱 적합한 차이고, 주차하기 편하고 고속도로 주행 때 느리지 않고 좋은것 같네요. 다만 제가 다시 산다면 그 금액이면 아마도 CLA 사지 않을까 싶기는 합니다. 그러나 승차감은 A가 더 편하구 뒷자석도 더 넓습니다. 저는 이 가격에 소나타나 그랜저 안산 이유는 요즘 현기차 결함이 많고, 내부 디자인이 더 마음에 들었고, 차 구매 때 서비스가 같은 가격에 더 좋았기 때문입니다.",8
29,실내가 너무 맘에든다… 외관은 쫌 그런데..,1
30,차리붜 중에 우파형이 젤 잘함,2
31,g70vs A클이면 다들 뭘 고르시려나... 가격은 비슷한데,1
32,저거 핸들커버 이름아시는분 ㅠㅠ,1
