,comments,likes
0,이거 친구가 시골에서 한 대 사서 몰았었는데 중침사고 당하고도 안죽고 조금 다치고 말았습니다. 포터나 봉고였으면 사망이었을거라더군요.,6
1,리베로 CRDI DPF달고 생명연장중입니다.세미보닛형이다보니픽업느낌도 나고세컨용으로 타고다니기 좋습니다 ㅎㅎ게다가 포터 봉고 보단 안전하다는점에서 최고죠,3
2,저희 아버지가 저 초등학교때 타시던 리베로네요ㅠㅠ 아버지 차는 오토차였습니다.. 스타트모터 고장나서 회사 주차장에 방치중인데 엔진소리 너무 추억이네요 진짜ㅠㅠ,2
3,리베로 참 잘 타고 있었는데 dpf때문에 리베로 이제는 포기해야 할거 같습니다,2
4,가속 영상 있음 좋을텐데 아쉽네요,1
5,"리베로, 렉카차로 많이 봤던 트럭인데, 디자인은 그대로 하되, 성능을 개선해서 다시 나온다면 좋겠네요.재미있는 영상 감사합니다.",7
6,리베로는 진짜 렉카가 아닌 평범한 트럭의 모습을 거의 못 본거 같네요 ㅋㅋㅋ,20
7,리베로도 그랜드 스타렉스 모델로 업그레이드 했다면 단점보완이 많이 될수 있을텐데요~! 그리고 리베로 프레임이 1.2톤급 이라 중량짐은 더 싣을수 있다는 사실 ㅎ,5
8,픽업트럭 시장의 1등 기업 쌍용자동차가 2인승 픽업트럭도 만들었으면 좋겠다.,6
9,리베로가 좋은차는 맞습니다.우리나라 화물시장에서 수요층의 다수가 영업용인데 화물을 많이 실어야하는 우리나라 실정에는 안맞는 차종이었고 자영업자와 자가용수요 만으로는 수익을 낼수없어서 아쉽지만 단종길을  선택화물차는 적재함 크기가 제일 중요합니다.이게 우리나라 현실임,2
10,리베로 새로 나오면 꼭 구매합니다,11
11,회사 다닐 때 리베로 잠깐 몰아봤는데 앞에 튀어나온 것 때문에 포터보다는 거리조절이 좀 힘들었지요....,1
12,사실상 리베로의 후속인 쏠라티 트럭이 있기는 한데 국내에는 안판다는게 함정. 국내 출시 한다고 해도 가격이 창렬수준으로 나왔겠지만,1
13,리베로 적재함 크기는 같아요 길이가 좀짧고 폭이 넓어요. 짐규격이 포터에 거의 맞춰 나다보니 외면 받죠. 가끔 리베로에 맞는짐 있음..경운기길이 넓어진길에서는 폭넓고 바퀴 축거가 길어서 골목길에서 리베로 뒷바퀴 빠져요 ㅜㅡ 들어가서 못꺽으면 몇킬로를 후진해서 빠져나가야함 ㅜㅡ그리고 포터두 운전 헤매는 분들은 리베로 타시면 답도 안나옴,2
14,옛날 이스타나처럼 앞을를 보강하면 1톤이 그나마 안전할텐데 안타깝습니다 그 승합차 봉고3가 마지막에 앞을 많이 튀어나오게 만들었죠,4
15,소형 상용차는! 세미 보닛은... 획기적인 상품인데...ㅠㅠ 아마도 만약에 재 출시 된다면... 스타랙스 플렛 홈으로 계속 나가겠죠??장축을 더 길게 제작해서요^^ 암튼! 리뷰 잘보고요!새해 복 많이 받으세요! 올라이드님^^,8
16,리배로를  적재함만  키우면  대박날겁니다.,8
17,리베로 실내가 넓어 운전하기 편했죠,2
18,잘 알고있는지는 모르겠지만 미국에서는 일반 큰트럭도 탑차혁식으로만  다녀야한다고 들엇습니다 (카더라 ) 도로적재물 낙하 사고 그런면에서 보면 스타랙스 3벤을 구입해서 사용하시면 리베로,1
19,빠레트 3개 싣는다고 초장축에서 카고 더 늘리고 길도 좁아서 골목길에서 턴할때 항상 사이드 미러로 머 안긁나 확인해야하는 나라인데.. 국내에서 옵티머스 프라임같은 아메라카 트럭으로 트래커하면 1톤 트럭도 바뀌겠다.,1
20,소비자들이 저렴하게 용이하게 쓸수있는 트럭을 찾다보니 리베로는 적재함이 부족했엇고 포터 나 봉고는 가격이 괜찮으면서 충분한 적재공간 덕분에 이걸선호하게되었고결국 소비자들이 포터와 봉고 시장을 크게 키운 이유중하나 현실적인 이유는 사실 목숨걸고 운전하더라도 당장 먹고살기위해선 이정도만한 자동차가 없었기 때문이 아닐까?,2
21,쏠라티도 뒷부분 잘라서 만들면 딱인데 오직 버스만 딴 생각없이 개발했는지 궁금하더군요.....ㅋㅋㅋ,5
22,이차도 적재함만늘리면 최고의 차다.,2
23,포터보다 안전하지만 좁은곳에서는 운전이 어렵다,2
