,comments,likes
0,역시 갓정민! 목소리 잃은 상태에서도 핵심 전달은 확실하심! 스타렉스 촬영차로 여러대 쓰지만 설명하신거처럼 접지가 약해 순간 날아갈뻔한 상황 많습니다. 차 잘나가고 얼핏보면 코너링도 좋은거 같지만 한순간 갈 수 있습니다.  절대 과격한 운전 금지죠.,21
1,다양한 차량에 대한 리뷰 참 좋습니다 ^^감사히 잘 보고 있습니다!!!!,2
2,편집장형이 뒤에서 핵심 잡아주기는 하지만 역시나 시승기가 정리가 안되는 느낌ㅋㅋㅋ 앞으로는 목다치지 마요^^ 근데 양파디님 편집장님 아바타 잘하심ㅋㅋㅋㅋ,2
3,스트렉스 운전자들 필청해야할 시승기!!!,26
4,이차 몰때 그나마 놀랐단거는 길이와 덩치에 비해 선회폭이 그닥넓지 않은것이 신기했었습니다.,1
5,"매번 디테일한 시승기 감사하게 보고 있습니다.제안드리고 싶은 점은 초보자를 위해 와인딩, 롤, 뉴트럴 성향, NVH 등등 용어들에 대한  설명이나 자막처리를 추가해주심이 어떠실지요?",2
6,법타렉스의 진실....이런 차 코너링 성능 등 알려주는 채널은 거의 없을 텐데 재밌었습니다^^ 스타렉스 인테리어도 굉장히 좋아지고 가족 차로 고려하면 어떻겠나 싶었는데 코너링이 꽝이고 NVH가 좋다... 잘 알겠습니다.,1
7,"10년식인가 몇 번 몰아봤는데 제가 부드럽게 몰아서 그런지 안정감이 느껴졌어요.. 묵직하지만 부드럽다고 생각했습니다. 가속성능도 덩치에 비하면 괜찮다고 생각했고요. 근데 문제는 브레이크가 너무 약했습니다. 덩치가 큰 걸 감안하면 훨씬 더 강한 제동력은 끌어내주어야 하는데 어느정도 제동력이 나오면 페달을 더 밟아도 그 어느정도의 제동력으로 밀리면서 서더군요. 그래서 이 차는 딱 부드럽게 몰아야하는 차라는 거군요 ㅋㅋㅋ근데 1세대 스타렉스는 치고나가는 맛은 더 좋은거 같은데 나머지는 다 나쁩니다.. 핸들링, 롤링, 브레이킹, 서스펜션 무른거 등등.. 워낙 출시된 지 오래됐으니 그러려니 했지만요. 밟으면 터보팬 돌아가는 소리가 참 부드러웠는데..ㅋㅋㅋ",2
8,스타렉스 시승기라니ㅋㅋㅋㅋ 목소리 안나오시는 컨디션에도 정보전달을 해주시기 위해 애쓰시는 모습 감동이에요^^,2
9,"영업용, 업무용으로 운전하시는 분들은 되려 얌전히 운전하시는 듯. 몇몇 나이 잘못 잡수신 중장년분들이 지인들 태우고 놀러가면서 질주하다 안타까운 사고 많이 나더라구요.",26
