,comments,likes
0,※ 안녕하세요. 오토뷰입니다. 이번 리뷰도 4K(UHD)로 제작되었으나 유튜브 시스템의 렌더링 시간 지연으로 현재 FHD(1080p)까지만 서비스 되고 있습니다. 시간이 지나면(약 3일 소요) 자동으로 4K급으로 전환되오니 참고해 주세요.,38
1,기자분이 탑승해서 실내공간을 확인해주시는게 확실히 실내너비를 가늠할 수 있어서 좋아요,4
2,역시 믿고 보는 시승기입니다.각종 차량 리뷰는 늘어나지만 믿고 볼만한 리뷰는 드문거 같습니다.항상 감사합니다.,17
3,인트로영상보면 안좋다고 소문난차도 사고싶게 만들어짐...진짜 영상 잘만드시는거 같음...항상 응원합니다! 아 CR-V도 다시 하셨으니..어코드1.5도 센싱추가된모델로 기회되시면 리뷰 다시 해주세요~~,22
4,"18년식 새차로 구매해서 1년1개월 탔습니다. 호주에 거주중이며, 현재 4만키로 뛰었습니다. 녹문제는 17년 말에 개선됐고, 엔진오일 증가는 뽑기운인듯 하네요 ㅠ 저는 1년에 4만 탈정도로 매일 100km이상 주행하는 경우가 많은데 일본 3사 동급차량들 중에는 가장 나은듯합니다. 엄청 만족하면서 타는중입니다.",9
5,혼다 딜러들이 영업할때 틀어놔야할 정도의 퀄리티네요.ㅎㅎ 이런 세세한 작동방법 알려주는 리뷰가 또 있을까요. scc? acc때 브레이크 알아서 움직인다는것까지...ㄷㄷㄷ,11
6,정말 감사합니다 김기태피디님의 강력 추천으로 엑스트레일을 진지하게 고민하고 있었는데 이렇게 강추하시니 고민이 되네요~언제나 좋은 리뷰에 많은것을 배웁니다 차알못이던 제가 차를 알아가는 즐거움을 주셔서 다시 감사드립니다~,16
7,고퀄리티영상 감사히 보겠습니다혼다센싱의 기본적용이 확실히 크게 다가오네요,14
8,비교 분석이 너무 잘되어있어서 구독 했습니다 일관성이 있어서 제관점엔 좋네요!!,7
9,믿고보는 오토뷰~21:55~ 아무래도 혼다에서 오토뷰 모니터링 하고 있는듯요..24:00~ 추가 지적사항에 대해서 CRV 다음세대에 반영되지 않을까 싶네요27:49 위치좀 알려주세요 계류낚시가 취미인데 풍광좋네요,11
10,모토쇼때 앉아봤는데 시트는 최고 편함 역시 오토바이 만드는 회사라 인체공학적임 그편안함땜에 매출이 오르고 있는듯합니다. 시트가 계란처럼 엉덩이를 감싸는데 그럴려면 신트 안장 가운데가 울어야 편한데 약간울엇다고 난리치는 소비자가 이해가 안감 혼다시트는 최고임. 디자인은 ...,5
11,늘 잘보고 있습니다~^^부탁하나 드리자면 요즘 lpg차량규제가 풀리면서 많은 분들이 관심 있으신 것으로 알고 있습니다.오토뷰에서도 현재 출시된 lpg차량의 경쟁력을 다루워주셨으면 합니다~^^,1
12,cr-v 정말 많은 부분에서 좋아졌네요~ 좋은 리뷰 항상 감사드립니다..영상 후반부에서 V60cc의 깜짝 예고를 알 수 있었네요 : ),2
13,다운사이징이 대세는 대세네요. 그리고 혼다는 차는 좋은데 디자인이 참... 잘 보고 갑니다. 시승기는 오토뷰! ^^,12
14,1.5터보직분사엔진에서 오일이 연료와섞여증가하는 현상이 있다는데 시승기때 오일체크도 해주셨으면 좋았겠네요 미국에선 일부지역만 리콜을 해준다네요,8
