,comments,likes
0,GLB 전면부는 각진 디자인을 좋아하는 저로써는 정말 마음에 드는 디자인입니다.저런 디자인에서 대형SUV였다면 진짜 끝내줬었을텐데 아쉽네요.ㅎ,27
1,차량 설명은 우파님이 최고입니다.^^,3
2,디자인 참 이쁘네요 비싸긴 하지만..,1
3,믿고보는 우파티비  좋은정보  감사합니다 ^^~~,2
4,GLC를 저 옵션으로 만들어도 가격이 큰 차이 없을 듯,5
5,방송 너무 잘 봤어요~ 감사합니다~ Bmw x3 랑 glb 중에 어떤걸 더 추천하시는지 의견을 좀 듣고 싶습니다 ~^^,7
6,우하는 진짜 열심히 한다 화이팅^^,4
7,반자율 빠진게 크네요ㅠㅠ 요즘 국산차에 반자율 주행은 아반떼도 들어가는데  5000만원대면 생각해보겠는데 6000만원이면 gv70기다릴듯,13
8,GLB 마음에 드네요^^ 리뷰 잘봤습니다^^,6
9,늘 좋은정보 감사합니다.^^,1
10,그냥 glb220에 인디오더로 옵션넣어서 5천후반에 사면 딱좋을듯,4
11,"현실적으로 벤츠 브랜드를 생각하면할인 왕창 받아서 구형 벤츠 E클이나 중고로 넘어갈테고요좀 더 현실성 있는 SUV 구성을 생각하면꽤 괜찮은 건 사실이죠다만 실용성을 따진다면 알칸타라, AMG 패키지는 제외하고편의성 위주로 편성을 했으면 좋았을텐데요독일현지에선 어지간한 옵션을 다 넣을 수 있는데한국에선 많이 아쉽네요상품성은 그래도 좋아 보입니다!GLC 이상이 워낙 가성비가 안좋은 편이라...",1
12,주행 영상 보니까 진짜 glb 높이가 높긴 하네요,1
13,가성비를 따지면 펠리세이드나 GV80이 더 눈이가네요. 다만.. 삼각별의 벤츠이기에 혹하기는 하겠슴다 ㅋ,2
14,"벤츠가 차는 항상 잘나온다고는 하지만 이번 gla, glb는 조금....그렇긴하네요... 5000만원대 차에 2열 송풍구가 없는건.....좀 아닌것 같네요...5000만원이 싼것도 아니고 4000만원대로 나왔으면 그럴수도 있지...하겠지만....",1
15,6천짜리 차 치고는 안전이나 편의장비가 거의 깡통 수준인데...삼각별 마크만 빼면 X3 20i가 훨씬 가성비 좋을듯,73
16,"산타페, 쏘렌토 풀옵 보시는분들은 충분히 고려할만하네요",9
17,우파형 진짜 소원이야 비엠더블유X7하고 벤츠 GLS580 비교좀 해주라 제발ㅠㅠㅠㅠㅠ,1
18,우파님. 궁금한게있는데 왜 GLC 리뷰는없나요? ㅠㅠ 자량을 고민중인데 GLC랑 x4고민중인데..우파님 꺼 보고 거의 결정하려햇는데 ㅜㅜ,2
19,요즘 국산차 가격이 마니마니 비싸졌다는거 아닐까요 ㅎㅎㅎ,1
20,Glb 전면 너무 이쁘다 옛날 쏘울이랑 지금 베뉴 느낌,1
21,SUV차에서 승용세단 엔진음 지렸다,3
22,gla 사려다가 가격보고 x3 20i로 갔습니다 마력은 딸려도 전혀 꿀릴거없는 bmw^^,4
23,GLB 코파의 시점에서 리뷰해주세요~,1
24,벤츠라고 무조건좋아라하는듯..좀더 냉정하게 평가를 좀..,16
25,항상 잘보고있어요 형,3
26,솔직히 브랜드 가치빼고 갠적으로 거품이 있다 생각됨~ 6천 glbㅠㅠ 펠리 vip가는것도 나쁘지 않을듯ㅎㅎ,2
27,"핸들 연선, 뒷자리 송풍구만 있으면 무조건 산다. 근데 그거 두개 없는건 진짜 너무한거임",2
28,벤코의 문제는 뜬금없는 옵션임 영상의 gla glb는 그래도 2열에 탈사람이 있는사람들이 탈차들이 2열 송풍구 없는건... 가변배기는 왜거기...? 그냥 가격구색맞추는 옵션정도,2
29,우리나라에도 glb 3열까지 있는 모델 팔리나요?,2
30,GLB는  진짜 경쟁력있을것 같아요,4
31,매장가서 시운전해보고 느낀건....C바 벤츠라고 다똑같은 벤츠가 아니구나...하고 나와서 바로 모하비마스터 보러갔는데 C바 모하비가 이렇게 좋은차인줄 GLB때문에 알았다 ㅡㅡ,1
32,"저는 솔직히 장시간 운전 편하고, 에어컨, 히터, 스피커, 블랙박스만 있으면 된다고 생각 하는 사람인데 편의장비는 눈에 잘 안들어와요. 그래서 궁금한게 국산차 외제차 동일 인물 운행시 고장이 잘 안납니까? 제 때에 교체 할꺼 똑같이 하고 1인 운전자일 경우가 궁금합니다. 국산 차만 탄 친구는 중고로 사서 좀 타다가 7~80000쯤에 바뀌가며 타기에 좋다. 다른 친구는 잔고장 없이 신경 안쓰고 오래 탄게 도요타다. 이러는데 독일차가 오래 쓰기에 국산차보다 좋은가요?",1
33,그래도 멕시코산인 GLB보다 독일산인 GLA가 더 믿음이 가는건 ....,11
34,확실히 천만원 더 보태서 glc사는게 낫쥬... 실내가 5년전이긴 하지만 ㅋㅋㅋ,3
35,벤츠는 진짜 똑똑하다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  송풍구없네 통풍없네 여기선 이래도 결국 엠블럼보고 넘어갈 한국인들의 정을 간파했어,176
36,현대가 잘 하고 있어.  독3사를 위해서 이렇게 국산차 가격 올려주시니.,112
37,"가성비랑은 거리가 먼 차인 듯...단지 싼 벤츠라서 메리트가 있눈 것 뿐이지, 그 자체가 가성비를 의미하지는 않음.",1
38,GL시리즈는 쿱라인이 이쁜듯함ㅋㅋ,4
39,전시장가서보고 시승했는데 가격대비 창렬 그자체임ㅎㅎ세컨카로는 괜찮음.메인카로는 차라리 펠리풀옵이나 익스 사세요ㅎㅎㅎ,9
40,Gla인지 모르고 타봤는데 알고나서 차는 벤츠다라는말을 이해했습니다,7
41,벤코 오더가 도대체 누구인지 옵션을 이해안가게 하는걸로 유명한데요 ㄷㄷ,6
42,2열 송풍구가 없는데 패밀리카??? 일단 여기서 2열에 누군가를 무적권 태워야하는 차로는 ㅠㅠ 진짜 풀옵 팰리가 훨씬 합리적입니다. 저런차 타는데 운전의 재미는 제가 가장이라서 그런지 큰 부분을 차지하지는 못하더라구요.,4
43,벤츠엔진 안들어가고 6천이라 제가알기론 A.B는 벤츠 르노 합작 엔진  즉  르노엔진이들어간다고 알고있습니다. 벤츠엔진은 C부터인걸로요,7
44,뒷자석 열선 없는 최소한 열선은 넣어줘야죠 glb ㅋㅋ,1
45,"통풍구, 자율주행 = 삼별 = 1000만원삼별 부품값이 천만원입니다.",1
46,한대 팔리면 그날 직원들 회식하는 자동차 마진율 90% 각,1
47,glc랑 가격차이가 많이 안나네요,3
48,여기서 별로라고 하셔봤자 살 사람은 많습니다. Glb를 샀다고 바보라고 하는 사람보다 와 좋네 부럽다~라고 하는 사람들이 더 많을 듯...적당한 능력이 되면 사고능력 안되면 안 사면 그만입니다~우리는리뷰를 보고그 차에 대한 궁금한 점을 보면 됩니다.가성비나 좋고 나쁨은 성인인 이상각자가 다 알테니깐요^^,39
49,외관은 이쁘네요 !,2
50,GLB는 뒷열 개싼마이 오지네ㅋㅋㅋㅋㅋ 와,36
51,세컨카로 파나메라는 돈이 후달린데 이게 딱이구만,2
52,요즘 국산차가 연비 미친듯이 잘나와서10이 적어보이지만 람보는....,9
53,오 육천짜리에 가성비란 말이 웃기긴 하지만 가성비 지리네예,18
54,진짜 사고싶었는데 ㅎㅎㅎㅎㅎㅎㅎ참 수레기 ㅠㅠㅠㅠ,2
55,우파님 다른건 잘하시다가...6천...연비 10...가성비..?,14
56,나라면.. 그냥 suv 포기하고 3시리즈나 e클 갈 듯,2
57,옵션빠진게 많아서 국산이 더 좋을수 있지만 요즘 현대기아 하는 짓을 보면 이거 구매하는것도 나쁘진않을듯,17
58,만약 저라면 같은 급 볼보suv로 갑니다!!요즘 벤츠 너무 흔함ㅜㅜ 희소성이 없뜸...,4
59,저 가격에 저따구 옵션이면 링컨 코세어나 x3  q5 사는게 가성비 좋다고봄,1
60,GLB에   앞모습이 텔루라이드랑 비슷하다,1
61,현실적으로 차값 2500에 삼각별값 3500..끝,3
62,5-6천이면 쳐다볼수있는 독삼사 차들 은근 많습니다..q5 제일 하위트림이지만 쳐다 볼수있습니다..가성비라는 단어는 이차에 어울리지 않네요,11
63,와 진짜 실내는 현기가 더 좋아보임...,3
64,이제 벤츠가 현기차 잡을려고 저런가격을 대박,15
65,저 가격이면 gv80 깡통 ㄱㄱ. gv80 풀옵 타는데 깡통도 gla glb보다  훌륭할듯함,3
66,6천이믄 카니발 하이리무진 살수있음,1
67,단돈 35만원으로 2열 송풍구 장착 가능한 마법의 GLB 입니다,7
68,비클이 드디어 일냈네,1
69,벤츠가 이가격에 나온다는게 놀랍네그것도 amg가 들어 잇고,2
70,"자율주행, 차선유지 없음 / HUD 없음 / 2열 열선시트 없음 / 통풍시트 없음 / 2열송풍구 없음 / 핸들열선 없음(amg핸들이라는 이유로)",2
71,레이도 뒷자리 열선있다..,2
72,실내크기가 국산suv중 어느것과 비슷할까요?,1
73,번창하세요!!!!!!!!!,2
74,"저런차가 다 팔렸다는게.. 몇대인지는 모르지만, 실용성도 없어보여서 가성비를 운운하기는 힘든차.",16
75,한마디로 카푸어의 정점이라고 할 수 있는 차네요. 6천을 몇년동안 할부로 낼 능력이 있으면 차라리 성장성있는 주식을 꾸준히 사서 나중에 그 매도수익으로 gla가 아니라 더 높은 등급의 차를 사는게 경제적인  선택이라고 봅니다.,2
76,삼각별때문에 사는거면 차라리 연식좋은중고 E클살듯,1
77,감가 십 오지겠네.. 1-2년 뒤에 중고사는게 개 이득일듯,1
78,나두 벤츠한대 가지고는있지만 브랜드 가치에비해 편의사양이 빈깡통이라는게 단점이다.,1
79,근데 glb 준중형 차인데 싼타페랑 실내공간이 비슷한가요?,1
80,왜 E클래스를 많이 구매하지?라고 생각하고 이 영상을 보면 이해가 되겠네요...,1
81,외제차에 국산차 비교는 아닌거같네요 기술력 차이 품질이나 기본적인것들도 하늘과 땅차이에요벤츠 비엠은 하늘 국산 땅 지옥,5
