,comments,likes
0,"뢰단히미치지않고서야 현대차를 기아차라고털어버린점양해부탁드립니다,,벽치고 손깁스갑것습니다 꾸벅♡",202
1,롸진성 님은 역시 썩차 리뷰 하실 때가 제일 재밌음ㅋㅋㅋㅋ,11
2,제발 썩차 리뷰만 해주세여 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 오늘 하루종일 한번도 안 웃었는데 월요일 20분 남은 지금 이 영상보고 크게 웃었네요. 고맙습니다,6
3,더더 더 흥하세요.,223
4,이형은 이빨 자체가 레전드인듯회사에서 받은 스트레스 다 풀림 ㅋㅋㅋ,99
5,롸진성형..돌아왔구나역시 형은 썩차리뷰가 가장 잘어울려♡,18
6,이 형은 이런 옛날차 리뷰하는게 젤 재밌음ㅋㅋ,20
7,카진성씨 진짜 참신하다. 대부분 좋은차만하면서 놀리던데. 당신은 진짜 카통령,8
8,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ10분 내내 웃고 갑니닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ텐션 오졌다 진짜,4
9,차는관심없는데 우울할때보면 진성이형방송은그냥즐겁네요,1
10,처음 볼때 이런사람이 리뷰를 하다니 하고 색안경끼고봤는데.. 솔직히 노력하시는모습도 보기가 좋고  리뷰도 재밌습니다 ㅋ 감사합니다,3
11,롸진성 형님 오늘 라가리 드리블이 혀나우도급이네요 컨디션이 뢰단히 좋아보이십니다^^!,2
12,영상 하나 보고 바로 구독했는데 매력터지시네여 웃느라 정지눌러노코 배짼닼ㅋㅋㅋㅋㅋㅋ 개념탑재된 모습도 멋져요 유튜브 대박나세요♡♡♡,8
13,화려한 난방 역시 무리없이 소화하시는 성님 대단하십니다.,1
14,항상 넘 잼있게보구있어요 ㅋㅋㅋㅋㅋㅋ마이크 어케 안비는지 넘 대단하셔요. 유튜브 계속해주세요 ㅎㅎㅎ,1
15,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ10분동안 쉴틈이 없다ㅋㅋㅋㅋㅋ,4
16,형은진짜 이런차 리뷰가 넘모잘 어울려 ㅋㅋㅋㅋ  롸진성 싼마이 리뷰그자체!!짹짹짹~짹~짹,1
17,워셔액도 주류로 승화시키는 센스ㅋㅋㅋㅋ,2
18,와 진짜 이차 너무 추억이네.. 아빠가 이차 몰때가 2000년도 였는데 집안형편도 어려워서 고장나면고치고 고장나면 또고치고해서 일반인이 40만키로하고 폐차 시켰습니다.. 뒤에 타이어도있어야 하는데 그건 안보여서 아쉽네요. 옛날 아빠차랑 비교하니까 영상속 산타모는 꽤 옵션넣은 차량인듯?,1
19,다른 리뷰어와는 다른 자기만의 색이 강한 리뷰네요... 오히려 딱딱한 리뷰보다 훨씬 보기 좋습니다...,1
20,사고싶어도 못사는 차 아닙니까? 오늘도 역시 롸진성바리 다웠다.,2
21,현대정공에서 만든 명작이었는데~썩차? 올드카? 가 너무너무 잘 어울리는 우리나라 최고 자동차 리뷰어 카진성 흥해라!!!,2
22,우리 아빠 첫 차였는데...거기가 흰색에 엘피지ㅋㅋㅋ몇년전에 폐차한 아빠 찬줄 ㅋ그래도 저 차로 안 다녀본곳이 없네요 ..산이며 바다며!그시절 현대의 유리피안 감성~ㅋㅋㅋ,2
23,아 진짜 롸진성 너무 매력 터딘댜아아아아아 😍,1
24,오늘은 진짜 96년식 수동 아반떼보다 레전드다ㄲㅋㅋㅋㄲㅋㅋㅋㅋ,7
25,볼때마다 쎈스넘치시는거 같아요^^완전 팬됐습니다~~^^,2
26,최고다 최고 ㅋㅋㅋㅋㅋ쉴 틈 없이 웃겨주넼ㅋㅋㅋㅋㅋㅋ,3
27,형은 이 차랑 제일 잘 어울리는데ㅋㅋㅋㅋㅋ아재미 뿜뿜,2
28,진짜 덕분에 웃는다...ㅎㅎㅎㅎ,1
29,시내바리 190km타믄 엥꼬나서충전소도 많지 않던시절.지도책마다 위치 표시하고 다녔다추억돋네,2
30,남행열챁ㅌㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개 오졌습니다 행님 ㅋㅋㅋㅋㅋ,1
31,8:20 앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 배 찢어질거같아옄ㅋㅋ큐ㅠㅋㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,9
32,와 진짜 개잼있다.......이빨터는게 신의 경지인듯 .....이러니 개그프로그램이 망하는구나,1
33,카진성 오늘 텐션 레전드다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
34,아 ㅋㅋㅋㅋ 1:33 더이상의 썩차바리는 없다 엔진형식 개같은영어 ㅋㅋㅋㅋㅋㅋ 차 소개 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,9
35,처절한 환경에서 혹사당할수록 입은 더 잘털게 되는 버서커같은 사나이,1
36,러무 재밌어서 미춰버리겠어요~ 카진성 채널 구독하고 룽고차 지르고 싶은데 어디서 사야되는지 형님들 에브리 바리 부탁드릴게요,1
37,렁신 집중하고 들어야 오디오 안놓친다 피곤한 상태에서 렁신 놓고 들으면 까진성 멘트가 백색소음이 되면서 잠 잘온다,1
38,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 오늘도 재밋게보고갑니다.,2
39,학원 원장님도 구독하는 카진성바뤼 채널 너무 부럽자나여~~,1
40,와우 3:37 파상풍에디션 갬성 리진다 앞으로 10년더타도 감가율 10만원 안나오겠네쌉효율 리진다! 리진다 퐈리피플~,24
41,잼나게 봤습니다 😆👍,1
42,고철값에 됐을때 떠와서 고철값 올랐을때 팔면 재태크 핵이득결론은 고철값까지 기다리자,4
43,진성이형님 라발 오늘 간지다시 디지게 기능 1트에 랍격할려했는데 떨어졌습니다 ㅠㅠ 토욜에 재시험인데 응원 라탁드립니다ㅠㅠ,2
44,"아니, 대쉬보드 디자인이 며칠전에 새로나온 티구안보다 멋지잖아",1
45,카진성님 더더욱 유명해 주세요🙏,1
46,형님 이정도면 폐차장에서 한대씩 감아오시는 거 아닙니카?,2
47,ㅋㅋㅋ동생   로로나  항상 조심  하시길 ㅌㅋㅋ,1
48,ㅋㅋㅋㅋ꽁치 칼집낸 😆ㅋㅋㅋ 돌아온 탕아 뽜진성!!!,4
49,탔었는데 출력딸리는거 빼면 좋았네여 ㅋㅋㅋㅋ,1
50,싼 타 모 ㅋㅋㅋㅋㅋㅋㅋㅋ 너무 오랜만에 보네요 ㅋㅋㅋㅋㅋ,1
