,comments,likes
0,이것이 바로 진짜 시승기인것 같습니다. 앞으로도 많이 올려주시면 감사합니다.,42
1,자동차시승기 중 가장 인상깊네요.맨날 외국차만 하지말고 서민차도 자주 해주세요.,11
2,청소사업할때 끌고다녔는데 다시 그리운 차량이네요. 운전도 재밋고 짐칸도 넒고....,7
3,캬~~~멋진시승기 잘봤습니다.,2
4,안전성 강화해서 다시 출시됐으면요..,2
5,이게 진짜 시승기다,5
6,역대급이다!!!,6
7,왠지모를 힐링영상이라.......가끔 찾아보는 영상...,3
8,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 리뷰가 너무 매력있네,38
9,"골목길운행, 좁은곳주차.... 👍   언덕길과 특히 껌조씸😑",3
10,Самая лучшая машина всех времен,1
11,좋은 리뷰 잘봤습니다. 경상용차의 단종을 정부차원에서도 묵과해서는 안될텐데 카미디어의 정확한 지적입니다.,2
12,서민의 차 다마스. 다마스를 대체할 더 안전하고 야무진 차가 나왔으면 하네요.차는 뽀대가 아닌 활용성도 중요하니까요.,6
13,가성비로 따지자면 우리나라 그어떤차보다 명차이죠...,1
14,잘 봤습니다. 단종된다는 게 참 아쉽ㄴ요.,3
15,라보하고 다마스 다시 부활!카미디어님! 2017년에도 잘 나오고 있습니다.,4
16,기어봉 너무 매력있엉! ㅎㅎ,2
17,위대한차입니다 역사속으로 사라진다니 아쉽네요,3
18,지금은 한국지엠 자체의 미래가 불투명하니...,1
19,작은 차 큰 기쁨 내 친구 다마스~!^^,1
20,다시 돌아온 다마스와 라보는 내년...즉 2021년...다시 단종을 바라보는데...,1
21,잘봤습니다 뭉클하네요,2
22,아좋다 상용차 시승기좋다,22
23,길에 떨어진 작은 돌조각 모래 조각도 몸으로 느껴지는 차 이차로 지방 국도 여행가면 정말 미쳐버립니다 도시에서 배달용으로 만 해야 하는 차,2
24,말 그대로 상인들을 위한 자동차,2
25,감성 자극하는 리뷰네요,31
26,어떻게 저렇게 말을 잘하실까,1
27,"지엠은 언젠가 발을 뺄 것 같은데, 쌍용이나 광주형 일자라리 차 공장에서 다마스 포지션을 좀 가져갔으면 좋겠다......물론 안 탈사람들은 전혀 안타는 차고, 설계도 많이 개선해야 하지만 - 수요는 꾸준한 차종이니까.",1
28,목소리 넘좋아요,2
29,졸~~  멋있다.,2
30,휴 안없어졌어 다마스 좋아하는데 다행다행 장사하는분들 감사해요,3
31,22년동안 서민들과 함께한차가 이제 단종이라니.. 많이 아쉽네요.. ,16
32,현재 용산쪽에서 배송일 하는데 용산에 진~~~~짜 많이 보입니다.10대중 7~8대는 다마스일정도로요....라보도 많이 보입니다.기사님들 모두 나이드신분들이 주로 운전하시구요....,5
33,"2002년 부가세 미포함 6,464,000원에 구매했었는데 이제 역사속으로 사라지네요.",1
34,미래에서 왔습니다. 다마스는 아직도 만들어지고 있습니다.,2
35,위험하지만 경제적,2
36,배한성선생님 유쾌하시네 ㅋㅋ,3
37,차 디자인은 너무 예쁜데 사고나면 즉사할 거 같음. 시내주행만 했으면.,2
38,다마스는아쉽게도올해12월만만들어내고내년부터는다마스와라보는함께역사속으로들어갑니다마지막으로가격은810CC디잴LPG앤진모델로가장저렴한모델이800만원이고가장비싼것은1000만원인데1천만원밖에되지않는너무도저렴한차량입니다!,5
39,잘가 다마스 ㅠㅠ,1
40,고속도로에 화물차사이에서 달리는거 보면 아찔 해요;;;;,8
41,I like this car hello from Peru,8
42,이게 뭐얔ㅋㅋㅋㅋ레알시승기다 업체 돈안받는 그야말로 레알 시승기 ㅋ,7
43,다마스 매력있음,3
44,아직도 잘 팔리고 있다네~,2
45,ㅋㅋㅋㅋㅋㅋㅋㅋ신선하다!!!,4
46,다마스라고 무시하지 맙시다,45
47,타보기 전에는 저렴하다고 생각했다. 헌데 몇번 몰아보니 '이딴걸 천만원이나 받는단 말이야?'는 생각이 절로듬. 이거 타다가 포터로 돌아오니까 포터 ㅈ같다고 불평한게 미안해지더라,4
48,옛날 우리아빠차 다마스였음,3
49,단종... 참 아쉽네요,3
50,다마스 포레버~!,1
51,1:58 옆에 장진택기자 ㅋㅋㅋㅋ,45
52,알고리즘 떠서 최근영상인줄 알았는데 9년 전 영상이네....!,1
53,다마스랑 라보 언제까지 생산 되나요?,2
54,2014년에 생산다시 합니다 2017년형 다마스 나왔습니다,2
55,사실상 조선의 ae86...,1
56,차체가 좀 낮았으면 샀을텐데....,2
57,다마스 한정판이다 어서 구입해야지,1
58,손으로 흔드는것이 가능합니다,3
59,5년 더 생산된다네요.,3
60,이런게 시승기지,3
61,최고속도  110km  고속도로 추월 불가  큰차 옆에 지나가면 흔들 흔들  시내 주행용  짐 많이 실으면 흔들흔들 포터는  그랜져,2
62,우리차 시트랑 같다,2
63,41마력...,3
64,배기가스 좋다고 흡입ㅋㅋㅋㅋㅋㅋㅋ,5
