,comments,likes
0,2번 부드럽게 퍼지는 음인데 가격으로인한 엄청난 차이는 느끼지 못했습니다 오히려 연주자의 실력이 더 중요하다는걸 알게되었습니다!!,28
1,"멋진 비교와 연주 감사드립니다 ^_^개인적인 생각이지만 기타의 값어치는사운드만으로 매겨지긴 힘들고,온도 습도로 인한 변형이 왔을때,얼마나 정확하게 다시 돌아오나오래 사용한 기타를 하이프렛에서 칠 때 피치가얼마나 바뀌나모든 줄의 사운드 밸런스,스트로크를 했을 때배로 느껴지는 통의 진동 등등여러가지가 많이 바뀌는데사운드도 마이크로 녹음 된 소리를 하물며핸드폰 스피커로 듣고 있으면눈에 띄는 차이를 찾기 힘들 것 같네여ㅋㅋ1번이 비싼 기타라고 생각하신 분들 자책하지 마셔요~ 뮤나님이 잘 치셔서 그렇습니당",4
2,마틴도 마틴이지만 10 만원 기타 가격대비 너무 훌륭한 소리입니다 연주 하시는분의 실력이 뛰어남에 저가음질이 커버가 되는것인가..? 잘듣고 감동합니다.,79
3,장인은 어떤 장비를 써도 명곡을 만들어냄 진짜 너무 잘치시네..,43
4,"재미있는 영상 잘 봤습니다. 감사합니다. ^^물론 400만원 짜리가 좋기는 한데... 들어본 것 처럼 .... 10만원 짜리라고 무조건 나쁜 소리 나는 것은 아닙니다. 모든 악기는 자기 나름의 고유한 음색을 지니고 있습니다. 저도 기타와 바이올린을 여러 대 가지고 있지만, 가격만큼 수십배, 수백배 차이가 나지는 않습니다.  여하튼 흥미로운 영상이네요....ㅎㅎ.....^^",9
5,첫 연주때부터 2번인것 같았음차이가 안나는건 엘릭서 사용해서 그런듯 엘릭서가 소리가 마틴이나 세고비아보다 훨 좋았었음 그리고 울림정도가 다른네요 마틴D28은 훨 깊고 넓다는 느낌 받았네요확실히 2번이  듣기 좋았습니다,29
6,얼핏 들으면 울림이 1번이 좋게 들릴순 있으나 2번은 절제된 울림속에서 뻗어나오는 고음과의 밸런스가 상당히 좋습니다.,9
7,2번 기타 첫 스트로크 듣자마자 바로 차이가 너무나 많이 느껴져 바로 알아봤습니다... 처음에 1번만 들었을때는 이게 400만원 기타인가? 하며 긴가민가 하였는데.. 역시나 악기보다 더 중요한건 연주자의 연주 실력인 듯 합니다 ^^.. 잘 듣고 갑니다.,1
8,1번이 버징 더 많고 소리가 퍼지는데연주실력으로 커버하시는듯!!명필은 붓을 가리지 않듯이 대단하시네용,57
9,역시 기어의 자체의 가치보다는 실력이 더 중요하다는 것을 증명해 주셨네요 그리고 기타 솔로곡 제목이 뭔가요 너무 좋으네요,1
10,기타는 가격보다 실력이라는 점을 확인하게 되네요. 사실 솔로 연주 전까지 전 1번 기타 소리가 더 좋게 느껴졌습니다. 제가 상당한 막귀라는 사실도 깨닫게 되었습니다~ㅎ 영상 잘 봤습니다. 연주 참 부럽네요~^^,20
