,comments,likes
0,해외에서 X trail 3열 구매한지 5개월 됐답니다. 아주 만족입니다. 엔진.변속기 외 실내가 타 모델에 비해 상당히 길고  지상고 높아서 요철 않좋은 현지 사정에도 좋답니다. 타사 경쟁 모델보다 싸고요.한마디로 가성비가 좋죠...,4
1,언제나 믿고 보는 오토뷰^^ 제작진여러분 새해 복 많이 받으세요~,13
2,자기 브랜드만의 디자인을 가졋다는 측면에서 실내.외 디자인 괜찮은 것 같구요. 실내 고급성도 좋은 것 같네요. 마지막 멘트인 '왜 잘팔리는지 알겟다'로 바로 이해가 되는 것 같습니다. 현명한 소비자가 많아지고 잇다는 거겟지요. 리부 잘봣습니다~,10
3,실내좋다... 오토뷰 2019년도 홧팅요08년도 오토조인스 부터 리뷰보기시작했는데어느덧10년이지났네요ㅎㅎ오토뷰만의 1년간 총정리랄까베스트카워스트카이런 이벤트성 영상도 한해마무리할겸나오면좋겠어요개인적인의견입니다.ㅋ피디님 스탭분들 항상 고생이십니다~새해복많이받으세요,9
4,역시 오토뷰는 19년이 되어도 여전히 명품입니다.폼은 일시적이지만 클래스는 영원하다.,4
5,와 디자인만 빼면 진짜 장점이 너무 많네요 너무 구매욕이..5세대알티마 구입한지 5년4개월차인데아직도 고장이 한번도 안나고 잘타고있습니다일본산이니 품질이 더욱 꼼꼼하겠네요할인들어가면 완전 노려봐야겠네요^^;,4
6,좋은 리뷰 감사합니다. 출력이 뛰어나지도 않은데  배기량이 미국적인 2.5라 세금 측면에서 망설여지긴 할 듯한데 검증된 부품 조합에 최적화는 완벽에 가깝게 된 듯한 차 같네요..,1
7,역시 오토뷰의 영상미와 깔끔한 시승기는 명불허전이네요 !!,3
8,거의 방송국에서 제작한 퀄리티...박수 칩니다.,2
9,오토조인스 부터 구독했는데 개인적으로 가장 신뢰가는 시승기라고 생각됩니다 오토뷰 화이팅,5
10,선추천 후감상!!십만구독이 얼마남지 않았습니다 대한민국 대표 원조 자동차리뷰 오토뷰화이팅 김기태화이팅!!,9
11,자동차 전문 오토뷰.....요즘같은 지저분한 시장에서 정도의길 계속가는 오토뷰 믿고 봅니다.와이프 하나 사주고 싶네요.....,1
12,호주에서 랜트했던 엑스트레일 그때는 2016년식이었는데 작은 충격이 너무 많이 들어왔었는데 지금은 개선된 것 같네요ㅎㅎ,7
13,닛산 로그 미국에서 베스트 SUV중 하나였죠. 공격적인 가격에 동급중에선 실내공간도 괜찮고. Rav4 천하인건 부정못하지만 Cr-V나 로그 모두 훌륭한 준중형 SUV 같아요.,3
14,진짜 영상이랑 설명에 관한 전문적인 부분은 최고네요항상 잘 보고 있습니다,7
15,뭐랄까... 어느 시점을 기준으로 닛산이 잘 갈아둔 칼을 하나씩 꺼내고 있다는 느낌이 들 정도로 많은 변화를 보여주고 있어서 즐겁습니다.^^,1
16,오토뷰리뷰 체계가 잘 잡혀있어 시청자를 편안하게 해줍니다,22
17,믿고보는 오토뷰2019년도 유익한시승기 부탁드립니다,3
18,닛산의 전략은 항상 가성비고 실용임. 옵션에 쩌든 한국시장 입맛에 맞으려나...,1
19,갠적으로 자동차 시승기중 갑은 오토뷰 같음. 이번편도 잘 봤어요,4
20,"호주에서 2세대 18만킬로 짜리 사서 2년간 무탈하게 잘타고 다녔었는데.. 차못알이였지만 일본차에 대한 인식이 확실히 좋아진 계기가 되었습니다. 실용성과, 공간 활용성, 연비 정말 저에겐 좋은 차였습니다. 시야도 정말 좋았구요 by 차못알초짜",4
21,군더더기가없고 깔끔한 그리고 디테일한 설명 정말 최고의리뷰,2
22,엔진룸 열었을때 눈오는 풍경 너무 좋네요~^^,4
23,15년 팬입니다. 요즘은 김선웅 기자 설명이 최고 재밌네요,11
24,자동차리뷰는 최고네영상이나 음향 깔끔하고 군더더기 없네객관적이고 간결한 리뷰는 타의 추정을 불허하네,16
25,"보면볼수록 캐시카이의 어마어마한 가성비만 더더욱 느껴지네요,,,,정말 아까워요 캐시카이",1
26,이런 정확하고 깔끔한리뷰 처음봅니다 구독 추천 박고 갑니다.,1
27,닛산 엑스트레일 중간 트림은 별점 만점이네요!,11
28,닛산의 엑스트레일의 장점은 캐시카이와 마찬가지로 르노삼성에서도 간단한 메인터넌스가 가능하다는거고 수리비도 수입차들중에는 저렴한축에 속하니 좋은 조건으로 구매가 가능한 타이밍을 노리면 가성비 좋은  수입SUV를 만나실수 있을것으로 생각됩니다. 캐시카이의 경우 자잘한 병맛같은 단점이 있지만 로그나 엑스트레일은 좀 낫겠죠? ㅋㅋ,14
29,잘 보겠습니다~세계 최고의 자동차 리뷰 오토뷰^^기태형 새해 복 많~~~이 받으세요*^^*,14
30,믿고 보는 오토뷰. 진화하는 CVT. 신형 알티마는 언제 나온디야? 신형 라브4도 언능 나왔으면...,3
31,"이런 고급영상이 구독자 십만을 넘지 못하다니,,,,흐흑",12
32,좋은 영상 감사합니다 ㅎ 좋은 차로 보이네요. 가격할인만 좀 받으면 말이죠...,10
33,새해 첫 리뷰는 별이 5개군요! 올해 닛산이 얼마나 선전할지 정말 궁금합니다.,2
34,저 닛산 패밀리룩의 디자인  좀 더 세련되게 다듬어지지 않는 것이 안타깝네요.,1
35,오! 캠핑용으로 탐나는데요...2019년도 갓리뷰 부탁드려요!~~,2
36,항상 잘보고있습니다ㅡ 개인적으로 차는 전세계판매량도 매우 중요하다고 생각합니다ㅡ 국내만 봐서는 안되요ㅡ 그리고 부탁사항있습니다ㅡ 혹여 나중에 팰리세이드 리뷰하실때 안전성.. 즉 현대가 자량하던 초고장력강판 사용비율. 충돌테스트 등도 확인부탁합니다ㅡ 가솔린 무게줄였다하는데 예전 아반떼 앰디처럼 철판으로 장난좀 친거같네요ㅡ 충돌테스트 이야기는 아예 없고ㅡㅡ,3
37,잘 보고있습니다. 인피니티 QX50 도 시승기 부탁드립니다!,5
38,언제봐도 인트로는 캬 감탄이절로나옵니다,3
39,"미국서 사는 거라면 라브4, cx-5, cr-v, 현기suv, 티구안, 로그 중에서 여러 전문가 집단의 리뷰로는 다른 차들이 점수는 높겠지만(돈먹어서 그런거고) 실제 사용자의 만족도에서는 로그가 압도적 이더라~~ 그리고 SUV의 한계가 있는데 운전하는 손맛 운운하지 마라 조금 아주 조금 더 나운 수준인것이다. 어짜피 세단이나 스포츠카 와의 비교는 안된다. 아는 동생은 SUV 타면서 빠른 속도로 칼치기 같은게 안된다고 지롤을 하더라...... 이건 그냥 사람 뇌가 바보인 경우고;; 쨋든 나역시 몇일전 데일리카 하나 구해야 해서 일주일 정도 차쇼핑을 했는데...... 첨엔 도요타나 혼다 이러고 다녔고 cx-5 가 리뷰가 좋길래 이 역시 테스트 드라이브 해봤고...... 그러다 아는 동생이 하도 닛산 로그 로그 노래를 하길레 타봤더니...... 이게 다른 차들과 과연 비교가 되냐? 미국 기준으로 가격대 성능비 그리고 여러 편의 시설이 비교 자체가 안된다. 성능 역시도 마찬가지 이고 타보고 옵션&내장 외장 마감 꼼꼼히 보고 가격 비교해 보면 왜 요 몇년간 로그가 판매 1위 하는지 알게 될거다. 성능도 압도적이다. 일단 가서 확인해 보시길.",18
40,첫 인트로가 자동차 광고 같아요~ 영상미 대박입니다! 리뷰 잘보고 있습니다.,6
41,디자인은 그렇지만 나머진 칭찬일색 이네요.숨은진주,2
42,온니 가솔만 있는듯 하브나 전기 있음 딱 좋을것 같은데 과연 라브4랑 CRV랑 경쟁이 될지 CRV는 엔진 결함으로 리콜 말 나와서 빠염......담부턴 차량 제원도 좀 명시해주심 감사하겠네요,2
43,구독자 10만명 가즈아오토뷰 화이팅,2
44,4WD 하나 추가되고 신상으로 중국에서 뽑아 나온차가 가격이 3천 4백 이라면  고민좀 해봐야 되는 가격이군요... 조금 재미있는건 형제 차량인 QM6 풀옵도 3천 4백 풀옵션 시그니쳐 인데중국생산 가격이라면 조금더 가격적인 면에서 타협이 되었으면 좋지않았을까 합니다.,1
45,새해 복 많이 받으세요 항상 좋은 영상 감사합니다,1
46,날이갈수록 광고같은 오프닝~~!!!^^ 10만구독자 얼마안남았습니다~!!! 가즈아~~,4
47,고퀄 리뷰 잘봤습니다,2
48,"마티즈CVT떄문에 CVT 이미지가 안좋았는데, 요즘 CVT는 기술이 많이 좋아졋네요..  더뉴말리부1.3 리뷰 기다리고 있습니다. ...언제해주시나요.",21
49,미국에 살고 있습니다. 로그 잘 팔리는 차죠.  저도 가족을 위해서 세컨카로 요번에 구입하려고하는 후보 중 하나 입니다. 이거 아님 무라노 인데... 로그가 더 맘에 드네요.,6
50,네이게이션은 수입 딜러사에서 장착한 거 같은데 좀 더 좋은게 들어갔으면 좋겠네요.,1
51,"호주에서 x-trail 타고 있는 오너 입니다 바로 전 모델(3년)과 새로나온 모델(2년) 총 5년째 타고 있습니다 엑스트레일이 잘생기지 않았다는 거에 저도 한표를 던집니다 하지만 내구성(5년간 단한번 문제 없었습니다) 실내 공간이 넓어서 가족용(4인 캠핑)으로 좋습니다  cvt 미션은 호불호죠 너무 부드럽기에 촥촥 감기는 맛은 없습니다 저는 suv 차로 스피드를 즐길것이 아니라서  미션에 대한 불만은 없습니다 그렇다고 반응이 느리거나 힘이 딸려서라던가 하는 문제가 있었던적은 없습니다  2년전 개인적인 사정으로 현금이 필요해서 전모델을 팔고 이참에 다른차도 타고 싶어서 혼다나 토요타,스바루, 마쯔다 현대 기아에서 시승도해보고 견적 비교 해보았는데 다시 엑스트레일로 가더군요",5
52,의외로 실내가 괜찮네,2
53,오토뷰 오프닝은 거의 비슷하네요...근데 멋져요..ㅋㅋ,3
54,시승기는 김기태가 가장 정확하다. 요새  도그나 카우나 자동차리뷰 하더라.,31
55,오토뷰에서 간만에 별5개 나왔네요 매번 잘보고있어요~,1
56,2019닛산 알티마랑 맥시마 나오면 시승기 부탁드려요~~♡♡,8
57,Qm5 2.5 사는게 합리적인거같아요,4
58,"확실히 차량 앞도어 생김새, 도어손잡이, 사이드미러 등이 QM6와 비슷하게 생겼군요.",3
59,이차의 인텔리전트크루즈컨트롤은 정차후 재출발도  지원하나요?,3
60,"음~~~  하는 감탄사가 타차종보다 거의 없네요.  그렇다면.. ㅎㅎ근데, qm6보다는 나은듯 싶습니다.",3
61,미션문제만 없으면 라브4 crv 올킬이네 ㅋㅋ,1
62,오토기어 오토뷰한상기 밖에 읎네.ㅎ새해복많이 받으세요,9
63,cx-5 랑 x트레일 고민하다 cx-5로 선택!! 아맞다 헬죠선에는 cx5가 없구나,1
64,현/기 SUV 는 경쟁모델에 말도 안나오네요.  경쟁상대조차 안댄다는 말인가.  가격은 비슷해 보이는데...,1
65,일본산이 좋은 이유는 미국산의 녹문제가 없는게 가장  크죠,3
66,leesee..   믿고 보는 오토뷰!!!,2
67,오토뷰는 최고,3
68,qm6 가솔린과 비교했을때 승차감 차이는 어떤가요?,12
69,팰리세이드도 리뷰해 주세요!!,3
70,개인적으로 닛산은 르노로 넘어가고 난뒤부터...영 안내키네요...,2
71,저녁에 타면 안정성 있는 차계속타고 싶은차이차는 다장일단이다그 단은Made in japan 이라는것,4
72,오토뷰는 일단 추천!!ㅋ,2
