,comments,likes
0,"[공지사항] 기존 업데이트 된 영상이 수정 이전의 것이라 재등록 합니다. 김선웅 기자의 렉서스 ES300h와 아발론 비교 부분에서 전자식 스티어링 시스템에 대한 잘못된 설명, 또한 연비 관련 자막이 엉뚱한 곳에 들어가는 문제가 발견되어 수정 작업이 진행되었는데, 작업자의 실수로 수정 이전의 영상이 등록되어 수정본을 재등록합니다. 아발론 편은 지난 1월에 제작된 영상인데, 업데이트 시점이 늦어면서 내부 혼란이 생긴 것으로 사료됩니다.  향후 더 주의하겠습니다.",57
1,"국내 최고의 카리뷰 방송.원조는 역시 다르다.  앞으로도 좋은 방송 부탁드리고, 세분이 진행하시던 토크방송도 종종 해주세요",16
2,제가 선택한 이유는 독3사 국산 잔고장 진절머리나고 그나마 싼마이 티안나고 연비 좋고 잔고장없고 스트레스없이 잘달리는차 rv안타고 거기에 유니크한 맛에 아주 잘타고있습니다. 고속도로 170-180 강원도 다녀와도 연비 17찍힘니다. 에어컨 틀고4명이요,20
3,현기의 잔고장에 질려버린 사람이라 마감이 좀 부실해도 소음 좀 올라와도 기본기 좋으면 된다라고 생각하는데 이제 차 바꾸면 또 10년은 타야하는데 4천이 넘는 가격에 요즘 기본적인 옵션의 부족함은 많은 고민을 남기네요.,28
4,김선웅 기자의 플랫폼 설명 너무 감사드립니다. 저도 차좀 안다고 생각했는데 차알못 인증했네요..플랫폼 같다고 다가 아니라는것을... 정말 감사합니다.,15
5,꼭 그랜저 보는 것 같네요. 과거에는 고지식하고 클래식한 플래그십이였는데 지금은 좀 많이 젊어진 스포티한 중형세단이 되었죠. 아발론도 예전 스타일은 그랬는데 지금은 많이 젊어진 느낌입니다.,6
6,어제 퇴근길 선리플 후감상 추천 댓글 달고 다봤습니다오늘 또 수정됐다고 하셔서 또 보네요리콜 잘해주는 자동차회사가  좋은 회사잘못된 정보 빨리 수정해서 올려주시는 오토뷰 좋은 미디어믿고 보는 오토뷰  잘봤습니다,5
7,항상 멋있는 리뷰를 해주셔서 감사합니다.조그마한 실수를 용납않하는 오토뷰를 항상 응원합니다.엘피지차량 리뷰는 계획이 없나요?,7
8,아발론 시승기중 단연 최고입니다,10
9,항상 좋은 영상 감사합니다 ^^~~,5
10,토요타의 플래그쉽 모델이면서 메모리시트 또한 부재.. 정말로 실화입니까!!!,25
11,언제나 그랬듯이 언제나 오토뷰 시청 합니당!,11
12,김선웅기자의 설명이 명쾌합니다.,1
13,렉서스보다는 덜 고급지지만 그랜저나 k7 이랑 비교하면 동급 이상은 충분히 하는 것 같은데....,4
14,오토뷰 정말 잘챙겨보고 있어요,6
15,"시승하는 차마다 무조건  좃타고 쳐빠는 다른 리뷰와는 달리 미국사양 대비 빠진 옵션과 깡통 등급이라는점, ES와 플랫폼은 같지만 다른 차이점 등을 알려주시고 최대한 객관적인 시승기를 올려주셔서 감사합니다이런점들이 다른 리뷰어들과는 차원이 다른 오토뷰를 더욱더 신뢰하게 한다고 생각합니다아발론도 다음차로 생각했었는데, 현재와 같은 깡통 XLE라면 대상에서 제외해야겠습니다",7
16,믿고 보는 오토뷰!! ES보다 더 멋있는 것 같아요!!,8
17,일본인 싫어하는건 인정하는데차만큼은 인정해줬으믄좋겠어요주변에서 일본차타믄그눔의 안좋은시선 ㅠㅠ,5
18,갖고싶다 아발론,1
19,옵션 많고 기본에 똥칠한 현기차 타느니 옵션은 조금 부족해도 안전과 기본에 충실한 30만까지 타도 잔고장 거의 없는 아발론이 낫지,3
20,믿고 보는 오토뷰,2
21,"배터리 ES랑 동일한게 맞나요? 매장에서는 아발론은 그동안 써오던 배터리, ES는 신형 배터리라고 설명들었는데요.",2
22,이런차 2열 머리공간은 여유로와야 하는데 왜 저리 좁다는 인식을 주는지. . 캠리하고 차별점이 약하네요!,1
