,comments,likes
39,아니 저번에도 멋드러진 가을코트로 재규어 xj6와 혼연일체를 이루시더니 제가 젤 좋아하는 s타입에서도 마담님 코디가 질투나게 완벽한데요 ?? ㅋㅋ재규어 전문코디한테 협찬 받으시나요 ?? ㅋㅋㅋ절묘한게 뭐냐면 개흔한 스키니 쫄바지가 아니라 간지철철 더블자켓+셀비지+맨발로퍼와 진짜 캐짱 잘 어울리는 위에서부터 베이지+연블루+연청+연갈색  입고 재규어 s타입에서 하차할 때의 모습 상상만해도  어메이징~~!!바로 구독 누를 수 밖에 없어요~~ 간만에 s타입 희귀색상 눈호강하다가 마담님 옷감상까지 감탄하고 갑니다 ^^,2
40,캬~~s타입 디젤 6기통 정말 소유하고싶어요 올드올드 한데 지금 타고다녀도  꿀리지 않는 외간,1
41,영국이 신사의 나라인건 말도 안 되지만 이 차는 귀족차 인정,2
42,박봉성씨의 만화에 재규어인듯 그려진차가 오피러스랑 구분이 안가긴 하더군요... 예전 다니던 회사 사장님차였지요. 검정색은 정말 오피러스 같았는데 이건 좀 구분이 가는군요..ㅎㅎ푸조차 리뷰 하실 생각있으시면 제차 제공해드리지요. 307sw입니다.,4
43,정마담님 저차 사셔야될듯..ㅎㅎ bmw 벤츠 사브 다좋지만 무엇보다 이차가 제일 잘어울리십니다.!!,9
44,재규어 차는 참 이쁜데 잔고장이 참 많죠... 영국제는 사지말라는 영국사람의 말이 생각나네요... 재규어 대용으로 오피러스가 있으니...ㅋㅋ 그리고 가격방어가 안되는것도 참 단점중의 하나죠..같은 값이면 벤츠타는게 더 좋다고 생각됩니다...차주가 중국분인가요? 데시보드 중간에 관우가....,4
45,살면서 처음보는 차네요!오늘도 잘봤습니다~,2
46,2010년즘 몇달동안 탔었는데...원인모르게 고장나서 케리어에 자주신세졌던차 ㄷㄷ,2
47,와 디자인은 지금차들보다 고급지네요,2
48,아름다운 라인을 가진 차네요 늦가을과 잘 어울리는 것 같아요 이제 꽤 찬바람이 불기 시작하는데 감기 조심하세요~,2
49,차 이쁘네요~~~색감도 굿!,2
50,늘 잘 보고 있습니다. 고맙습니다!,2
51,간만에 영상 잘보고 갑니다! 정마담님^^ 저 제규어 보면... 드라마 호텔리어에 배용준이 타던거 생각나네요^^,3
52,세컨드카로 정말가지고 싶은차네요. 가격디자인 최고에요.^^,3
53,고급스러운 차 잘 봤습니다 같은연배인 대중차 아반떼 HD도 리뷰 부탁드릴 수 있을까요? :)항상 잘 보고 있습니다!,2
54,차가 우아하다는 생각 든적은 저번 벤츠 w220 후에 처음이네요~!,8
55,"정말 궁금한 차였는데, 잘 봤습니다!",2
56,와.. 진짜 색감이...간지납니다..오피러스가 생각나네용..,2
57,진짜 좋아했던 모델재규어 이때가 재규어스러웠음.XJ8두요~,2
58,헉 이차는 내가 관상용으로  소장할려고 계속 알아보는중 괜히 중고값 오를까 걱정입니다,5
59,럭셔리해보여요 의상도 센스있게 깔맞춤 하셨네여~^^,2
60,정말 고급스럽다 ㄷㄷ,2
61,와짱  정사장(정마담)  어울리는군요무제는 고장나면 엄청난 수리비...지금  그모델은 얼마정도 인가요,2
62,약간 오피러스를 닮았네요  ㅋㅋㅋㅋㅋㅋ 영상 잘 봤습니다 ,2
63,지금 봐도 멋지게 생긴 차네요.. 기아 오피러스 앞 부분과 유사한....,4
64,재규어가 다 좋은데 쩐이 없으면 ㅜㅜ 클래식카 고급자용 차 같습니다.차 자체는 정말 수려하고 클래식하고 나무랄곳이 없지요,2
65,디젤이랑 가솔린이랑 범퍼 모양이 다르더라구요 범퍼모양은 디젤이 맘에 드는데 정말 관리만 되면 사고 싶네요 수동도 있었다니 오피러스랑은 비슷하면서도 확실히 다른^^,1
66,예전에 탔었는데 생각나네요~~,2
67,형님 옷스타일과 재규어 너무 잘어울려요,8
68,진짜 고급지네요 예술작품 느낌입니다,3
69,13년전 오피러스 구매할때 기아 직원분께 들었는데 재규어 디자이너가 오피러스 디자인해서 닮았다는것을 들은적이있어요. 확실한지는 모르겠지만.,2
70,""" 이게ᆢ 바로ᆢ 간지 작렬이지 ㅋ ^^ '제규어S타입' 정~ 말ᆢ 짱~ 입니다 ㅎ ^^ """,5
71,재규어~~~품위의 세단ㅋㅋ,2
72,재규어 S-타입...06년식이면 포드에 속해 있을때인데 이때 품질이 존망이었죠~ 동그란 헤드램프 양쪽에 두개~예전에 탔던 오피러스 1세대가 생각납니다~ ^^영상 잘 보고 좋아요 누르고 갑니다~,3
73,우와 오늘은 차보다 형님 스타일이 더 멋져요ㅋ,2
74,와 이건 느낌이 새롭네요 옛날차 인데,2
75,이야 진짜 예쁘네 리뷰도 깔끔하고 이번리뷰가 단연 돋보이네요ㅎㅎ,5
76,목소리 달달하십니다 ㅎㅎ제규어 잘어울리시네요 지금까지 영상차들중에서요,2
77,Xj300시리즈랑 정마담 님과 젤 궁합이 맞아요,1
78,형님 예전에  흰색재규어 점화코일 수리견적에 깜놀라셨잖아요ㅠㅋ,2
79,왜 오피러스가 생각나지...ㅋ와 근데 기어봉 부분 되게 신기하네요...u자 형태라...처음 봤어요,1
80,재규어 너무좋은데 잔고장 때문에...잔고장이 정말 많은건가요?부품값이 최고라고 하던데요,2
81,이분 리뷰가 은근 중독 ㅋ,2
82,재규어와 잘 어울리시네요.,2
83,오피러스가 앞모습을 저디자인 따라 했네요 뒷 모습은 세피아 2가 따라했구요 방송 잘보고 있어요!~~,2
84,영국이란...영국은!!그건 곧 정마담님 입니다♡♡♡,2
85,형 목소리 녹는다 잘때 들으면 꿀이야,3
86,"고속도로나 장거리 주행에 굿~이라는.주행 질감이나 감성적인 면 에서는벤츠 보다는 훨 좋다는. 개인적인 생각이지만.아쉽다면 순정오디오가 음악 애호가로서는 많이 아쉬워서 추가 비용이 든다는.디젤 소음은 볼륨 업으로 충분히 상쇄 되고요~정마담님, 제대로 느끼셨네~저는 여행 다닐때가 젤 좋았어요.",1
87,전 xj6 롱바디 및 현재 xtype 오너인데..재규어 차 어려워여.ㅠ리뷰차량도 천정 처짐 시작됐네여.리스토어 하셔야 할듯..,2
88,새드 나갔다가 의리로 구독 재미지네,2
89,진짜 재규어 눈4개 너무 예쁨,4
90,오피러스 사골우리기? 형 패션유튜버 전향은 어때요?  하 .. 스파크 사야지 스파크 너무 끌린다,3
91,"점점,첫인사부분이,세련되어 지는거같아요. 재규어ㅋ때깔곱네요,ㅎㅎ 휠은 순정인데 저모델휠은,아닌거같아요 ㅎㅎ 무튼,이쁘네요!",3
92,"정마담님과 정말 어울리는 차량맞네요 ^^  오규어 ~~~ 정마담님, 차량구매건으로 문의드리고자 합니다 010 3863 5928 부탁드립니다.  좋은 영상 감사히 잘 보고있어요",2
93,목소리가 너무 좋습니다.,2
94,이런 2010년 이전의 재규어 디젤은 요즘 환경규제에 안걸리나요? 구형 외제 디젤차들 미세먼지 운행제한 받는지 안받는지 알수가 없네요.,1
95,저모델의 고질병이나 구입시 특히주의해야할점은 뭘까요,2
96,신발은 페라가모.청바지 옷   차보다 옷이  멋져요,3
97,아 뽐뿌오네요 사게되면 어느정도 가격대 추천해주실수 있을까요?,2
98,진짜  멋있고  정마담옷이  멋있군요,4
99,"좋은 리뷰영상 재밌게 잘 보았습니다.  그런데 내용에서 가볍지 않은 오류가 있어서 말씀드려봅니다. 1. 시승하신 차량은 페이스 리프트 모델이니 이안 컬럼의 손길을 거쳤다고 할 수 있겠습니다만,  S-type의 디자이너는 정확하게는 제프 로슨입니다.  제프 로슨은 재규어의 아이덴티티를 모던하게 잘 표현한 재규어의 수석 디자이너였지요.  급작스런 작고 후에 그 자리가 1년 정도 공석으로 있다가 애스턴 마틴에 있던 이안 컬럼이 들어온 것으로 압니다.  이안 컬럼이 만든 신차는 XF부터 입니다.  그 것도 재규어의 현재 수석 디자이너인 쥴리언 톰슨의 작품  C-XF 가 기반이 되었고요.  2.  윌리엄 라이온즈 경은 사후에 기사작위를 받은 것이 아니고 이미 1956년에 받았습니다.  참고하시면 좋겠습니다. 앞으로도 좋은 리뷰 동영상을 기대합니다.",1
100,외국 분위기 너무 심하네요♡,2
101,재규어는 보기좋습니다,1
102,차 멋지다,2
103,재규어는진짜수리비너무비싸요ㅠxf타다가 팔았ㅇ음ㅠ,7
104,이상하네요. 저건 2008년형 같은데..S-Type은 2008년에 한번 더 마이너 체인지를 거치는데 범퍼와 휠이 달라집니다.저건 그 마이너 체인지 이후 모델 같은데요.,2
105,정마담님 이차 컬러가 명은색인가요? 너무 멋잇네요 차,2
106,형 99년식 구아방 리뷰가즈아 협찬가능ㅋㅋ,2
107,임팔라가 재규어를 만나면  꽁지가  빠지게 도망간다죠,3
108,이번 영상은 트렁크에 안타셨네요 ㅋㅋㅋ,2
109,미국사는데 옆집 고등학생 이거 타길래 얼마줬냐 물었더니 중고로  $1000...,2
110,정마담 구웃~~!!,4
111,뭔가 앞모습이 오피러스랑 재규어 반반 섞은것같음,3
112,뭔가 고려청자 느낌나는건 나뿐인가~~~,11
113,정마담 아직까지  보유하고있읍니까?  혹   s타잎  참으로감동입니다,1
114,영상 잘 봤슴다 마담 햄,2
115,오피러스 진짜 똑같이 생겼네~,3
116,재규어는 올드카죠 고치면서타는것죠,2
117,잘 보았습니다.,2
118,재규어는 저당시 뒷데루등 디자인이 폭망임 세피아2같이 생겼네,2
119,60키로는 포터도 순식간에올라가는데,2
120,많은 차를 손본고하는데.많은차를  다보유를  하시는지요.아니면 필요한 사람에게 양도도  하는지요.,2
121,부가티닮았댜요!!@.@,2
122,비용이 얼마나 듭니까? 이집트로 보내 주시겠습니까? 지금 목포에 거주하고 있습니다,1
123,뭐야 오피러스 왜저레 했는데 재규어..,2
124,달마상 뭔데 ㅋㅋㅋㅋㅋㅋㅋ,2
125,2열이 답답해보이네요...,2
126,앞은 아만티 닮았네요^^;;;,2
127,지금보니..장호일 닮으신듯..,2
128,99년 부터 나온 재규어는 완전 쓰레기 차 남에 엔진 갓다 쓰고 중국제 부품 많이 쓰고 완전 쓰레기차,2
129,오피러스가 이차를 배꼈죠,2
130,"아 이런.,, 팔랑귀가 되게 만드네요.",2
131,영국 오피러스,1
132,신사의 나라?????????????????  학살과 인종차별 쩌는 나라를 왜 ????? ........,2
133,감성=머니,2
134,이게 소버린인가요?,2
135,5빠네 이런 ㅋㅋ김재규어  늘 관심있는 차량입니다 ㅎㅎ,3
136,이거 부르스님 차였네,2
137,벤츠 후속작 창문 내리기,3
138,멋 을 아 는 남 자,2
139,크 이뿌구마잉 ㅊ,2
140,나~ 재규어 많아요 ㅋ,2
141,오피러스 아녜요?,2
142,오피러스,2
143,Ford,3
144,오피러스 저번에 했는디?..,29
145,존나 답답하네  말자체가,2
146,4빠네 이런...,2
147,1빠네엥,2
148,영상 재밌게 잘봤습니다~저도 기다렸습니다~재규어 클래식한 디자인은 정말 감성적이면서 최고네요. 저도 너~무 좋네요~^^너~무 저도 가지고 싶은데 수리비 유지비가 무서워서 엄두를 못내네요...다음 영상에 수리비 자체 정비를 리뷰 해주시면 많은 도움이 될것 같습니다~,2
149,재규어는 과거부터 현재까지 디자인은 최고인 듯 합니다. 여러 브랜드들이 시기별로 암흑기가 있고 욕도 먹고 하는데 재규어는 변화에 당황한 반응은 있었어도 진정 욕먹은 디자인은 없는 듯 합니다.,1
150,기다렸던 리뷰 넘 반갑네요**차 디자인이 넘 특별하고 이ㅃㅓ요직접 소유해보진 못하겠지만 대리만족하면서 구경하고 갑니다,2
151,드디어 기다리던 영상이 올라 왔네요~감사합니다. 오늘도 재밌게 봤습니다. 주행영상도 기다려지네요 :),2
152,저는 내년에 가능하다면 XF 11년식 가지고 오려고요~ 20대 초반에 올드 재규어를 소유하는 게 저의 2순위 소원입니다!,1
153,정말 오랜만에 업로드하셨어요. 인트로부터 차원이 다르네요~,2
154,4937...재규어 카리뷰계에서 유명한 차량인데 구입하셨군요 멋집니다.,2
155,인트로에 벙커가 살아난줄 알았습니다!다음영상도 기대가 되네요.유익하게 잘 봤습니다.,2
156,본넷쇼바는 yf소나타꺼인가가 저차랑 길이가 비슷해요.두개 2만원정도면 갈수 있어요,2
157,멋있어요~ㅎ,1
158,첫 댓글 씁니다 영상 고퀄에 비해 조횟수가 안나와서 보는 저도 아쉽네요 늘 응원합니다 자주 올려주세오 힘 너무 안주셔도 됩니다,2
159,저도 구매하고싶어져서요////,1
160,자주 올려주세요~^^,2
161,사고싶아도 매물이 없다 ㅜㅜ,1
162,너무 오래 기다렸습니다,2
163,기다렸습니다.영상도 길어서 좋네요ㅎㅎ중간중간 욕하시는 모습이 뜬금 없는 느낌이라 웃겨요 ㅋㅋㅋ,1
164,디젤차인데 혹시 배기가스 등급하고 dpf 유무 알수 있을까요?,1
165,멋지네요혹시 천장복원하는곳 아시는데있나요,1
166,아직도 타시나용??,1
167,기다렸네요,2
168,방송이너무재밌어요 !,2
169,나 5번 웃었음 ㅎㅎㅎㅎㅎ,1
170,사이드미러 접는거 정비사에게 알려드리세요 모르고 수동으로 접어버림 모르는 분들 너무많음,1
171,김감독 잘 보고있어.,1
172,씨발 5회 .. 들으면서 옛날갬성 쩝니당^^,2
173,오피러스같다,1
174,ㅆㅂ,1
175,다시올리셨네요.. 잘보고 있습니다 ㅎ천천히 오래오래 연재해주세요,8
176,추억의 카세트 테입.  소장 대단합니다. 추억 소환...S type은 저도 개인적으로 좋아하는 디자인 입니다~~,4
177,너무 오래 기다렸어요~~ 역시 멋지네요!!,4
178,오랜만이에요 ㅠㅠ 바빴던 만큼 반갑네요이제부터라도 많이 올려주세요 ㅎㅎ,3
179,처음왔는데 영상 죽이네요이런 채널은 대박나야할 채널이네요차 매니아로써 감사드립니다 구독 하고 갑니다 자주올께요^^,4
180,오랫동안 기다렸어요! 촬영감독님 영상미 너무 좋아합니다!!,4
181,잘보고 갑니다^^,3
182,저는 s타입 2.5 05년식 타고 있습니다. 정말 반갑습니다^^,1
183,오랜만이시네요 ㅎ잘봤습니다 ~,3
184,테잎에서 올라오는 오래된 향이 기분좋게 영상을 타고 느껴지느것 같아요~,2
185,와. 왜 이제야 올려주셨나요 ㅠㅠ,3
186,멋있습니다!,3
187,굿굿입니다~^^,4
188,썸네일보고 오피러스 잘 복원했네 했는데.. ㅎㅎ,2
189,"노이즈, 너에게 원한건~~^^ 잘 보고 갑니다.차 이쁘네요~",2
190,잘봤어용 ㅎ,3
191,매번 느끼는 것이지만 퀄에 비해 구독자수가 너무 낮은..,8
192,오피러스 생각나네 ㅋㅋ,4
193,이형님 영상을 보면 진짜 인생은 실전이다!!라는 것을 느끼게 됩니다ㅋㅋㅋ항상 영상 잼나게 보고 있습니다.님영상 보면서 진짜로 일반인들이 가장 크게 공감하고 알아둬야하는소소하면서도 가장 중요한 상식이나 팁 같은것을 많이 얻어갑니다.항상 화이팅 하시고 빨리 실버버튼 받길 기원합니다~!,2
194,정말 명차고 디자인 뭐든 정말정말 최고인데..문제는유지..우스게소리로 재규어를탈라면 재규어를 한대더 가지고 있어야된다는 말처럼 저도 소장해보진않아 소문에만 의존하는것이지만 수리부분이 참 애먹인다 하더라구요,2
195,드디어 제규어 영상 올리셨군요.. 이번주에 혹시 파주에 3일날 L사 아울렛에 가신적 있으신지? 비슷하게 생기신 분을 뵌거 같아서 ㅋㅋㅋㅋ GS350 사고 정말 개꿀 인듯 합니다... ㅋㅋㅋ,2
196,중고차 딜러들도 추천을 하지 않는 다는 잔고장 많기로 소문난 차 수리비 후기올려 주세요,2
197,와우 그 용기에 박수를 보냅니다,2
198,저랑 스탈이 비슷한것 같네요저도 제규어 좋아합니다남미에가면 제규어가 많죠알젠티나~~제규어 천국,2
199,곧 구독자 천명이네요 미리 축하드립니다.,2
200,초치는 것 같아 죄송하지만... 재규어는 잔고장 많기로 악명 높지 않나요...? ㅋ재규어도 옛날 재규어야 말로 정말 멋있었는데... 요즘 나오는 모델이 90년대 디자인만도 못하다는 느낌이 들긴 합니다. 것두 한참...,6
201,후기 기대합니다 ~~,2
202,용기있는 결정!,1
203,"요조숙녀는 버리시고, 어디 천하의 악녀를 데려왔네요. ㅎ 서부의 사나이는 마차 보다는 야생마 길들이기를 즐기누 법이죠 ㅎ",1
204,차값의 3ㅡ4배는 있어야죠 ^^,1
205,차 이쁘네용,2
206,후기기대댑니다,5
207,흥미진진하네요!!,2
208,1년 잘 버띤거죠 중간에 퍼졌으면 골로간거죠 ㅋ,2
209,잔고장 대왕 재규어,1
210,이쁘게 꾸미세요,3
211,대박~~~~,2
212,Stype 단종된다해서 체어맨 산거 후회하고 지금도 후회합니다 여러차 다버리고 결국 Xf타고 Ftype  샀습니다,1
213,유지 안될것같은 연락 주셔요. 매입 합니다.,4
214,ㅋ 저도 xj 가지고 싶은대 수리비 감당이 안되서 못사요,3
215,정마담님이 리뷰하신 차량이네요 33루4937,3
216,야..차이쁘다..산거야? 끌고함와~~^^,2
217,ㅋㅋㅋㅋㅋ,1
218,요즘 영국산 제네시스 기웃기웃거리는중인데 재규어도 구입하고싶네요,2
219,이뻐 ♡,1
220,썩차 좋아하시는군요 잘보고 갑니다,2
221,브루스님 정말 깜짝 놀랐습니다. 설마 이런 재규어 s 타입 정비에 관한 리뷰가 있을 줄이야. 감사합니다. 정말 세상은 넓고 고수는 많군요.,3
222,재규어 차주가 아님에도 안심이 되는 영상이에요.ㅋㅋ부품값이 고가 인건 알고 있었지만 뭐 부품이 단종되어 없다는 둥 디젤은 내구성이 약하다는 둥 케바케인거 같네요.에프터도 있다는거 어렴풋 알았는데 오늘 확실히 알아가요.더벙커때부터 아셨으면 오래되셨네요.너무나 재미있게 봤던 프로 였어요.황금같은 정보들 잘 얻고 갑니다.다음영상도 기대가 되요~,3
223,옳으신 말씀입니다. 싸고 좋은차는 없지요 특히 중고차는 어느정도 투자할 생각을 하고 투자비를 가산한 금액을 애초부터 예산으로 잡는게 옳다고 봅니다. S타입... 참 99년도에 처음 시판할때부터 10여년정도 재규어의 중핵으로서 그몫을 잘했던 차량이라고 생각합니다. 오히려 재규어는 현역일때보다는 단종후 그 진가를 더 인정받는 케이스가 아닌가 싶어요. ~ XJ도 그렇고 최초의 중형을 표방하고 나온 S 타입도 그 의미가 특별하다고 생각하는데..... 이제는 더이상 만나보기 힘든 순수자연흡기의 2.5나 3.0 내지는 그 윗급에서는 4.2까지도 옛날 얘기가 되버렸습니다. 그 당대에 나온 라틴계열의 알파로메오의 부쏘 엔진.... 그리고 재규어나 비엠더블유 그리고 메르세데스 등의 개성이랄까.... 이런게 그때만해도 명확했는데 작금은 그런게 없어진게 큰 문제라고 생각이 됩니다. 만드는 방식도 비스무레해져서 개성이 희미해졌다는 평판이 오히려 재규어나 마세라티등과 같이 태생적으로 니치마켓을 겨냥을 해야하는 한계점을 갖고있는 브랜드일수록 타격으로 다가오는 시대상이 아닐까 싶네요.,3
224,오랜만에 영상 올리셨네요. 저도 박승호대표님께 정비 받아보고 싶은데 거리가 거리인지라 쉽진 않아요. 새해 복많이 받으시고 멋진 쿠페 기대하고 있겠습니다~^^,2
225,재규어 정비리뷰 정말 도움이되네요.저도 여유가 되면 정말 사서 타보고 싶네요~다음차 또 기대가 됩니다~^^,2
226,궁금한게 있습니다.수입차들은 어디서 정비하나요?일반카센터?수입차 전문점?패드같은 경우는 일반 카센터에서 수리 가능하나요?,1
227,오랜만에 영상이 올라왔네요 ㅋ  늘 재밌게 보고 있습니다 사정이 있으셔서 그렇겠지만 올해는 더 많은영상 기대해봅니다^^,3
228,"재규어가 바디외엔 전부 짬뽕부품으로 조립한 차라 전기,냉각수, 등 문제가 많지요 ㅎㅎㅎ갬성으로 타는 차입니다 ㅎㅎㅎ",2
229,영상잘봤습니다^^영상보고올드카관심가는건처음입니다열심히찾아보고 하나가져보고싶네요~어떤걸로갈지 고민하고있어요 영상보고 렉서스로갈듯해요,1
230,기변왕!!! 다음 차도 기대하는중 ㅋㅋㅋㅋㅋㅋ,3
231,김해 사는데 아쉽네요 ㅜ역시 수도권이 수리 인프라가 잘돼있는듯합니다,3
232,재규어가 벌써 떠나가는군요...저는 가솔린모델로 실내 베이지 외관 진녹색 달리고 싶네요 :),2
233,S TYPE이 올드영역은 아니라보는데ㅋㅋ 올드 재규어 제대로 태우려면 X308 정도는 되야징ㅋㅋ,2
234,"천장에 뜨는 문제는,다이소에서 목공본드 1000원짜리와 주사기를 사서천 안쪽에 주사기로 본드를 주입후 수건으로 살살 문질러 주면 천장에 딱 붙습니다",2
235,정비를 어디에서 하나요?,1
236,2인승 쿠페 추천이라고 하긴 뭐 하지만 혼다 s660 어떠신지???,2
237,전 돈이 없으니 비슷한 오피러스 사서 퓨마 붙여야겟습니다..,2
238,이 모델은  2001년  드라마  호텔리어에서  배용준이  타던  차죠,2
239,이 형 목소리 떨리는 것 보소 ㅋㅋㅋㅋㅋㅋ,2
240,싸고 좋은 차는 절대로 없습니다. 그러나 비싸고 나쁜 차는 있습니다.,6
241,제 e30 sh모터스 한번 가봐야겠네요~~근데 이런 올드카도 하시는지는 모르겠네요~~,2
242,도전......응원합니다.....,2
243,슬슬 제차도 돈먹을때가 다가오는데 정비소추천감사합니다.,3
244,재규어이거 너무 이뻐요,1
245,복많이 받으시고 ㅋㅋ,1
246,렉서스도 영상 올려주세요,2
247,핸들소음- 클락스프링교체    천정 - 고질병 재규어의  모든차종  알칸트라로 교체 60만원    하체 부싱 올교체 ㅠㅜ400 ~,3
248,말씀 들으니깐 사람이 좋아보이네요 좋은 사람 냄새가 나네요,3
249,Bruce님  차량 팔렸는지요? 아직이면 제가 구매하고 싶습니다 답변 기다리겠습니다,2
250,디젤이라 서울시내 못들어가는거 아닌지,1
251,자동세차 들어갈수있어요?엠블럼이 걸려서요~?,1
