,comments,likes
0,가격대비 디자인이나 인테리어가 전작에 비해 좋아진거 같습니다!,2
1,풍부한 볼거리와 정보전달을 해주셔서 모카를 켜면 한참 보고 있게 되네요. 항상 응원 하겠습니다 ^^,19
2,이렇게 차살 때 궁금해 할만한 장단점을 이야기 해주시니깐 너무 좋네요,1
3,덕분에 많이 배웁니다~~늘 재밌게 잘 보고 있습니다. 감사합니다~~,10
4,차 외관이 정말 예쁘게 잘 나왔네요~~,4
5,오호 크루즈 컨트롤의 개선이 인상적이네요. 17년 10월식 더뉴쏘렌토를 탔었는데 설정한 간격에 도달할때까지 부앙 달리고 사이에 차가 끼어들면 브레이크를 급하게 잡아서 좀 아쉬웠는데 ㅋㅋ,1
6,소렌도 밖에서 보니깐 뭔가 달라보이긴 하네요 차 디자인 너무 마음에 드네요,1
7,"독일살고있는사람으로써, 소렌토는 항상 한국분들만 탔던 차라고 생각이드는데 이번 소렌토  독일에서도 흥했으면합니다 충분히 경쟁력이 있어보입니다!!!",1
8,"어제 타봤는데 아주 좋더라고요... 차 잘나가고요...갠적으로 차중에서 종합적으로 그랜저만큼 운전하기 편한 차는 없다 생각하는데, 운행감 좋더라고요...",1
9,항상 재밌게 시청하고 있습니다. 앞으로도 좋은 영상 부탁드립니다~ 코로나 주의하시구요~,1
10,잘 봤습니다. 정말 멋지네요. 필요는 없지만 구매욕이 생기는... ㅎㅎㅎ구독자 30만 돌파도 축하드립니다.,1
11,기존 스마트 크루즈에선 앞차 사라지면 부~~~~앙 하고 급발진하는데... 이번 쏘렌토에선 완전 개선되서 너무 좋네요... !!!,2
12,엔진소리 ㄷㄷㄷ...역시 6기통은 되야 그나마 정숙하군,1
13,차 디자인 너무 이쁘네요~~ㅎㅎ 저희 아버지 이차 사신답니다.ㅎㅎ 행복해 파란색 너무 이쁘네용!! ㅎㅎ,3
14,목소리톤이나 내용이나 딱 듣기좋게 잘 설명해주셔서 재밌게 잘 봤습니다. 신형 쏘렌토 진짜 잘나왔네요. 요즘 나오는 차마다 탐날만큼 잘 만드네요. 코로나 때문에 개방된 공간에서는 마스크쓰고 촬영하시는게 좋을거같애요.,1
15,다른거 안 보고 기다리고 있었습니다. 자동차 맛집 리뷰 유튜버 김한용 기자님.,10
16,하이브리드 시승도 부탁드립니다.... 감사하게 잘보고 있습니다.~~^^ 안전운전하세요~,5
17,"와우~ 멋진 시승기, 자세한 정보 공유 감사합니다.",18
18,재미있게 잘 봤습니다. 항상 재미난 영상 감사합니다~그리고 신형 카니발 정보도 많이 궁금 합니다 부닥드려요~,1
19,2.5터보가 너무 기대됩니다!! 구독과 좋아요는 당연히 했습니다~,3
20,후기 너무 잘보았습니다. 현재 2011년식 쏘렌토r을 여전히 잘타고 다니고 있지만 이번에 나온 신형으로 바꾸고 싶다는 생각이 절로 들게 하는 영상이었습니다. 혹시 영상에 나오는 옵션명 좀 알 수 있을까요?,1
21,역시 자동차리뷰는 모카가 제일보기편함ㅋㅋㅋㅋ그나저나 쏘렌토 진짜 잘나왔네요!이제 국산차도 진짜 잘만드는듯,71
22,저는 주차보조가 정말 쓸모 있는 시스템인줄 알았는데 아니었네요.. 우리나라는 대체적으로 주차공간이 좁은데 인식률이 떨어진다니 ㅠ,2
23,이 아저씨가 차 리뷰 할때 맘 젤편하고 좋음 ㅋㅋ,1
24,신형쏘래토의 누구보다 빠른 정보리뷰 잘봤습니다수고하셨습니다,2
25,디자인은 정말 최고다.,1
26,정말 역대급 디자인이네요..... 마닐라에서 애타게 기다리고 있습니다.,3
27,기다리던 시승영상 고맙습니다편집 멘트 굿이네요,1
28,현재 신차출시후 최소 어느정도 기간을 두어 차량을 구매하시면 좋을듯합니다.같은 차량이라도 년식에 따라 편의장비와 정숙성의 차이가 나니까,1
29,"키로 앞뒤로 가는게 저는 나쁘지 않은 것 같아요.만약 옆 차가 너무 가까워서 내릴 수 없는 경우가 더러 있어 주차를 다시 해야할 때가 있는데, 먼저 내리고 뒤로 밀면 주차하긴 좋겠네요.",1
30,구구구구구구도도도도오오오옥 !!!!!!너무 멋지게 잘나왔네요ㅜㅠㅎㅎ풍절음은 뭐 음악 들으면 신경안쓰이덥뎁ㅋ진짜 사고싶네요 ㅠㅡㅜ 모카 김한용님과 제작진분들 고생많으셨습니다!ㅎ,1
31,모카 시승기가 좋은 이유... 나쁜건 나쁘다고 이야기 하지만 스무스하게 이야기 한다는거 .. 장점도 스무스 하게 이야기 하고 그리고 김한용씨가 귀엽다는거.. ㅋㅋㅋㅋㅋㅋㅋ,17
