,comments,likes
0,김한용선생님 영상볼때마다 놀라는게 정말 부지런하신거같아요. 차에 대한 애정이 가득하시다랄 까요. 다른 차에대한 리뷰 영상들을 보면 섬네일부터 자극적으로 시작하는데 김한용선생님 영상은 그냥 담백하게 시작해서 정말 좋습니다. 앞으로도 좋은 영상 찍어주세요!,1
1,리뷰 챙겨 보고 있어요볼수록 매력적인 방송이네요정확한 장비로 측정하시는 신공 대단하십니다 ㅎㅎ,2
2,언제봐도 부담없는 리뷰  고맙구요 장단점과 보완성비교성은 많은 도움되네요,1
3,요즘 시승 하실 때 줄자를 안 가지고 타시는 군요!  줄자타고 절대적인 뒷좌석 크기 비교해 주시는게 유니크해서 좋았는데요!신형 투싼은 꼭 해주시면 좋겠어요!,1
4,"13:39 저도 이 부분에 대해서 의문을 가지고 있습니다. 모카에서 한번 비교시승해주시면 좋을것 같은데요. HDA기능만을 놓고 보면, k7프리미어 시승차를 가지고 광주에서 강원도 까지 1박2일 왕복을 했을때, 전혀 불편함이 없었고, 고속도로 주행과 커브에서 감속이 아주 잘되고 커브에서 불안감이 전혀 없었습니다. 그런데 니로 하이브리드를 1주일간 타보면서 고속도로를 다닐때, 커브를 생각보다 잘 못꺽는 것처럼 느껴졌습니다. 커브에서 불안한 정도였습니다.",1
5,카니발과 쏘렌토 둘다 패밀리 차량에 좋은 차량인거 같습니다. 차량 제조 및 결함만 진짜 거의 없으면 최고의 차량,6
6,이번 카니발은 불필요한 기능들이 들어가 있는거 같네요 아직 개선점이 많이 보이네요.. 아직 외관 보다는 실내의 기능성과 편의성을 더 신경써줘야 할텐데 ㅎㅎ,3
7,기자님이 보셨을 때 미니밴 중에서 가장 좋은 건 무엇이라고 생각하시나요??(카니발이 국내에서 누리는 혜택 전체 등을 제외하고),1
8,현재  미국에서 8인승 중간 옵션(EX) 타고 있습니다. 한국에는 없지만 미국엔 8인승이 최고 옵션이다 생각합니다. 185cm 누워서 수면 할수있는 공간 나옵니다. 8명으로 캠프카 컨셉으로 포텐 있는 미니밴 인거 같네요.,2
9,이렇게 좋은 영상 올려주셔서 차 구입에 좋은 정보 감사드립니다. 내게 딱 맞는 차네요.,2
10,카니발은 2열시트를 접고 카니발은 3열시트만 접어서 짧으니 유의하라고 하시네요. 차박을 위해 매트를 넣는다면 둘 다 2인 기준으로 보고 카니발도 2열까지 눕혀서 보여주시면 더 좋았을 것 같습니다.,1
11,"국내시장에서는 꽤 팔리겠지만,  북미시장에선 쉽지 않을거 같아요.  마침 토요타 시에나도 풀체인지 되어서 새 모델이 공개되었는데,  하이브리드 모델에, 4륜구동 모델도 있는것 같고.  게다가 꼭 버스처럼 후석 승객을 위한 중앙 위에 모니터,  진공청소기,  2열에 냉장고까지.....물론 가격차이는 있겠지만,  카니발이 북미시장에선 어려울거 같아요.",2
12,"와! 제 드림카가 카니발 KA4 7인승 시그니처인데 확실히 미니밴은, 그리고 가족들을 위한 자동차는 확실히 ""카니발""밖에 없다고 생각이 듭니다",2
