,comments,likes
0,"멋지네요,.각자 취향과 능력에 맞는 차로 카라이프 즐기면 되겠네요,말만 듣던 수프라 영상만으로도 감흥이 전달 됩니다.믿고보는 김기자님의 리뷰,수고하셨습니다..",16
1,"왠지 이번 영상은 시청자가 보기 쉬운 영상 보단 시청자가 보다 알기쉽게 차를 설명하는 영상에 가깝네요고급스런 분위기, PD님의 경험, 차량의 정보등 여러방면에서 감탄이 나오는 영상이었습니다좋은 영상 감사합니다",16
2,운전 진짜 잘하심!!! 잘보고갑니다!!,7
3,항상 오토뷰 기자님들께 귀한 영상들을 통해서 차량들의 다양한 환경에서 변화하는 모습들과 차량의 본질에 대한 중요한 정보들을 제공해 주시고 또한 아름다운  영상미를 제작하기 위해 아낌없이 열정들을 담아 보여주시니 늘 감사드립니다.,9
4,진짜 이번 리뷰는 스포츠카 쟁이들을 위한 완벽하고 충분한 영상이었습니다. 👍,28
5,오토조인스때부터 팬입니다^^ 김기태pd님은 늙지를 않으시네요 한국최고의 리뷰어로 생각합니다^^,9
6,일단 선리플 달고 동영상 갑니다 10년 애독잡니다추석때에도 감사합니다이원일 드라이버의 친절한 설명도 너무 좋습니다 역시 오토뷰입니자,25
7,요즘 바빠서 글도 남기지 못했는데 간만에 남겨봅니다오토뷰분들께선 추석연휴 잘보내고 계신지요수프라 정말 매력적인 차량인건 분명해보입니다항상 타보고 싶었던 차량이기도 하구요영상 감사히 보겠습니다 그리고 즐거운 추석연휴되셨으면 좋겠습니다,8
8,추석날에도 고생이 많으십니다 수프라리뷰 보고싶었는데 이렇게 리뷰가 올라오다니ㅠㅠㅠㅠ,17
9,같은 가격대의 스포츠 성향 차량들이 은근히 치열하네요.,6
10,독보적인 디테일 설명 리뷰 넘좋아요🧑🏻‍🎄,11
11,다른 리뷰와 차원이 다른 오토뷰네요👍 최고!,12
12,머플러 소리 너무좋네 얼마나 섬세하게 하나하나 신경썼는지 머플러 소리만 들어도 그놈의 장인정신이 느껴지네.. 그래봤자지만.. ㅎㅎ,10
13,와 진짜 멋있네요. 꼭 타보고 싶습니다.,3
14,대단한 차였구나,12
15,리뷰어 인증제 같은거 하면 오토뷰 말고 거의 걸러질거 같은데.. 정말 멋진 채널입니다,12
16,뒤가 조금 도는 느낌이라 어줍지않은 운전실력으로는 다가가기 어렵겠다 싶었습니다  차는 너무 예뻤는데  용산에서만 AS가능한것도 아쉬운 부분입니다 토요타의 최대강점이 AS인데너무 예뻐서 조금더 개선이 이뤄지고 기회가 된다면 꼭 한번 소유해보고 싶습니다,28
17,리뷰 클라쓰는 역시 어나더레벨이네요 잘보고 갑니다,17
18,요새 좋은차들이 줄줄이 나오는군요김피디님이 즐거워하실듯,5
19,역시 퀄리티 있는 영상!!다양한정보를 알려주시니 별 5개 드림!!좋은 영상 감사합니다!!,8
20,이 차는 유학시절 제 드림카였습니다 아래급 셀리카도 훌륭했지만 수프라 시승 한 순간 머리칼이 쭈뼛하게 섰던 순간을 아직도 잊지 못합니다 ㅠㅠ,8
21,크으 드뎌 오토뷰 클라스에 걸맞는차가 ㄷㄷㄷㄷ 추석특집 넘나감사합니다,19
22,오토뷰의 카메라 때문인지 너무나 멋져보이네요ㅋㅋㅋㅋㅋ,6
23,자세하고 좋은 리뷰 감사합니다. 다음에 신형 86 2.5L 도 나오면 리뷰 부탁드려요. 수프라는 너무 비싸서 86 보고 있는데 2022 86이 너무 궁금합니다.,9
24,X7 40i를 타봤는데 역시 기태형이 말처럼 무슨 엔진 회전질감이 말도 안되더라구요엄청부드럽고 단점이 고회전을 계속 때리게 되는 마성의 40엔진!도요타가 그리탐났던것인가요?ㅋㅋ,2
25,역시 오토뷰!!! 👍👍😍,6
26,덕분에 추석연휴 즐겁게 보낼수 있었습니다. 감사합니다!!,6
27,기태형님 6년째 잘보고 있습니다.팬입니다.,7
28,태백 노면 극악이죠... 어떤차든 엄청 튑니다. 인제나 영암에서 타시면 로드홀딩 좋을겁니다 ㅎㅎ,5
29,"1000-2000마력대 튜닝을 견뎌주는 수프라 4세대, 내연기관 기능적 설계에서 독보적이던 놈들인데 5세대에서도 여전히 강력한데, 디자인은 아쉽네요.",5
30,헤리티지를 이어가는 일본의 모습은 배울 점이 있죠. 닛산 스카이라인이나 도요타80같은 물건들이 돈돼서 하는 건 아닌데 꾸준히 내주는 건 취미로 차를 좋아하는 사람 입장에선 즐겁고 고마운 일이예요.,4
31,가끔씩 비디오 테이프 느낌이 나는 오래전 시승 영상 참고자료로 잠깐 보여주실 때 있는데요 그걸 보고 있으면 기태피디님 경험이 얼마나 많은지 체감됩니다 이벤트성으로  김기태pd님 김선웅 기자님 과거랑 이력 등 인물 리뷰 한번 해주시면 안될까요? 기태피디님을 더욱 자세히 알고 싶어요,56
32,이거 되게 사고싶다;;;,2
33,진짜 고퀄의 자동차 리뷰 영상!!!,1
34,수프라 타고 싶습니다.... ㄹㅇ...,3
35,와.... 배기 소리 너무 좋아요 ㅎㄷㄷㄷ,5
36,추석선물 고맙습니다~! 역시 오토뷰!!,5
37,와 디자인 와....,2
38,그래도 4.7초면 일반유치곤 준수하네요 ㅋㅋㅋ 고급유넣어야 제옷찾는..ㅋㅋㅋ,5
39,수려한 디자인의 차체 속 핸들을 보는순간 90년대 핸들인줄 알았습니디,2
