,comments,likes
0,섭외해서 시승해보았는데 은근 재미있는 차량이었습니다. 자동차계 교과서 덕분에 잘 읽었죠!,2
1,어릴적 부터 지금까지도 1순위 로망 차량인데 구입하고 한달도 못탈거 같아 눈으로만 만족하는 차량 ㅠㅠ 부품수급만 쉬웠어도 ㅠㅠ 안타깝다 정말 ㅠㅠ,2
2,20년이지난차인데 광빨이.... 정말 관리잘하시는듯,1
3,영상 잘 봤습니다엘란 입양하려고 하는데도움이 많이 됩니다,2
4,똑같은 모양으로 현재 기술력을 넣어 재생산했으면 좋겠습니다.이젠 우리나라에서도 수요가 상당히 있을 듯 하네요.,3
5,"언제나 정보 영상 잘보고 있습니다.수동미션,오픈에어링,주행감성, 구입차량가격 이만한건 엘란이다!에 꽃혀 엘란구매에 끌리고 있지만 부품수급에서 어려움에 부딫힐까 걱정중입니다ㅠㅠ",6
6,영상 너무잘봤습니다 엘란으로 기변 생각중인데 많은 도움이 되었습니다 ㅎㅎㅎ  아 참 엘란의 앞유리 각도가 극악으로 낮다는데 시야에는 별문제 없으신가요??,2
7,Imf만 아니었어도... 맞아 그리고 후륜이였으면 좋을텐디,1
8,"일설에 의하면, 기아 가 로터스 에서 툴링 받아오면서, 지붕에서 내려오는 빚물이 차 밑으로 흘러가는 홈이 있었는데,그게 뭔지 몰라서 없에 버려서 비오면 물이 차 안으로 들어온다는 루머 가 있더군요.얼마나 진짜인지.",1
9,첫차로 엘란은 어떤가요?주위에 복원샵 하시는 분이 계시긴 한데..,4
10,전륜에 더블위시본 들어가서 그럴 가능성이 높습니다.nf 쏘나타도 전륜에 더블위시본인데 한번에 안돌아가더군요 ㅠ,2
11,팝업라이트가 매력적인차,1
12,내 로망 ㅜㅜ,5
13,엘란 타다가 여친 한테 개욕 많이 먹 었는데. 비올땐 안습.. 결국 투머숙이로 바꾸고 지금까지 타고 있는데 .. 지금 영상을 보니 마누라한테 너무 화가 나네요. ㅡㅡ.,3
14,"엘란 진짜 멋진 차였습니다.덕분에 제 인생에서 최고의 추억도 많이 만들게 해 준 제 인생의 차였습니다.1년 만 타고 부품 수급 때문에 부산 모 병원 당시 레지던트분한테 양도했는데, 팔기로 하고 부산 까지 가서 보여드리고도 했는데 너무 팔기 아까워서 다시 못 팔겠다고, 죄송하다고 사과를 드렸지만 1주일 가량을 제발 팔아달라고 독촉전화를 주시길래 웃돈 받고 양도했던 기억이 나네요.요즘은 다운사이징 추세로 엔진 힘이 너무 좋아졌지만, 그 전 까지만 해도 부품 수급 만 문제가 아니라면 디자인이건, 경량 대비 마력을 생각하면 진짜 괜찮은 차였다고 생각합니다.",2
15,저는 주변에서 골동품을 왜 샀냐고하는데 그건 엘란을 타보지 않은 사람은 모를겁니다 ^^,8
16,"사이드미러쪽 플라스틱에 왁스가 많이 묻어서 하얗게 변했네요.물파스를 이용해서 닦으시면 새것처럼 변합니다. 시간되시면 한번 닦아보세요.탑을 닫은 상태에서는 시야가 좋지 않지만,탑을 열면 다른 외산 로드스터와 비교할 수 없는 개방감을 느낄 수 있죠.외산 로드스터는 닫으나 여나 그게 그거에요.",4
