,comments,likes
0,모든차는 현기차 기준 비교대상으로 얘기하는 사람들 한테 제가 해주고 싶었던 말을 장기자님이 시원하게 설명해주시니 너무 후련합니다 구독 좋아요 누르고 갑니다!,17
1,수입해온것 치고는 가격도 괜찮네요. 셀토스나 트레일블레이저랑도 충분히 경쟁이 될것 같습니다. 특히 디자인이 소형급 중에서는 제일 멋있네요ㅎ,44
2,역시 단순 차 리뷰로써 끝나는 것이 아니라 스토리텔링이 있는 리뷰. 특히나 디자인적 요소도 디테일하게 잡아주셔서 항상 재밌는 것 같아요 :),77
3,역시 각 나라의 자동차 문화까지 설명해주는게 장진택 기자님의 최대장점인듯 근데 캡쳐는 동급의 xm3가 국내 사정에 맞춰서  셋팅과 옵션을 해놓았는데 굳이 캡쳐까지 들어와서 둘중하나를 고르게 해야했을까 싶네요,2
4,장기자님의 리뷰는 브랜드 역사와 연결되어 설명을 풀어주시다보니 차에대한 이해도가 훨씬 높아지고 그러다보니 간혹  '왜 이렇게 했지?' 에 대한 궁금증도 많이 해소되어 좋습니다. 감사히 잘 보고 있습니다,2
5,"3000만원 아래로  감성과 스타일, 운전재미  ( 승차감 뺴고? ) 진자 딱이네요.  코나와 블레이저는 스타일이 좀 장난감 같은데... 이 차는 정말 생활에 녹아들어가는 느낌의 차에요.",6
6,진짜 일반사람들이 들어도 이해될만큼 쉽게 설명잘한다!,13
7,"이게 진정한 리뷰입니다.자동차를 설명할때 만든 나라의 문화, 라이프 스타일까지 이야기해주는건 진택이형 밖에 없음.",8
8,"해외 가격 보고 진짜 착하게 시작해야 2천4백 예상 했는데, 우리나라 시장성 생각하면 삼성이 대단하네요.현기차 보다 유지비는 더 들어가겠지만 외제차 감성으로 가성비는 충분한것 같습니다.",4
9,역시 유럽형이니 추구하는 옵션이나 기능이 확실히 다르네...,52
10,차만 리뷰해주는게 아니고 문화 역사도 같이 스토리텔링까지 해주시다니  근데 아쉬운건 프랑스 역사니 뭐니해도 결국 현지화는 버렸단거고  수입차를 강조 한다는건 판매량도 딱 그수준을 원한다는거 같네요좋게 봐주면 프랑스갬성의 디자인이쁜 수입차나쁘게 말하면 디자인만 좋은 삼성차기대했는데 차가 좀 아쉬운 느낌입니다,3
11,XM3 캡쳐 두개만 보면 재질이나 전반적으로 캡쳐가 더 잘나왔네요디자인 퀄리티도 그렇고 실내가 더 상급이네요,5
12,진택이형이 좋은이유1. 브랜드 별 나라 문화를 설명해서 왜 저렇게 만들었나 이해하기 쉬움.2.디자인 설명 기가막힘.3.문짝 장인.4.아스날.,169
13,인문학적인 자동차 이야기는 진택이 형님이 진짜 최고입니다!!,1
14,지식이 진짜 많으시다...리뷰 잘보고 갑니다. xm3와 비교도 한번 부탁드려요 ^^,4
15,"이분 명강사임 ^^그냥 공식 외워!,,가 아니라원리와 배경지식을 기반으로 지대로 이해 시켜줌결정적으로 흥분하며 몰입해서 설명하는 모습이 참 귀여우심 ㅎㅎㅎ팬돼쓰~",14
16,디자인은 정말 예쁘게 잘나왔네요.색상도 투톤이라 좋고.아주 마음에 듭니다.,3
17,진짜 도장퀄리티는 전세계 자동차브랜드중 탑급,22
18,르노차는 별로 관심 없었는데 이번에 캡처 나온거 보니까 진짜 실용적이고 좋아보이네요~~,1
19,진택기자님 영상을 보면 단순 리뷰를 보는게 아니라 공부가 돼요 ㅎㅎ,16
20,모토라인하고 동일한차를 보여주는데 급이 다른 정보전달력과 차분한 음성...편한게 잘 보고 있습니다,5
21,크........ 자동차 디자인 해석은 대한민국 유튜버중에선 최고가 아닐까싶다..... 킹갓진택이형!!,1
22,장진택님은 인문학적 접근이라 새롭고 항상 재밌습니다.,11
23,역쉬 진택이횽 시승기 짱!,20
24,리트머스 시험지 오랫만에 들어보네요. 산토끼 하나로 이렇게나 재밌게 노시다니~ ㅋㅋ 기자님은 아재개그 대왕이십니다.,1
25,덕분에 유럽문화도 배우고 너무 재밌어요 ㅎㅎ 실용주의 유럽이지만 한편으로는 유명한 명품들은 프랑스나 이탈리아 등 유럽 브랜드들이 대부분인게 신기해요,6
26,xm3인줄.. 이형은 나라의 문화로 인한 차의 특성과 차의 역사를 같이 설명해줘서 참 좋다,1
27,뒷자석을 폴딩안하고 앞으로 시트를 미는건 진짜 실용적이네요.. 국내차량도 k3 gt 5도어 차량에 저런 시트를 앞으로 밀수있는 기능 넣는다면 소형suv 점유율을 승용에서  더 뺏아올수 있지 않을까? 생각이 듭니다..,1
28,정말 설명 쉽고 이해가 쏙쏙 되게 잘해주시네요 늘 감사드립니다. 신차나오면 꼭 장진택기자님 리뷰를 봅니다.,3
29,디자인의 르노. 디자인 설명 갑 장진택 기자님. 재밌게 보겠습니다 수입차는 수입차인데 과연 XM3가 있는 상황에서 실 소비자들에게 가격적으로 어떤 설득력으로 다가갈 지..,3
30,인문학관점도 함께 바라보는 설명이 항상 좋습니다!,6
31,차이쁘네..2열시트 각도조절 안되는건 좀.무튼 역시 진택이형 리뷰.재밋고 편안하게 봅니다~!,1
32,"신차 소개, 르노자동차 특징,  유머까지 잡은 유익한 영상 감사합니다.",1
33,유럽갬성 잘 설명해주시는데 베꽈서 말하는 진상 때문에 노력하시는 열정에 감동....,1
34,클리오 대신 캡처 들고 오나보네요세일즈면에서는 합리적 선택이라 보여집니다만클리오 메간 고성능 모델도 들여와서 한국시장에서 르노의 이미지리딩을 좀 이끌어줬으면 좋겠네요,2
35,프랑스를 많이 가본 건 아니지만 파리의 교통 및 주차난으로 인해 작은 차들이 많고 그 차들이 인도변에 범퍼를 맞대고 주차해놓은 모습이 인상적이더군요일반적인 모습인지는 모르겠으나 실제로 타인 차량을 살살 밀면서 차를 빼는 모습도 보았습니다 범퍼를 진짜 범퍼로 쓰더군요우리나라랑 프랑스의 차에 대한 문화가 다른건 확실한 것 같아요,50
36,이 영상 초반부야말로진택이형 영상을 보는 이유남들이 하지않는 컨셉 칭찬해~~~,20
37,정말 댓글을 안 쓸수없는 리뷰였습니다. ^^ 두분 케미도 정말 좋네요~ 전 예약했어요~ ㅎㅎ,4
38,"진짜 차 너무 예쁜것 같아요일단 르노마크가 한몫 하고,디자인도 세련된것같아요비싸긴 하지만 첫차로도 손색없을것같아요오늘부터 캡쳐는 저의 드림카입니다",6
39,"진솔하고 편안한 방송, 늘 고맙고 감사합니다.",1
40,진택이형 자동차 월드컵 한번 해주세요~ 32강 정도하면 5시간정도 신나게 수다떠실듯! ㅋㅋㅋㅋ,11
41,이래서 사람은 지식이 있어냐되는가봅니다.. 오늘 좋은 지식 잘배워갑니다. 항상 응원하겠습니다,13
42,잘봤습니다~캡쳐 시승한번해보고 싶네요 ^^,1
43,와 개이쁘다;; 미쳤다 이건,20
44,결국 같은가격에 차도크고 옵션도 더 많은 우리나라차가 더 실용적이군요ㅎㅎ,2
45,캡쳐 디자인보러왔다가 프랑스 문화와 르노의 역사도 배워갑니다 ㅋㅋㅋ 재밌네요,6
46,멀리서 잘보고 있습니다..이해쉽고 깔끔한 설명이 귀에 쏙쏙 들어옵니다..  감사합니다..다른채널이랑 확실히 비교됩니다.!,1
47,초반부터 9:00까지 나온 얘기를 반대로 상각하면 수입차를 해외에 판매하기 위해서 수출을 하였지만 수출된 상품을 현지에 맞게 현지화는 하지 않고 출시 한다는 뜻이군요.,9
48,이차 너무 사고싶다우ㅜ 디자인 완전취져,2
49,오늘 캡처영상만 3개 봤는데 역시 진택이형 리뷰라 최고야!!,4
50,"QM3는 건식 Dual Clutch Transmission이 적용되었고, 건식 DCT는 별도의 Transmission Oil은 없지만, 윤활유를 5만 km마다 교체해줘야하는데... 깜빡잊고 15만 km가 넘도록 윤활유를 교체해주지 않았었음...그런데, 멀쩡하더라.... 참고로 QM3에 적용되었던 DCT는 독일 게트락사 제품임.",2
51,동네형처럼 설명을 잘해주고 표현도 쫀득찰지게 구수해서 좋습니다.,2
52,Qm3나오자마자 사서 1월까지 타다가 더뉴그랜저로 넘어왔는데요.기대가 컷었던건지..좋은점도 많은데 qm3가 나은점도 많으네요. 결혼안하고 아기없었다면 캡처로 기변 했을거 같네요.,3
53,문짝 두께가...ㄷㄷ 르노차가 문짝하나는 일품이네요,4
54,띠리링띠리잉~미디어 오토만 구간반복으로 계속듣고 싶네요 ㅋㅋㅋㅋㅋㅋ 중독성짱이에요,12
55,유퀴즈방송 보다보니 담주에 장진택기자님도 나오시던데 궁금하네요.이상협디자이너도 나오고..기대되네요. 항상 흥하시길바랄께요.,2
56,라이브 방송보고 시승기보러 왔습니다. 잘 봤습니다. 미.디.어.오.토~~ ㅎㅎ,1
57,와 캡쳐 너무 고급정보를 보이는데요 나중에 두가지 엔진라인 리뷰 해주세요~~,1
58,이 형이... 열심히 설명해주는데... 르노차 많이 봐줬다...,1
59,믿고보는 차리뷰. 장!지!택.,1
60,우연히  봤는데  귀에 쏙쏙 들어옵니다^^설명 감사합니다^^,11
61,예전부터 느끼지만 르노는 퍼플색이 찰떡이네요.,1
62,김기태기자가 한국은 브레이크 페달은 없어도통풍시트는 있어야 한다고 말했죠. 여름에 습한 날씨인우리나라에 어찌보면 통풍시트는 사치가 아닌 필수일수 있는거죠.그게 없으니 이 차는 많이 팔리기 힘들듯 합니다.,3
63,디자인 좋네 진택이형 물올랏네 자신감 뿜뿜 ㄷㄷ멋져,1
64,르노 이래봬도 F1에 엔진까지 직접만들어 출전하는 자동차회사입니다ㅋㅋ,3
65,장기자님의 리뷰는 정말~~찰진 비교 굿입니다~귀에 쏙~,1
66,설명 오졌다 진짜... 이러니 영상길어도 항상볼수밖에... ㅎㅎㅎ (산~토끼 토끼야 어디를 가느냐~ ),2
67,토션빔의 팽팽한 느낌! 역시 장기자님 최고의 자동차 리뷰입니다,1
68,알고보니 유감독님은 성공한 사람의 차 그랜져 타시는군요 역시 성공한분은 다릅니다^_^,6
69,진택이형님 살빠졌다는 댓글이 딱 보이는데 정신적인 고생으로 인해 살이 빠지신게 아니길 바랍니다!!xm3에서 변속기의 저단에서의 이질적인 문제 및 인포테인먼트의 불편함 때문에 결국 포기했는데 그 두개는 그냥 르노 성향과 제가 안 맞는 거란걸 이 영상에서 느꼈네요,2
70,안정성이나 실용성보다는 겉멋이나 과시욕이 중시되는 우리나라 시장.이러니 우리나라 기업인 현대기아가 겉에 위주로 발전하고 결함은 많은거인듯.,4
71,처음장면 봤을때 진짜 유럽에서 찍은것같은 풍경이네요 ㅋ,1
72,"차는 이쁜데 통풍시트 없는게 좀 아쉽네요..,",12
73,진택형님은 감독님의 그랜저를 굉장히 사랑하시는군요 ㅋㅋ,1
74,차가 진짜 예쁘긴 하네요~,2
75,이 집 리뷰 잘하네 역시 이집이 리뷰 맛집이야,6
76,초반에너무화나셨어ㅎㅎ열정이 르노직원수준이십니다,17
77,차보러 왔다가 유럽 문화 공부 개이득,191
78,전 16년식 qm3 타는데현기 타다 넘어가면 뭐 이런게 다있어 이런 생각 들죠 ㅎㅎ제경우엔 sm5에서 넘어가서이질감이 좀 덜했어요 ㅎㅎ,1
79,이형 때문에 사고싶어진다...,1
80,교수님 꿀강의 잘 들었습니다^^ㅎ 이제 친구들에게 전도하러 가보겠습니다ㅋ,1
81,푸조비교 및 가격언급 좋습니다.,2
82,기어노브부터 네비게이션 디스플레이까지의형상이 르노 르노로고 같네요.길다란 마름모꼴임.,2
83,"근데 장기자님 초반 설명은 너무 좋은 것 같습니다문화를 설명해주고 수입차라는 사실을 강조하면서(르노 마크에 스페인 생산이죠 아마)좋다 나쁘다를 말하는게 아니라 왜 이렇게 만들어져서 이렇게 들어올 수 밖에 없나를 얘기해주시네요타 미디어 같으면 젊은 사람 한 둘 나와서 아 통풍 시트 좀 넣어주지, 등받이 각도 조절도 안되네 이런식이었을텐데 말이죠한국 문화와 안맞아서 안좋게 느낄 수는 있지만 어떻게 말하느냐의 차이가 있는거니까요",1
84,유럽의 감성이 산~~으로 가네요 ㅎㅎㅎㅎ,1
85,대한민국 최고 그랜져ㅎㅎ 항상 즐겁게 보고있습니다 :D,1
86,9:20 르노의역사 40분짜리 영상 만들어주세요!!! 재밌을거같아요!!!♡♡♡♡♡,18
87,옵션구성이랑 선택못하게한거보면 르노삼성 아직 그렇게 힘든상황은 아닌가보네요~,1
88,다른거보다 통풍시트는 쓰다가 안쓰면 너무 불편한게 체감되는부분이라 아쉽,2
89,이쁘네요~ 하나 가지고 싶습니다 ㅎㅎ,1
90,이 리뷰 보고 따봉과 구독 눌러드렸습니다.,1
91,오호... 엠블럼에대한 디자인적인 관점에서의 해석... 명쾌하십니다! ㅋ,1
92,초반에 자동차 설명보단 프랑스 문화 해설이 더 길어서 살짝 당황 ㅎㅎ 목 쉴 정도로 열정을 쏟는 모습이 매력이네요,1
93,28:30 직진성이 아주 좋네요 ㅋㅋㅋㅋㅋㅋ,16
94,유럽이나 프랑스는 그쪽 문화가 그렇다니 그렇게 타는건 알겠지만...대한민국 소비자들 까칠하기론 톱클래스인데 얼마나 유럽감성을 어필 할 수 있을지 ㄷㄷ,3
95,마스크 때문에 목소리 잘 안나올까봐 소리 크게 하셔서 목 많이 아프셨겠네요. 감사합니다. 잘 봤습니다. 다음에 기회가 된다면 캡쳐 XM3 트블 셀토스 코나 비교 영상 부탁드릴게요.,24
96,17:20  다른 리뷰 영상 보니깐 콘솔 박스 뚜껑이 열리긴 하더라고요. 수납공간은 작지만요. 여는게 뻑뻑해서 그런가 다른 분들도 낑낑댐.,1
97,두 분 콤비 너무 좋아요 ㅋㅋ,3
98,이게 맞는 옵션이고 맞는 가격이지,2
99,2열 슬라이딩 방식으로 조절되는건 신박하네요,7
100,만담콤보~~~ 재밌게 잘 보고 있어요~ 화이팅~,1
101,"와, 거의 완벽한 모노드라마 보는 듯 한... 입이 떡 벌어 집니다 ㅎㅎㅎ",1
102,33:01 ㅋㅋㅋㅋㅋㅋㅋㅋ 감독님 표현 최곱니다.,7
103,차 구매랑 상관없이 그냥 즐거움으로 보는 채널임 ㅋㅋ 유쾌,1
104,아 그냥 브랜드생각안하고 딱보면 디자인 죽인다. 르노차 사실 지금 sm6 sm3같은거 벌써 몇~~년~~전 디자인인데 아직도 여전히 요즘차느낌. 약간 아이폰이미지?  .그때 나온 현기차는 지금 보면 살짝 촌스러운데...대단한거같음,4
105,형님. 타이어에 관한 영상도 올려주세용!교체. 타이어추천. 같은 정보 올려주시면 좋을 거 같아요 ㅎ,1
106,QM3때보다 가격을 올려셔 들여왔다는건 XM3를 밀어주려는 르노삼성의 전략인가요?,4
107,익살 스런 장기자님. 항상 은원 합니다. 화이팅 ^^,4
108,설명 기가맥히네요 따봉 박고갑니다,2
109,유럽세팅...... 부드러운 승차감을 좋아하는 사람에게는 좀 아쉬울 수 있겠네요.,2
110,진짜 디스플레이 베젤만 좀줄면 동급 제일예쁘고 좋은데 ㅠㅠ,1
111,오늘 텐션 좋으시네... 보기 좋습니다. 굿굿,6
112,ㅋㅋㅋㅋㅋㅋ진택이형님 이거저고 태클 안당할려고 아예 처음부터 디펜스 칠거 영혼까지 다 치고 리뷰 시작하네 ㅌㅋㅋㅋㅋ얼마나 시달렸으면 이러실까 ㅠㅠ 안쓰럽다 ㅠㅠㅠ,4
113,르노 입사해야할 수준 ㅎㅎ,3
114,이건 뭐 거의 도올 김용옥선생님한테 차 설명듣는 수준이네요 ㅋㅋㅋㅋㅋ 너무 재밌고 유익한데요 ㅋㅋ,2
115,반자율주행은..  현기가 최고네..,1
116,유럽파 감성에 빠지면 홀릭! 지금 당장은 많이 안 팔려도 젊은세대들 알게 모르게 조금씩 홀릭되면  조만간 유럽차에 홀릭됨,2
117,시승기를 쭉 보다보니 오히려 xm3가 얼마나 르삼에서 공들여 만든지 느껴짐.. xm3 흥해라~!^^,2
118,오늘 진택이형 텐션이 엄청 높네요!,7
119,설명 끝내준다 와..,13
120,"캡쳐 15년형 오넌데 네비, 에어콘 수리비 등으로 150만원 정도 깨졌고 옵션은 현대에 비하면 7080이고 유러피안 감성? 5년만에 완전 깨졌습니다.",1
121,진택이형 사랑합니다!,1
122,모 취향차이긴 하겠지만 내i30가 더 좋아보인다 반자율반응에 통풍에 가격에,2
123,"얘도 XM3 급으로 터치가 버벅거리는지, 열선이랑 드라이브 모드도 직접 터치로 바꿔야 하는지 궁금합니다.",2
124,기존 태풍마크달린  QM3도 전량 스페인 공장 생산해서 수입합니다. 한마디로 원래부터 수입차입니다.마크바뀌고 시작가격이 많이 오른듯... 이 가격으로는 많이팔긴 힘들것 같네요...,5
125,디자인 하나는 소형suv중에 원탑인듯,1
126,영어자막까지 넣으면 외국인들이 보고 인지하는데 매우 큰 도움이 될거 같네요 ㅋㅎㅋ,2
127,프랑스 사람들도 좋은 차 큰 차 편안한 차 타고 싶어하는데...그놈의 세금이 후덜덜해서 이런 차 타는 것 같습니다. 어느 나라나 욕망은 똑같더라구요.,2
128,역사강연 같아서 좋아요..ㅎㅎ,6
129,"영상으로 보기에 현대보다 르노가 디지털 계기반이 좋아 보이는데 비교한다면 어떤가요?르노 전시장을 따로 한다는 것은 뭔가 의미심장하다. 르노삼성 노조가 원한 것인지 아닌지는 모르겠지만 원했다면 멍청한 짓이고 아니라면 르노가 르노삼성 노조에 선전포고 하는 것 아닌가? 장기적으로 르노삼성 버리고 르노를 수출해서 팔겠다는 생각이 아닌가?그리고 프랑스 인권위원회가 일 잘 했네.  솔직하게 통솔이 필요한 군대(의무복무 말고 직업군인)에서는 싸다구도 인정하고, 다른 곳에서는 인정하면 안되지.",2
130,진택이형 간만에 댓글달아유 이번 영상 텐션 좋네요,2
131,설명 재밌게 잘 보고 갑니다. 듣고 싶게 설명을 잘해 주셔서 귀에 속속 들어 옵니다,1
132,시트움직이는레일보니까 개조조금만더하면 시트더뒤로갈수도있겠는데요,1
133,시티커뮤터용의 실용적이고 흔하지않은 개성적인 차량이 필요해서 접근하면 대단히 좋은선택이겠네요.프랑스에선 푸조2008보다 미세하게나마 비싼차량인걸 감안하면 국내판매가로 단순비교하면 400-500만원이상 저렴한게수입차로서는 가장큰 경쟁력아닌가 싶네요.마트장보기용 아이들 등하교용도의 세컨카로도 추천할만한 차인거 같습니다~,2
134,물렁 물렁 거리는 근육을 가진 진택이형오늘도 잘 보고가~ㅋㅋㅋㅋㅋㅋㅋㅋㅋ유럽차 특징 설명해줘서 고마워 재밌었어^^,1
135,깔끔한 영상... ^^,1
136,역시... 내가 구독한 몇안되는 채널중 하나,1
137,차가 멋지네요,1
138,9:00 수입차를 어떻게 봐야 하는 것에 대한 명언,1
139,와.. 태풍마크 CG 디테일 무엇?,1
140,차랑 옷이랑 깔맞춤 너무 멋져 형,2
141,ㅋㅋㅋㅋㅋㅋ 어우 직진성이 좋네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개빵터졌네요 진짜 ㅋㅋㅋㅋㅋㅋㅋ,2
142,사고싶군,1
143,뭔가 외형이 이어지는 부분들이 자연스럽다고 해야 하나...,1
144,요즘 현대가 잘하긴 해... 한국에서 탈거면 유럽감성이 딱히 필요를 못 느낄듯,1
145,프랑스 감성..   글로브 박스가 큰것을 좋아해서리...    에어컨 필터 교체하기 역시 힘들겠죠?,1
146,11:12 감독님 편집 고생하셨어요 ㅋㅋㅋㅋ,15
147,한마디로... 프랑스 적인 차량이군요.과연 우리나라 사람 입맞에 맞을런지요 ㅎ,7
148,형님 얼굴 넘 보기 좋아요. 살 빠진거 같으신데건강 항상 유의하세요!,1
149,처음에 수입차를 왜 이렇게 강조하나 했더니 수입차라서 한국에서는 적합하지 않은 거군요,1
150,유모차 10공감해서 구독박고갑니다,2
151,보라색이 진짜 맘에 드는데.... .통풍시트가 없다니 ㅠㅠㅠㅠ 열 많은 자는 슬픕니다,7
152,9초대라...거친미션을 수용하기엔 빠르다거나 성능적인 메리트는 없어보이네요2열시트 앞뒤로 움직이는거외엔 매력적인 요소가 없는듯,1
153,통풍시트 없어 ~!!! 프랑스는 산 없어 부터 터지고 들어갑니다 ㅋㅋㅋ 잘 봤습니다.,121
154,자동차 리뷰 별에 별 잡스러운거 다 보는 편인데. 리뷰는 역시 장진택. 김기태인듯.,10
155,"와이프를 이차 사줘서 공부 중입니다...^^ 차선 이탈경보가 있고, 차선유지보조가 있어요.. 보니까 이탈경보로 해놓고 타신듯..  차선유지보조로 해놓으시면 차선 잡아 줍니다..   프랑스 문화와 로장쥬 마크의 기원까지....   레알 깊이가 다른 차 리뷰 잘 봤습니다~!!",5
156,오우 오늘따라 젊어보이는 진택이형님..요새 관리하시나봐요♡,1
157,그럼 판매량도 2008이랑 경쟁해야되죠,5
158,다음에 XM3랑 캡쳐 비교시승해주세요,1
159,차 귀엽네 컬러도 좋구 차 재밌을듯,2
160,초반영상에서 유럽 역사에대해 잘들었습니다.,1
161,아끼고 싶게 만드는 에코 모드ㅋㅋㅋ 거친 유럽맛! 판도라의 카유튜버! 담에 쬐금 더 센거 말해주세요~,2
162,헤드레스트 디자인이 볼보랑 거의 비슷하게 바뀌었네요.,1
163,28:18 진택이형 이때 차선유지장치를 켜신게 아니고 차선이탈경보장치를 켜신것같습니다. 두번눌러야 유지장치가 켜집니다 XM3 실차주라 알고있습니다.,6
164,우리나라 문화와는 안맞는차라는거 잘들었습니다,2
165,요즘엔 이분이 젤 잘하시는 듯.,2
166,"장점 동급기준으로 실내가 가장 재질이 좋아보임사치적?인 옵션 많음 (전자식 기어봉, 360서라운드 카메라 등)코너링디자인생각보다 넓은 레그룸동급 수입차보다 저렴단점전폭이 동급보다 좁음출발시 변속충격2열 밀면 트렁크가 동급중 가장 큰데 기본은 가장 좁음정작 통풍시트가 없음",1
167,전 세대에 비해 차가 엄청 커진 것 같네요?,1
168,마스크때문인지 오늘 따라 매섭게 설명하시네 오우 너무 좋고,2
169,요즘 나오는 르노차는 실내공기필터 교환하기 어떻습니까.아직 센터페시아 뒤에 있나요.?실내는 xm3보다 고급스럽네요.,1
170,ㅋㅋㅋㅋㅋ마이크 터지겠어요 ㅋㅋ 침착하세욬ㅋㅋㅋ사랑해요 장진택 파이팅,3
171,수입차라고 바꾸고 싶겠지만 이미지 트레이드가 시급하죠. 근데 장기자님 오늘 텐션 무자비하시네요,1
172,역시 수준 높은 리뷰입니다 ㅁㅌㄹㅇ 저질 리뷰와 비교되네요,3
173,28:57 오늘도 등장하는 그랜저 타령.. ㅋㅋ,14
174,Airbus의 나라 프랑스! 분명히 자동차도 믿을만할거라 믿습니다 ^^,2
175,"브랜드, 문화 설명 재밌네요",1
176,셀토스 캡쳐 스포티지 고민됩니다 스포티지 10년 넘게 탔고요 캡쳐가 젤 이쁜데 썬루프 없으면 답답해서..,2
177,수입차 치고 가격은 괜춘하네,2
178,진택이형 너무좋다,1
179,이 형 아재개그 맛들였는데 산토끼 ㅋㅋㅋㅋ,3
180,진택이형 왤케 텐션올랏어 이영상 ㅋㅋㅋㅋㅋㅋ고래고래네,22
181,진택이형 이전보다 좌코너가 잘 안 돌아지지 않아요? 우코너는 좀 더 잘도는거같고?  이러다 44입겠어요,1
182,출시한줄도 몰랐네요...,1
183,확실히 XM3의 아저씨 정장 배바지 입은 듯항 어정쩡한 디자인 보다 훨씬 좋네요르노에서 XM3 같은 추한 디자인을 내놓을 때 허~얼!! 했는데역시 오리지널 르노는 확실히 디자인 감성이 나오네요XM3 이쁘다고 하는데 어휴..절래절래-_-우리나라 여름은 워낙 습해서 통풍시트 겪어보면 차 살 때 필수 옵션으로 넣는데남부유럽 여름이 절대 온도가 우리보다 높다 해도 습도는 낮아서 창문열고 달리면 엄쳥 시원하니 뭐....우라는 여름에 창문 열고 달려도 시원하기는 커녕 끈적끈적등짝 궁둥짝 땀 줄줄 ㅠ.ㅜ,3
184,안녕하세요 사시는 곳 보안입니다 쭈욱 시청해오다가 캡처편보고 캡처 구매했습니다^^,4
185,클리오처럼 별로 안팔려서 레어 아이템될거같음,1
186,캡처 디젤 시승기는 계획없으신지요? qm3하면 연비깡패..,1
187,이탈리아나 프랑스 가보니 C세그먼트가 많긴많더군요..,2
