,comments,likes
0,실내 디자인은 진짜 이쁘네.. 한국 경차에 저런 디자인 들어가있으면 좋겠다,61
1,"현재 남미에서 거주중이고 17년식 페리된 피아트500 타고있습니다.   유럽버전이라 1.4 L4 엔진 100마력, 6단미션입니다.  생각보다 와인딩에서 잘 버텨주는건 확실합니다",2
2,2019년 봄. 감성이 느껴지는 아날로그 계기반 차량을 잘 탔던 기억이 나서. 찾아왔습니다. 핸들링 하체 나름 탄탄하고. 연비좋았고. 언덕배기도 잘 오르고... 최고시속 144까지...재밌게 탔던 차량이었습니다.  좋은 리뷰 감사합니다.,1
3,500 리뷰~ 잘 봤습니다. 하나라도 더 찍는 노력에 박수를 드립니다...,12
4,1.4리터 엔진이 달린 북미형 친퀘첸토(국내정식수입)를 3년째 타고 있는 오너입니다. 껑충 뛴 차체 때문인지 코너링에 롤링이 심합니다 출력은 약하지만 도시에서 운행하기엔 전혀 부족하지 않고 경쾌한 느낌입니다. 유럽형은 어떨련지 모르겠지만 북미형은 도어가 매우 견고하고 무겁습니다. 외장 패널부터 실내까지 둥글고 곡선이 들어가기 때문에 누가 보더라도 귀여운 인상을 줍니다.차량가격의 한계로 곳곳에 플라스틱을 사용했고 조립불량 혹은 엉성함 때문인지 잡소리도 나는편 입니다. 다만 시트의 천연가죽의 질감은 좋습니다.차를 처음 출고할 때 엔진음도 “이것은 디젤차인가?” 싶을 정도로 상당히 큰편으로 와 닿았습니다. 개인차가 있기 때문에 시끄럽고 불편한 차로 느끼는 분들도 있지만 실내에서 들리는 엔진음은 듣기 좋은 톤이라고 생각합니다흔히 국내에서 미니와 비교되곤 하는데 미니가 월등하게 좋은 차이고 태생부터 지향하는 점도 다르고 500으로 비교할 수 없는 차라고 생각합니다. 차값부터 이미 천만원 이상의 갭이 있기 때문에 차를 잘모르는 사람이 실내에 잠깐 앉아보아도 수긍할 수 있을 정도 입니다. 미니는 bmw의 이름 빌려서 수년에 걸쳐 고급화 프리미엄에 공을 들였는데 fca코리아는 아무런 노력도 하지 않고 적당히 비싸게 팔면 자연스럽게 미니의 수요를 뺏어올수 있을것이다! 하고 안일하게 판매전략을 세운것이 국내에서 피아트가  실패한 가장 큰 원인이라고 생각됩니다.그럼에도 불구하고 이부분은 미니보다 낫다고 하는점은....디자인이 예쁘다(지극히 오너취향)잔고장의 대명사로 알려진 피아트와는 다르게 의외로 미니보다 고장이 없는 점 정도 되겠습니다.,13
5,김한용 기자님 이번 영상 재미있었어요!그리고 김한용 기자님 덕분에 제가 자동차를 많이 볼 수 있어서 김한용 기자님에게 항상 감사하다는 생각밖에 안드네요.김한용 기자님 힘내세요!항상 화이팅!,2
6,다양한 자동차가 나왔으면 좋겠다는 말이 너무 와닿아요 우리나라에 많은 브랜드 차량이 돌아다니면 좋겠습니다 넘나 귀엽네요 피아트 !,6
7,한국서 안팔린(?)이유가 가격이죠. 경차 혜택도 못 받는데다가 2천만원을 넘으니 사면 흑우 소리 듣던차.. 다만 디자인은 귀엽고 이뻐요 이건 팩트^^ 시승기 잘보고가여,25
8,한국피아트는 북미형꺼라 감성이 많이 부족한 피아트라고 보면됨!진짜 피아트는 유럽형 피아트임!!정말 예쁘고 감성적인 피아트 구매하고싶으신분들은 수입대행 하는곳 많으니알아보셔도되요!! 잔고장도 덜하고 괜찮은 차에요!! ㅎㅎㅎ,17
9,"새차라서 승차감이 상대적으로 더 좋고, 유럽도로의 수평이 더 좋아서 직진도에 더 좋은 건 아니었를까요?",1
10,ㅎㅎㅎ 영상 잘 봤습니다~~~깜짝 놀라신 그 부분에 반해서 친퀘첸토와 인연을 맺었고 지금은 아바르트까지 넘어와서  즐기고 있습니다^^,4
11,세계로 뻗어가는 존잘엠쥐! 두분모두 응원합니다!,1
12,피아트 500 민트색 중고로 검색하다 여기까지 와서 시승기도 보고 가네요...블랙도 간지나네요...귀엽고...ㅋㅋ,9
13,이런귀한차를 올려주셔서 고맙습니다 ~~,3
14,철저히 이태리 풍경에 맞춰진 디자인이라 가끔 한국거리에서 보면 배경(?)이랑 잘 안어울림.. 그냥 차만 달랑 예쁨 ,2
