,comments,likes
0,현대 전시장 방문해서 한시간 가량 앉아도 보고 둘러도 보았습니다. 디자인도 정말 이쁘고 실내 재질과 공간도 중형급 이더라구요.하지만 문 열고 닫는 느낌이나 디테일들이 떨어지는건 너무 눈에 띕니다.. 아반떼는 아반떼다라는 말을 정말 실감하고 왔네요 ..,14
1,익스디자인과 인테리어의 획기적인 성공. 그에 비해 조금은 아쉬운 (기존 아반테의) 엔진과 미션. 그래도 현대가 이만큼 발전한 것에 대한 놀라움.,15
2,전 개인적으로 진짜 실내도 이쁘고 디자인도 무난하네요^^N이 나온다면 기대가 되네요ㅎㅎ,5
3,차알못인데 운전하다가 멀리 측면 뒤에서  봤는데 순간 드는 생각은 멋지다. 가까워지면서 현대차 마크보고 아반떼인거 알고 가격대비 디자인 정말 괜찮다 생각 했어요. 개인 취향입니다.,47
4,사회초년생으로서 선택지가 많지 않은데 아반떼 스펙과 저정도의 디자인이면 감지덕지입니다 ㅎㅎ,17
5,디자인도 괜찮고 기능성도 ㅅㅌㅊ고 가성비짱이네,1
6,누가봐도 이번 아반떼가 제일 멋있습니다 . 디자인땜에 이거 사고 싶음,346
7,"90년도 대학교때 첫차로 7CD 체인저 트렁크에 달린 아반떼XD 타면서 세상 다 가진 기분이었던기억이 있었는데,  지금 아반떼에 크루즈 컨트롤까지 있고 풀 디지털 계기판...와 이건 뭐 세상 참 좋아졌네요 ㅎㅎ",13
8,어제 임진각에서 뵌 K3 오너입니다.주차하고 내렸는데 우연히 만나게되어 너무 신기했네요~아반떼 정말 이쁘고 잘 나온듯 싶습니다.,984
9,진짜 디자인 하나는 아반떼 역사상 역대급인거 같아요 칭찬합니당,24
10,사전 계약하고 출고 기다리는 중 이었는데리뷰 보니까  너무 기대되네요  ! ㅎㅎ 차알못인데 알아듣기쉽게 설명해주셔서 감사함당 ,3
11,이 가격에 이정도 옵션이면 넘사인건 인정해줘야함!,10
12,아반떼AD 부터는 차 진짜 좋습니다.2천만원짜리 소나타에요.AD도 가성비가 워낙 좋았는데여기에 삼각떼를 거치면서 연비도더 좋아져서 동급은 물론 아랫 체급까지 압살하는 상품성 완성했는데빌어먹을 삼각 디자인으로 망했죠.이번 디자인은 꽤 잘나왔다고보는데 문제는 김한용님이 얘기한저 조립 단차들 저것들이 다 풍절음요소들인데 디자인에 전부 다 걸었는지저걸 그냥 출시한게 너무 아쉽고조수석 사이에 지나가는 저 세로바저같으면 출고와 동시에 컷소로잘라버립니다. 너무 맘에 안듬..,4
13,진짜 아반떼 역사상 역대급 디자인이다. 처음으로 아반떼를 구매하고 싶은 마음이 들 정도!!,4
14,기존 디자인을 많이 벗어나면서 다음 디자인을 자유롭게 하겠다는 생각이 아닐까 싶네요,4
15,아반떼 디자인 좋은대요내가 봤을 때는 과하지 않타고봅니다참신하네요 좋아요우리나라의 차 디자인을 한단계 업그레이드 시킨 차같네요,10
16,"가격에 비해 성능을 평가해야하는건 당연한거고,  아반떼정도면 완벽 그자체다",3
17,"풀옵으로 구매했어요 작년 9월 부터 탔고 탈수록 정말 마음에 들어요 크루즈 기능은 어린이보호구역에서도 사용하고 고속도로, 국도 구간단속 구간에 정말 편합니다 짱짱 아마존그레이가 반짝거림도 예쁘고 광날때 제일 예쁜 컬러에요 간혹 기본휠로 뽑은거 보는데 안타깝습니다ㅠ",4
18,보수적인걸 고집하기보다 변화를 추구하는 현대가 멋있습니다. 그 과감한 도전에 박수를,4
19,생애 첫 차를 아반떼로 구매하려고 고민하다가 유튜브에 시승기 나왔다길래 김한용 기자님 영상 세번정도보고 결정했습니다. ㅎㅎㅎ 앞으로도 좋은 리뷰 부탁드립니다. 화이팅,5
