,comments,likes
0,개인적으로 외관은 전세대가 좀더 각지고 좋았던거 같네요 실내는 진짜 예쁩니다,1
1,뒷모습 최고!!  소재는 모르겠으나 디자인의 정교함은 어떤차에도 뒤지지않네..  필러처리는 최고네,5
2,진짜 랜드로버는 싫어할수가 없는것 같다,32
3,테이블이 정품임을 인증합니다.,56
4,나중에 능력되면 꼭 세컨으로 한대쯤은 타보고 싶네요..ㅠㅠ,8
5,대박 디자인은 진짜 최고다,9
6,잔고장 많다많다 해도진짜 갖고싶은 차.레인지로버 타는 오너들은최소 몇대는 굴릴테니신경안쓸듯~ 갖고싶네요~,7
7,디자인 쥑이네 미래지향적이다,5
8,솔직히 컬리넌 기죽이는건 아닌듯 ㅋㅋㅋ 디자인은 정말 이쁘긴하네요 ㅋㅋㅋㅋ,37
9,전세대 탔었습니다. 차 좋습니다. 그러나 타다보면 울화통 터집니다. 근데 팔아도 계속 생각은 나네요.,23
10,랜드로버의 디자인 그리고 특히 제일 중요한건 AWD 의 기술력. 정말 ... 또 사고 싶지만 참아.. 스트레스 받은거 생각하면 참,2
11,"저 랜드로버 디자인 아이덴티티를 아이팟,아이폰, 아이패드 디자이너로 유명한 바로 그  조나단 아이브가 만들었다는 것에 한번 더 놀람.",2
12,고급감과 에어서스 승차감으로 타는 차답게 닉값 제대로 하네요,11
13,실내외 디자인 진짜 내스타일인데.. 문제가.. 하..,6
14,"테이블만봐도 랜드로버다.. 정품확실,",5
15,명품중에 명품입니다,13
16,레인지로버 고급스러움의 끝판왕.  독일3사는 나가있어!!!,10
17,전에 있던 잔고장들은 많이 개선될 것으로 보이나요?,1
18,서비스센터에 들어가는 횟수로하면 벤테이가나 컬리넌이랑 비교가 안될듯...,3
19,그렇게 오랫동안 SUV를 만들었는데... 그렇게 품질 이슈를 벗어나지도 못하고.. 그렇게 서비스도 개판인지..,20
20,안되면 고장아닌가?고장난건아니라니ㅋㅋ역시 차는 좋지만 잔고장의 끝판왕,3
21,"뒷모습 욕먹는줄 알았는데, 막상 보니까 질리지 않고 좋네요",2
22,고장만 안나거나 나더라도 잘 고쳐주면 여유되면 ㅅㅏ고싶다..현실은..5시리즈..ㅠ,3
23,잔고장 이미지를 언제 벗을 수 있을지....윗 그레이드로 갈 수록 기술들이 많이 들어가서 고장 확률증가ㅠㅠ 보그 함 타봤는데 고급감은 진짜 기가막히더라구여 드림카,15
24,계약하고왔어요 근데 한참 걸린다네요 ㅠㅠ,1
25,넘 예쁘네요~~~~~~~~,4
26,전시 얼마나 했다고 벌써 고장... 역시 명불 허전이네요!,5
27,진짜 고급만스러움,2
28,외적으론 이상무~ 내적으론 한숨...,2
29,이건 전기차 안나오려나....,1
30,2:38 어... 보그는 최하위 트림이고 최상위는 SVA였습니다,7
31,디자인 최상급내구성 최하급,2
32,다좋은데 왜 저 비싼 차가 잘 고장나는거냐..,5
33,레인지로버를 사면 안되는 이유 11:50,10
34,뒷 머플러팁이 아쉽습니다,1
35,전설의 차 맞음 출고와 동시에 a/s센터 예약해야되는 바로 그 차 차를 처분할때가 더 기쁨을 주는 차  맞슾니다 😀 😀,9
36,벤테이가 컬리넌 : 뭐지 이 아픈아이는?ㅋㅋㅋ,44
37,뒷모습에서 카이런 향기가 나네요.,1
38,이차가 일년에 육개월은 센타에 들어가게됀다는 그 유명한 레읹ㅈㅣ 아; 아닙니다,2
39,"본래 하이엔드는 다 영국브랜드임 ㅋㅋ하이엔드 럭셔리 영국 차 : 롤스로이스 벤틀리  럭셔리 & 스포츠 : 애스턴마틴 맥라렌 페라리 포르쉐프리미엄 : 벤쮸, BMW, 아우디일반 : 폭스바겐 포드 시트로앵 푸조 알겠냐?",3
40,영국에서 생산한 인도자동차!!! 재규어 랜드로버ㅎㅎ그래도 승차감 하나는 인정!!!,4
41,좋게보고싶어도 좋게볼수없는 불편한 진실.,6
42,품질이 엉망인차 수리가 안되는차는 사는순간 후회막심.,1
43,이차가 레인지로버인지 중국차인지 확실히 알게해주는부분을 전시차로 제대로 보여줌“2열 전동 테이블이고장나서 중간에 수동으로 펴줘야함.”수리비 1500만 예상. 수리기간 6개월소요 정품인증 고장아님,1
44,랜드로버....아직도 서비스 개판인것도 그대로인가요?,1
45,벤태이가 천장겁내낮음 그닥임 레인지는 헤드룸공간 엄청좋음,3
46,컬리넌 기죽이는건 에바아님?,1
47,우리나라 레인지로버 유저는 아스팔트 아니면 안탐 ㅋㅋㅋㅋㅋㅋㅋ저걸로 오프를 즐기긴 개똥이나 즐겨~애지중지 공구리위에서만 타는데 ㅋㅋㅋㅋ,1
48,저정도 고장은 애교입니다,3
49,현대놈들 디자인 좀 보고 배웠으면 좋겠다.,1
50,저 테이블 ㅋㅋ중간에 멈춤 센터들어가야겠내,8
51,고장이 아니긴...,1
52,잔고장만 고쳐도 비엠 벤츠 suv는 다 뺏어온다,6
53,그래서 2대 사면 됩니까?,1
54,Gls 600 마이바흐 4인승?레인지 sv 4인승?선택은요?,3
55,전시차인데 고장이 있어 ㅋㅋㅋㅋㅋ,7
56,3년중 1년을 수리중인 회사 차,3
57,역시 나쁜여자  레인지로버,3
58,전시차부터 고장나있네 ㅋㅋ,137
59,뒷부분이 텔루나이드 컨셉이 보이는건 나뿐인가요?,2
60,아니 ㅋㅋㅋㅋ 이건 천장에 비안새냐고,1
61,내차는 아니지만 손톱으로 탁탁 치는거 신경쓰임,1
62,보기만 해야하는 차...,1
63,차알못만 독3사를 레인지로버에 비빔,2
64,줘도못타는차..  수리비없어서,1
65,모든이들의 드림카,2
66,테이블 고장ㅋㅋㅋ,1
67,ㅑㅕㅗㅗㅑㅕㅗㅇㅊ나ㅗㅗㅓㅏㅏㅗ토처아ㅗ차오처초앛논아ㅘㄴ오앙ㄴ,1
68,폭이 2209 .............?????????????????????????????????????? ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2
69,고장이 아니랍니다.,4
70,럭셔리,3
71,벤테이가: 너는 맨날 서비스 센터들어가서 살잖아 ~~ 차주가 차를 타야 고급지던 후지던 의미가 있지 ㅎ에베베베ㅔ베컬리넌: 쟤네 차주는 지네 서비스센터 직원 아님?? ㅋㅋㅋㅋ에베ㅔㅔ뻽 고급지면 뭐해ㅔ에웅 서비스 개판 ~~,3
72,그러면 뭐합니까. 랜드로버는 소프트웨어 불량이 너무 심하던데.. 설마했는데 디펜더조차도 오래 탄 분들도 앞의 모니터가 자꾸 꺼진다고 불만인데 그냥 탄다고. 레인지로버도 그간 얼마나 소송이 많았나요. 그냥 랜드로버는 거르게 됨.,3
73,??그럼 모함?? 한국시장에서 브랜드 이미지 끝남,1
74,랜  ...ㅠ보기도싫음  구매후 무조건후회..,2
75,아니 그니까 소프트웨어 버그 잡았냐고요,1
76,응 그가격이면 단거사 안사 잔고장~,2
77,가격생각하면 저러면안되는데 역시라는게 문제ㅋ,3
78,음... 디자인이고나발이고 내구성부터좀...,1
79,그래서 얼마??,1
80,한국전용이 아니라 전세계를 돌면서 전시하기위한 차라면서 기본 언어설정이 한글이네.이젠 전세계가 한글을 공용화하는 세상이 되었나보네.,1
81,아무리 잘만들고 이쁘면 뭐하누......레인지로버는 레인지로버일뿐...;;;어차피 두대를 한번에 사야지만 되는 차잖어하지만 디자인만은 ㅇㅈ,1
82,랜드로버 정신 차려야 함. 37000 뛴 차가 워터펌프 써모스텟 고장. 이 정도인지는 생각 못했음.,8
83,테이블고장ㅋ여전하구나,6
84,출시전 각국 돌면서 전시되는 전시차 일텐데 그럼 수많은사람들이 이것저것 만지다 망가졋겠지 그저 무지성 랜까 카더라 보면 불쌍함 ㅋㅋ,3
85,죽이네 ㅋ,2
86,"달리는거 보다,  공장에서 수리 기다리는 시간이 더 많은차.",1
87,안되는데 고장난 건 아니라는 직원에 말에 구매 후 험난한 미래가 그려진다…,1
88,역시 로버 ㅋ 언제나 고장,6
89,좋은 차인건 맞는데 컬리넌보고 나가있으라고 할 정도는 아니죠 ㅋ,1
90,곧 철수각 느낌이던디ㅡ.ㅡ,1
91,눈으로만타야한다는 그차네,1
92,디자인 승차감 그냥 예술작품임. 문손잡이도 못 잡아본 놈들이 까는차  ㅋㅋ,6
93,저혈압인 분들께 추천합니다 직빵입니다,7
94,실소유주는 카센터에있다는 그차량??,1
95,신형도 2대를 사야 될려나?,6
96,차가 비싸면 뭐해. 고장과 스트레스는 필수옵션~?,1
97,이제 저 문손잡이 안튀어나오는 불량 - 뒷자석 팔받침대 작동안하는 불량 계기판 불량 별별 불량이 생기겠지 ㅋㅋㅋㅋㅋ출고하자마자 AS센터 들어가야하는 럭셔리 SUV,2
98,2억짜리 뽑기주의사항 : 서비스 안됨,1
99,참..테이블이 저모양이라니..;;;; ㅉㅉ,1
100,"레인지로버 고장많다는 이미지나 말들이 너무 많은데, 본사에서 좀더 신경써야 하는거 아닌가??레인지로버가 영국차가 아니라독일차였으면 얼마나 좋았을까ㅜ디자인도 최고고실내공간은 넓고 너무 좋은데고장많고 서비스 안좋다해서 고민인 차ㅜ",1
101,SUV만  주구장창 만들어 왔는데 왜 이리 잔고장을 못잡는지...요즘은 부품도 사람도 없어서 고장나거나 사고나면 한도 끝도 없이 기다려야 한다던데..노땡큐 입니다.,5
102,고장의 대명사 a/s 불친절의 대명사,2
103,잔고장 참 잘나게 생겼다 👍,3
104,저거 사면 한달에 80 퍼센트는 센터에 가있겠지~~ㅋㅋㅋㅋ 저거 살거면 제네시스 차 산다!!!,3
105,전시장보다 a/s 센터가면  더 빨리 볼수있는 영국산 ㄸ 차!ㅎ,9
106,진정한 suv근본은 기아 스포티지 아닙니까?어딜 차도 제대로 못만들면서 가격만 비싼 레인지로버가...솔직히 웃자고 하는말이 아니라 기아가 랜드로버보다 suv잘 만든다고 생각함 그 정도로 저 차는 본투비 결함으로 똘똘 뭉친 차라는거,1
107,정체성을 남겨 두었다.. 10년 더 된 플렛폼 그대로치장 하였다 돈 많은 호구들은 2대씩 사라,1
