,comments,likes
0,중요한거 시간이 오래가도 배터리의 효율이 떨어지지않는다는데.. 이 다음 전기차가 너무 기대되네요! 얼마나 좋은차를 만들어서 가지고 발표할지가 궁금하네요,5
1,기존의 내연기관 엔지니어들을 자연스럽게 전기차 설계와 연계해서 설계하게 해서 기존직원들을 최대한 활용하려는 계획이네요..,12
2,사실인지는 확인할 방법이 없으나 미의회에서 친환경 전기차·수소차 정책을 반대하는 가장 큰 로비스트가 도요타 자동차라는걸 들은적이 있네요. 근데 도요타도 이제 대세를 거를 수 없다 판단을 한 모양입니다.,13
3,기술이란 게 소비자가 보는 시선으로만 따지면 어느날 갑자기 훅 바뀌던데 점유를 조금씩 하는 게 아니라 고작 2~3년 안에 70프로 이상 물론 차는 비싼 재산에 가까운 것이기에 그렇지 않을 거 같긴 함,6
4,스마트폰 나올때 아직 시기 상조를 외치던 노키아 엘지는 지금 어떻게 됬는지 보면 도요타의 행보는 정말 기대가 되는군요,54
5,도요타는 2010년 까지 미국서 카세트데입 플레이어 장착됀 모델 팔았음.2010 Lexus SC430 세계에서 가장 마지막으로 카세트테입 장착한차. 😁,19
6,탄소제로 문제 때문에 토요타가 마냥 하이브리드만 고집할 수는 없는 사정이 있죠,6
7,지금 탄소배출제로 같은걸 하는이유가 이대로가면 10년 뒤가 없을수가 있다고 하네요. 탄소배출 총량이 되돌아올수없는 수준을 넘는다구해요.앞으로 새로운차는 전기차로 바꿔야될때입니다,10
8,기존 하이브리드에 적용되는 말만 4륜인 시스템이 적용되있는듯 합니다.,25
9,베터리 수급에 문제가있는 지금상황에서는 80kw 베터리차 1대 가솔린차 15대 있는거보다 5kw베터리 하이브리드 16대 있는게 환경에 더 좋다는게 토요타의 논리.,29
10,LCD 넘어갈때도 이미 OLED 개발이 시도되었군요 와…,4
11,도요타 전기차 개발연구 많이함...단지 모터부분 희귀금속  중국이 갑질할때  다른 대체 재료 찾으려고 노력한것도있고..전기차는 베터리  모터 +자동차 조립관련전반 기술만 있으면 다른기업들 진출이 쉬우니까 ..하다못해 애플도 진출생각...ㅋㅋㅋ 전기차 1년유지비용 휘발류차 보다 넘사벽을 좋지만.. 충전부나 바닥 일부 긁혀도 베터리. 전체 교체하거나 수리비용 많이드는거 보면 보완점이 필요하긴함....지금당장 전기차는 출퇴근용 까지는 가능해도  무거운 물건 운송하는 분야는 아직 약한것같음..,1
12,스트리어링 바이 와이어는 인피니티 Q50/60중 선택 사항현대도 향후 10-20년을 위해 내연기돤과 하니브리드 개발을 계속해야할듯,6
13,이번 편은 김한용 기자님의 생각이 많이 담긴 영상이네요. 재미있게 잘 봤습니다. ㅎㅎ,2
14,수소 폭발시켜서 가솔린엔진처럼 만드는거 예전에 했던생각이였는데 이미 시도했었군요..,1
15,저게 한 방에 훅 되는 거면 그랬겠지..근데 기술축적이 되어 있어야지 급변하는 것을 대처하지,8
16,재미있으면서 논리적으로 도요타를 까고 있어서 즐겁게 봤습니다.,7
17,일본은 전기차 보급이 쉽겠네..차고지가 있어야 차를 살수있으니까,257
18,성능보다는 안정성?에 신경쓴걸까요? 스바루와 공유하는 차량이라서 부품호환성은 좋겠네요.,4
19,그런데 동시다발로 회사들이 전기차 만들게 되면 소비자들이 매연기관차에 매력을 느끼려나? 대세를 따르는 소비가 이루어딜듯!,2
20,"빠른 전기차 정보, 좋아요!!",4
21,"지연전략은 좋은데, 공룡이 된 도요타가 전환이 빠를까 어느 순간 올드패션드의 대명사로 남을거 같음",3
22,근무전 항상 시청할 수 있어서 너무 좋습니다~~ 성공 하실 수 밖에 없는 모카 한용님 홧팅!,6
23,전기차 출시도 전에 원가절감을 시도하는 듯한 느낌이네요,3
24,도요타 캠리가.. 요새 나올때도..6기통 엔진은 FWD 뿐이고..4기통 엔진에만 AWD 로 나옴.,8
25,일본 유투버중에 플랫폼이름 텐가라고 했다가 불타오른 사람이 한명 있었던거 같은데 ㅎㅎㅎ스펙상으로 별로 기대받는거 같지는 않은 느낌같은 느낌이더군요,3
26,일본은 항상 산업의 큰 변화가 있던 시기에 어물쩡거리다가 한국에게 추격당했죠 ㅎㅎ 아마도 자동차산업도 같은 길을 걸어갈거라 생각되네요일본인의 무창의성과 무혁신성은 20세기로 끝난것같음,5
27,잘봤습니다. 노보스인터스트리에서 칠판강의때 도요타의 전고체 배터리이야기를 많이하더군요.앞으로 5~6년을 기다려야한다고합니다. 국내에도 출시할 가능성은 있을지도모르겠네요. 내년에는 렉서스 ux250h의 전기차인 ux300e모델이 2022년 상반기에 출시예정입니다.,2
28,하이브리드 또한 eu환경기준에 포함되서 더이상 팔기 힘들듯,36
29,다른건 몰라도 운전대와 브레이크가 전자식인건 많이 불안하네요.,4
30,차에 대해서는 잘 모르지만 일본이라는 나라는 참... 독특합니다. 새로운걸 참 터부하는 느낌이 드네요. 어떻게 저런 생각을 하지? 싶을정도로 일본이구나 싶어요.,6
31,원래 1등기업은 혁신을 하기 어렵습니다. 잘팔리는데 머하러 모험을 하겠습니까.. 판 깔아놓으면 들어오겠단 심산이죠. 머 그러다 망한 기업들도 많치만 가봐야알겠죠.,2
32,단순히 늦는 것이 문제가 아니고 늦는 만큼 기술과 데이터 축적이 이루어지지 않는 것이 문제.  즉 10년 늦으면 20년이 뒤쳐지는 상황이라는 것.,23
