,comments,likes
0,오오오 드디어 블로그를~ 따로 분리되서 편하게 올리시겠네요. 안전 운전 무사고 기원합니다~ ^^,4
1,오오 니카니임! 브이로그채널에 드디어!!!!알람설정 해놔야지~!!차 너무 이뻐요요오옹~ 시원한 느낌이었겠다~~다음 영상이 기대됩니당 ><,2
2,코펜 카페에서 넘어 왔습니다..ㅎㅎ,1
3,우핸들이였으면 얼마나 좋을까,1
4,코펜을 전기차로 만든다면 ~,1
5,와.. 달그닥소리 엄청나네요;,1
6,앙증 맞네요~^^ 한국서는 유니크 하지요~,1
7,구독!,1
8,알고리즘이 소개해주넹,1
9,기왕에수입할것이면1.3좌핸들을수입허지프라이드 탄다생각하고 ....,1
10,일본차는 선전하지마세요,1
11,코펜 올만에 보는군요. 관리 진짜 잘된 코펜인듯카푸치노도 섭외가 되길 기원합니다🦁🦁,6
12,항상 출근시간대 올려주셔서 버스안에서 잘 보고 있습니다. 감사합니다~,12
13,감독님이 사랑하는 자동차의 조건 두가지를 벌써 충족했네요 ㅋㅋㅋ,3
14,감독님 코펜 택시라니 부럽습니다 피디님ㅎㅎ 코펜도 요가 잘 붙나요?,4
15,감독님 오늘도 재밌게 잘 보겠습니다!,6
16,오 리뷰 기다리던 차 중 하나였슴다ㅋㅋ 선따봉박고 감상시작함다ㅋㅋ,7
17,"와 혼다 비트,스즈키 카푸치노,다이하쓰 코펜 학생때 정석책표지에  넣었던 차량들인데",4
18,코펜오너인데 이건뭐 유지비도 안들고 주차공간만있다면 평생소장할만합니다ㅎㅎ,4
19,다이하츠 한국에서 보니 더 귀여워 보이네요 ㅎㅎ,6
20,코펜 하나 갖고싶은 찬데 리뷰 감사합니다,5
21,혼다 s660의 증조 할배격인 s500도 레브리밋이 9500rpm인것으로 압니다 ㄷㄷ,3
22,차주분이신줄 알았는데 목소리 듣고 피디님이신 줄 알았어요~ 멋져요~,3
23,얼마전에 이차량 한강에서 단체로 정모하신거 같았는데 장관 이였습니다 ㅎ,3
24,형님께서 거인이 되신 느낌입니다.  그래서 남자들이 명기 명기 하나봅니다.,6
25,제가 찾던 코펜1세대 검정컬러인데 혹시 판매를 하시는건가요?,4
26,ㅎㅎ완전 재밌어보이네요 잘봤습니다,5
27,그란투리스모 하다가 알게되는 차네요ㅎㅎ,4
28,s660 리뷰 궁금합니다 ㅎㅎ,3
29,잘볼께요~~음.. 소프트탑이 아닌게 아쉽네요여튼 귀엽긴 합니다^^,3
30,Na버젼 좌핸들도 있는걸로 알고있습니다 ~ ㅎㅎ,3
31,앗 감독님이 사랑하는 작은차,3
32,차타고 가다 저건 머지 엄청 작은 넘이 이거였네요. 리뷰감사,2
33,엄청 귀엽네요,3
34,옛날 코펜 넘 예뻐서 좋아하던 차인데 혼다 s660급으로 보긴했는데 그정도는 아니었군요. 유PD님 오늘 스타일 넘 좋아보입니다 자주 올려주셔서 감사하게 잘보고 있습니다. 전륜이라도 경량 숏휠베이스에 버킷시트까지만 갖춰도 신세계인것을 친구덕에 마티즈1로 경험해봐서 공감 많이 가는 리뷰입니다.,7
35,이번 영상과는 관련 없는 얘기라 죄송합니다.아는분이 유튜버님 영상중에 트랙폭을 함부로 넓히지 말라. 오히려 밸런스가 깨져서 안좋아진다 등의 의견을 들었다고 했습니다. 저는 일본에서 차량개발 일을 하고있는데 폭이 넓을수록 코너링이 좋다 라는건 기본 상식으로 알고 지내왔습니다. 트랙폭을 넓히다 휀다를 삐져나오기때문에 오버휀다라는거도 생긴거구요.유튜버님께서 진짜 트랙폭을 함부로 넓히지마라. 차체 벨런스가 깨진다 라는 의견을 얘기히셨는지 궁금합니다.,4
36,요런 스타일 전기 경차 나오면 좋겠네요,3
37,앗 타우너를 아는 내가 싫다 ㅜㅜ 아재셀프인증 하고 갑니다.,3
38,앞뒤가 똑같은 전화번호 ~~앞뒤가 똑같은 디자인~~,4
39,S660의 라이벌차?,6
40,긔염,4
41,⁸,1
42,이전에 카메라 리뷰를 많이 봤었는데 자동차 리뷰도 하셨는지 몰랐습니다..!깊이를 모르겠는 분이네!!영상 잘 보고 갑니다!!,1
43,키가 어떻게 되시나요?,1
44,이 모델 3세대 아닌가요?,1
45,좌핸들로 하나 나왔으면 좋겠다,2
46,그냥 갖고싶으다.....,1
47,뒷광고 오지네ㅋㅋ,1
48,영상잘봤습니다 하이패스장착 않하면 톨게이트에서 무지 머리아플듯ㅋㅋ저도 와이프 선물해주려고 내일 구입하러갑니다 ^0^,1
49,좋아요 구독👍,1
50,승차시 왜 머리 부터 넣을려고....엉덩이 부터 넣으세요 ㅋㅋ,2
51,빌스테인 서스펜션은 S 모델에만 장착이 됩니다. 수정부탁드려요~!!,2
52,현기에서도 요런거 하나 만들지...,3
53,타고 싶고 사고 싶었는데 키큰 사람은 못타는 차 ㅠ.ㅠ,2
54,끝에 일본 노래 좋아요~~ 제목 뭔지 궁금합니다~~~,2
55,"말씀대로 우핸들이라 불편한 점들은 그냥 습관상의 문제라 어느정도 되면 운전자가 금방 적응할 수 있는 문제이기 때문에 굳이 단점이라 말할순 없겠지요. 그러나, 우핸들 조작상의 단점보다 더 큰단점이 있어요...동승자가 아무생각없이 내리게 되면 도로쪽이다 보니 사고 위험이 다분히 존재합니다. 그때마다 운전자가 주의를 줄수밖에 없어요. 운전자는 자기차 운전하니까 우핸들의 특징에 금방 익숙해질수 있지만, 동승자는 그렇지 않죠..그리고 다른 차량을 많이 운전해야 하는 직업이라면 좌핸들과 우핸들 번갈아 타게되었을때 좌핸들은 좌핸들대로 헷갈리고 우핸들은 우핸들대로 헷갈리는 웃기는 경우가 생깁니다.",4
56,코펜 리뷰보고 구독 눌러요^^,2
57,일본 차 하국 많이 들어와야 ! 현대가 정신 차리지 !!,4
58,"편하게 보기 좋은 영상이네요, 잘보고 갑니다.",1
59,엔딩크레딧 bgm은 신의 한수!,1
60,규제가 풀릴까요?,1
61,이제 국내 수입 불가능 모델이죠.국내 자동차 제조사가 로비를 얼마나 해댔으면.. ㅋㅋㅋ 인증검사를 통과를 못 함. 우리나라 보다 더 심한 일본을 달리는 자동차인뎈ㅋㅋㅋㅋㅋㅋㅋㅋ,10
62,코펜보고 구독합니다 ㅎㅎ 아직까지도 그냥 꿈만꾸는 드림카네요 코펜,3
63,great car! saludos desde argentina!,2
64,빌스테인 쇼바는 모델 S에 들어가요~,3
65,ㅋㅋㅋㅋㅋㅋ 차에도 눈깔 있엇나?,1
66,말씀 제일 잘하심,1
67,영상 잘보고갑니다 ㅎㅎ 마지막에 주행영상과 함께 나오는 BGM 무슨 곡인지 궁금하네요,1
68,리뷰끝나고 나오는 BGM과 영상 정말 아름답네요! 다른 리뷰에서도 참 좋아합니다!,2
69,"주행신 멋있습니다  어릴적 일본 만화보며 느낀 한량들의 세계,  그게 오네요.  폭우속 주행신도 넣어주세요 고독하게... 아무튼 멋있고 정성 가득든 회화를 본것 같습니다. 잘봤어요~",2
70,잘보구갑니다.^^* 촬영해놓으신 차량 리뷰 빨리빨리 업데이트좀 해주세요 영상 퀄리티도 좋고 다 좋은데 리뷰 업데이트가 좀 아쉽네요 많이많이 올려주세요~~~,2
71,트렁크 안에 뭐 넣어놓고 뚜껑 열며는 내용물 납작쿵 되나요???,1
72,코펜 세로 정말 예쁘죠다만 직수시 너무 비싸지는게 단점입니다일본가격 그대로 살수만 있다면 정말 불티나게 팔릴텐데요 너무 아쉬워요 ㅠ_ㅠ,13
73,정말 코펜은 국내 정발 되면 바로 구매 순위1위죠. 아쉽게도 일본차량배기가스 검사도 변경되어서 더 힘들어졌다는게 너무 아쉽네요. 영상 재미나게 잘보겠습니다.^^,5
74,와우.. 완전 처음보는 차인데 너무 귀엽고 개성있네요..ㅋㅋ항상 잘보고있습니다 뭔가 편안한 전문가 아저씨 느낌 좋아요 듣다보면 빠져보는 마술,4
75,국내 경차혜택도 받을수 있나요..?ㅋ,1
76,일본어 1도 모르는 사람이 타기에는 좀 그런가요?,1
77,"차주 입니다. 이번에 딸기케이크 님이랑 거의 12시간 같이 촬영 했습니다. 평소 유투브에 올라오는 30분 남짓들의 영상들을 편한자세로  본적이 많았는데 이번에 촬영하시는 걸 보면서 항상 야간비행 영상을 볼때는 자세를 고쳐 않고 봐야 할것 같다는 생각이 들정도로 땀 뻘뻘 흘리시며 고생 많이 하시더라구요. 카메라 장비부터 해서 조명장비 기타 촬영에 필요한 장비들, 거기에 직접 리뷰에 편집까지.../ 왠만한 팀단위로 움직이는 영상촬영 업체 수준이상의 장비들을 혼자 운영하시는데 정말 대단한 생각밖에 들지 않았습니다. 결과물을 보면서 과연 이게 가능 한가 싶을정도네요.앞으로 많은 스폰서와 협찬 사들이 많이 늘어나서 촬영환경이 나아지면 지금도 훌륭하지만 더 엄청난 작품들이 나올 것 같습니다.",47
78,"모토그램,모터그래프 취재도 안하는 리뷰인데 이걸 리뷰하네 와 ㅅㅂ  구독한다 !",15
79,마지막에 노래제목이 뭔가요??,1
