,comments,likes
0,래토나 지금도 여전히 잊혀지지 안네요.. 요즘도 나왔음 좋겠습니다,13
1,"레토나로 사냥9년다녔었는데, 순정으로 좁은 농로길 임도길 다니기에는 최고죠. 문제는 엔진헤드가 너무약해서 장거리타면 헤드가 계속 깨짐.  나중에는 그냥 부동액 넣어가면서 계속 탔죠. 군에서 쓰던것처럼 휘발유엔진나오면 지금이라도 타고싶은차네요",8
2,"저도 개닌적으로 레토나크루저 모델이 이뻐 구매해서 딱 2년타고 해드나가 폐차했는데 디자인,감성에서는 확실히 요즘차 못따라 오는 그런 이쁜 차량이죠 영상 잘 봤습니다. 차주님도 즐거운 카라이프 즐기시기를 바랍니다.",2
3,와~ 리스토어 예술이네요~마치 미군 차량으로 보이네요!,5
4,"구형 코란도부터 시작해서 갤로퍼, 훼미리, 록스타, 레토너까지.. 어렸을때부터 전 진짜 그런 차들만 좋아했던거 같아요 ㅎㅎ 그때는 랭글러도 모르고 코란도가 다 원조인줄 알았던거 같아요 ㅎㅎ 10년전에 모토쇼 가서 실제로 랭글러를 영접하고 반해서 드림카로 위시하다가 최근에 드디어 구매했는데 요즘 너무 행복합니다. 제차 리뷰하다보니까 어렸을때 좋아하던 저런 차들이 많이 생각나더라구요! 한국에 거주했다면 저런 올드모델들 구매해서 세컨카로 타고싶은데 아쉽습니다! ㅎ 그래도 영상으로나마 대리만족 시켜주시니 너무 감하합니다! 계기판 너무 이쁘네요!!",8
5,민수용 레토나는 경유엔진인데 기어비가 지나치게 짧고 헤드 결함이 있어서 고속도로 달리는 것은 부적절하지만 오프로드에는 이만한 가성비가 없는 차량이기도 함. 극소수로 휘발유 엔진이 있다는데 휘발유엔진 있으면 구해다가 타고 다니고 싶은 차.,4
6,리플레이카 출연하신 분들은 대부분 젊으신 분들이네요 젊은사람들이 올드카 문화를 즐긴다는건 좋은 일인거같아요,31
7,한창 레토나에 어부바 달고 엔듀로 바이크 실어서 많이 다녔네요  안쪽도 깨끗하게 잘 꾸미 셨네요.^^~,8
8,군 시절의 추억의 레토나 저도 07년 군번 운전병 출신이지만... 소형(2811) 주특기가 아니고ㅋ 대형(2813)주특기라ㅋ 레토나를 많이 못 몰아봤지만...ㅋ 포텐샤 엔진의 추억이 새록새록 하네요ㅋㅋㅋ 암튼! 영상 잘 보고 갑니다^^,2
9,와 겁나예쁘네요예전에 제친구차가 레토나였어서자주타고 놀러다녔었는데추억돋습니다 ㅎㅎ,4
