,comments,likes
0,안녕하세요 영상속 인터뷰한 cls차주입니다. 긴장해서 깜빡하고 몇가지 빠뜨린 점 말씀드리려고 합니다1. 나이는 아직 만 26세가 안됐다라고 말하는걸 날씨가 너무 더위먹워서 헷깔렸습니다ㅋㅋ2. 벤츠 20인치 마차휠은 편평비 수치가 낮아서 런플랫타이어와 더불어 승차감을 해치는 요소중에 하나입니다3. 벤츠 차량은 좌우깜빡이를 안켜고 차선을 바꾸면 차선이탈방지 옵션 때문에 이탈부위에 급브레이크를 살짝 밟습니다. 깜빡이를 켜고 차선변경을 해도 가끔 브레이크를 밟아서 위험할 때가 있습니다!4. 벤츠 반자율주행은 직선거리나 살짝 휘어진 곡선은 인식을 잘하는 편인데 회전구간이나 각져서 휘어진 도로나 사거리에서 차선이 끊긴다던지 그러면  갑자기 모드를 풀어버리기 때문에 항상 주시하고 있어야합니다.혼자만 알고 있었는데 임금님귀는 당나귀귀처럼 서우토반님 채널 인터뷰를 통해 속시원하게 말할 수 있는 기회를 주셔서 감사합니다 항상 안전운행 하세요,200
1,차주님 젊은 나이에 현금완납이라니 부럽기도 하고  색안경끼고 보기 시작했는데 정말 재밌게 보고 갑니다. 조곤조곤 아쉬운 점들 잘 짚어주셔서 시청자들이 벤츠를 냉정하게 바라볼 기회가 될거 같네요. 굉장히 디테일한 서우토반에 딱맞는 실차주 리뷰라는 생각이 듭니다.,10
2,제가 본 실차주 리뷰중에 가장 냉철하고 진심이 느껴지는 리뷰인거 같네요.,20
3,솔직한 후기 감사합니다. 차를 많이 타지않으면 나오질 않을 시승기 잘들은거같아요~~아우디 비엠 벤츠까지 고루 다 타시고 시승기까지 부럽습니다~~ㅎ,21
4,"말씀을 정말 잘하시네요. 저는 차주님과 같이 G80, 8시리즈, cls450 중에서 고민하다가 G80 3.5T 모니터만 제외하고 샀습니다. 올해 1월 출고하여 특별한 하자없이 잘 타고 다니고있습니다. G80 3.5T는 정말 가성비가 최고인것같습니다. 인터뷰 잘 봤습니다. 안전운전하세요 ~",8
5,오......전에 분들도 다 리뷰 좋았지만 이번분은 정말 정말 뭔가 와닿는게 많네요 ,4
6,설직한 후기 너무 좋습니다 ! 차주님 인터뷰 감사해요!,4
7,부럽습니다. 저도 3년뒤에 CLS로 갈아탈 예정입니다. 다른거 다 제쳐두고 디자인이 너무 좋아요.,2
8,옛날에 차에 대해서 아무것도 모를때는(지금도 차알못이지만) 벤츠에 대한 막연한 환상같은게 있었는데 많은 차주분들의 말씀을 들어보면 그냥 외국에서 만들어진 차일뿐이다..라는 생각이 드네요 그나저나 차주분 아쉬운점 자판기인줄 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,28
9,외관은 확실히 2세대가 이쁘구나..실내는 신형이 확실하네,2
10,"요즘 벤츠는 원가절감이 좀 심합니다. 구형cls는 문짝 내부패널이 금속이었는데 이것도 플라스틱으로 바꼈죠. 벤츠뿐이 아니라 전반적으로 요즘 자동차회사들이 다 그런 추세인듯하네요.2000년대 초중반 독일산 플래그십들은 단가생각안하고 두껍게, 튼튼하게 만들었었는데 말이죠. 다 옛날일이 되었네요.",22
11,그래도 6기통 가솔린 + 에어서스라... 이급부터는 벤츠가 확실히 좋긴합니다 물런 단점도 있겠지만.... 페달위치에따른 허리통증의 경우 정확한 시트포지션만 잘 잡으면 괜찮다는 이야기도 있던데 이게 해결이 안되는분은 정말 치명적이죠,14
12,최고의 리뷰라 생각합니다 ,2
13,같은 연식 같은 달 차주인데요. 지금까지 본 cls450 영상 중에 가장 장단점을 잘 지적한 영상입니다. 20인치 마차휠. 런플렛 타이어 때문에 방지턱 충격음. 포트홀이 항상 신경쓰이는거 100키로 이상에서의 풍절음. 요 두가지만 아니면 진짜 흠 잡을데 없는 차입니다.,20
14,원격시동으로 히터/에어컨 안 되는건 쫌 아쉽네요.  겨울에 따듯한 차에 타고 여름에 시원한 차에 타고.. 이거 진짜 꿀인데..ㅜ,6
15,"에어서스가 그리 좋나요?예전 a7 55tdi, 아우디 s6 에어서스 타봤는데, 후진기어 넣을때 차고조절 되는거 빼고는 그닦 모르겠던데요 오히려 터질까봐 걱정, 잡소리 걱정. 승차감도 최근 가변 댐퍼(s7) 타고 있는데, 이게 더 좋더라구요. 최근 리뷰어들이 에어서스가 성능에 끝판왕처럼 말하는게 좀 의아했습니다 심지어 모 리뷰어는 rs7에 에어서스 들어갔다고 스포츠성이 없다고 까더라구요 지금은 그 반대지만",2
16,항상 응원과 격려를 보냅니다.,3
17,차주님이 아무리 이렇게 말해도 벤츠뽕에 취한분들은 오늘도.. 고급감이~ 기본기가~ 핸들링이~ 정숙성이~ 응답성이~ ㅋㅋㅋ,27
18,젊으신데 겸손하게말해서 좋으네요 앞으로 더좋은차만 타시길~,2
19,CLS는 호불호가 명확한 차라서 젊은나이니 차라리 AMG쪽을 가시거나 승차감을 위해 S350D이상으로 가셨다면 어땠을까 하네요..너무 뽕빨에 취해서 사신거같아요ㅠ,7
20,진짜 450은 무조건 시승 해봐야 하는 차,14
21,저번 재규어 차주랑은 정말 다르다현실적이고 벤츠의 현주소를 짚어준 느낌이랄까? 디테일했지만 주행적 내용이 좀적어 아쉽지만 잘보고갑니다,61
22,서우토반 채널 너무 좋움 1일 5영상 갔으면 ㅋㅋㅋㅋㅋ 기다리기 힘듬,6
23,"20년식cls450 6개월타고 너무 스트레스 받아 다른차로 갈아탄 차주로써 너무 공감하고 갑니다. 1.방지턱 포트홀 20-30키로로만 지나가도 퍽하고 차깨지는 소리들립니다(코드절상와서미쉐린ps4s 200만원정도주고바꿈 구매후2개월만에)벤츠카페에서도 코드절상으로 이미 난리난상태(휠도휨) 2. 승차감이 에어서스때매 좋다고 하는데 20인치마차휠때문에 서스가 뭔소용인가싶음(100키로넘으면에어서스자동풀림)3. 풍절음 고속주행시 정말잘들림4. 주차장 이나 내리막길 갈때 정말 살짝만 높다는생각들면 차앞밑부분 바로 쓸립니다.(수시로)5. 비엠 아우디는 무선카플레이가 되는데 cls450 유에스비선 핸드폰에 꼭 꽂아줘야 화면이랑 연동이됩니다;;;6. 뒷자석도 좁은데 앞좌석도 좁아요7. 선루프 덮게 수동(손으로열어야해요1억짜링데...)8. E클은 너무흔해서 cls타보자 라는 마음을 갖고 구매하시는분들이많은데 1.1억이라는 차가격에 비해 메리트가없엇어요(주행감옵션등)9. 1년마다 본내트 파워돔, 뒤스포일러 등 1년마다 페리되는 느낌... 바로구형만들어버림...10. A7등 다른 동급차에비해 너무 주행감이 안좋음(산타페tm타다가(가솔린) cls450으로 변경한건데 산타페가 더 주행감좋앗음결론. 정말 벤츠 마크 하나만 보고 타는 이쁜 쓰레기... 차라리 e클래스 타시면서 돈아끼시는게 나아요 벤츠를 생각하시는분들은... 1500-2000정도 더주고 53 가셔서 진짜 에엠쥐를 느끼셔도 되구요 (cls450 스포츠 모드 아니면 모르겟어뇨 차가 꿀렁거리고 굼떠요) 많은분들 참고하셨으면 좋겟네요.",31
24,20대면 까불거릴수도 있는데 저보다 동생이신데 점잖게 얘기 잘하시네요 오랜만에 차에 맞는 차주 느낌..,22
25,이 채널 리뷰가 가장 맘에 와닿습니다.,4
26,벤츠 이쿱450 cls 450 에어쇼바들어간거 승차감은 좋은데  저속에서 둔덕넘을때 차깨지는 소리듣고 이게 정상은 아닌데 할정도로 이 단점하나로도 사지말아야할  충분한 이유가 될정도에요,3
27,"자극이 되네요 좋은 영상입니다,",2
28,송풍구 센터 가시면 다 잡아 줍니다 저도 잡았습니다 풍절음은 s클 급으로 가야 이중접합유리 들어가서 포기해야 됩니다 와이퍼 드드득 소음은 벤츠순정 인증이라 생각 하시고 타면 됩니다차주님 53 사셨으면 더욱 만족 했을거 같네요 21년식 cls53은 amg핸들+어질리티컨트롤 들어갑니다,3
29,gt43도 해주세요~궁금합니다~^^x6도 궁금한데 bmw는 실내디자인이 너무 별루라서...,1
30,cls450정말 만족하면서 타고 있어요 디자인 좋고 승차감 좋고 마일드 하브라 가속도 정말 부드럽고요,2
31,Iwc시계는 벤츠에서 마이바흐랑 amg아니면 원래 안들어가고 e클이랑 cls 심지어 s560이하 모델 전부 벤츠 기본시계 들어가는 걸로 알고 있습니다,4
