,comments,likes
0,"항상 너무너무 잘 보고 있습니다.김기태 기자님, 김선웅 기자님, 전인호 기자님 매번 감사드립니다 ㅎㅎ앞으로도 화이팅입니다 !!",9
1,객관적인 시승기 정말 좋네요~~~,6
2,"다른시승기에서 객관적 팩트없이 ""어 잘도네요. 잘나가네요. 브레이크 적절하네요"" 같은 거지같은 리뷰보다 이런 상세한 리뷰너무감사합니다. 흥하세요.",8
3,오토뷰 너무 좋아하고 또 정확한 정보에 감탄하고 있는 1인입니다. 혹시 기회가 되신다면 인피니티 qx60 시승 해주실 수 있나요?? 너무 궁금한 찬데 리뷰가 많이 없네요 ㅠㅠ,3
4,국산 대형 특집도 해주세요!! 렉스턴 모하비 맥스크루즈 비교시승이요!!,3
5,CVT변속기 어느정도 운행 하면 슬립발생율이 좀 많다고 하던데...,1
6,멋진 리뷰 잘 보았습니다,3
7,페이스리프트 전 모델이... 이전에 유튜브 영상들 구경하다가 우연히 본 미국내 평가가 최악인 차 중에 하나던데... 특히 시트 불편하다고 악평이... 그런데도 불구하고 인테리어는 안바뀌었군요 ㅋ,2
8,오토뷰의 제네시스 G70 리뷰가 보고싶어요!,3
9,후면디자인이 진짜.. ㅋㅋㅋ,6
10,그럼 이엔진 직분사가 아닌포트 분사식인가요?그리고 악셀은 케이블식인가요전자식인가요?,1
11,내가 좋아하는 우드트림이군,5
12,"기태형님, 맥스크루즈도 부탁해요^^",4
13,갓토뷰!,6
14,이것도 익스플로러처럼 무겁네요... 파일럿은 왜 좀 가벼울까요,1
15,파일럿은 7초 초반 아니였나?연비도 파일럿이 더 좋네요,1
16,오토 테일게이트는 정강이를 차듯;;???(군대?에서처럼;) 작동하죠;;; 휘젓는게 아닌;;; 그리고 닫히는것역시 같은 동작으로 하면 닫힙니다.,1
17,일단 디자인이 너무나 올드하다..성능도 딱히 경쟁모델을 압도하는 모습이 없어보임 가격 책정마저 노답,1
18,이분 목소리 듣다보면 내 목에 힘이들어가고 고구마를 누가 귓구멍에 막 집어넣는기분이야 하얅 기무띠!,1
19,디자인 이 너무 후지고 지닌 엔진..,3
20,패스파인더가 나을까요 파잇럿이 나을까요?,3
21,패파 VS 익스 =패파승,2
22,테스트하시는 저도로는 도대체 어디인가요?? 매번 차네비부분은 모자이크 처리 하시던데..,2
23,익스가 훨씬 좋은듯..,2
24,완전 50대 아저씨가 아니면 저런 올드한 실내 디자인에 만족하는 소비자는 아주 극소수 일것 같은데 안타깝네요.,1
25,예전에 비하면 디자인은 개과천선수준인데 페리모델이라서....아...실내...캐안습...노인학대급인거같은데....,15
26,인피니티 qx60 패스! 가성비는 닛산 패스파인더!,3
