,comments,likes
0,재규어 차는 스포츠 세단으로 일단 달려봐야 합니다. 다이나믹 모드에서 가속해 보면 특히 고속에서 생물 재규어 처럼 날렵하게 잘 치고 니가고 핸들링 느낌도 좋아요 👍,11
1,메르디안 스피커는 옵션에 따라 질의 차이가 있습니다.. 아마.프레스티지 등급인거 같은데 포트폴리오등급은.꽤 좋았던것 같습니다.,3
2,제네시스 타다 갈아타고 1년정도 탔는데 나름 잘 타고 있음 영상에서 말하는 단점들은 창문스위치랑 a필러 빼고는 별로 느끼지 못했고..... 오히려 단점은 다른건데 미션을 뭘 썼는지 초반가속이 엄청 무겁고 답답함. 저속에서 가끔 꿀렁거림 있음. g80타다 이거 타니 초반가속 때문에 엄청 갑갑시러움 ㅎㅎ 메르디앙 스피커는 빵빵함 벤츠 부메스터도 들어봤는데 포트폴리오 모델이라 그런지 오히려 재규어가 나았음. 디자인은 내외부 포함해서 동급대비 고급스럽게 잘 뽑았다고 생각함. 장단점이 있으니 생각있으신분들은 함 몰아보고 결정하시길ㅎ,20
3,🐶규어 리뷰 잘보고 갑니다 👏👏,5
4,XE는 A필러 각도 굉장히 좋았던 걸로 기억하는데. 그리고 리뷰어 시트포지션이 딱히 좋아보이지 않아요. 타이트하게 타는 편이라고 하지만 등받이 각도가 많이 누워보임. 그러다보니 창문 여는 버튼도 더 멀 것이고 시야도 불편할 것이고...,3
5,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 간절함이 느껴지네요!! 저도 꼭 타보고 싶습니다!,5
6,18년식 타고있는데 어찌저찌 해봐도 현기보다 내구성 좋다는 느낌 받으면서 타고있어요 ㅎㅎ 음악하는 사람인데 오디오 좋게 느끼면서 다니고 있어요 …..,4
7,2년 넘게 타고 있는데 가격대비고장 없고 만족입니다,21
8,"동일 차량 차주인데 잘 보았습니다^^ 공감을 사는 부분도 있고, 공감하기 어려운 부분도 좀 있네요~",10
9,3년 반 아직도 잘 타고 다닙니다 잔고장 아직없고 저는 만족합니다 유튜브 보면 탈 차가 없네요,41
