,comments,likes
0,오토뷰는 차량에 필요한 정보를 정리해서 볼 수 있어서 좋다. 정리가 깔끔하다.,2
1,"업무용으로 qm3를 타는데요 갠적으로는 나름 쫀쫀한 하체 감각이나 핸들링이 괜찮게 느껴지더군요 푸조407과 3008을 몇년 탔습니다만 그차급하고 비교는 안됩니다만 프랑스차 공통의 느낌이 이런건가 하는 생각이 들었습니다 그리고 3년간 운행하면서 90이라는 두자릿수 마력에 크게 모자람을 느껴본적은 없네요 다만 유럽인들은 방음과 진동에 전~혀 신경을 안쓰는건지, 제가 장거리를 많이 운행하는지라 소음과 진동으로 피로감을 많이 느껴 방음 방진을 직접 시공해서 보완했습니다 그리고 뒷자리에 누구 태우면 살금살금 운전 하세요 방지턱 하나 넘었다 하면 난리납니다 ㅋㅋ",5
2,"얘는 진짜 유럽에서 잘나갈 차다... 그리고 우리나라에서도 정말 끌기 좋은차 가격 나쁘지 않고, 연비 우수, 디자인 호감, SUV차체, 핸들링. 모두 달릴필요도 달릴만한 거리도 별로 없는 한국에서 적합한 조건들이다. 하지만 브레이크 부분은 조금 아쉽다. 한국은 차선도 좁고 차선변경도 많이해야하며 신호도 많아서 브레이크도 자주 밟게되는데 브레이크 성능이 좋아야 할 필요가 있다. (물론 평균적으로 도심에서 100km를 달릴일이 별로 없기때문에 브레이크 성능은 봐줄만 할지도..) 추가로 변속능력과 방청능력도 아쉽긴 마찬가지...",12
3,잘봤습니다. 요즘은 솔직히 이차가 가진 특정한 매력 외에는 구매추천하기가 쉽지 않은 차같네요. ㅠㅠ    수입차라고 봤을때는 이해해줄수있는 가격인데. 국산차라 색안경끼고 본다면...과연......,3
4,연비만큼은 최고네요진짜,20
5,"항상 느끼는거지만, 오토뷰는 영상과 음악이 참 좋아요.",9
6,"18년식 파노라믹 에디션 오너입니다. 전년식 모델보다 울컥임 소음 진동 많이 줄었구요, LED라이트, 보스스피커, 전자룸밀러, 귀여운 디자인, 루프그라스 등 매우 만족하며 탑니다. 다만 2가지가 마음에 안드는데 실내등 키고 시동 종료후 실내등 버튼이 눌린건지 안눌린건지 분간이 안되서 확인안하고 내리다가는 실내등 키고 내릴수 있다는거랑 내기순환 자꾸 풀리는거... 한국식으로 수출보낼거면 이부분 개선해서 보냈다면 좋았을겁니다. 1497CC 엔진이라 세금 싼것도 한몫합니다.",9
7,트림별 가격이 어느 정도인지도 알려주시면 좋겠네요ㅎ,3
8,센터페시아 태블릿사용은 지금봐도 신박하네요,1
9,개창렬...연비가 중요하면 훨씬 싼 스토닉이 있고 가격은 비슷한데 성능 편의장비 넘사인 코나가 있는데..,4
