,comments,likes
0,역시 가격이 ㅎㄷㄷ 정말 잘봤어요,7
1,이차는 돈값하는차. 5천중반이라도 괜찮음. 주행능력좋고.실내공간좋고.suv로써는 가성비 좋음,3
2,믿고보는 김PD 시승기,8
3,닛산도 캐시카이만 아니였음 참 좋았을텐데..,3
4,잘 봤습니다. 가격은 좀 내려야긋네요,6
5,급제동시 속도계 바늘이 리니어하게 움직이지 않는건 회생제동 때문인가요..?,1
6,"좋은차인건 분명해보입니다만, 구매시엔 배제될거같네요..",4
7,핸들답력과 격정책이 조금 아쉽네요 잘봤습니다~!,4
8,혹시나해서 봤는데 하이브리드치고는 연비가 ;;; 좀 무겁더라구요 ㅜㅜ,2
9,왜 수입차들 요즘 계측기 실측 안 하죠?,3
10,중고로 사면 딱 좋다. 차 괜찮고 인기 없고..,3
11,말리부 하이브리드 시승기 계획없는지궁금하네요,5
12,2016년형 무라노 하이브리드 오르막길을 후진시 아주 찔금 움직이고 움직이질 않는데 어떡하시나요??,1
13,미국에서 깡통 3만불이던데 우리도 깡통 3500에 팔지,7
14,무라노 하이브리드,2
15,혹시 카이엔은 시승기 계획없으신가요?,2
16,닛산 무라노는 좋아보이는데 가격이 참... 그래도 경쟁력 있다,3
17,5490만원,2
18,이번 시승기부터 4k를 지원하는건가요~!!!??  UHD tv 썩혀두고 있었는데... tv로 봐야겠어요 ㅎ,1
19,엔진소리가 왜이렇지....,5
20,하이브리드인데도..연비는 형편없네요...흉기차 수준이네...일본차 치고는 그닥 연비쪽 기술력은 없는가?? 움~~~ 5500수준의 차인데...디젤엔진수준의 연비도 나오지 않는 하이브리드라면...그닥 매리트는 없겠네요~잘 봤습니다~,4
21,머라노?,4
22,얼마나 팔릴지 의문인 가격과 상품성이네요딜러분들이 고생좀 꽤나 하실듯해요,2
23,구형과는 정반대가 되어버렸네요.. 얼마전에 구 무라노 3.5 구매해서 타고 다니고 있는데요. 움직이는 스위트룸 이라는말이 이해가 가더군요.. 이 신형은 어떤지 모르겠지만서도 구 무라노 잘타고 있네요^^,2
