,comments,likes
0,안녕하세요 쿠키영상의 물드린 구독자입니다! 직업특성상 차안에서 일을하는데 차안에서 저멀리 어디서 많이 뵌 분이 계셔서 자세히보니 김한용기자님!!날이 더워 뭐라도 허겁지겁 집어들고 나갔는데 그게 생수였네요 ㅠㅠ사진이라도 찍고싶었는데 일하다 나오기도 했고 방해가되진 않을까 싶기도했고 다시 휴대폰 들고 나오기도 힘들어서 일하다가 짬이나면 용기내 봐야지! 했는데 일끝나고나니 안계셔서 너무 속상했습니다 ㅠㅠ 영상보다 실물이 훨씬 젠틀하시고 멋있으셨습니다!차량을 꼼꼼히 리뷰하시는걸 멀리서 지켜보았는데 평소에도 차량리뷰에 신뢰가 많이 가시는 기자님이셨는데 이번기회로 더 신뢰가 가게되었네요좋은 추억 감사합니다^^,142
1,이번 영상 구성이며 카메라 구도며 사운드며 아주 만족스럽습니다비슷비슷한 자동차 정보 유튜브가 넘쳐나는 지금 확실히 모카만의 색깔을 찾으신 것 같네요한적한 바다로 여행 간 첫날 아침의 프레쉬한 그 느낌을 영상 보는 내내 느끼면서 아 이게 김한용님만의 감각이구나 생각이 들어서 참 좋았습니다앞으로도 이런 기분 좋은 영상 계속 만들어주시길 진심으로 응원합니다,4
2,"핵심적인 부분에서 충분한 가치를 제공하는 자동차라는 평에 십분 동의합니다.신형은 아니지만 구형 수년째 타면서 느낀 점은화려하진 않지만, 군더더기 없고 깔끔한, 자동차의 본질에 충실한 자동차더라고요.",7
3,역시 자동차에 대한 자세한 설명은 모카가 최고인 것 같습니다! 평소 생각있던 자동차에 대해 설명해주셔서 감사합니다☺️,5
4,벤츠를 타도 못느꼈는데 티구안 타보고 독일차가 이런거구나를 알게된 차입니다.작지만 저렴하며 연비 좋고 고장없는 아주 실용적인 대단한 차죠.,9
5,티구안은 언제 봐도 완성도가 끝판왕이네요!,24
6,평소보다 힘이 빠졌다는 생각에 댓글을 보니 아니나 다를까 그렇게 보신 분 들이 많으시네요. 항상 유익하게 보고 있으니깐 화이팅 해주세요~,5
7,구형 티구안 2011년 출고해서 지금 11년째 타고 있는데 잔고장 한번도 없었습니다. 정말로 차가 처음 뽑았을때와 지금이랑 아무런 차이가 없어요. 정말 기본기에 충실한 차인 것 같네요. 그래서 저는 올해까지 타고 내년에 신형 티구안으로 뽑을 생각입니다.,3
8,오늘도 재미있는 영상 잘 봤습니다~ 앞으로도 쭈욱 구독하고 응원할테니 재밌고 유익한 자동차 영상들 많이많이 올려주세요! 기운 차리시고 화이팅입니다!  :),13
9,잔고장 없어서 수리비 생각하면 스포티지보다 훨씬 좋은 선택일 것 같아요 ㅎㅎ 저도 티구안 잘 타고 있습니다,55
10,외국에서 가솔린으로 티구안 새차뽑아 탄지 두달 정도됬습니다. 굉장히 만족하고있습니다! 좋은리뷰 보니 더 기분이 좋네요!,38
11,가성비 .. ㄷㄷ 티구안 진짜 최고네,46
12,조잡하지 않고 모든게 안정적인 티구안의 가장 매력인거 같아요.,6
13,모카 구독하고본지 꽤 오래되었네요~ 오늘 티구안 리뷰는 뭔가 제 느낌상 이전차들의 리뷰와 다른느낌을 받았네요~ 김한용님 화이팅입니다,14
14,"티구안이 하이브리드, 전기차 후속 모델 생산, 보급만 잘되는 상황이면 제 수준엔 무리겠지만.. 구매하고 싶네요;)",8
15,"수익 배분 이런거가 부각되서 그렇지 서로에 대한 아쉬움, 정은 짧은 기간이었지만 쌓였겠지요... 기자님 즐겁게 리뷰해주세요~~",10
16,"김한용 기자님 폭스바겐 티구안, 제타가 한국 자동차안정성테스트에서 4등급,5등급으로 낮은점수를 받았는데요정확히 어떤 안정성평가를 받아서 이런 점수가 나온건지 분석이라든지 실제로 안정성에 큰 문제가 있는 차인지…분석에대한 영상 만들어주실 수 있을까요~~?ㅠㅠ",3
17,폭스바겐 티구안 이랑 아테온 둘다 가지고 있는데 그 특유의 주행감이 너무 좋아요 ㅎㅎ 이전에 bm6시리즈 탔었는데 뭔가모를 그 불편함 ?이 있어서 ㅜㅜ 지금은 너무 만족하며 탑니당 ㅎㅎ 리뷰 잘봤어요 ㅎㅎ,1
18,한국에서 출시되는 티구안은 정말 옵션 빵빵하네요... ㅎ 미국에 살아서 미국 현지 티구안을 종종 보는데... 헤드라이트도 노란색 전구입니다.. ㅠ 대신 가격은 한국보다 훨씬 싸요~,1
19,"독일차다보니 야간주행과 고속 주행 안정성 질감, 풍절음 등등에서 국산차 비교하면 이점이많은 티구안인데 그런장점은 영상에 없는게아쉽네요 iqlight나 매트릭스led기능이 매우좋던데",6
20,티구안 인제는 진짜 투싼 스포티지랑 고민이 심각하게 되는 상황이 왔네요 ㅎ,29
21,텍스트 위주의 안내와  그래픽 우선의 안내의 차이. 세밀한 부분에서의 리뷰 감사합니다^^ 타보지 않고는 알 수 없는,8
22,작은 일은 있었지만 역시 자동차 소개는 모카가 제일좋네요 ~ ㅎㅎ,7
23,튀고싶지않은 평범한 직장인입징에선  거의 완벽한 디자인이긴 하다. 공간도 제법 실용적,8
24,항상 차분한 리뷰 잘 보고 있습니다.늘 감사해요~~^^ 내년에 올스페이스는 가솔린으로 출시예정이라는데 사실일까요??ㅎㅎ테라몬트 소식도 좀 전해주시면 좋을 것 겉아요.,23
25,디자인 역대급 이쁘네요,4
