,comments,likes
0,정말 여러가지 차량 리뷰도 보고 하는데 오토뷰의 이런 리뷰형식은 정말 남다르고 좋네요차량이 들려주는 소리들 모아 놓는 부분과 한사람이 쭉이어서 하는부분이 아닌 나눠서 인테리어와 주행등을 설명그리고 마지막에 장점 단점을 오토뷰 주관적인 느낌으로 정리해 주는 부분이 정말 좋은것 같습니다앞으로도 응원하고 더 잘 되시길 바랍니다 구독 누르고 갑니다,3
1,꾸준히 외길걷는 오토뷰당신들 노력 열정 박수보냅니다자동차채널 넘버원 2019년 안전하게 좋은시승기영상 많이 부탁드립니다,25
2,저도 3달 5천키로정도 운행했는데 실내 실외 주행감 전부 굉장히 만족합니다. 이번 대란때 잡은 오너들이랑 같이 얘기나눠봐도 다들 대만족하던데 정작 안타본 다른차 오너분들이 까더군요ㅋㅋ,19
3,9월에 받이서 5천키로 탔는데 탈때마다 만족감이 상당합니다.가볍게 차고 나가는 느낌이 너무 좋아요가장큰 단점은 멍텅구리 후미등...,16
4,가격을 빼고 봐도 가속력 연비 부분에서는 놀랍네요 ㄷ ㄷ ㄷ,5
5,"운좋게 차 구매해서 타고있는 사람으로써 대단히 만족합니다. 실내 내장제, 승차감 정말 만족합니다. 이차 사기전에 말리부 고민 많이 했었는데 후회 안합니다.",16
6,새해에는 더 신뢰받고 대박나는 오토뷰가 되기를,3
7,연비가 디젤 뺨치고 컴팩트한 세단이라 주행도 재미질거같네요 가지고싶은 차량,7
8,오프닝이 무슨 아우디 차량광고 영상같네요~!^^ 정말 날로 좋아지는 영상미에 볼 재미가 늘어납니다~그리고 이제는 리뷰도 여러분들이 나와서 해주니 더 재미있는듯 해요~,4
9,진짜 아우디가 비율 하나는 잘 뽑는구나..,6
10,올 오토뷰 차를 협찬할려면 아무래도 가혹조건이라서 피디님도 걱정되서 잘 안받을려고 하는데 협찬해주신 차주분 협찬받은 피디님 감사합니다~,15
11,아니 도대체 왜 올해 10만이 안된겨 이렇게 고퀄리티 채널이...묻지 말고 오토뷰 구독 박자,48
12,"가격, 사이즈를 보면 최고의 세컨드 카네요..",4
13,진짜 고퀄리티에요... 대박,2
14,"아우디 비엠 벤츠 타다가 마쯔다 도요타 현대기아 미츠비씨 이런 동양차들을 타면 주행할때 느낌이 확실히 다르죠. 겉만 보면 폭바의 신형 티구안이 아우디 Q3보다 훨씬 상위모델처럼 보이지만(Q3는 메이져업데이트전이라 디자인이 오래됨) 실제로 차를 몇번만 몰아봐도 왜 폭바보다 아우디가 상위티어 브랜드인지 바로 느낌이 옵니다. 도어를 열때부터 주행,핸들링, 내부승차감,  세팅 등. 차를 겉 디자인만 보는 사람들에게는 잘 와닿지 않는 부분인데, 이런 부분에 둔감한 분들도 실제로 차를 주행할 기회가 주어지면 대부분 그 차이를 느끼게 됩니다. 그래서 이런 브랜드들이 프리미엄을 받는거고. 물론 더 상위 티어인 차들을 타면 다 그 가격을 받을만한 차이가 존재합니다. 문제는 1억-2억 단위가 넘어서서 부터는 내장재의 재질과 수제제작 등 이런 부분과 브랜드가 가져다주는 차이가 더 크다고 보기 때문에 저 단위를 넘어서는 차를 사는건 대부분 일반인들에게 추천하고 싶지 않습니다. 차에 관심이 아주 많은 분들이야 취미삼아 차를 모아나가는 건 당연히 개인취향이라..",10
15,역시 믿고 보는 오토뷰,5
16,이 영상보고 결정하고 출고했습니다 1000km 주행중인데 너무 만족합니다.,4
17,이건 진짜 무조건 샀어야했는데 ㅠ,5
18,멋지네요잘보고 갑니다^^,1
19,A4를(2015년형) 타고 있지만 감속주행이 비슷할것 같네요,3
20,2019년도 갓리뷰 부탁드려요!~~,2
