,comments,likes
0,"역시 국내 비슷한 등급의 차량 중 달리기 성능, 코너링은 제일 좋다고 하던데 전문가분들도 인정하는 부분이군요.",24
1,잔재주는 부족한 혼다지만 차량의 기본기만큼은 독일차 못지않은 혼다의 기술과 탄탄함이 매력입니다... 사고싶네요,13
2,장단점 22:11 메세지 23:07 - 오토뷰는 시간없을때 앞부분보다는 요렇게만 보게 되요 파일럿 지난세대 오토뷰보면서 정말 사고 싶었는데 지난세대때 칭찬을 너무 하셔서 지난리뷰와 비교도 많이 해주셔서 많이 도움됩니다. 브레이크부분이 좀 아쉽지만 또 사고 싶네요...,27
3,"7인승 SUV중에서는 충분히 고려할 만한 것 같습니다. 다만 3.5l 라는 것이 개인적으로 연비와 세금 면에서 조금 아쉽긴 하네요~^^:하지만, 요즘 팰리세이드는 3.8l 도 나왔으니까 구매자들에게는 점점 부담감이 없어지는 추세인 것 같습니다.",5
4,겉보기엔 화려하지 않지만 자동차로서 기본적인 측면에서 본다면 충분히 구매리스트에 올라갈만함,34
5,차는 잘나가고 공간이 좋음 댐퍼가 부드러워 찰랑찰랑 거림 특히 맴 뒤좌석디자인은 고급지진 않으나 무난하고 나쁘지 않음 생각보다 3열 편함차고와 무게중심이 높은게 개인적으로 별로였으나 역시 운동성은 혼다가 가성비갑,13
6,피디님 덕분에 좋은차 잘사서 정말 저희 가족 대만족하면서 다니고 있습니다!!정말 감사합니다. ㅎㅎ,18
7,조금 옛스러워 보일 순 있어도 깔끔하고 고급스럽지 않나요~? 주행감도 좋고 편안하고,24
8,딱  기본기에  매우  충실한  차량 ~,6
9,오토뷰보고 파일럿 사서 2년째 타는데....정말 생각이상으로 주행만족감 좋습니다. 조용하고....무엇보다 잔진동이 정말 없습니다.오토뷰 흥하세요,50
10,사람 7명 태우고 진심 온오프를 달릴만한 차가 아직 세상엔 없다는게 현대에겐 기회일수도 있죠... 옵션이 좀 없더라도 펠리같은 허접이 말고 진짜 패밀리SUV를 만들어야 할 때 라고 봅니다.,4
11,타이어가 별로라고 하셨는데.. 그럼 어떤 타이어를 장착해야 괜찬은 성능을 발휘 할까요?,2
12,파일럿과 트래버스 비교 코멘트 해주셨으면 좋겠습니다~~,7
13,sport를 스포트로 올바르게 발음하는 국내 유일의 차량 리뷰어!,7
14,믿고보는 오토뷰~,12
15,오토뷰 100만  가자~~~^^,22
16,2열이 문제 같네요. 익스플로러(구형)보다는 착좌감이 좋지만 동사의 CR-V에 비하면 떨어집니다. 독립시트라는 구성이 무색하게 대충만든 느낌이 납니다.,1
17,팰리와 비교시승 해보고 싶네요!~^^,8
18,디자인은 아쉽지만 고장이 안나는 차 VS 디자인은 좋은데 고장이 잘나는 차(오딧세이 대 카니발),3
19,팰리세이드 와 경쟁이 붙을 것 같네요~ 혼다의 대표 대형 suv 오딧세이가 부담스러운 분들에게 잘 맞을 듯 하네요~,2
20,항상 감사합니다. 오토뷰의 새 리뷰가 올라는 날은 항상 기대와 설렘이 있습니당 ㅋㅋ,2
21,"나름 할인좀 있기때메 펠리풀옵하구 500-800정도 차이죠. 그러니 펠리가 잘나온게 맞아요. 속이야 어찌됬건, 알수없고, 몇년타다 되팔때 회수율좋구요. 대신.. 한10년이상탈거면 페스파인더나 파일럿이낫겠죠. 아는형수님이 이차사셔서 몰아보니 진짜 크긴 커요. 운전은 느긋하게 다녀야되는차에요. 조지면 ..아니 몰아보면 조지면 안된다는 느낌이 딱옵니다.ㅎㅎ",5
22,엔진 소리 좋네요.,15
23,가족을  생각한다면  혼다 파일럿 ~~  이  정답임 ~~!!!,15
24,피디님!!하부구조 리뷰도 해주세요,4
25,다양한 차종이 도로를 달려야 눈이 좀 시원해지죠....2년 정도 소유했었는데  좋아요...,5
26,"펠리하고만 비교했으면 구매가치 있을 것 같은데, 심심한 외관 디자인 등으로 확 끌리진 않네요. 사소한 거지만 본넷도 손으로 들어올려야 하더라구요. 5천 넘는 차인데.",4
27,요즘 2019년식 중고차로 알아보고 있어요,1
28,"4륜이 필요 없다면 차라리 오딧세이가 더 낫지 않나? 승차감, 3열 공간등등.... 핸들링도 무게중심이 낮은 오딧세이가 유리 할테고.",4
29,4:20 3열 폴딩인데 2열 폴딩으로 잘못 나왔습니다. 2열 폴딩은 안되나요? 2열 폴딩 시 길이가 궁금합니다.,1
30,캬ㅡ,1
31,"운동성 : 파일럿 >팰리, 실내공간 : 파일럿 > 팰리, 옵션 및 편의성 : 팰리 > 파일럿, 파워트레인 신뢰도 : 파일럿 > 팰리, 뒷좌석 승차감(서스펜션 세팅) : 파일럿 > 팰리, 서비스 가격, 편리성 : 팰리 > 파일럿 (독3사나 미국브랜드 같은 터무니 없는 공임, 부품가는 아님, 엔진오일 교환시 독3사는 50만원, 혼다는 15만원 정도), 차대 강성 안전도 : 파일럿(탑세이프티픽) < 팰리(탑세이프티픽 플러스), 가격 : 팰리 > 파일럿 (현재 5950만원 엘리트 트림은 너무 비쌈, 5천만원 초반대 적정가,  2019년식 이후 3.5세대 새것 같은 중고 3천후반 정도 잡는게 최고)",11
32,오토뷰 리뷰보고 차계약햇네요^^,4
33,오토뷰 짱,4
34,정말로 진짜 혼다 오토바이는 디자인 진짜 잘빼는데.. 차들은 죄다 디자인이 왜이럴까요. ㅠㅠ 정말 기술의 혼다 답답합니다. ㅠ,5
35,오토뷰만큼 자동차리뷰 깔끔하게하는 채널이 없는데 구독자수가 왜 십만인지 이해가안가는부분근데 혼다는 디자인 참 구리네요ㅠㅠ,2
36,혼다가 최고다,21
37,모든뉴타운에서 집을뺐겨버린원주민들에게 입주권이라도 찾아주어야 진짜민주주의정부 한다는것 대통령제이다 진짜 진짜 진짜 진짜 진짜 진짜 진짜 진짜 진짜 진짜,1
38,"캐나다에서 살고 있습니다. 3열 SUV 엄청 고민하고(파일럿, 하이랜더, 패스파인더, 아틀라스, 에이센트) 알아보고 파일럿 구입했습니다. 디자인 좀 올드해보이긴 하지만 디자인 무난함빼고는 내부 수납공간, 내부공간, 각종옵션, 등등 전부 다른차종과 시승 및 둘러보고 결국엔 결정했는데 후회없이 잘 타고있습니다. 실연비 시내 9km 고속도로 11km정도 나옵니다. 캐나다 지역특성상 눈이 많이 오는데 상시 4륜도 상당히 안정적이구요. 일본차라는거 빼고는 전부 만족하는데요...솔직히 일본차 빼고 선택할 수 있는것들이(3열)너무 없네요.  물론 돈이 충분하면 벤츠GLS BMW X5 아우디Q7 볼보 XC90 캐딜락 에스컬레이드 링컨 에비에이터들이 있지만요...제가샀었던 작년 9월시점엔 텔루라이드가 출시전이였는데 텔루라이드가 출시 됐었다면 마지막까지 상당히 고민했을것 같습니다.",20
39,푸조도 해주세요..ㅠ,2
40,가격은 얼마나 되려나요?,4
41,가솔린 우리는 유류세가 쌘데염^^ 경기도에서 서울 끝짜락 갓다오면 3만원 넘겟네여 시트는 혼다가. 젤편한듯 디자인이 크롬 쓰고 중국갬성이네요 아마 혼다는 디자이너한테는 연봉이 적은듯 사장이 기술자 마인드아니였나 포르쉐는 기술자엿는데 디자인도 이뿐데 말이죠~  혼다는 CBR이죠 ㅋㅋㅋㅋ CBR함 타보고 늙어야하는데,4
42,구독자 11만명? 원래 더 되지않았나요??,5
43,혼다 야 부탁이다 풀체인지 할 때 어코드처럼 2.0t올이지마라 ㅠㅠ,1
44,장비빼고 들어온거면 안살텐데..,1
45,일본은 참.....자동차도 맨날 100년 된 맛집처럼 사골....,2
46,K5 1.6터보 해주세요,2
47,팰리하곤비교대상차가아니지,1
48,광명뉴타운에는 국가유가족에게 입주권도안주고 로힝야족처럼 강제로내쫒아버리고 노숙자로만들어버리는세상 누구는 입주권을2개식주고 누구는 입주권도안주고 강제로내쫒아버리는것은 국민차별 노숙자양성 양극화시대 보이지않는 전쟁이다 라는 말이 왜 집을뺐겨버리고 노숙자신세가되는지 모르겠다,1
49,다 좋은데 왜 안팔리죠?,2
50,마감이.... 미국조립인가,3
51,잘보았습니다,2
52,혹시나 일본불매 얘기하는 사람 있을까봐 언급함! 현대가 기술배우고 차를 그대로 들여서 판 회사가 미쓰비시임~ 당신이 지금까지 현대명차로 알고 있는차는 모두 미쓰비씨임 ㅇㅈ?,11
53,익스도 그렇고 디젤 좀... ㅎ,3
54,♡,1
55,잘 만들었는데 디자인좀 어떻게 해봐...무슨 2010년쯤에 나온 차 같다 인테리어까지,16
56,좋아요,1
57,후미등은 쏘렌토 구형이랑 똑같네,3
58,이보세요 무슨영상이 광고 수준이요 지리고 갑니다,2
