,comments,likes
0,역시 시승기는 따라올 사람은 없네요 잘보고있어요~,12
1,역시 한용님 항상 느끼는거지만 다른 자동차 리뷰어들이 보지 못하는걸 아주 자연스럽게 발견하고 설명한다니깐  그걸 이걸 나만 아는거야 이런식으로 유난 떨면서 말하면 거부감 들수도 있는데 항상 너무 자연스러워 아주 매끈하게 흘러가 암튼 대단 ㅋ,9
2,역시 믿고보는 모카 김한용기자님 짱짱👏👏🙋🏻‍♂️👍,6
3,멋진 디자인과 무난한 기능과 좋은연비로 정리가 되네요 - 일반적을로 아름다운 차는 기능성에 문제가 많은데 무난함을 이루는것이 어렵다에 동의입니다,1
4,기막힌 PPL 미세먼지 까지 살펴주는 세심함주행에서의 불편감을 확실하게 집어주는 예리함!!오늘 모카 Good 입니다!!,13
5,꾸준히 방송으로 이차 저차 보고 있습니다  다른 분들은 어그로하면서 정신 없는데차분하게 설명해주셔서 몇 번 다시 봐도 좋습니다 마치 “고급 레스토랑 코스 요리 느낌”,13
6,되게 차분하고 자세하게 알려주셔서 장단점을 알거같아요 ㅎㅎ저는 나중에 사게되면 코나 하이브리드 사려구요,3
7,디자인 지린다👍👍👍,2
8,몇개월을 기다렸습니다..드디어 시승기 ㅠ,4
9,디스플레이쪽 버튼 터치도 좋긴한데 개인적으로 물리버튼의 눌리는 느낌이 맘에 들더라고요 터치에서 그 느낌 나면 무조건 터치,2
10,와 드디어 나왔군오! 엄청 기다렸어요 투싼 하이브리드 시승기! 항상 잘 보고 있습니다!,2
11,투싼 블랙을 실제 주행한걸 본사람으로서 확실한건 어두운색상은 ㅈㄴ예쁜거 같습니다 앞라인 옆라인은 정말 예쁘고 걱정했던 뒷모습도 생각보다 예쁘더라고요,33
