,comments,likes
0,"흠을 잡기 힘들 정도로 전 모델들의 단점들을 대부분 보완해서 출시했으나..시기와 운 모두 신기할 정도로 따라주지 않아서 절망적인 결말을 보고 말았죠.차 자체로는 정말 괜찮은 차량이며, 중고로 구매한다면 최고의 가성비를 만끽할 수 있습니다.",12
1,역시 부가적인 편의기능들보다는 차 자체 성능면에서는 내구성 및 안정성 면에서 최고네요!! 드럼브레이크는 함정이긴하지민요 ㅠㅠ,2
2,"이전 아베오보다 제동능력과 서스펜션, NVH 쪽에서 나아진 점이 눈에 띄네요.",13
3,"저도 안전성 첫째, 경제성 둘째, 실용성 셋째, 디자인 넷째 식으로 따지는데 대체로 저와 같은 실용, 경제적인 안목으로 차를 보는 사람은 좋아할 차 같습니다. ㅇ조금 아쉬운건 해치백이 너무 스파크와 같아서 이름을 봐야 구분이 되는 점이네요. 또 예전 아반떼를 탔었는데 키가 180cm인 사람은 앞유리가 너무 좁아 보이고 머리가 간혹 천장에 닿아서 엄청 불편했었던 기억이 있었지요",8
4,적어도 8초대는 될줄 알았는데 마력당 중량비에 비해서 가속력이 기대에 못미치네요. 코너링 성능은 어느정도인지도 궁금하네요,2
5,정말 경쟁력 있고 알찬 차량이네요 오토뷰 김기태기자님 화이팅,20
6,진짜 멋있다 내마음속 국내 1위차다,9
7,"아베오 진짜 좋다, 1.4 수동이 가성비 갑이다.",6
8,리뷰잘봤습니다30-40대여성의 세컨드카.마트.아이들 통학용 소형차 프레임 이라면 안전성이 다른차에 비해 훨씬중요하게 여겨질텐데 주행성능.편의성도 좋지만 이부분을 보강해서 실구매층들에게 어필할수있으면 좋겠습니다리뷰에서 소개했던 구매층들은 토크값이나 제로백보다는 에어백이몇세대이며 각각몇개있는지A필러나 뒷좌석안전도에 관심있을것같습니다,17
9,아베오 단종되지 말고 다음세대 모델도 만들어졌으면 좋겠네요.,42
10,영상 퀄리티 진짜 지리네요 ㄷㄷㄷ,5
11,"사회초년생인 입장에서 정말 괜찮은 차 인것 같습니다.아반떼와 비슷하거나 높은 마력, 낮은 중량,  키가 크지 않은 저로서는 실내공간도 딱히 불만없고.전면부 디자인도 극호이며  초고장력/고장력 강판 67.3%이상 사용으로 안전한편이며",32
12,저만 디자인이 깔끔하고 예뻐보이나요...,26
13,소형차중엔 12년식 프라이드 해치백 다음으로 맘에드네요대부분 세단보단 해치백이 마음에드는데 아베오는 세단이 더 이뿌네요,22
14,미혼 남성이고 15년식 해치백 타고 있는데..두 사람까지 타기엔 준중형보다 더 낫다고 생각합니다. 후열 시트 폴딩하면 짐도 엄청나게 들어가고 주행성능이야 뭐 더 말할 필요도 없고..다만 내장이나 편의성은 솔직히 구립니다. 차로써의 성능 자체는 가격대비 좋은데 내부 공간성이나 편의성도 중요한 분들은 다른 차로 가시는게 맞을듯..,27
15,구형 아반떼 유저인데 다음차로 봐두고있습니다 더불어서 나라에서도 1400cc까지는 세금혜택을 준다면많은 국민들이 조금은 더 안전한차를 선택할수있지않을까 합니다아베오리뷰 잘봤습니다,26
16,기태pd님 항상 잘 보고 있슴다 화이팅하세요~~,2
17,김기태 기자님 수고하셨습니다 잘봤습니다,9
18,모든 차종 리뷰는 오토뷰 가 최고!,15
19,휠 진짜 예쁘다 트랙스에도 저런거 달아주지,9
20,상품성 개선 확실하게 되었네요,9
21,풀오토에어컨도 넣어줬었다면 더 좋았을텐데...,1
22,1.5 나오면  차 잘나가겠당 ㅎㅎㅎ  근데 그만큼 무거워서  연비.....,3
23,관심있는 차종이라 지금 시청중...해치백 수동 모델로 리뷰했으면 더 좋았을듯.아마도 협찬측에서 대중적인 오토를 줬겠지요.,1
24,아베오세단 사고싶다,1
25,가격대비 가성비굿인듯 LT등급으로하면좋다,1
26,재미있게 잘 봤습니다~!!,5
27,다시올라왔네요 믿고보는 오토뷰입니다!,18
28,경치가 너무 좋네요. 어디서 촬영하셨나요??,5
29,진짜 뒷태 모양만 잘 뽑아주면 얼마나 좋냐...스파크랑 별 차별 점 없고....지금 내차가 15년식 아베오인데 스파크인줄 안다...ㅈ 차장 50%할인 개꿀... 브라잘인가 그짝 아베오는 이므던데ㅠㅠ,1
30,더뉴아베오 정말 잘 만든차!140마력 20.4토크,3
31,디자인은 기존 앞면부에 후면부위만 스파크랑 다르게 했다면 점수를 줬을텐데 호불호가 갈리겠지만 지금 앞면 디자인은 너무 평범해진듯... 게다가 RS수동 요구에도 오히려 RS 오토까지 없애고 안타까움.,4
32,이 리뷰보고 구매함소형차체에 중형급엔진코너링 뒤짐고속안정감 레알 쩐다,33
33,역시 오토뷰 믿고봅니다.,8
34,중고차가 없음;; 진짜 희귀차량;,1
35,드디어 좀 봐줄만해졌네요 전면부가 바뀐게 아쉽긴 하지만...,2
36,뉴아베오 세단 18년에 구매해서 아주 재미있게 타고 있음,3
37,such a nice review ever,2
38,믿고보는 오토뷰,9
39,구형 아베오 타고 있는데 차 좋아요 ㅎㅎ,8
40,트랙스 시승기도 기다리면 되겠죠? 기대하겠습니다,11
41,이런 고퀄 방송은 돈주고 봐야 하는 거 아닌가,1
42,시대를 잘못만난 비운의 차라는 생각. 2017년 아베오 세단 구매자 ㅎ,1
43,아베오는 예전 모습이 더 간지나는데...,13
44,비상스위치 우측에 버튼은 기능이 있나요? 아무런 기능도 없는데 누를 수만 있게끔 달아놓은 버튼은 아니겠죠?,1
45,나중에 첫차로 꼭 사야지,84
46,악명 높은 보령미션보다 수동타면 재미와 매력이 상승,11
47,아베오는 역시 구형 해치백이 훨씬 이쁨...,2
48,요즘 한국GM 사정도 있고 아반떼 벨플이 여러 면에서 더 나은 것 같습니다. 애플 카플레이가 편하다고 하셨는데 개인적으로 그닥인데다 타 차량도 대부분 되는 기능이고요.,2
49,아베오 엑센트 대신 업무용차로 좋을듯변속기만 보령 쓰지마라당근 엑센트보다 튼튼하겠쥐?,1
50,가성비 측면에서 굉장히 좋게 평가해주셨는데 솔직히 좀 비싼감이 있지 않나요? 거의 2000에 육박하는데,14
51,감사합니다 잘봤습니다,2
52,이쁘당수동으로 세컨카로 갖고 싶네용,34
53,아베오로 장거리타도 아무 불편없음,6
54,중고 Rs도 리뷰 한번 해주세요!! 목마르네요 아베오는 유투브에도 단어가 잘 안나오네요 ㅋ,1
55,요즘 쉐보레 차가 현기차보다 나은것 같네요. 쪽집게 시승기 잘봤습니다.,47
56,유일한 신형 더뉴아베오 리뷰영상  ㅋㅋ,50
57,자동 에어 조절없는거 하나 아쉽네요,2
58,아베오 해치백 추천드립니다 스파크랑 헷갈려서 톨비 반만 낼때가 많아요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,8
59,우리나라에선 벌써 단종됬다고 하네요 ㅠ..,6
60,와 고속연비 20실화임..?? 경차보다 잘나오네 대박,2
61,"올뉴 트랙스, QM6, 올뉴 K7, 그랜저 IG 리뷰 해주세요",1
62,rs는 또 어떻게 나올지 궁금하네요.,1
63,신뢰가는목소리.,5
64,rs가얼른 나왔으면 좋겠네요,7
65,아베오 앞 존멋..,6
66,말리부 의문의 1패,8
67,가격대비 알차네,48
68,총점 수정 하신건가용??ㅎ,1
69,근데 소형차는 한국에서 포지션이 너무 애매,6
70,소형차 중에서 이게 젤 예쁜것 같은데,69
71,브레이크가 드럼식이라는건 아쉽...,1
72,높은트림에서는 수동변속기 불가겠죠?,3
73,아베오6년탔어요  연비도 괜차나요 그리고 정말튼튼해요,5
74,내가 마음에 드는 차들은 죄다 단종됨아베오 쏘울 등등 ㅠ두번째차 뭘루 정하지지금차 앞으로 5년은 더 탈 계획이지만벌써부터 고민된다 ㅡ.ㅠ,2
75,갓베오,21
76,엔진오일교체 가격 얼마인가요?,1
77,살려고 알아봤는데 올뉴k3나 아반떼보다 비싸서 좌절..,9
78,오토뷰,9
79,아베오는 자동보단 수동을 타는게 낫겠네요.. 멍청한 자동 미션보다는 재미난 수동이 나을 듯,13
80,쉐보레타면 왜 쉐슬람이라고 욕먹는거에요? 진짜 열심히 돈모아서 샀는데 욕먹으면 기분 나쁠것같아요. 현대기아타면서 자기 차를 욕하는 사람 많이 봤는데 꼭 그런인간들이 쉐보레도 욕하더라구요 쉐보레 그렇게 안좋은가요? 같이 끌고내리는건가?,7
81,세컨드라고 말해야 하는 한국 현실이 웃프다,54
82,"솔직히 외모를 빼면 아베오나 트랙스나 같은데 트랙스는 좋다고한다 이상하다?? 엑센트 프라이드를 코나나 셀토스와 대비해보면?  역시 우리나라는  개인언론이나 기업언론이나 역시...,",1
83,촬영장소 여쭤봐도 될까요?가보고싶네요ㅋ,8
84,영상만 길고 잡담이 절반 이상인 모 리뷰와는 차원이 다르네요.,83
85,1600을 모아서 세단을 사야겟구만,10
86,"크흡, 세단형으로 구매 했습니다.",3
87,트랙스랑 고민이네요,2
