,comments,likes
0,드뎌 여행 하실때 자주 보이는 벤츠 R 클래스 소개 영상 올라왔네요!  수리비가 거의 장난아니네요. 한국에는 정식 수입이 안되었던  모델이라 개인적으로 궁금했는데   R350 4 matic 영상 잘 봤습니다.   어떤 분이 댓글에서 NSX 이야기도 하시던데 기다리고 있겠습니다.,2
1,엔진 오일과 필터만 잘 갈아줘도 오래 타나요? 자동차는 연식 좀 되면 계속 수리해가며 타는 걸로 알고 있는데 존님은 별다른 정비 없이 깔끔하게 오래 타시는 것 같아서요 ㄷㄷ,2
2,이 차량들 다 인슈런스 내고 계신거죠? Liability 만 내도 한달에 몇백불일거 같은데. 대단하십니다.,2
3,명심 해야겠군요ㅎ  중고차는 옵션이 적은차ㅎ 영상 잘봤습니다.,2
4,"오늘은 영상을 한국에서 보내요... 어제 LA에서 돌아 왔네요. 저도 차를 좋아하지만, 영상 참 좋습니다. 화이팅요~~~",2
5,R350 비싼거아니에요? 아무리중고러도,2
6,"저역시 사회생활 시작하고 많은;; 차를 타고 다니다 지금은 그냥 무난하게 현대 그렌저를 탁고 다니는대 같은 부서 대리가 구매하고 싶다고 조르네요;;      잔, 아직 한국엔 r350 이 없는거 같은대 저한테 넘기실 생각없으신가요^^  전에 애마 중 일부 정리한다고 하신거 같으신대,, 물론 차값외 이삿짐으로 한국으로 보내는대 들어가는 비용은 제게 부담합니다. 혹 한번 생각해보아주세요,,  알다시피 저가 이젠 한국에서 새차를 타기는 힘들어서^^ 미국가더라도 새차보단 중고차를 사야될것 같은대 r350 맘에 드네요~~",2
7,오늘도 실용적인 벤츠를 가지고 오셨네요 ㅎ,2
8,처음보는 차네요 ㅎR클래스라니 ㅋ,2
9,판매되었나요?,3
10,연락처좀 알려주세요.~^^,3
11,이쁘네요 역시 고급스러움,1
12,와우 ㅎㅎ,8
13,이뻐 이쁜데.. 가격이 좀;;;,7
14,저 가격에 c클을 누가사ㅋㅋㅋ 인데 대기가 1년이라네요ㅋㅋㅋ 다들 부자인가봐,11
