,comments,likes
0,"The Toyota Tundra has been 15 years between new generations, so yea....it is pretty much industry norm.I own a Toyota but I took the '22 Frontier for a test ride.  It's better in so many aspects and I can give them credit where credit is due.  The truck is more comfortable, quieter, rides better, and has better brakes and transmission.  I can't say if the dependability will be as good as my Toyota has been since it's new, but time will tell.",21
1,Undeniably a Gorgeous Truck with a proven engine and transmission is a win-win.,33
2,I bought one of these back in September and I absolutely love it!,30
3,Great review.  I think Nissan hit a home run with this truck.,5
4,This may be in my garage come April or May. Damn nice truck.,12
5,The one thing I don’t like about this truck is the backseats that are way too upright and uncomfortable. Otherwise It would have been close to perfect.,10
6,"Nissan has done a tremendous job no question about it, for a well equipped pick up under $40K this one would be my top pick I think, but the GMC Canyon AT4 gets a little better mpg @ 17/24, would you do me a favor a review that one next please? Great Review -CHEERS!",8
7,I'm definitely getting one in the next two years.,9
8,"Damn good assessment on the 2022 Nissan Frontier.  Here I am with title in hand 2018 Nissan Frontier SV with complimentary upgrades, (Ceramic, Tow, Drop-in Bed Cover ETC, Rubber Mats, Step up Nerf Bars ) all for under 27K 3 Years ago.  It would take a Lottery Win for me to upgrade to what your driving, but with personal upgrades, I can get there.  Get Windows tinted.",4
9,No way does this look like a Tacoma. Don't know where you get that from. Looks better than a Tacoma all day long.,9
10,"I’m looking to buy on. Appreciate your review, nicely done.",11
11,Informative and intelligent review. I am sold on this truck. Perhaps Nissan will wise up and replace the CVT transmissions in their SUV's with these 9 speed automatics.,2
12,This is the best looking version I've seen so far,10
13,6:18 you said 3.6liter but it's a 3.8  awesome review btw and such a great looking truck !!,12
14,"Nice review Dude!I've owned 2Generations,this will be my 3rd and love everything about the  Frontiers, so easy to clean inside witch I love and if own one you understand.",1
15,I really like the 2022 Nissan Frontier. Most power without turbo. Best drive train warranty.  Best looking hands down!! The marquet is going away from dirty diesel. And no one really cares about 100 lbs difference in towing. Great job Nissan!!,2
16,"How have you been waiting 17 years for a new Frontier ?So when they refreshed it in 2005 they should have refreshed it again in 2006 ?It did have a long run, but you don't redesign a successful vehicle every couple of years !!",7
17,I bought one last weekend! Top of the line model.,1
18,Nice review Mike! Keep those hands on the wheel! 😆,5
19,So they made it look like a new Tacoma… would love to stand out more.,4
20,"Got the Pro 4X leather seat, it's fully loaded, and finally i got the Bed Tunnel now it's better :)",6
21,Absolutely beautiful.,4
22,Beautiful truck. Need to ditch those side steps!,4
23,Wish someone would review the base model 2 wheel drive.,3
24,3.8 liter engine not a 3.6 liter. This is a new engine mated with Mercedes transmission 9 speed,5
