,comments,likes
0,기회가 닿으면 꼭한번 운전해보고 싶어지는 녀석이네요~ 리뷰 잘봤습니다 ^^,2
1,와 정말 사고싶던 차량인데 품절이라 못구한 갖고싶던차 리뷰 잘봤습니다 김한드래곤님! 칭찬만 한다고 욕하는 사람들 너무 신경쓰지마세요 제조사에서 만들때 좋으라고 만든부분 조목조목 잘 짚어주셔서 개인적으로 잘보고있습니다 리뷰 말투도 가장 듣기 좋으신것 같아요 과하지않고 위트있고 품격있는 본받고 싶은 말투입니다 ^^저처럼 너무너무 잘보고있는 사람들도 많으니까요 항상 응원하고 있습니다쓰레기같은 차는 없다 명언이십니다M240i 퍼스트에디션 말고는 메탈릭 썬더나이트 컬러가 나오질 않는다고 하던데 너무 아쉬워요 일반모델 풀리면 사야하나 m2를 기다려야하나 고민이 깊습니다.,14
2,미국에 살고 있어서 작년 11월부터 출고하여 아주 재미있고 만족하며 타고 있습니다:) 이제 드디어 한국에도 판매가 시작 되었군요!,2
3,바디 라인 이쁘네요  실내 디자인도 과하지도 모자라지도 않은 느낌이고요 배기음을 잘담아 주신듯 한데   듣기 좋은 소리네요  공도에서 진짜보기 힘들듯 하네요 이미 완판으로 알고 있는데 ..  잘보고갑니다   고생하셨습니다,5
4,이번 리뷰도 유익하게 잘 봤습니다 편집장님 !,1
5,개인적으로 1M이나 M2가 펀카로 제일 재미있지 않을까 생각이 됩니다. 너무 신형으로오다보니 점점 BMW만의 아이덴티티가 없어지는것 아닌가 싶네요.,1
6,수입물량은 한계가 있으니 인디오더 주문형식으로 판매를 했으면 좋겠네요..ㅎㅎ,1
7,아반떼n이나 m240i나 차체 크기도 적당하고 무게도 적당해서 재밌을거 같네요 두대다 탐나요ㅋㅋㅋㅋ,1
8,현실 드림카 ㄷㄷ 단종되기전에 꼭 구매하고 싶네요ㅠㅠ,4
9,흠.. 디자인 잘 빼넸유..아N도 좋지만 M240i 바디라인을 시작으로전체적인 디자인이 갠적으로 ㅎ 흠이 크게 없는 디자인인듯.. 깔끔;,2
10,코뿔쏘 느낌 물씬나네요 노보OOOOOO랑 오토OO 모터OO은 사설이 너무 길던데 씸플하고 간결하고 편안하게 말해주시는게 참 좋아요 믿고 보는 한용bb 성능이던 실내던 좋으면 디자인도 카바침 다 안되면 그냥 다른거 사야 됨,1
11,몇일전에 강남구청역 지나실 때 봤습니다ㅋ실내에 타고 계신데도 한눈에 알아보겠던데요ㅋ이차도 보유중이신가 했는데 리뷰중이셨군요ㅋ보라보라합니닼,1
12,거의 M2의 디튠버전쯤 되겠네요.1M쿠페는 3.0L 트윈터보의 오로지 6단수동만 있었죠.,17
13,E92 M3 랑 같은사이즈라서 올드팬들이 너무 좋아한다고 하더라구요... 돈이 있어도 사고싶어도 못사는차라니 ㅜㅜ,3
14,뒷면부 디자인 개인적으로 너무 취향임. 김한용님 말씀 처럼 일본차 얼굴도 섞여있는 듯 해서 좋음.,1
15,30i  타는데 굉장히 만족스러워요! 다음은 40i 갈수있길,1
16,개인적으로 너무 이쁜 것 같네요ㅋㅋ 가지고 싶지만 못 타는 차라서 더욱 그런 것 같네요,14
17,M340i 고려중에 있는데 정말 많은 도움이 되는 영상 감사합니다 ! ^^,4
18,오늘 영상은 왠지 기분이 좋네요. ㅎㅎ 정말 멋진 차네요.,3
19,요즘 bmw 너무 커져만 가는데 저 날렵한 모습 넘 갖고 싶네요 어릴적 갈망했던 그 bmw 같습니다,19
20,스티어링 시스템은 ZF 에서 가장 최근에 개발된 신형 서보트로닉 모듈을 탑재 했다고 하네요.,1
21,와 뭔가 원래 제가 알고 있던 순혈 bmw 같은 느낌이네요 영상 감사합니다,15
