,comments,likes
0,저는 첫 차가 포르테였는데 공감이 가네요~ 잘 보고 갑니다 ㅎ,20
1,기아차가 국산차 중에 디자인은 제일 괜찮은 거 같네용,22
2,포르테 처음봣을땐 진짜 예뻤는데.. 요즘 차들이 워낙 화려하게 나오다보니까 이젠 조금 밋밋해보이긴하네요ㅋㅋ,17
3,아마 지금 중고생쯤은 포르테를 또봇이라고 기억하는 친구들이 많을것같아요!!,1
4,저도 이거 중고로 살려고 하는데 디자인도 이뻐서요,13
5,포르테가 방음은 많이 부족했죠,6
6,"말해주지 않아 아쉬운점1. 차량길이가 다른준중형차에 비해  생각보다 짧아 초보자용&주차가 용이하다2. 공차중량 1.2톤이 넘지않아 최신차와 연비 비슷하거나 살짝 모자를 수준(겨울철 시내주행11~12 유지/ 시동죽이는 버전과 비교)3. 차 디자인 자체는 2008년에 나온기준.말하지 않은 단점1. 초기 2010년식 이후 GDI엔진이라 엔진오일먹는 엔진. 관리 필요함2. 뒷좌석 중앙 컵홀더&팔걸이 없음3. 곳곳에 보이는 원가절감흔적(썬바이저 부분, 스키쓰루, 수운온도계없음 -> 빨간 or 파랑 표시만잇음)",9
7,k3 쿱 터보 기회가 된다면 보고 싶네요ㅎ,3
8,제가 20살인데  포르테(리뷰하신것과 동종)를 삼촌께 받게되었어요 ㅎㅎ 첫차이기도 하고 설레는데 20살이 타기에 첫차로 하기에 괜찮을까요 ?? ㅎㅎ,18
9,기아 포르테 잘 봤어요  ^^,7
10,지금 봐도 이뻐요 ㅇㅇ한대 뽑고싶어요 막타는용으로 ㅎㅎ,1
11,초년생중고 첫차로 추천합니다 어디박고 긁어도부담없어요,6
12,연료게이지 크면 뭐하나요 연료등 들어오고 43리터 들어갑니다ㅎㅎ,1
13,창문 플라스틱 부서진거 인터넷으로 사다 붙이면 됩니다,1
14,요즘차랑 포르테 비교리뷰인감?,3
15,주행이 두려운 차인가요?ㅜ,6
16,기아포르테 전조등 기아로체 쏘렌토 전조등 개조받은 전조등이에요?,2
17,리뷰 잘못하는듯. 차가격대비 년식대비 그시대에 맞게 리뷰를 해야지 왜 요즘차에 비교를 하나.최신형을 타보면서 최신형에 비교를 해야지 년식이 10년이 다되가는 차를 타면서 요즘차에 비교하는거는 아닌듯.,1
18,차가 많이 작네요,1
19,기본인가요? 최고급은 아닌거 같은데요ㅋ,1
20,3:56차 번호 보이는데 왜 모자이크를...,1
21,아니 ㅋㅋㅋㅋㅋ  과속할데 부아아아아앙 아앙 아아아앙아앙아아아아아아앙,1
22,07:17 손모양.. 앗..아아..,2
23,포르테를 아주그냥 80년대 차 처럼 얘길하네 포르테 오너로써 기분별로 안 좋네요특히 여자분은 무슨 차 타는지 굉장히 궁금하다,18
24,오잉 드럼브레이크,1
25,부셔진걸 갬성이란다 ㅋㅋㅋ,3
26,ㅋㅋㅋ,2
27,차 너무 이쁜데... ㄷㄷㄷ 최근나온 국산차 디자인 중에 가장 잘나온듯.. 깔끔하게 균형있네.. 싸보이지 않고..,31
28,Luckily there is auto translation. This 2022 Forte looks really good. Thanks for the good review. Hopefully the right hand drive version comes soon.,2
29,엠블럼 바꾼건 정말 신의 한수야..,75
30,야간 시인성을 중요시해서 헤드램프 영상 넣어주어서 좋습니다.,30
31,정말 자세하고 유용한 리뷰네요. 감사합니다.,2
32,"기존에 타던 셀토스 어머니께 토스하고, 나오자마자 바로 계약했습니다. 솔직히 별 기대 안하고 아반떼랑 동급이다보니 괜찮을까? 싶었는데... 매장에 가보고나서 확 맘에 들더라구요 특히 트렁크 열어보고 손잡이 있는거보고 이게..? 여기서?? 싶더라구요 :) 갠적으로 엔진스타트 버튼도 셀토스랑 비교했을때 이게 더 낫더라구요",9
33,좋은 리뷰 감사합니다 혹시 되신다면 차들의 후진등도 찍어봐 주시면 감사드리겠네요 주니티비 화이팅!!!,2
34,"K3 외부,내부 디자인 정말 이쁘네요. 제취향을 제대로 저격한것 같애요ㅎㅎ 다만 궁금한게 있습니다! 가속력에 대해서 궁금한데,같은 준중형라인인 아반떼cn7같은경우엔 100km였나? 그이상은 힘겹고 특히 사람들이 타면 더 무거워서 잘 안나간다고 들었어요. 그리고 중형차지만 k5는 2.0가솔린같은 경우는 사람들 마다 다르겠지만 대게 답답함을 많이 느낀다고 들었습니다.아반떼cn7 vs k3k5 2.0가솔린 vs k3이렇게 비교했을때 비교되는 부분이 있다면 k3는 가속력 부분에서 어떤부분에서 비교되는지 또 가속력 부분에서는 대게 어떻게 느껴지는지 궁금합니다. 혹시 100km이상 밟았을때 힘겹다거나, 속도내는걸 좋아하시는 분들은 답답하다고 느끼신다거나 등등 궁금 합니다.",2
35,차량색상은 정말 이쁘네요 영상 잘 보았습니다 ^^,2
36,주니님 동영상 보고 전에 2019아반테 스포츠 구매해서 잘 타고 있습니다. 곧 아반테N이 나오니 기변할까 생각중입니다.  항상 지금처럼 객관적이고 유익한 동영상 앞으로도 수고스럽겠지만 많이 만들어주세요. 감사합니다.,2
37,"주니tv 항상 잘 보고 있네요! 울아들 2주전에 구형 구입했는데 신형과 비교하면 가격이 많이 올랐네요. 프레스티지+드라이브와이즈, uvo선택했는데 신형은 드라이브35만》95만, uvo 130》155만으로 올랐네요. 물론 오토홀드와 네비화면이 8에서 10인치로 커졌습니다.",3
38,우와 영상 잘 봤습니다! Gt.시승때는 배기음도 부탁드립니다 ㅎㅎ,2
39,K5 dl3에도 없는 2열폴딩이라니..ㄷㄷ,5
40,옛날 포르테 수준에서 내장제와 편의장비만 업그레이드 된 느낌입니다. 다만 주행소음이 중형차 수준으로 잡었으면 했는데 아쉽네요. 후면 방향등 위치는 정말 이건 아닌 것 같습니다. 스피코도 좀 별로인 듯.... 하지만 앞모습과 가격은 마음에 듭니다.(앗 송파 탄천길이네요.^^ㅋ),4
41,"기아차들의 장점은  신호대기시 정지후 출발할때  부드럽게  밝아도 엔진의 꿀렁임 없지.  단점은  크기가 작아.현대,르노삼성차에 비해서",4
42,운전중에 촬영 어떻게 한건지 궁금해요!!~~ ㅠㅠ 영상 넘 예뻐요. 차소개도 좋지만 운전 영상이 중독성있네요 ㅠㅠ,2
43,k3도 램프와 계기판이 이쁘게 변화했네요,3
44,첫차 구매하시는 젊은 분들에게는 좋은 차 같네요. 갠적으로 아반떼는 오래타면 질리는 디자인이라고 보는데 이건 그렇지도 않을거 같고.,7
45,뒷모습 개이쁘네 ㄷㄷㄷ 역대 한국차중에 제일발란스가 좋은듯,1
46,주행영상  올려주세요.  역시빠르십니다!  편집응원합니다!,5
47,야간 시인성을 중요시해서 헤드램프 영상 넣어주어서 좋습니다.,2
48,올뉴k3 차주입니다 올뉴k3 구입당시에도 리뷰하신 영상 덕분에 잘 구입하였습니다 재밌게 보고 갑니다,3
49,드디어! 2열 폴딩+ 트렁크손잡이! k5와 쏘나타 2022년형이 기대됩니다,3
50,"설명 정말 상세하게 잘하시네요~ 너무 감사해요! 이차로 사려고 하는데 트림과 옵션은 무엇으로 하면 좋을까요? 전 여성이고 30대 중반이고~ 한달에 두번 2시간 거리의 고속도로 이용하고 그외엔 주로 출퇴근용 입니다~ 10년 무사고이지만 혼자서 이리저리 잘 박고 다녀요. 돌, 철, 블럭 이런거 용~ 트림 옵션 잘 읽어봐도 무슨 차이인지 잘 모르겠어용~ 첫차를 선물로 받아서 ㅠ 신뢰가 가서 여쭈어 봅니당~",1
51,5년뒤엔 더 개쩌는차들이 많겠지아방이 열심히끌다가 바꿔야징,1
52,혹시 16인치 바퀴를 선택했을 시 장단점과 17인치 바퀴를 선택했을 때의 장단점을 얘기해주실 수 있을까요 ㅠ,3
53,역시 헤드라이트 리뷰는 이 집이 최고 맛집 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,19
54,범퍼에 방향지시등 그냥 없애지 주차하면 이래저래 가장 많이 부딪히는 부위인데그냥 테일등이랑 합쳐서 깔끔하게 디자인하는게 낫지않나,1
55,올뉴에서 바뀐게 별로 없어서 아쉬우면서도 다행이네요. 올뉴 오너로서 ㅋㅋㅋㅋㅋ,4
56,123마력이면 스포티하게 밟고 다니기에 부족할까요?,5
57,야간 주행등 리뷰 정말 좋은것같습니다 주니님 리뷰보고 k3 계약합니다,2
58,"와.. 스티어링 휠, 이제까지 나온 국산차 중에서 제일 이쁘네여 ㅋㅋ 스티어링 휠은 3스포크가 제일 이쁜듯",4
59,영상 잘보았습니다기어노브 우측쪽에후방센서설정 버튼 아래에 있는 버튼은어떤기능과 관련된 건가요?,2
60,셀토스랑 내부는 정말 비슷하네요 ㅋㅋ,2
61,방향지시등 아래있는거 대부분 불호다... 그게 디자인이 아니라 안전상의 문제이기때문...,1
62,후미 방향 지시등 아쉽네요브레이크 사이에 led점등 이면 더 좋아보었을텐데,2
63,현대 아반떼 소나타 그랜저처럼 디자인 들쭉날쭉한거보다기아 k라인처럼 디테일만 손봐서 내놓는게  좋네요  첫차 산다면 아반떼 계약할거 같습니다,8
64,충분히 이쁘네요~,2
65,엠블럼 바꾼게 제일 좋다.... 성능이야 시간이가면 저절로 상향평준화 되는거고.........,1
66,디자인 잘나왔네요,4
67,"이러나저러나 프로젝션->MFR은 원가절감, 헤드램프 수동레벨링하면서 타는사람이 얼마나있다고 오토레벨링을 빼는지도 이해가 안되는 부분.",1
68,올뉴K3 핸들 엄청 무거운편인데 더뉴에서 많이 가벼워졌나요?,2
69,기존 k3는 개인적으로 그릴이 스토닉 처럼 붕어 입술 같아서 좀 별로였는데 페리되면서 진짜 멋지네요.,11
70,무난무난하면서도 멋있네요,12
71,와 ㅋㅋㅋ k3가 정말 좋아졌네요,1
72,"기다리고 있었는데, 더 뉴 K3 이쁘네요ㅎㅎㅎ",4
73,K3 의 최대단점. 시트포지션이 높고 시트가 불편함.. 이거 빼고는 CN7 아반떼보다 훨신 정숙하고 코너링도 좋음 근데 지금 페리된 K3는 소음부분은 모르겠네요.페리전  k3 1.6가솔린 운전해보고 정숙성에 깜짝 놀랬습니다.,5
74,ㅎ요즘 관심있게 보는 차 인데. 시승기 가 없어서 궁금했는데 . 잘봤습니다,2
75,둘다깡통모델로햇을때아반떼랑비교햇을때 k3가옵션  가죽시트에전동접이기본으로들어가던데 아반떼보다k3사는게더낫을가요?,2
76,로고가 기존꺼보다 훨씬 낫네요,2
77,잘봤습니다ㅎ 오르간페달이 아닌게 아쉽군요 엠비언트도 아방이는 있는데ㅜㅜ,3
78,"K3엄청 가속하고 있는데,옆에 K8여유롭게 치고나가버리네요.",10
79,엠블럼 하나로 차가 이렇게 괜찮아 보일 수 있다는~,3
80,21년형 올뉴k3 타고있는데 딱 두가지가 너무 부럽네요 10.25인치 네비에다가 오토홀드..ㅠㅠ,3
81,실내디자인도 아반떼 압승!,1
82,영상 잘봤습니다 ㅠㅠ 전 아반떼 보다 k3가 더 끌리더라고요.... 9월에 살려고 우선 존버 중 입니다 ㅠㅠ,7
83,에르메스 시트 이쁘네요~,4
84,이쁘게 잘 나온듯,5
85,실내는 마크빼고 큰 차이 없는 거 같은데 완성도 확 올라가네;;,6
