,comments,likes
0,"저렇게 수리하신 정비사분도 금손이시네요하우징 고정부분마다 같은모양 철판을가공해서 박아서 운행까지 가능하게했다니.  ,차주분  속이말이아니시겠네요만약타실거라면  이기회에 장사장님께 맡겨서 교환후 재대로수리해서 타시는게 좋을거같네요",18
1,고쳐놓은 사람도 대단하고판사람도 대단하다,19
2,와 태핏하우징 깨진 걸 철판 조각을 대서 당장 운행만 가능하게 만들어 놓고 판매를... 한 거네 세상에.. 사기도 이런 사기가 있다니... ㅠㅠㅠㅠ,99
3,차주분의 슬픔이 느껴집니다  ㅜㅜ,33
4,이렇게 판매한 사람이나... 오더받고 정비한 사람이나... 진짜 욕나오는 상황이네요.....,28
5,"세상은 넓고 사기꾼도 넓은 세상 만큼이나 많습니다. 타이밍 벨트, 체인  끊어지면 거의 100% 헤드 손상 가는데  일반인은 잘 모르는 부분이니  전차주가 그점을 교묘하게 이용했거나 중고차 딜러가 사실대로 고지 않하고 판매 했을 가능성 높네요",61
6,영상 잘 봤습니다. 전 차주가 정말 속여서 판거라면 황당한 상황이네요. 얼마나 부귀영화를 누리려고 저런 짓을.,8
7,이런 희귀한 차를 사시는 분들의 모험정신에 찬사를 드립니다.,2
8,진짜 대박..대단하십니당..^^*,5
9,와.. 진짜 나쁜 놈들 많네요. 어떻게 이렇게 하고서 팔아먹죠? 이런 건 형사고발 안 되나요?,37
10,와.. 헤드를 저렇게까지 개조를 할정도로.. 대단하다.. 진짜.. 와.. 개사기네 ㅋ 놀랍단 말밖에..,2
11,사장님 이하 직원분들 고생많으시구요 사장님 같은 마인드를 가지신분이 지방 곳곳에 있으면 좋겠네요..안심하고 맡겨도 될거 같아요.수입차는 눈탱이 맞을수 있으니깐요..잘 보고 갑니다,2
12,저렇게 사기치는 것들은 사기죄로 처벌해야 하는데.....,39
13,중고거래마다 로꺼암커버를 깔수도없고 이런걸 어떡해알고 피할까요?ㄷㄷ2달 버틴게 신기하네요;;차주 빡치겠네요;;,17
14,와 전차주 진짜 꼭 벌 받았으면 좋겠습니다 차주도 그렇지만 저렇게 수리해준 업체도 문제구요,1
15,와 저건 진짜 상상초월이다,6
16,볼보 운행 하는 입장에서... 이동영상은 진짜 큰 정보.,2
17,이정도면 사기뿐만 아니라 살인 미수아닌가?차주랑 판매 중개한 인간은 사기죄고 저렇게 정비한 사람은 살인미수죄로 넣어야...아찔하다.,6
18,진짜 이번편은 대박이네요...,13
19,와 저건 진짜 나쁜 사람이네 그냥 속이고 판매 한거네요 저거 들어내기 전에는 아무도 모르겟네요 와 저걸 속여서 팔 생각을 하다니 할말이 없네요,6
20,개인이 이렇게 했을리는 없고 공업사면 고소하셔야 다른 피해가 안생길거 같습니다.,7
21,와 진짜 역대급이네요ㅜ,10
22,참...저렇게 개조한 정비사가 더 궁금하네요...ㅎㅎ,5
23,영상보는 제 마음이 아프네요.ㅠ.ㅠ좋은 영상 잘 보았습니다~! 고생 많으셨습니다!좋아요~ 꾸~욱!,5
24,저렇게 작업한 정비사 기술에 불알을 탁 치고 갑니다^,8
25,내용에 쟁점과는 별개지만... 큰깨달음을 얻었습니다.. 예방정비를 잘하자.,2
26,개조능력도 대단하긴하네,1
27,진짜 화가 납니다.장대표님  이런 경우는 차주에게좀 피해보상 받을수있게 기술적 자료로 제공해주시면 감사하겠어요,3
28,이걸 보고 또 느낀다. 세상에 싸고 좋은건 없고 비싸면 비싼 만큼 값어치를 한다.,4
29,몇백 더 주더라도... 관리 잘되거나 보증되는 중고차 사야되는이유.. 젤싼거 찾다보면 이꼴 남,35
30,다음영상 빨리 보고싶네요.차주분 입장은 참 ..휴우,5
31,좋은영상잘보고갑니다^^,3
32,내가 다 빡치네.환불을 해준다면 넘어가지만 배 째라 식으로 나오면 사기로 고소해야 합니다.,76
33,10만 얼마 안남았습니다딱 봐도 볼보..영상 잘봤습니다,3
34,"중고차 가격이 400-800만원 정도 하던데, 국내 수입도 많이 안 된 볼보 모델이고 에프터마켓 부품들이 많은것도 아니라 수리비 많이 나올 수 밖에 없었네여.",2
35,저도 얼마전에 중고차 개인 직거래로 엔진 미션 괜찮아서 사왔는데. 미션 사망해서 교체하고 계속 자질구리하게 수리하고 있습니다. 정말 스트레스받아요. 차를 좋아하는 사람인데. 중고차 살때는 정말 신중해야 된단말 남기고 싶네요.,1
36,볼보는 다른거 필요 없음 구입할때 엔진 필수 확인 꼭 필수!!!!!!!,2
37,아.. 차주분의 탄식소리가 여기까지 들리는듯 합니다,11
38,볼보구형은 10만km마다 타이밍을 교체해야 합니다.  2017년이후는 20만km마다교체해야 합니디.,2
39,차주분 맘찢어지겠다 ㅠㅠ,3
40,싸장님부터 팀원들까지 미남인정입니다,1
41,타이밍 벨트 절손 났는데 헤드가 멀쩡할 리가 없다는걸 모르니 당하신 모양입니다.닫힐 타이밍에 열린 밸브를 피스톤이 때린다면...호달달,2
42,맙소사  이미 작살난걸  철판으로 만들어 껴논거네요....,12
43,하루빨리 대기업도 중고차 사업하게 해야합니다.  정말 혼탁하고 국민들 찜쪄먹는 곳중의 하나가 중고차 시장 세계입니다.,1
44,와 저차 판 사람 정말 악질이네요. 오늘 영상은 공포영화 급이네요 ㄷㄷㄷㄷ,7
45,이건 진짜 누가했는지 ...  대단하네요,4
46,운행 중 사고 안 나고 살아 있는거에 먼저 감사합니다 라고 차주는 기도 하세요 🙏 타이밍벨트 끊어진거 고친거 산거면 그건 가장 큰 실수,4
47,대박입니다  저도 볼보 타는데요 10만 5년째입니다  잔고장없이 잘타고 있습니다만 양상보니 헐 합니다,3
