,comments,likes
0,"정말 제대로 테스트 드라이브 해주시니 감사해요~   특히 후반에  비명 소리 날정도의 테스트 운전을 해주는건 차의 한계점을 보여주는건데 왠만한 시승기에서는 이를 못하거든요. 이 분은 이부분을 보여주니 차의 장단점을 보여줘서 정말 멋집니다.마이크도 좋은지 제대로 엔진사운드도 들려주네요...6기통 닛산 사운드~~!    코너의 평균이하란 점  잘 이해되요.  시승기를 해준다면 모든 차의 한계점까지는 해줘야차들의 장단점이 보이니 도움되네요..왠만한 등록 안하는데 선생님것은 발음도 개인적 생각도 삼가하면서 객관적이라 좋고 사투리 없고 아주 표준적이라 너무 좋게 들었습니다.늘  일본, 미국 영국 사이트에서 시승기 보는데 선생님은 아마도 수준봐서  글로벌 드러이버 틀림없네요 !!",3
1,"sm7 노바 차량 3개월 정도 운행 했었는데 회전질감, 엔진음은 상당히 인상적이었네요.",4
2,언제나 한기자님의 시승기 감사하게 잘 보고 있습니다. ^^SM7은 풍절함이 꽤 큰 것 같네요.;;,4
3,2년이상 매일 출퇴근했던 차량입니다 RE3.5 풀옵 전반적으로 만족도는 높았는데 지금은 다른 차를 몰지만 가끔 좋았던 기억을 더 주는 차량입니다 리뷰는 정말 평범한 소비자 입장에서 공감가는 이야기입니다 저도 운행하면서 잡소리가 항상 스트레스였어요 플라스티 재질인지 설계문제인 내장재 삐거덕 대마왕이었죠 차가 조용해서 더 잘들리는 문제도 있고요 그리고 보스 오디오는 브랜드 이미지에 비해서 좀 많이 허접했고요 승차감은 롤이 많다고 하는데 사실 고속 체감 불안감은 현대그랜저 TG보다는 좋은 편이었습니다 다만 오히려 저속에서 바닦에 뭐있는지 다 알려주는 깨알같은 스캔너 승차감이 문제였죠 핸들링은 제가 전문가는 아니지만 전동식이 아닌 파워스티어링 오일로 정차중 회전할때 알피엠이 좀 상승하는 현상이 있었습니다 그래서 위화감은 별로 없었어요 직진성도 좋았죠 쓰다보이 끝도 없네여 아.. 한가지더 나파가죽시트 였는데 현대차 처럼 승객에 직접적으로 노출된 부분만 가죽이 아니라  대부분 리얼 나파가죽인점이 참 고집스럽게 느꼈습니다 다만 그뿐 다른 재질과 조립품질이 좀 난감하더군요 참고로 고속 연비는 기름마신다는 표현 정도는 아닙니다  2자리 유지됩니다 다만 시내 출퇴근이 결합되면 7유지하기 어렵고 복합 8중반이면 선방한거라고 판단합니다 요즘차랑 비교하면 좋은편은 아니죠 말씀드린 내용은 실연비...,5
4,가끔 한번씩 나온지 좀 된 차량들도 리뷰를 해주는 점이 참 좋습니다.어차피 대부분의 시청자들은 나온지 어느정도 된 차를 타니까..,14
5,서스펜션이 가변이라고 어디서 들었던것 같은데.. 아닌가봐요. 실내 디자인 진짜 올드 하네요. ㅎㅎ시내주행에 최적화 된듯한 느낌이네요.,2
6,솔직히 우리나라 도로 특성과 제한속도 구조상 이런 컴포트하고 물렁한 세팅이 편하죠..그랜져 G80까지도 타봤지만 하나같이 너무 탄탄해져서 좀 아쉽다는 생각이 듭니다모두다 고속에서 120~130 그 이상 영역대를 달리지 않는데 고속주행에 너무 치중한 느낌이..그랜져나 그 윗급들은 기본적으로 느슨한 세팅으로 두던지 지금 같이 탄탄한 서스펜션 세팅에서 마이너 옵션으로 컴포트 세팅을 끼워서 팔면 좋겠네요 ㅠㅠ,5
7,코너링 상태가 진짜 ㄷㄷ 하네요. . . 그리고 실내가 진짜 안습수준인거같아요  고생하셨어요^^,4
8,멋있다!! 연비만 좋으면 많이 팔릴텐데!!,2
9,시대를 앞서간 차로군요. 5030 시대 이제는 저속토크와 정숙성이 최고지요 ㅎㅎ,1
10,건강 잘 챙기세요. 보는 이들은 업로드 될때마다 감사할뿐이지만 건강 잘 챙기세요 기자님. 너무 워커홀릭이십니다~,3
11,갑자기 sm7이 끌려서 다시 보러 왔습니다.늘 봐왔지만 생각난 게 운전하시면서 설명하실 때 안전 최우선하세용,10
12,제친구 1명이랑 친한선배 1명이 sm7 타는데 전 모델 정말 이쁘더라구요. 크기도 그랜저보다 훨 커보이고...뭔가 우람한 느낌?ㅋ 전 디자인이 상당히 마음에 들더라구요 ㅋ,61
13,중고차로는 정말 가성비 좋은차입니다 쌍벽을 이루는 가성비 대형차에 알페온도 있죠,7
14,"Sm6타다 7으로 변경, sm6 전자식 에어컨 버튼이 사용해보니 많이 불편했음. 보기는 좋았는데 직관적인 것이 더 좋더라구요. 다른차를 안타봐서 비교는 못하겠는데 그냥 만족하면 된다고 봅니다",1
15,Sm7 지금 중고로 사기엔 가성비 좋은듯 실내도 적당히 넓은편인데다가 정숙하고 ㅋㅋ,3
16,전 갠적으로 엔진에 메리트를 느껴서 타는데요 써비스 쎈타 다니면서 징징거리지 않아서 괜찮은거 같아요,9
17,경쟁사 대비 너무나도 경쟁력이 없는 차 인듯합니다...르노삼성도 빨리 플래그십 세단의 풀체인지가 나왔으면 좋겠어요...,56
18,ㅋㅋ 마지막에 포장하시는데 수고하셨어요 코너 돌때 약간 놀라신듯 잼있었어요,2
19,오래전 시승기에도 발을 들이니.. ㅋㅋㅋ 상기아재 참 매력있는 사람이란 말이여 ㅋㅋ,6
20,잘보고 갑니다 한상기님 구독수가 많이 늘었음 좋겠습니다.,1
21,언제나 리뷰 잘보고있습니다,2
22,진짜 노바가 sm7을 제대로 말아먹었죠 하체를 전세대보다 더 헐렁이로 만들다니,1
23,vq엔진 정숙성 하나는 최고인것 같습니다.,19
24,저건 16년형이고 작년 10월에 17년형 샀습니다. 그랜저보다 기본가격은 비싸요. 음 차는 정말 편안하고 조용해요. 쏘지 않을거면 좋은 차다 느낌을 많이 줘요. 디자인도 k7보다는 별루고 그랜저랑은 비슷하다고 생각해요. 신형 그랜저도 앞 모습이 못생겼어요. 단점은 다 떠나 요철이 안좋은 구간에서 잡소리가 있어요. 기름 많이 먹구요. 그거 빼고 다 만족하면서 타고 있습니다.,10
25,새로운 구성이네요.. 운전 먼저 하다가 차량 내외관 설명~ ^^,4
26,상기님구독자 3만명 넘엇군요 진심으로 축하드립니다~~^^,3
27,풀옵션사면 뒷좌석전동있는걸보고 신기했습니다ㅎ,6
28,그랜져와  k7이랑 비교하면  어느차가 좀더 편할가요? 지금 3가지 차량으로 고민중이네  쉽게결정못하겠네요ㅎ,1
29,개인적인 생각인데 왜 삼성차는 실내인테리어가   다른차들에비해 큰변화가 없는거죠?그랜져나 k7처럼 세월이 지나면 변화좀주면 좋을텐데...그리고 카센터 수리하시는 분들이 국산차들중 삼성차가 수리하기 제일 빡빡하다고 그러던데 왜그런거죠?이건모 차를 잘몰라 궁금증이 많아서 그러니 이해좀해주세요^^,2
30,20분 00초 (20:00)에서 순간 깜짝 놀라신듯. 하체 거동이 정말 불안하네요.,8
31,항상 구독 중이에요처음 덧글남기네여 덕분에 차에 대해 많이 알아갑니다감사드려요,1
32,외부는 이쁜데 실내가 아쉬운 차...,8
33,진짜 지금봐도 이쁘다 르노삼성 클레식라인 있는것도 참좋아요,5
34,"SM7은 페이스리프트도 안하나요 ㅠㅠ2.5 V6엔진은 충분히 매력이 있는데 그외의 것들은 풀체인지된 그랜져와 K7에 비하먼 볼품이 없네요. ㅠㅠ 그래도 SM3,SM5,SM7은 과거의 영광이자 버리는 카드인건가요.....? 한때는 현대와 기아를 압도하는 카리스마 넘치는 자동차였는데.... 아쉬울 따름이네요.",22
35,언제나 감사히 잘보고 있습니다 ^^ㅎㅎ sm6리뷰를 보고 구매를 다시 생각하게 되었어요 LPG요 ㅎㅎ 그래서 sm5클래식 Lpe 모델을 구매 생각하고 있어요 ㅎ sm5 리뷰는 없나요? 가속영상만 있더라구요 ㅠㅠ 기회되면 부탁드릴게요 ㅎ,1
36,좋은차입니다 SM7 이 싫으시면  수입차  타시는게 좋을듯 합니다 1년에 1번씩 바뀌는 모델은  아니라 존제감  있죠,19
37,장인어른 사드렸는데 좋아하십니다.  3.5엔진이라 괜찮은것같습니다,8
38,아마 이차에서 VQ35를  빼고 VQ25를 샀다면 1주일전에 RE35 노바 3천 300에 중고로 산 제가 바보죠....이차의 매력은 부드러운 서스펜션과워즈오토 연속수상엔진이 매력이죠..길이 조금 울퉁불퉁하다 싶으면 물리의 법칙으로 악셀을 쭉 밀면 비단길입니다딱히 문제라고 하면 좀 가벼운 핸들과 덜컥거림....,12
39,난 왜 자꾸 sm7 노바가 끌리지....  외부 디자인이 너무 맘에 들음...,99
40,속도계는 280까지나 있네요 ㅎ,6
41,기자님 파주에 거주하는 구독자입니다ㅎ 영상 잘 보고있는데요! 코스 추천을 해드릴까 하고 댓글 남깁니다ㅎ 아마 아시겠지만 문산 임월교로 해서 갈릴리 농원 ~ 헤이리 넘어가는 길에 연속되는 코너가 많습니다. 몇몇 곳 바닥에 빨간색칠이 되있는곳 블라인드코너인데 주택가라 잘 살펴봐야하는곳이 있기는 하지만 근처에서는 그 코스가 제일 좋더라구요ㅎㅎ 한번 다녀와보세요~,1
42,"Sm7 뉴아트2.3 ( 프레스티지)풀옵션 차주입니다~디자인,정숙성,주행질감VQ 엔진,6기통,제네시스 안부럽네요~새차로 사서22만째 운행중입니다~50만찍을 예정입니다~잔고장없어요.나름만족하며 타고있어요!",24
43,첨엔 별로였지만 지금은 제일 편안한 시승기인 한상기 기자,1
44,안팔리는데엔 다 이유가 있죠... sm3 sm5 sm7 qm5 모델 풀체인지가 시급합니다! 여러분 저 sm7의 가격이 3500만원입니다. 상위트림 3.5모델에 옵션 넣으면 4천만원을 넘고요.... 미친거죠,20
45,20:00 위험 아찔하네요,38
46,뒷자리 열선 시트는 몇단 까지 인가요?,1
47,내눈은 정말 삐꾸인것인가.....sm7 노바가 디자인 제일이쁜거같다 특히 뒷범퍼가....ㅠㅠ sm6보다이뻐서 사고싶지만 솔직히 비싸서 내키지는....,44
48,항상 느끼는거지만 목소리가 정말 조근조근 좋으십니다 ㅎㅎ,1
49,설마 이 차를? 소리가 나올만한 정말 생각지도 못한 차를 시승하셨네요ㅋㅋ 처음 출시됬을때 남들은 숭어라고 열심히 놀려대도 동급에서 꽤나 스포티하다고 느꼈는데 지금보니 뭐...현대기아차는 공짜로 줘도 안탈만큼 너무너무 싫고 미국차 또한 큰 반감을 지닌 사람이 아니고서야 저걸 신차로 사는 사람은 아무도 없지싶어요. 코너 도시는 영상만 봐도 저건 진짜 아니라는 생각이...아 그래도 2.0 가스차는 탈만한 가치가 충분하다고 봅니다ㅎㅎ 잘 보고 갑니다~,3
50,내가. 모터그00. 모트라0. 모트리0  한상0.   카미디0. 등등 리뷰 보는데.     한상기님은. 늘. 댓글을. 일일히 답장하는 분이네요.  ~~. 멋있어요,11
51,난 아직도 sm7은 내부만 페이스리프트해줘도 탈 의향있음,38
52,잘봤습니다 .sm7 lpi도 해주세요.,3
53,첫코너도실때 스키드음 잡소리 쏠림보고...  전쟁나는줄알았어요,9
54,현재 나오는 sm계열은 조수석쪽 레그룸이라고 해야 하나요? 거기 발을 뻗기가 힘든데 왜 그건 안짚어주시는지...모르시는거에요?알면서 넘어가는 거에요? sm계열 안사는 이유인데,3
55,꼼꼼한 사골곰탕 리뷰 잘보았습니다.  조만간 르노에서 B세그먼트 차량들 국내 출시한다던데  출시되면 리뷰꼭 부탁드립니다~,2
