,title,url
0,"7000만원 주고 샀는데, 2년 만에 '반토막'...재규어 차주의 '곡소리'",https://www.asiatime.co.kr/article/20220506500205
1,재규어 올해 판매 '63대'…꺼지지 않는 '철수설',https://www.asiatime.co.kr/article/20220504500343
2,"재규어, 새 옷 입은 XE·XF 공개..아마존 음성인식·스포트 트림 추가",http://m.dailycar.co.kr/content/news.html?type=view&autoId=44050
3,"1년간 판매량이 겨우 3,500여 대. 재규어랜드로버 딜러들 적자 누적으로 파산 직전",http://www.autodaily.co.kr/news/articleView.html?idxno=433219
4,"[리뷰] 내면의 가치를 더하고 더욱 정교하게 다듬다, 재규어 XF 세단 & 스포츠브레이크",https://hankookilbo.com/News/Read/A2021041907450005144?did=NA
5,"[시승기] 여전히 높은 만족감을 선사하는 프리미엄 디젤 세단, 재규어 XF 2.0d RWD",https://hankookilbo.com/News/Read/A2021040923180004791?did=NA
6,프리미엄스포츠세단 ‘재규어XF’출시···7300만원~,http://www.newsway.co.kr/news/view?tp=1&ud=2020080709143357020
7,"재규어코리아, 2020년형 ‘XF 가솔린 모델’ 출시… 국내 수입 세단 시장 다크호스",https://www.donga.com/news/article/all/20200806/102332590/2
8,[시승기] 전통과 혁신의 만남···다재다능 스포츠 세단 ‘재규어 XF’,http://www.ekn.kr/news/article.html?no=510502
9,첨단안전운전 시스템 기본 장착하고 개성 더한 2020년형 재규어 XF 출시,http://www.sportsseoul.com/news/read/907867?ref=naver
10,"재규어, XE·XF 블랙 에디션 공개..시크한 매력 앞세운 스포츠 세단!",http://www.dailycar.co.kr/content/news.html?type=view&autoId=40793
11,"[자유로 연비] 밸런스 좋은 프리미엄 디젤 세단, 재규어 XF의 자유로 연비는?",https://hankookilbo.com/News/Read/A2021082307210005145?did=NA
12,"재규어, ‘XF’ 1만대 판매 돌파 기념 가격인하",http://www.newstomato.com/ReadNews.aspx?no=897989
13,재규어 코리아 “XF 가격 최대 300만원 인하”,http://www.rpm9.com/news/article.html?id=20170308090018
14,재규어랜드로버코리아 “월 39만원이면 XF 소유”,http://www.rpm9.com/news/article.html?id=20171120090021
15,"[포토] 재규어 XF의 파생 모델, '재규어 XF 스포트브레이크'",http://autoin.edaily.co.kr/news/newspath.asp?newsid=01420246615965328
16,[동영상시승기] 세련된 멋을 입다! 프리미엄 세단 '재규어 올 뉴 XF',http://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2016053108542871130
17,[시승기] 매력적인 가속과 코너링...명불허전 영국산 재규어 ‘올 뉴 XF’,http://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2016040311334724827
18,[시승기] BMW·벤츠에 맞서는 재규어의 신무기 ‘XF’,http://www.ajunews.com/view/20160401142147905
19,"‘재규어 XF’ 연비과장 적발, 7% 이상 부풀려…최대 70만원 보상",http://www.ajunews.com/view/20160727142646682
20,재규어 중형세단'XF'... 뻥연비·배출가스 과다 도마에,http://biz.newdaily.co.kr/news/article.html?no=10089228
21,[자동차 특집] '재규어 XF' 날렵하고 강력한 '도로 위의 맹수',http://news20.busan.com/controller/newsController.jsp?newsId=20150513000012
22,"재규어 랜드로버, 'XF·디스커버리' 금융 or 상품권 증정 프로모션",http://www.osen.co.kr/article/G1110049311
23,[시승기] 잘생기고 아름다운 맹수 재규어 XF 에어로다이내믹,http://www.tvreport.co.kr/?c=news&m=newsview&idx=617565
24,[시승기] 재규어 XJ·XF,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002310993
25,"[포토]이상적인 부분변경, 재규어 XF",http://autotimes.hankyung.com/apps/news.sub_view?popup=0&nid=02&c1=02&c2=02&c3=00&nkey=202103151558161
26,국내 첫선 수입차 다크호스 2종…재규어 XF·레인지로버 이보크,http://www.imaeil.com/sub_news/sub_news_view.php?news_id=64009&yy=2011
27,"재규어 XF, '지난 10년간 최고의 차' 뽑혀",http://www.hankyung.com/news/app/newsview.php?aid=201109235268g
28,[시승기] 뉴 드라이빙의 쾌감 '재규어 XF',http://aving.net/atc/read.asp?c_num=138012&Branch_ID=kr
29,"재규어 XF, 수입차 최초 GD마크 획득",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=003&aid=0002135809
30,"재규어코리아, XF 출시기념 시승행사 개최",http://aving.net/atc/read.asp?c_num=86094&Branch_ID=kr
31,<부산모터쇼> 수입 드림카 재규어 'XF'는 어떤 車?,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=003&aid=0002082381
32,[2008 부산 국제모터쇼 개막] 재규어 ‘XF’,http://www.fnnews.com/view?ra=Sent0601m_01A&corp=fnnews&arcid=0921301099&cDateYear=2008&cDateMonth=05&cDateDay=01&
33,"“XF 타는 천서진”…재규어랜드로버, SBS 드라마 ‘펜트하우스’ 협찬",http://www.dt.co.kr/contents.html?article_no=2021030802109932064003&ref=naver
34,[히스토리] S-타입에서 XF로 이어지는 재규어 중형 세단의 계보,https://hankookilbo.com/News/Read/A2020112507560000644?did=NA
35,"재규어, XF·F-PACE 판매 가격 20% 할인..‘폭탄 세일’",http://www.dailycar.co.kr/content/news.html?type=view&autoId=38231
36,[시승기] 탄력적인 주행감 돋보이는 스포츠 세단..재규어 XF,http://www.dailycar.co.kr/content/news.html?type=view&autoId=37954
37,독3사 말고 '나도 있어'…재규어 부분변경 XF 공개,http://www.edaily.co.kr/news/newspath.asp?newsid=01397286625935216
38,"재규어랜드로버, 5일부터 전국 시승행사…XF·F-PACE 최대 20% 할인",http://www.newsis.com/view/?id=NISX20201201_0001253394&cID=13001&pID=13000
39,"재규어, XF 디자인 업그레이드..스포트브레이크는 단종 계획",http://www.dailycar.co.kr/content/news.html?type=view&autoId=37779
40,영국 디젤은 다르다…재규어 XF 체커드 플래그 [신차털기],https://www.hankyung.com/economy/article/202009292015g
41,"[콕 포인트] 재규어XF, 덜어내고 또 덜어냈다…그렇게 우아함만 남겼다",http://news.mk.co.kr/newsRead.php?no=920200&year=2020
42,[시승기] 묵직하고 강력한 재규어 XF 2.0 AWD 프레스티지,http://www.iminju.net/news/articleView.html?idxno=56701
43,위기의 재규어랜드로버…디펜더·XF 신차출시 '반등노린다',http://www.mediapen.com/news/view/547554
44,"[시승기] 높은 완성도, 그리고 특별한 존재 ‘재규어 XF 체커드 플래그 에디션’",https://hankookilbo.com/News/Read/A2020072908200004482?did=NA
45,"재규어, ‘XF 스포트브레이크’ 페이스리프트 스파이샷 포착..출시는?",http://www.dailycar.co.kr/content/news.html?type=view&autoId=37326
46,"[시승기] 동급 최고 밸런스, 재규어 XF 체커드 플래그 에디션",http://www.rpm9.com/news/article.html?id=20200804090007
47,"도로를 항해하는 요트, 재규어 XF…티내지 않아도 티 난다",http://news.mk.co.kr/newsRead.php?no=705346&year=2020
48,"[카슐랭]""깜빡이 소리마저 우아하다""…재규어 XF, 뽐내지 않아도 폼나요",http://news.mk.co.kr/newsRead.php?no=685854&year=2020
49,"'수입차 연말 할인경쟁' 3시리즈, E250, 재규어XF, 폭스바겐 ",http://www.gpkorea.com/news/articleView.html?idxno=69679
50,2020년형 재규어 XF 가솔린 모델 출시…7300~7670만원,http://www.newsis.com/view/?id=NISX20200806_0001121085&cID=13001&pID=13000
51,[레알시승기]'갬성’으로 타는 아빠의 ‘세컨드 카’…재규어XF,https://www.nocutnews.co.kr/news/5356458
52,"[카 라이프] 재규어 `2020년형 XF`, 더 부드럽게, 날렵하게…역시 재규어",http://news.mk.co.kr/newsRead.php?no=535260&year=2020
53,"[시승]브리티시 스포츠 세단, 재규어 XF",http://autotimes.hankyung.com/apps/news.sub_view?popup=0&nid=06&c1=06&c2=06&c3=00&nkey=202005241831301
54,"재규어, 부분변경 XF 출시 계획..XJ 부럽지 않은 롱휠베이스 버전도 대기",http://www.dailycar.co.kr/content/news.html?type=view&autoId=36607
55,재규어 랜드로버 올 뉴 디펜더 110 등 tvN '하이클래스'에 차량 지원,http://www.sportsseoul.com/news/read/1069012?ref=naver
56,"재규어랜드로버코리아, tvN 드라마 '하이클래스'에 차량 지원",http://www.autodaily.co.kr/news/articleView.html?idxno=429943
57,“E클래스·5시리즈에 도전장”… 재규어 ‘XF 체커드 플래그 에디션’ 주목,http://www.donga.com/news/article/all/20200428/100837786/3
58,"재규어 2020년형 XF, 드라이브 본능 깨운다...7147만 원부터",http://www.consumernews.co.kr/news/articleView.html?idxno=604348
59,"[정찬수의 시승기] 고급스러운 하차감에 연비는 ‘덤’, 재규어 XF 체커드 플래드 에디션",http://news.heraldcorp.com/view.php?ud=20200526000412
60,"""독보적 개성"" 정통 英스포츠 세단 '재규어 2020 XF'",http://www.ebn.co.kr/news/view/1430727/?sc=naver
61,"재규어, 상품성 강화한 2020년형 XF 출시",http://www.rpm9.com/news/article.html?id=20200422090002
62,"재규어·랜드로버, XF·디스커버리 스포츠 1대1 안심 시승 캠페인 진행",http://www.dailycar.co.kr/content/news.html?type=view&autoId=36469
63,"재규어 XF 3000대, 북미서 리콜…""화재 위험""",https://www.theguru.co.kr/news/article.html?no=9168
