car_brand,car_model,comments,likes
재규어,E-PACE,와 진짜 댓글 잘 안다는데 이게 진짜 차 리뷰의 정석 그 자체 아닌가 싶습니다 오토뷰 최고입니다!!!,2
재규어,E-PACE,"평소 오토뷰 즐겨보는 구독자 입니다만... 정말 퀄리티 높은 인트로, 마음을 움직이는 브금등 다소 지루할수 있는 부분을 몰입할수있게끔 만들어주는 요소하나하나,  정성에 감동하여 유투브 시청도중 댓글다는건 또 처음입니다. 오토뷰.. 정말 대단해요 시승기 보면서 감동받긴 처음이네요!!! 타매체에서도 이런 부분은 본받았으면 좋겠습니다. 언제나 화이팅입니다!",11
재규어,E-PACE,재규랜드 디자인이 계속 물올라있는상태라 이차도 참 아름다운 디자인을 가진차죠 역시나 얼마전 이태리에서 상도받았더라구요 그리고 하체도 다른영상에서 봤는데  꼼꼼히 잘만들었더라구요,18
재규어,E-PACE,"문 닫는 소리, 클랙션 소리, 방향 지시등 소리 너무 좋네요! 추스로 기어 바꿀 때 기어 봉 모습도 찍어주세요~!.",9
재규어,E-PACE,오토뷰가 더 흥했으면 좋겠다. 구독자 10만 갑시다.,14
재규어,E-PACE,어제 타봤습니다.내부 상당히 넓습니다.경쟁모델 보단 한등급 더 넓은 느낌입니다. 드라이빙도 경쾌하고요.단점은 오토스탑이 좀 느린 느낌이고요.,7
재규어,E-PACE,오토조인스 홈피시절부터 14년째 믿고보는 원조 자동차리뷰 오토뷰!!김피디님 사랑합니다💖💖,17
재규어,E-PACE,현실드림카 이페이스 !! 디자인 너무 멋지네,22
재규어,E-PACE,인테리어 디자인은 한 2010년쯤에서 온것 같네요. 재규어가 이렇게 칭찬받는것도 오랜만인듯,7
재규어,E-PACE,잼나게 시승기 오늘도 봤습니다 ㅎㅎ,3
재규어,E-PACE,깔끔한 E-Face 시승기 잘보았습니다. 차의 성능이 꽤 좋은거 같습니다. 마지막 쿠키영상(?)까지^^ 그리고 곧 티구안 시승기 기대해봐도 될까요? 제동성능표 E-Face 바로 밑에 2018 폭스바겐 티구안 2.0 TDI가....ㅋㅋ,4
재규어,E-PACE,실내가 실제로 보면 상당히 좋습니다 가죽 소재도 좋은 소재를 썼더군요 직접 타봐요,29
재규어,E-PACE,와 오토뷰 영상 퀄리니 죽여주네요 !!,2
재규어,E-PACE,믿고 보는 오토뷰. 오토뷰는 사랑입니다.,1
재규어,E-PACE,리뷰좀 자주해주세요~~,1
재규어,E-PACE,진짜 자동차 리뷰중에 획실하고 완벽하게 리뷰하는건 오토뷰만.... 구독자가 별로 없는 알수가 없네요~ 자극적이어야만 구독자가 오르니 참....,44
재규어,E-PACE,가능하시다면 벤츠 A Class도 리뷰 부탁드립니다!영상 매번 잘 보고 있습니다 감사합니다~,1
재규어,E-PACE,엣지있는 리뷰 잘 봤습니다!!!,1
재규어,E-PACE,리뷰중 쵝오임!!,8
재규어,E-PACE,오토뷰에 롤스로이스 리뷰가 없어서 아쉽습니당~롤스로이스도 오토뷰의 객관적 평가를 한번 받아봤으면.. 하는 작은 소망입니다 ㅎㅎ,1
재규어,E-PACE,오랜만의 명작임. 가격창렬빼면.,5
재규어,E-PACE,인트로 인트로 하니깐 맛들였는지 진짜 인트로는 최강이네. 영상미 하나는 최고입니다. 미안해서 광고 다 봐줍니다,30
재규어,E-PACE,다 좋은데 가격이 아쉽네요.. 소형 SUV 세그먼트가 요즘 가장 빡센거 같습니다.  오늘도 잘 봤습니다!,13
재규어,E-PACE,제로백에 갑자기 반값 트랙스ㅋㅋㅋㅋㄹㅇ 가성비 최강이네 ㅋㅋ,1
재규어,E-PACE,재규어 은근히 끌리긴 해요. 예전에 xf 몰때도 만족했고요. 근데 요즘 후방에 재규어 앰블럼 밑에 영문재규어 글씨 넣는데 그거 뺐으면 좋겠어요 폰트도 안이쁘고... 재규어 앰블럼만 있을때가 더 이쁜데... ㅎㅎ,4
재규어,E-PACE,"개인 취향이지만 내부 인테리어만으로 차량을 판단하지는 않았으면 합니다.2019년 2월 현재 한국에 정식 출시된 프리미엄 컴팩트(준중형) SUV 중에날렵한 P250, 단아한 XC40, 점잖은 MKC가 가장 훌륭하다고 생각합니다.프로모션(할인) 후 가격도 세 종류 모두 비슷합니다.강인한(?) XT4는 아직 정식 출시 전이라 제외하였습니다. 기대중입니다. :)",6
재규어,E-PACE,이번에 xc40이랑 e페이스 중에 저울질 중인데 고급유 무조건 사용해야하나요?  고급유 필수면 유지비쪽에서는 xc40이 압도적으로 나을거 같아서요.,1
재규어,E-PACE,다 괜찮은데 가격이 ㄷㄷㄷㄷ,4
