car_brand,car_model,comments,likes
다이하쓰,미라코코아,일본어 까지~~ ㅋ 열정적인 모습을 보며 덕분에 힘내봅니다! 새해복 많이 받으세요♡,2
다이하쓰,미라코코아,다이하쓰 미라코코아 차량은 처음 보내요...??!! 우핸들 차량이라 쫌 불편 하겠네요...!!!,2
다이하쓰,미라코코아,ЯПОНЦЫ ВЫ ДЕЛАЕТЕ ШЕДЕВРЫ АВТОПРОМА!,3
다이하쓰,미라코코아,OMG OMG OMG that is adorable!!!,4
다이하쓰,미라코코아,It's about five ft roughly. Seating position is as it is.,1
다이하쓰,미라코코아,Handsome car very nice like it,1
다이하쓰,미라코코아,How cute!,3
다이하쓰,미라코코아,the front end look almost exactly like a Fiat 500.,1
다이하쓰,미라코코아,この車、実物見たら意外とどっしり感があって気になってますまずおしゃれでシンプルで色使いが巧いなと女性なら色で迷うんじゃないでしょうか,4
다이하쓰,미라코코아,aduuhh lucu bangett jd kepengen beli,1
다이하쓰,미라코코아,ОК ,2
다이하쓰,미라코코아,cool !!!,2
다이하쓰,미라코코아,"Yes, of course. One of these days.",2
다이하쓰,미라코코아,Three cylinders?,2
다이하쓰,미라코코아,Where can i buy this,1
다이하쓰,미라코코아,ありがとうございます。,1
다이하쓰,미라코코아,I WANT THIS WILL PAY 35k TO GET THIS SHIPPED TO AMERICA,2
다이하쓰,미라코코아,う~~~ん・・・何っていう訳ではないんですけど昔の車ってライトが丸いのが多いじゃないですか？なので多分その影響だと思います。ま、でもこうゆうものありか。,1
다이하쓰,미라코코아,So cuteeee ,4
다이하쓰,미라코코아,The car is so so cuteBut why you not speek while shooting,2
다이하쓰,미라코코아,ココアだけに走行距離55キロｗ,2
다이하쓰,미라코코아,Thank you FlyingFishes2009,1
다이하쓰,미라코코아,Thanks,1
다이하쓰,미라코코아,Cocoa mira for sale,2
다이하쓰,미라코코아,Richard Simmons has one,1
다이하쓰,미라코코아,People who buy this car are women.,1
다이하쓰,미라코코아,Cocoa it car,1
다이하쓰,미라코코아,この車いいと思うけどフロントを見るとなんか昔の車ぽくて嫌なんだよね~~・・・そんなふうに感じてしまうのはオレだけか？,2
다이하쓰,미라코코아,질문이요~~다이하츠 2011 미라코코아 소유주인데요..배터리 교체 하려면 어떤 배터리를 사야 하나요?,1
다이하쓰,미라코코아,일본경차 고민중이였는데 경남이라 수리걱정이라 반포기상태였었어요.. 다시한번 고민해봐야겠네용ㅎㅎ 좋은정보예요ㅎ,2
다이하쓰,미라코코아,아 실물로 보고싶은 차 중 하나,1
다이하쓰,미라코코아,상당히 귀염귀염 해요.  우 운전대라 아쉽네요,1
