car_brand,car_model,comments,likes
미쯔비시,파제로,미쓰비시 파제로 모델이 수없이 많은데 모델도 보여주지 않고 모델 소개와 말도 엔진 종류와 출력도 설명없고...극한의 아마추어 리뷰.,1
미쯔비시,파제로,이야.. 갤로퍼 조상님이네. 한국에선 정말 희귀한 차량인데.. 비바님 복 받으셨네요 저 귀한차를 다 실물로 보시고.,4
미쯔비시,파제로,들국화님~ 응원합니다~^^,3
미쯔비시,파제로,좋은말씀 많이들었습니다 ~^^저 멋진놈은 파제로 2세대쯤 되겠네요.현대정공에서 저차의 숏바디버전을 패러디한것이 갤로퍼 이노베이션이었죠.그리고는 당시 선풍적인 인기였던 뉴코란도에 대응하겠다고 범퍼에 넛지바를 달고서 각진 몸체를 최대한 둥글려서 나온것이 갤로퍼2가 되겠네요.,3
미쯔비시,파제로,지금쯤 떠나셨겠네요! 무사히 잘 다녀오시길~,2
미쯔비시,파제로,"자동차에 관심이 많았고 성룡 영화를 통해 파제로를 알고 있었기에 현대정공이 파제로를 가져다 갤로퍼란 이름으로 유라시아 횡단을 자랑스럽게 광고 하던 것 TV로 보며 웃었던 기억이 납니다.^^ 장거리 주행이면 연비면에서 디젤이 갑중의 갑인데, 그놈의 승차감 때문에 LPG로 가는군요.",2
미쯔비시,파제로,재미나게 보고 있습니다  구독 좋아요 꾹 !~,2
미쯔비시,파제로,김흥국씨 유해진씨 영상잘보았습니다. 비바라이프 화이팅. 들국화 화이팅,2
미쯔비시,파제로,와 행님^^!!!!짱이닷,2
미쯔비시,파제로,어디론가 갈수 있다는건 꿈이 있다는거죠.,3
미쯔비시,파제로,공감 또 공감입니다 성능이 아니라 감성 이네요,4
미쯔비시,파제로,기다렸습니다,3
미쯔비시,파제로,"안녕하세요, 작년 이맘때 무쏘타고 20개국 돌던 미니용이청춘기행의 미니라고 합니다 ㅎㅎㅎㅎㅎ 다녀온 저희도 왜 가냐고 물어보는 많은분들에게 딱 이거때문에 간다 ! 라고는 얘기하진 못해요. 뭐라 말로 설명할수는 없지만 그 길위를 다니다보면 자연스레 무언가를 배우는게 여행자체가 아닌가 싶어요. 많은 분들께 다녀오라고 추천하고싶고 저희도 다음여정 준비차 한국에 들어와있는데 이 자동차 여행이라는 마성의 영역에 들어온것을 환영하며 준비 잘 하셔서 무사원정하시길 응원합니다 !!!",3
미쯔비시,파제로,사진 많이 찍어 오세요 ~~~,4
미쯔비시,파제로,파제로3세대,1
미쯔비시,파제로,"두 회사의 숨겨진 이야기들 너무 재미있게 잘 보았네요. 오상의 정보력, 말빨, 추미코의 서포트환상적인 조합입니다늘 응원하고 있어요",185
