car_brand,car_model,comments,likes
기아,프라이드,저 프라이드 고민중이었는데 보고 엄청 도움 많이 됐어요~~ 지금 중고로 출고했는데 완전만족!!! 차량 지식도 바싹하시고 궁금한거 잘 알려주셔서 처음부터 끝까지 여러번 잘 보고 결정했습니다!!!,3
기아,프라이드,해치백디자인은 참 이쁜것같애요 나머지 성능면에선 딱 차량에 맞는 수준이군요..,3
기아,프라이드,회사에서 소리 없이 영상 보는데 소리 없어도 표정에서 엑센트가 느껴져서 재밌어요,5
기아,프라이드,리뷰 디테일하게 잘 설명해주시네요 게다가 귀엽기까지  구독 들어갑니다,2
기아,프라이드,트래버스 시승시 한번 부탁드립니다홍시님의 냉정한 시승기 기대됩니다,2
기아,프라이드,역시 믿고 보는 홍시님 리뷰!! 항상 감사합니다 ㅎㅎ,5
기아,프라이드,너무 잘봤습니다^^예쁘시고 또 덕분에  차구경잘했습니다엄마차로 레이랑 프라이드 고민중이에요 ㅋ,2
기아,프라이드,소형해치백 쉐보레Rs 1.4터보 모델도  기화가 된다면 리뷰 부탁드려용~~~,2
기아,프라이드,명량하고 밝아서 리뷰보는내내 재밋게 잘 봤어여 ^^,1
기아,프라이드,예전차나 리뷰 잘 없는차 시승기나 리뷰 보고싶어서 쳐보면 홍시님이 리뷰한거 어김 없이 있네. 영상내용이나 다른면은 잘 모르겠지만 리뷰한 차량 종류만큼은 거의 탑급이네,2
기아,프라이드,헐ㅠㅠㅠ이거 단종직전에 단종하는줄 모르고 샀는데ㅠㅠ 이렇게 지나간 모델도 리뷰해주시다니 정말 감사합니다!!,3
기아,프라이드,프라이드는 1세대가 레전드입니다?ㅎㅎㅎㅎ 리뷰한번 해주셔요,6
기아,프라이드,93년초6때 아버지 프라이드베타 gtx 5백만원 신차뽑아서 가족끼리 놀러다닌 추억돋네요ㅠㅠ,12
기아,프라이드,옛 기아가 내구성 ㆍ 편의성은 매우  강점으로 만든차  ㅡ  유일하게 아직도 외국에 나가보면 1세대 프라이드가 아직 남아 있습니다,5
기아,프라이드,제 여자친구 차가 더뉴프라이드이거 제가 클리오인데 ㅎㅎ  둘이 성향 자체가 다른거같아요 ㅎㅎ ( 뒷좌석은 프라이드가 편하....ㅜㅜ),2
기아,프라이드,영상 항상 잘보고있습니다 여성 첫차로 16년식 프라이드랑 13년식 k3와 고민중입니다ㅠㅠ 어떤차량을 추천하시나요?,3
기아,프라이드,홍시님 엑센트 프라이드중 추천하신다면 어떤차량을 추천하시나요?,2
기아,프라이드,올뉴프라이드 1.6 타보세요ㅋㅋ경차랑 똑같다고 하시다니 전문성도 없고 프라이드 포지션 자체와 가성비에 대한 이해도가 많이 떨어지시는 것 같습니다..쏘울 편 재미있게 보고 구독했는데 이번 영상 보고 실망해서 구독 버튼 한 번 더 클릭합니다. 더 유익한 영상 나오면 다시 또 클릭할게요.,2
기아,프라이드,누나 이뻐용 목소리도 이뻐요 차도 많이 알고 좋아용 그리고 차에 맛는 의상이 잼있어용 ㅋㅋㅋ,3
기아,프라이드,난 08년식 1.4인데 이걸로 장거리도 뛰는데 괜찮음 나중에 폐차시키면 어떤차를 살까 고민중 ㅎㅎㅎ,2
기아,프라이드,영상 재밌게 봤어요~ ^^,3
기아,프라이드,여성 첫차로 쏘울과 프라이드 둘중에 고민인데요! 언니라면 어떤 차로 선택하실 건가용?.?️,4
기아,프라이드,"안녕하세요, 홍시님,, 첫차로 올뉴프라이드세단과 아반떼MD 고민하고잇습니다, 둘중 어떤 차량으로 선택해야할지 추천부탁드리겟습니다️",2
기아,프라이드,Класс!,2
기아,프라이드,파이팅 입니다.,2
기아,프라이드,프라이드 단종이후 스토닉으로 대체되었습니다. 기아차가 SUV라인을 맞추기위해 그리고 운전하기도 편리하게끔말이죠. 베뉴역시 엑센트에서 대체되었다고봐야죠. 1세대 프라이드 저의 아버지 첫차입니다.,4
기아,프라이드,1.4 는 mpi 엔진이고 1.6 이 gdi 죠. 1.6은 차체가 가볍고 140마력이나 되기 때문에 서킷에서도 달릴만한 차입니다. 하체가 탄탄해서 코너링도 괜찮아서 산길도 잘 달리죠. 주행성능이 완전 다른차에요 ㅠ그래서 1.4 로 리뷰한건 아쉽네요.,3
기아,프라이드,이야 꾸준하게 얼굴만 나오네.,2
기아,프라이드,안녕하세요 저는 홍시입니다!~~^*^,2
기아,프라이드,성준이 소개로 왔는데 예쁘시네요^^,2
기아,프라이드,걸크러쉬 필이 있는데요,3
기아,프라이드,코맹맹이~~~소오리~~~ㅋ,5
기아,프라이드,포터 리뷰좀 ㅋ,5
기아,프라이드,아 이거 프라이드구나 난또 왠모닝이  커졌나했네,3
기아,프라이드,2:17차가 오고있는데 핸들을 저리빨리 꺾으면상대방차는 어쩌라고 저리운전하냐저게무슨 차선변경이냐위협운전이지,6
기아,프라이드,되게 깜찍하네 신선하다ㅋㅋ,3
기아,프라이드,삼성 클리오 구입할라했는데 ㅡ단종이라내요  고민중,2
기아,프라이드,고맙습니다^^,3
기아,프라이드,렌트 어디서 하셧어요?? 영상 보고 렌트해보고 싶은데 찾기 쉽지 않네요,2
기아,프라이드,근데 광고하고 안 산다는 사람 처음 봄 ㅋㅋㅋ,2
기아,프라이드,상크미,2
기아,프라이드,이젠 돈 쓰셔야 할 때가 왔음.... 점점 사람들 식상해하고 있음. 동일 패턴으로는 더이상  구독수 늘릴 수 없음.화면을 다각화 하지 않으면 결국 여기서 주저않게 될 것임.,6
기아,프라이드,초기출발시 외제차 보다 가속력 빠름,2
기아,프라이드,홍시 안좋아하는데 홍시 먹고싶다~~그나저나 홍시누나 목소리 완전 섹시해 사랑해~~,3
기아,프라이드,됐고. 몇살이세요?,4
기아,프라이드,미국 이민오면서 처남이 준차가 13년식 프라이드 현지명 리오인데 리뷰에서 지적하신데로 공조기 튀어나온 디자인때문에 앉아서 5분만 지나면 무릎 오른쪽에 짜증나는 감각이... 계속 걸리적거리고 어디 기댈대도 없고 투싼 몰때 참 편했는데..근데 생각보다 트렁크 넓어서 좋내요,4
기아,프라이드,ㅋㅋㅋㅋㅋ 90년대 영상같아 매력적입니다.,8
기아,프라이드,1987년 프라이드 랑 완전 다르네 ㅋㅋㅋ 개 빵터짐,2
기아,프라이드,외관이 미니 K5네요,1
기아,프라이드,프라이드 차는 다소 겉에서 봤을 때 작아보임.,2
기아,프라이드,이분 담백하고 갠찮은듯,4
기아,프라이드,고속주행은 어디에서 해봤는지? 나오지도 않구만 주차장같은데서 몇바퀴 돌고 고속주행이 아쉽다고하네 ㅋㅋㅋㅋㅋ,2
기아,프라이드,mantap,2
기아,프라이드,썬글라스좀 벗고 해주심...,6
