car_brand,car_model,comments,likes
재규어,XF,혹한의 날씨에도 리뷰 올라오는 간격은 이전과 다르지 않네요. 아니 오히려 더 자주 올라오는 것 같습니다. 야외촬영이 많아 엄청 힘드실텐데....오토뷰 때문에 즐거운 한주를 보낼 수 있어서 감사합니다!!,4
재규어,XF,언제나 멋진 영상미 감사합니다~,3
재규어,XF,"2020 재규어 XF 2.0d RWD 채커드 플래그(외장 스포츠팩 + 스포츠 서스) 오너 입니다.1. 주행감: 벤츠 비엠 중간이고 무게배분 진짜 좋은데 오버 쉽게 남 - 좋게말하면 무난하고 나쁘게 말하면 이도저도 아닌, 하지만 초보자가 잘 쏘고 다니기에 완벽 / 알루미늄 떡칠한 특유의 둔탁한 승차감 좋습니다 (수치적인 강성은 비엠벤츠 2/3인데 알루미늄이 뚝 끊기는 특성 감안해서 설계하는 실제 파손 강성은 그 비엠벤츠 이상입니다)2. 엔진: 포기해야함 - 0-40, 90-170 가속은 진짜 무난하고 잘 나갑니다 - 아마 세팅 차이에서 제로백이 16년식 보다 더 느려진듯3. 실내공간: 수치상으로 5, e 보다 길지만 데시보드 구성 및 뒷좌석 위치가 똥망이라 좁게 느껴짐 - 키 180 미만은 솔직히 안 부족 합니다~4. 디자인: 개취, 포드-애스턴마틴 느낌 좋아하는 저한테는 완벽 / 휠 작은거는 짜증남.5. 옵션: 차선 유지 빼고 있을거 다 있으나 벤츠비엠현대 전 세대 느낌 (HUD 지적된 것 처럼)5. 소음: e350d(다른 소유차)는 조용하다가 140 부터 풍절음이 확 커지는데 XF는 그냥 속도에 정비례하여 정직하게 시끄러움 / 엔진 소리는 비디오 그대로 망함 / 진동은 4기통 감안하면 진짜 괜찮음 6. 경제성: 연비는 아주 조금만 부드럽게 운행하면 진짜 평균치로 잘 나오고, 재규어 모듈러 (4기통 한정) 자체가 구동계에 큰 잔고장 안나서 믿고 구매함",5
재규어,XF,재규어가 생각보다 좋은 평가를 받았네요. 유지 관리의 문제는 다른 얘기지만.,6
재규어,XF,무게배분이 아주 좋아보이는데 왜 그런건지도 설명해주셨으면 좋았을것 같네요 ㅎ,3
재규어,XF,1년 4개월 직접 타 본 결과 고장없고 A/S 문제 없었습니다만족입니다,13
재규어,XF,16:09 자막 확인 바랍니다.언제나 좋은 리뷰 잘보고 있습니다^^,2
재규어,XF,괜찬은 차입니다.. 미션이 bmw와 마찬가지로 zf 8단 미션이 들어 있습니다.. 디젤보다는 25t 가솔린 터보모델을 더 추천합니다.. 엔진이 부드럽고 터보랙이 거의 없습니다..,5
재규어,XF,[장점] 연비 100~110km : 15.280km : 17.615km : 11.7,2
재규어,XF,영상 잘 봤습니다. ^^영상 중간 서스펜션 설명하는 장면에서 16:05 자막에 전륜 맥퍼슨 스트럿 이라고 나와있는데 수정해야 될 것 같네요.,4
재규어,XF,믿고보는오토뷰! 김피디님 잘보겠습니다,4
재규어,XF,재규어를  선택하는 사람들의 대부분이 흔한 독3사가 아닌 다른 대안을 찾다가 선택을 하게 되는데 대부분이 후회하는 차사업상 차를 자주 바꿔 타다보니 몰아봤지만 이도저도 아닌 차알루미늄 소재를 많이 썼음에도 동급차량 대비 가볍지도 않고 미션도 괜찮다가 어리버리 깜.... zf8단인데 어느때는 지 단수도  못 찾는 현기 파워텍 인줄...개인적으로 디자인이 맘에 들었지만 그게 전부인 차,13
재규어,XF,여기 혹시 어디서 주행하신 건가요?? 너무 알고 싶네요 ㅎㅎㅎㅎ,2
재규어,XF,오토뷰는 거의 자동차 케이블 티비 프로그램같아 고퀄,2
재규어,XF,잘보고있습니다. 구독누르고 갑니다~,3
재규어,XF,오토뷰에서 해주는 파나메라4나 파나메라4S 는 언제쯤 볼수있을까요?? 엄청 보고싶네,4
재규어,XF,동물애호가들이 좋아하는 차라고 하시던 멘트 생각나네요ㅎ,8
재규어,XF,디자인은 압살인데.. as문제가 되게많이보이네요 기변할때되서 이차저차 알아보는데 벤츠는벤츠대로 비엠은비엠대로 문제가있다하지만 재규어는 더 말이많네요 성능은 비슷비슷해보이는데 .. 벤츠는 이제 제겐메리트가 없어서 넘어가려는데 고민이 엄청나네요 ..,4
재규어,XF,한글지원은 안되고가격은 e클 5시리즈와 겹치고브랜드는 재규어 이고...할인 많이 해줄것 같네요~,19
재규어,XF,오토뷰 짱^^,3
재규어,XF,실제로 재규어 XF 모델을 구매한 사람입니다. 이제 1년 정도 되어가네요. 재규어에 대해 많은 사람들의 부정적인 의견에도단지 디자인 하나만 보고 구매했습니다.하지만 구매한 이후로 선배 재규어 오너들의 푸념이 과장이 아니었음을 느끼고 있습니다.이런 저런 문제로 1.5달에 한번씩 사업소를 들어가며실제로 차량의 품질 수준도 가관입니다.광활한 단차는 애교고 자동차 도장도 야매 사업소에서 도장한 품질처럼 페인트 도장면 안에 지우개 가루같은 먼지가 가득합니다.CS팀장은 이러한 품질 상태를 핸드폰 처럼 가까이서 관조하는 물건이 아니기 때문에 정상이라고 합니다CS팀장이 소비자의 클레임 요청 과정에서 생긴 마찰에 대해 소송을 제기하기도 하는 곳입니다답답한 마음에 영국 본사에 클레임 요청을 하면 '그런짓을 하지 말라' 고 협박하는 곳입니다.도저히 새차의 품질이라고는 믿을 수 없는 차의 상태실제로 새차가 아닐수도 있지만 이를 소비자가 증명하기는 힘듭니다.침수차를 새차로 팔았거나 중고차를 수선하여 새차로 팔았다는 의혹은 조금만 검색해봐도 넘쳐납니다이것이 재규어/랜드로버 한국 딜러쉽의 실태입니다.재규어를 구매하시려고 혹여 생각하시는 모든 분들은 조금만 더 냉정히 대규모 자동차 커뮤니티의 재규어 관련글을 살펴보시고 이것이 단지 타인의 일이 아닌 나의 일이 될 수 있다는 것을 '반드시' 명심하시기 바랍니다.,85
재규어,XF,190마력 내외 20d 모델들은 후륜보다 4륜이 제로백이 늦는 것이 일반적입니다.,2
재규어,XF,시승기 잘 봤습니다,1
재규어,XF,재규어 XF 오너입니다집에 캐딜락 ct6벤츠s400 있습니다 재규어 2년 타봤는데 별다른 잔고장없고 주행질감은 개인적으로 ct6벤츠 s400 물렁물렁 넘실한 서스보다 더 난거 같습니다 단단하고 스포틱한 xf 좋습니다 재규어가 좋은데 왜 욕먹는지 잘 모르겠어요.,10
재규어,XF,2018년식 4만 키로 입니다. 차 좋아요~~~ 중고차 가격이 망해서 그렇지..ㅠ,1
재규어,XF,얼마전 XF 구매한 오너입니다 안타본사람들이 욕많이 하는 XF네요 20D 디젤기준 5시리즈 E클 비교시승해보고 구매했구요 디자인은 개취니 넘어가고 솔직히 잔고장은 E클이 제일 많지 않나요? 제가 시승한E클은 터치 고장났고 스티어링휠은 그랜져인줄 알았구요 BMW 520이 운동성능은 셋중에 제일 좋았지만 승차감은 XF가 제일 좋았네요 1달정도 운행하고있는데 아주 만족하면서 타고 있습니다 뽑기운은 520이나 E클이나 마찬가지고 단지 판매수량이 재규어가 적어서 AS문제는 좀 있을거같네요 그래도 큰문제가 발생하면 문제겠지만 일반정비는 대기사람 많아서 비엠이나 벤츠도 오래걸린다던데 재규어는 좀 나은듯하구요고가정책이나 문제발생시 대응은 고쳐야한다고 생각하네요그리고 2018년형부터 계기판 한글지원됩니다 오토뷰에서 2017년형으로 테스트 하신듯;;,9
재규어,XF,"엄격하게 평가할 부분이 많은 모델이라고 생각했는데, 의외로 다소 너그럽게(?) 봐주신 듯한 느낌이 드네요.",25
재규어,XF,우와 연비 가속 실내 브랜드 다 독3사보다 후진데 가격만 오지게 올려놧네.. 저가격서 2천이상 할인안되면 아무도 안살듯,5
