car_brand,car_model,comments,likes
현대,투스카니,"저도 37이지만 더 좋은차들을 타고다녀도 투스카니는 항상 저를 두근거리게 만듭니다.그때의 추억으로 두근거리게 만들어주신 제작자분, 너무 감사드립니다.영상 잘보고 갑니다^^",9
현대,투스카니,현대에서 다시 생산해줬으면 하는 차 1순위 투스카니!,46
현대,투스카니,저도 02년식 순정 투스카니 유지중인 86년생 입니다~반갑네요 ㅎㅎ 투스카니의 매력은 세계에서 단 하나뿐인 디자인 이라는 것과 스포츠카의 느낌을 가진 차라는 것이죠~영국 bbc 탑기어 에서도 극찬 받을 만큼 좋은 차라고 생각 합니다,1
현대,투스카니,학창시절에 친구 형이 이 차 타고서 학교로 왔었는데 외제차인줄 알았어요. 그때 처음으로 차 이쁘다고 느끼고 가끔씩 보내요. 이제는 낡은 차가 되어 사기는 그렇지만 구경은 하고 싶네요,3
현대,투스카니,"저도 2007년식 쌩순정 소유하고 있습니다, 팔려고 장터 내놨다가 다시 이런 가격에 기계식 갬성 터지는 차는 생에 못만날 듯 하여 평생 소유하기로 했습니다.",14
현대,투스카니,2001년식.엘리사 오너입니다. 투가 매력넘치는 차입니다. 예전 감성과 특유의 움직임이 매력적입니다. 영상 잘봤습니다.,6
현대,투스카니,같은 투카오너로써 멋진 카라이프 응원합니다~^^,2
현대,투스카니,저도 07년식 fl2지금 13년째 몰고있습니다 나이가들수록 허리는아픈데 아직도 즐기고있네요.... 방갑습니다,8
현대,투스카니,지금 30대 중후반부터 40대후반인 차 좋아하는 사람들은 투스카니 에대한 로망이 있었죠 그때는 한번정도는 타고싶었던......,1
현대,투스카니,저도 38살투스카니 수동 차주임니다.20대 로망을 지금 느끼는중임다반갑네요,4
현대,투스카니,첫차로 가성비 좋게 잘타고있습니당~~~!,1
현대,투스카니,신차구입해서 18년간 순정으로 소지하고 있는데 진짜 괜찮은 차입니다. 단지 내부 잡소리와 부식에 취약하다는 약점이...,6
현대,투스카니,이분 차잘알 ㅇㅈ.,5
현대,투스카니,포니나 각그랜저같은 레트로 디자인 좀만 손봐서 뉴트로 전기차로 내면 오히려 경쟁력있을거같은데,2
현대,투스카니,상당히 공감이갑니다,3
현대,투스카니,가격대비 투카만큼 갖고놀기좋은차가없음........,10
현대,투스카니,한때 투카 다섯까지 데리고다녔던 기억이있는데 그게 그게 15년전이군요.,3
현대,투스카니,2002년도에 여자친구가 투스카니 타고 다녔는데. 투스카니 타고 여행도 많이 다녔네요.,1
