car_brand,car_model,comments,likes
BMW,iX,와 디테일이 장난아니네요... 특히 트렁크 아래 비상등이나 충전구 전등 등의 디테일이 정말 좋네요...,25
BMW,iX,완성도 측면에서 테슬라랑 차이가 어마어마하네요ㅎ트렁크 open 시 비상등 위치 진짜 멋지네요,21
BMW,iX,저는 가장 맘에 드는 부분이 내부 디스플레이 지지대가 각진 건축물 지지대를 연상시켜서 독특하고 매력적으로 보이네요.. 살짝 매커니즘한 감성도 불러일으키고..,17
BMW,iX,차를 잘만드는 회사가 전기차를 작정하고 만들면 이런모델이 나오는군요ㄷㄷ 역시 히스토리가 긴 회사는 다르긴다르네요ㄷㄷ,88
BMW,iX,전기차 소유자 답게 장단점을 잘 지적하신거 같네요.  시승기 잘 봤습니다.,8
BMW,iX,모든 유튜버들이 극찬을 하는 상황에서 단점을 잡아내는 기자님 역시 !!!!!! 최고,16
BMW,iX,개인적으로 모카형 진택이형이 투탑이라생각하는데 진짜두분다 비슷한반응이네요ㅋㅋ 말일못ㅋㅋ진짜 대단한차가나왔나봅니다.기대1도안해서 리릭만보고있는데 막상 리뷰보니 상당히흔들리네요.잘보았습니다^^,19
BMW,iX,오늘 실물보고왔네요 진짜 이쁨니다 그릴 전혀 부담스럽게 보이지않았고 존재감 쩔었던듯~~디테일도 좋았네요 시승함 해보고싶네요,9
BMW,iX,뒷바퀴 조향도 됩니다!!!! 역시..국내 전기차도 감탄이 절로 나왔지만..역시 수입차는 수입차네요,12
BMW,iX,와..진짜 시승해보고 싶은 차네요,5
BMW,iX,저도 이거 타봤는데 의자에 4D기능도 있고 전자식 버튼 하나로 선루프 흐려졌다 맑아졌다 하고 문도 제대로 안닫고 톡 놔도 자동으로 닫히고 운전석과 조수석에는 마사지 기능도 있어요 너무 좋아요 차 ㄷㄷ,1
BMW,iX,"역시 BMW, 훌륭한 모델을 내놓았군요. 포르쉐 대형 SUV전기차 (카이엔 전기차?)가 어떻게 나올지 기대됩니다.",20
BMW,iX,실내디자인은 기존의 비엠의 느낌이 나면서 미래적인게 진짜 예쁘다,2
BMW,iX,어떻게 이렇게 도움이 되는 영상을 보게됐네요.프로가 만든 영상이라는 느낌이 듭니다.김프로님 잘 봤습니다^^.,2
BMW,iX,"우리나라에서 전기차 없을 때 bmw는 전기차 i3, i8로 테스트는 다 했죠. 2014년에 bmw i3, i8에 배터리 공급은 삼성sdi에서 계약했구요. 유럽의 phev도 bmw가 대세입니다. 이제 bmw의 엄청난 전기차가 몰려올 것 같네요. 머니머니해도 머니만 있으면 bmw 전기차 즐길수 있겠죠 ^^;",103
BMW,iX,칭찬 끝이 없으시네요 와 갖고 싶은차 ^^,4
BMW,iX,확실히 실내가 되게 많이 바꼈네요.1억5천 조금 비싼데 최첨단적으로 됬네요.,5
BMW,iX,소비자가 뭘좋아할지 몰라서 다넣어준거같다 ㅋㅋㅋㅋㅋ 대박…..,23
BMW,iX,와 진짜 이렇게까지 호평만 가득한 전기차라니ㅎㅎ,18
BMW,iX,오오 뭔가 미래지향적인 전기차네요! 사고 싶은데 넘사벽,2
BMW,iX,자세한 소개 잘 봤습니다👍,1
BMW,iX,전기차는 층전구에 소비자의 눈과 손이 자주 닿는다는걸 bmw는 잘 알고 있는 듯 합니다. 테슬라처럼 자동 커버까지는 바라지도 않고 최소한 내부커버에 저런 경첩 정도는 달아주는게 좋다고 봅니다.,1
BMW,iX,이 모델...다음세대가 기대된다,2
BMW,iX,실험적일 거라고 생각했는데 잘 만들었다. ix5가 기대된다,2
BMW,iX,진짜 사고싶은 전기차 루시드 에어에 이어 BMW IX도 추가 해야겠네요. 진짜 멋짐.,6
BMW,iX,모델X 생각하는 사람들은 고민 좀 되겠네요 물론 주행거리가 짧긴 하겠지만…. 테슬라의 OTA(요즘 업데이트 할때마다 이슈가 좀 있지만) 오토파일럿 IX의 프리미엄 컬리티… 이런 차들이 많이 나와 줘야 소비자들이 좋겠죠,4
BMW,iX,PD님은 천재인가 밤새도록 잠안자고 노력을 하는건가... 암튼 대단하십니다.역시 차는 비엠이죠.....^^*,30
BMW,iX,진짜  일반인도 잘알아듣게 말하는건 차튜브중 최고,14
BMW,iX,원드래곤님 정말 신나시고 감탄하신게 마구마구 느껴지네요. 탐나는 차입니다~~~~!!!,1
BMW,iX,역시 비엠은 비엠이다.전기차로써는 정말 좋았습니다대표님이 탄 차는 xDrive50 가장 상위모델이고xDrive40 은 핵심 옵션들이 빠져 있어서 조금 아쉬워요ㅠㅠ대표님이 좋은 리뷰 많이 해주셨는데 영상이 너무 길어져서 다 담지 못했습니다. 죄송해요ㅠㅠ,19
BMW,iX,자율주행 능력은 어느정도까지 인가요? 테슬라는 넘사고..현대 제네시스도 꽤 발전했다던데..ix는 어떤지 궁금하네요,1
BMW,iX,프리미엄의 기술력은  이런거다 확실히 보여주네요,3
BMW,iX,22:47 뒷자석 -> 뒷좌석차는 정말 디테일하게 잘만들었네요 ㅎㅎ,1
BMW,iX,역시 아침엔 모카 ☕️너무 춥고 너무 반가웠다구요!!!!!! 화이팅!!!!,124
BMW,iX,자동차 유투버중 모카 구독자 100만 가보자.  모카 화이팅!,3
