car_brand,car_model,comments,likes
포드,E-Series,진짜 작정하고 들여왔다는걸 보여주는 시승행사군요 ㅋㅋㅋㅋㅋㅋㅋ 신뢰가 확 가네요 ㅋㅋ,24
포드,E-Series,완전 괜찮네요 워낙 리얼하게 영상을 찍으셔서 타보는거 보다 더 설레어지게 되네요 도시를 떠나온지 3년이 넘는동안 픽업트럭을 사야겠다는생각이 커졌는데 포드픽업 완전 짱이네요 좋은 영상 잘봤습니다.,1
포드,E-Series,레인져랩터...도대체 왜 미국에는 안나오는건지.. ㅠㅠ,142
포드,E-Series,한용 삼촌이 웃으면서 저렇게 시승하시니까 제가 다 행복하고 웃음이 나오네요ㅋㅋㅋ,109
포드,E-Series,으아~~~ 시승행사중에 역대급인듯!! 실제 저렇게 탈일은 없겠지만 캠낚인으로 봤을때 진짜 탐나는 차량임에는 분명하네요  진짜 시승행사 본후로 차 바꾸고 싶다생각든건 첨이네요 ㅎㅎ 아 당연 시승차는 안살랍니다 ㅋ,1
포드,E-Series,와... 겁나 험해보이긴하는데 오히려 그래서 보는 내내 두근 두근 하고 사고 싶게 만드는 그런게 있네요... 이게 미국 판매 1위 차의 저력인가 싶기도 하고..,1
포드,E-Series,와 진짜 너무재밌겠다... 이 영상에서 오프로드의 매력을 한껏 느끼네요.. 대박이다 진짜..,3
포드,E-Series,비명 속에 숨길 수 없는 하뇽형님의 광대승천...ㅋㅋㅋㅋㅋ 와..재밌겠다...,8
포드,E-Series,가격보고 포드가 막가는구나했는데 랩터보니 그냥 미쳤다 ㅋㅋ 진짜 뭐지 ㅋㅋ 야전엔  육공이 짱인줄 알았는데,2
포드,E-Series,와 진짜 솔직히 대사 하나 없이 운전만 하고 웃기만 해도 같이 웃으면서 볼 것 같은 영상이다 ㅋㅋㅋㅋ 역시 포드 ㅋㅋㅋ,2
포드,E-Series,12:55 적정적재하중에 대해 좀 더 자세히 알려드리면 와일드트랙이 600kg 렙터가 300kg 입니다근데 진짜 시승행사 미쳣네요...이때까지 했던 픽업트럭 시승행사 중에 제일 파격적인 행사 같습니다,4
포드,E-Series,제가 몇년동안 김한용 기자님을 봐왔지만 오늘만큼 텐션 가득한건 별로 기억이 안나네요 ㅋㅋ,1
포드,E-Series,제가 기자님 시승기를 오래본건 아니지만 모카와 전회사(모터그래프) 시승기를 통틀어도 이렇게 신나보이는건 처음인거 같네요^^ㅋ,1
포드,E-Series,영상 재밌게 봤습니다. 사실 호주에서는 제일 인기있는 오프로더는 도요타 프라도와 랜드 크루져 입니다. 튜닝 안한 프라도가 전혀 가능할것 같지 않은 바위산을 올라가는거 보면 입이 벌어지죠. 게다가 연료 탱크가 150 리터라 주유 없이 2천킬로 미터를 주파 합니다.,1
포드,E-Series,포드 차 튼튼하게 만들긴하나보네 ㅋㅋㅋ 그리고 한용이형 ㅋㅋㅋㅋㅋㅋㅋ 지금까지 봐온 영상중에 가장 텐션 오지고 지리고 렛잇고!!!,8
포드,E-Series,이 형이 이렇게 실성하듯 웃으시는거 첨봤네 ㅋㅋㅋㅋㅋ너무 즐거워보여서 좋네요,3
포드,E-Series,시승행사가 아니라 거의 시제품시연급..ㅎㄷㄷ,25
포드,E-Series,와 진짜 한국 출시했네요!! 너무 사고싶습니다 ㄷㄷ,1
포드,E-Series,저런시승행사는 왠만한 자신감 없으면 안될텐데ㅋㅋㅋ 멋지다,2
포드,E-Series,시승행사도시승기도 최고였습니다ㅎㅎㅎ영상 두번보기는 처음이네요ㅎㅎ,1
포드,E-Series,누구보다 즐기고 계신 김한용 센세,73
포드,E-Series,우와.... 시승행사의 끝판왕이네요.,1
