car_brand,car_model,comments,likes
폭스바겐,투아렉,영상이 갈수록 퀄리티가 높아지네요다양한 구도로 찍어주시고다른 시승기는 어설픈 개그나 과한영상효과를 넣는데 기자님은 딱 자동차에 관한 정보와 요점만 말해주셔서 정말 좋은 거같습니다 감사히 잘 보겠습니다!ㅎㅎ,5
폭스바겐,투아렉,투아렉 2개월 타면서 느낀게 몇가지 있는데이전에 타던 X5 과는 차원이 다릅니다실제 전폭보다 훨씬 넓은 느낌이고좌우측 타이어 폭 (윤거) 이 훨씬 넓은 느낌입니다분명 가격에 맞지않는 차대 강성이 느껴지고이음쇠가 없는 일체형 쇳덩이에 올라타서 가는 느낌이런 느낌 XC90 에서 조금 느껴지나 ..투아렉 수준은 전혀 아니였던 ..정말 차대에서 전달되는 안정감 만큼은 급을 뛰어넘는 느낌입니다,14
폭스바겐,투아렉,"같은 등급 작년 모델 오너입니다.Q8의 디자인과 실내가 부러웠는데가속력과 승차감이 더 낫다니기분이 좋네요ㅋ코너에서 기자님 처럼 빨리 달릴 일은 없어서 모르겠으나, 뒷바퀴 조향 때문에 직진하듯 부드럽게 빠져나가는 건 상당히 만족합니다. 고속에서 전자개입이 강한 건 뒷바퀴 조향제어와 관련이 있지 않을까 싶기도 하네요.제 차라 그런지기자님 시승기는 보다보면 잠와서 끝까지 맨정신으로 본 적이 없는데, 이번엔 제대로 봤네요. 감사합니다ㅋ",4
폭스바겐,투아렉,타보니까 사이드미러가 작은거말고는 단점이 적은같아요 에어서스도 느낌이 좋고 푹신한 승차감입니다,18
폭스바겐,투아렉,"차는 참 좋은 차 같고, 할인 받으면 가격도 좋은데, 구매까지는 참 손이 안 나가는 차네요저도 고려하던 리스트에서 아예 빼놓고 있었거든요 :(덕분에 다시 한 번 생각해보게 되었습니다영상도 잘 봤구요감사합니다 ㅎㅎㅎ",4
폭스바겐,투아렉,아테온 타는데 이 차 한번 타보고 싶네요ㅎㅎ 다들 승차감 칭찬하고 이차 베이스로 우르스도 만든다고 하니 궁금하네요 ㅎ,7
폭스바겐,투아렉,실물 진짜 무난하고 호불호없이 예쁜듯,2
폭스바겐,투아렉,대표님 잘봤습니다.한 가지 궁금한게 있는데 일반적으로 에어서스펜션하면 부드럽고 고급진 승차감을 떠올리는데혹시 대표님께서 시승하신 차 중에 조금 별로였던 에어서스차량이 있으셨을지요?,1
폭스바겐,투아렉,터널 지나가는 장면등등 영상이 더 좋아진것 같아요!보는맛이 더 좋아졌네요 ㅎㅎ,6
폭스바겐,투아렉,Q8 보다 더 완성도가 높다고 하던데 ㄷㄷ...,11
