car_brand,car_model,comments,likes
현대,제네시스,역시  자동차 전문 기자 출신의 김한용 대표님의  탁월하고 냉철함이 담긴 시승기  네여~  즐겁게  잘  봤습니다. 건강하세요~ 화이팅  !  ^^,10
현대,제네시스,"디자인 장난아니네요 ㅋㅋㅋㅋ내부에서 보이는 사이드미러도 멋져요.수뇌부에서 여론이나 전문가들 말에 집중한다는게 느껴지네요. 계속 개선하려는 의지가 보기좋아요.현대기아 응원합니다.",29
현대,제네시스,진짜 잘빠졌네요 ~!! 대단합니다. 디자인은 점점 기대 이상으로 나옵니다 !!!현대도 국제적으로 흥하길 ㅎㅎㅎ,38
현대,제네시스,디자이너 이찬희씨 명복을 빕니다.,1
현대,제네시스,역시 재밌게 리뷰해주십니다 ,27
현대,제네시스,디자이너 이찬희씨의 명복을 빕니다.  파렴치한 저 직장상사의 괴롭힘에 아까운 생을 마감한 안타까운 현실........,215
현대,제네시스,말이 필요없네. 정말 멋지다. 여태 본 국산차들 중에 최고로 멋지다.,28
현대,제네시스,"12:09 디자인분야의 ''이면성''을 느끼게 한 현대자동차 총괄 디자이너, 전 벤틀리 디자이너 이 상 엽.",543
현대,제네시스,디자인 진짜. 역대급이네요,66
현대,제네시스,내가 아는 그 아재같던 G90 맞나... 완성판 럭셔리 리무진이 됐네... 가슴이 웅장해 진다,158
현대,제네시스,김한용님은 웃음을 잃지 않고  .......조곤조곤 뼈때리면서 할 말 들을 다 하시는게   최고 장점이자 경쟁력인 것 같네요......뭐랄까!!  제조업체들이 제일 무서워하는 그런 타입일 것 같다는 ㅋㅋㅋㅋ 격조가 있으면서도 주문이 많고  깐깐하고  까다로운~~~ 많이  배운 손님 같은 느낌적인  느낌?  ㅎㅎㅎ,17
현대,제네시스,부사장으로 승진하신 분이 나오셨네요. 본인의 성공이 본인만의 공이 아님을 아는 겸손이 있으셨으면 좋겠습니다. 그리고 삼가 고인의 명복을 빕니다.,857
현대,제네시스,"볼라드~~! 와우 ~ 저 명칭 아는 일반인들 별로 없는데~ 역시 한용님은 차, 도로 구조물, 모두 전문가의 포스가~ 느껴집니다.^^",10
현대,제네시스,외관은 몰라도 실내에서 느껴지는 고급진 무드가 상당하네요,19
현대,제네시스,상세한 리뷰 잘 봤습니다. 말씀을 너무 재밌게 해주시니 시간가는줄 모르고 봤네요...^^,6
현대,제네시스,현대차에서 정말 대우를 잘해주시네요 차에 걸맞는 품위가 느껴집니다,2
현대,제네시스,디자인. 처음에 이상하다고 생각했는데 지금보니 또 멋지네요.,26
현대,제네시스,직원들 열일시키시고 부사장 된  그사람이군... 절대다수의 절대행복은 어려워도 대다수의 행복을 위한 그런 길을 간다면 나이들어 칭송받을 그런 인물이 될건데... 그분 가족들에겐 원망만 남겨놓은 행보를... 아쉽,193
현대,제네시스,한번만 타보고싶다 진짜,8
현대,제네시스,한용이형 k5 시절이 엊그제 같은데 오늘.. 정말 가슴이 웅장해지네요 회장님 가즈아ㅏㅏ,3
현대,제네시스,이차가 그분이 디자인 참여한 차구나... 잘만들어놓으시고... 아이구...,150
현대,제네시스,잘 봤습니다. 생각보다 그리 감동받지 않으신 듯(?) 하네요.^^ 그리고 차량 올릴 때 뒷부분부터 올라가는 것은 헤드램프가 전방의 차/사람의 시야 방해를 막고자 그렇게 하는 것으로 알고 있습니다.,1
현대,제네시스,역시 장점.단점 객관적 시점의 리뷰 잘 봤습니다.,3
현대,제네시스,우와 자동문 미쳤다~~~ 승차감이 너무 궁금하네요.,28
현대,제네시스,This car is amazing. The long wheelbase model will be more imposing in size. Electrifying it willbe the best of both worlds for this ride.,1
현대,제네시스,한용님 친화력 인맥 장난아니시네요!!!,3
현대,제네시스,g90 에 관심이 있어 많은 분들의 시승 후기를 많이 봤습니다.한가기 궁금한게 있어서 문의 드립니다.일부 시승하신 유튜버님은 능동형 후륜 조향 장치에 대해서 멀미가 난다... 반응이 좀 엇박자 느낌이라는 후기를 하시더라구요...김한용님께서는 어떻게 느끼셨는지 궁금합니다.물론 후기때는 좋은 후기를 말씀하셨는데 멀미에 대해서 어떠한 느낌을 받으셨는지 궁금합니다.아이가 초등학생이라 멀미에 민감해서 능동형 후륜 조향 장치 옵션을 넣어야 하나 마나 고민중이라서요...답변 부탁드립니다.,4
현대,제네시스,그 뉴스를 보고 제가 타는차가 자식을 두고 떠난 아빠의 희생으로 만들어졌다는 생각에 가슴이 아픕니다. 정말 멋진차들이지만 여기에도 누군가의 아픔이 들어있을것만 같은 기분이 드네요.,182
현대,제네시스,처음에는 디자인 봤을 때 별로였는데 도로에서 실제로 보고 너무 예뻐서 검색하며 리뷰 찾아보게 됐네요. 영상 잘 보고 갑니다,1
현대,제네시스,모든저널리스트들이 승차감만큼은 칭찬을 아끼지않는구만....  1년을기다려 신차받았는데 옮겨가고싶네~,40
현대,제네시스,확실히 고급세단은 끝판왕까지 왔군요! 크 멋지당,18
현대,제네시스,부정할수없는 역대급 제네시스.. 진짜 쌔끈빠끈매끈하네,63
현대,제네시스,진짜 옵션 최강이네ㅎㅎ,5
현대,제네시스,잘 구경하고 갑니다 ~! 늘 시원한 해설과 설명으로 궁금증이 해소 됩니다 :),2
현대,제네시스,33:34 모든면에서 뛰어나야된다는 말이 핵심을 꿰뚫는 느낌.. 감탄하고갑니다,17
현대,제네시스,이거 사고나면 수리비 대박 장난 아닐듯 근데 차는 멋있네,3
현대,제네시스,디자인미쳤고...색상도이뿌고...옵션은더미쳤다...와!!!!억소리날만하다진짜!!!!,10
현대,제네시스,시승기 보니까 사고싶어지네요 너무 이쁘네요 첨단 기능도 많이 들어있고 잘 나왓네요,2
현대,제네시스,11:37 숏바디보다가 롱바디보니까 차이가 영상으로만 봐도 꽤 크게 나는데 ㄷ숏바디 4인승을 보니까 뉴에쿠스의 숏바디 4인승 구성이 부활한 느낌도 드네요 디테일하게는 다르긴하지만,5
현대,제네시스,사이드미러로 보이는 리어펜더의 볼륨감이 정말 멋지네요~,2
현대,제네시스,항상 좋은 정보 너무너무 감사합니다!이번에 이벤트도 처음당첨되서 스타벅스 잘 마시겠습니다 100만까지 승승장구 하시길 바랍니다모카최고,11
현대,제네시스,오늘도 유익한 영상 감사합니다~,2
현대,제네시스,와 컬리티가 다릅니다 멋지세요!,5
현대,제네시스,진짜 독일차가 무조건 예쁘다라는 편견만 없다면 이 차 디자인 정말 좋은거 같네요. ㅎㅎ,16
현대,제네시스,김한용기자님의 전자식 도어 굴욕사건!!!!!ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이번 G90 잘 나왔습니다. 정장차림으로 더 좋습니다!!!!,3
