car_brand,car_model,comments,likes
현대,맥스크루즈,도로에서 마주쳤을 때 존재감이 상당하더라고요. 현대 SUV중에서 디자인은 가장 예쁜거 같습니다.,5
현대,맥스크루즈,패밀리카로 카니발이 아니어도 맥스크루즈도 정말 좋은듯 하네요. 실제 타보니 가족이 다같이 타기에 정말 괜찮더라구요.,2
현대,맥스크루즈,"친구분이랑 맥스 시승기도 정말 꿀잼이었는데, 오늘 것도 명쾌한 설명 아주 고맙습니다.2열 독립시트라 애들이 아주 좋아할 것 같네요.다음 구매리스트에 텔루라이드와 함께 올라갑니다.한상기 기자님 목소리 정말 매력적이시라능~ㅋ",1
현대,맥스크루즈,와 이분을 왜 이제 알았을까.. 자동차 리뷰 유튜브중 최고.,1
현대,맥스크루즈,잘 보고있습니다 ㅎㅎ 정갈한 소개 깔끔해서 좋습니다,1
현대,맥스크루즈,한상기님리뷰 항상 재밌게보고있습니다 ^^ㅎㅎ싼타페 더프라임 풀옵션타고있지만 개인적으로 파이니스트패키지 에들어가있는 버건디시트 색깔은 괜찮은것같아요 ㅎㅎ,1
현대,맥스크루즈,맥스크루즈 3.3가솔린이 주행감이나 여러면에서 연비제외하고 현존 suv중에서는 제일 좋지 않을까 생각해봅니다   상기형님께서는 어떻게생각하시는지 궁금해요!! ㅎㅎ,2
현대,맥스크루즈,항상 볼때마다 느끼지만 디테일한 설명이 이해하기쉽게 귀에 잘들어옵니다ㅎ,1
현대,맥스크루즈,맥스크루즈 만족하고 삽니다 대단한 성능에 추천합니다.....배네골 부담없이 그냥 넘어갑니다,3
현대,맥스크루즈,4인 가족이지만 좀 넉넉하게 타려고 맥스크루즈 구입 예정이었는데 자세한 시승기 많은 도움이 됐습니다~^^,1
현대,맥스크루즈,예전  친구분 차 와 이번 8단 차량의 유의미한 차이점이 있나요?  물론 가속력은 8단이 뒤쳐진듯 하지만 그외 주행질감 (브레이크 서스셋팅등)이 다른지 궁금합니다.,2
현대,맥스크루즈,기자님 목소리 듣고있으면 마음이 차분해지는 기분 ㅎㅎ 주말 리뷰 잘보겠습니다~,4
현대,맥스크루즈,잘보고 있습니다. 더뉴맥스 4wd은 시승 안하시나요? 예전 6단4륜시승은 평을 좋게 하셨던데...몇달간 맥스4륜 눈여거 보고 있어서요 비교를 같은 4륜도 해주셨으면 감사하겠네요^^,1
현대,맥스크루즈,중고 가성비최고 맥스 6인승 지켜보고있습니다,4
현대,맥스크루즈,"대학생때 수타페DM 2년타고 15년도에 맥스페리6인, 4륜, 텐브라운 선루프빠진 파이니스트 타는중인데 엄청 만족중입니다. (38000주행중)20대때 가장큰 SUV를 고려했을때 베라,모하비는 너무 아재차고 옵션자체도 별로였습니다 (페리모하비에선 최신옵션있지만)외관디자인으로 보면 국내 SUV중 가장 이뻤고 컬러도 다양해서 텐브라운을 선택했고 (외관컬러 제일 만족스러움)선루프뺀 이유는 산타페때는 선루프 있었는데 시간이 지나니 잡소리가 나더라고요 그래서 이번에는 뺐습니다. (국내 SUV중 가장 넓어서 고민 많이함)장점부터 적으면 희소성이 일단 있어 좋았습니다. 6인시트는 정말 정말 좋고요 넓은 적재공간 오집니다 진짜 많이 넣고다닙니다.가격적인 측면도 좋습니다. (외제 SUV대비), 승차감도 산타페보다는 좋은것같아요. 단점은 역시 4기통 디젤, 브레이크 밖에 없는것같습니다. (가끔 발렛하고 차량 찾을때 ""산타페차주님!"")아슬란과함께 애매한 포지셔닝으로 인기없는 차종이지만 산타페보다 훨씬 만족하면서 타고있습니다.총평외제차살돈은 없고 희소성과 가족의 편의를 중시하는 대한민국 가장에게 가장 적합한 차량",21
현대,맥스크루즈,한상기님 리뷰를 보면서 느끼는건데 혼자 하실때가 가장 좋은거 같습니다 ㅎㅎ,2
현대,맥스크루즈,친구가 소개를 해서 싼타페에서 가라타고 지금 탑승중입니다 너무 좋아요.. 현대의 개념이 달라졌어요,4
현대,맥스크루즈,외관디테일이산타페보다 나은거같아요! 그리고 디자인이쁘네요 휠도 amg와 비슷하네요,4
현대,맥스크루즈,한상기씨 리뷰가 전달력이 좋고이해하기 편합니다^^,1
현대,맥스크루즈,더뉴맥스 초기모델보다 지금모델이 옵션이 더 추가되면서 가격이 올랐죠,1
현대,맥스크루즈,기자님~ 오늘 현대프리미엄아울렛 김포점에서 스팅어 시승하다가 옆에 있던 기자님을 뵙네요 ㅋㅋㅋ 맨날 유투브에서만 보다가 옆에서 보니 완전 신기하였음... 사진 찍자고 얘기할까하다가 쑥스러워서 말았네요 ㅋㅋ 나중엔 꼭 사진과 싸인을ㅋㅌ,6
현대,맥스크루즈,뉴맥스크루즈 풀옵션은 진짜 돈이 안아까워요. 묵직함이 다르죠.,2
현대,맥스크루즈,항상 잘 보고있습니다 G4랑 비교 했을때 어떤가요?가속력. 상품성 등등이요,1
현대,맥스크루즈,산타페보다 더나은듯..실내공간이 넓고 이쁨니당,8
현대,맥스크루즈,나는 이분 리뷰만 본다대부분 객관적이기 때문이다,8
현대,맥스크루즈,구매고려중인데...2열 승차감은 어떤지 궁금하네요...,2
