car_brand,car_model,comments,likes
랜드로버,디펜더,요즘 디펜더 디자인하고 컨셉에 꽂혀서 디펜더영상만 찾아다니는데 오토뷰에서도 디펜더를 다뤄주시는군요..어반팩으로 한대 사고싶은 심정입니다 ㅋㅋㅋ(3리터 가솔린터보가 들어와주면 좋겠습니다)영상 감사히 보겠습니다,7
랜드로버,디펜더,고장이고 뭐고간에 디자인은 진짜 이쁘다,19
랜드로버,디펜더,백미러 크기가 어마어마 한거보니차 크기가 정말 큰가보네요 ㄷㄷ,1
랜드로버,디펜더,이런 디테일한 리뷰 넘 좋아여..디펜더 오너로서 잘봤습니다..^^ 구독했습니다.,1
랜드로버,디펜더,디자인때문에 사야하는 차 가다서든 말든 넘 이쁘다,10
랜드로버,디펜더,오토뷰에서 디펜더 리뷰를 드디어 보게되는군요.언제나 퀄리티 넘치는영상 잘보겠습니다.,8
랜드로버,디펜더,오 이건 크리스마스 선물인가요? 크리스마스에도 열일하시는 오토뷰! 내년에는 더욱 더 흥하시기를 기원합니다! :),6
랜드로버,디펜더,무게비슷한 디스커버리4 3리터 디젤 제로백이9초중반인데 이녀석은 2리터엔진임에도 꽤나 빠른편이네요,3
랜드로버,디펜더,"일단 약간 각을 줬던 이전 모델들의 디자인과 달리 모서리의 각도 부드럽게 다듬었고, 전체적으로 차의 디자인이각을 줄이고, 부드럽고, 단순 깔끔한 디자인으로 바뀐 느낌인데요... 전 개인적으로 2도어의 숏바디 모델에 관심이가네요...",1
랜드로버,디펜더,어느새 구독자20만이 다되어 가네요. 하지만 리뷰퀄리티나 원조 카리뷰의 명성에 비해 턱없이 부족 합니다.^^ 100만 구독자를 위하여~~,3
랜드로버,디펜더,"공도에서 본 뒷모습은 생각보다 크고 세련된 느낌, 매장에서 본 실내인테리어는 프레임 강조된 간결한 느낌가격이 조정되었으면 하는 아쉬움, 프모가 들어간다면 분명 판매량이 늘것  선뜻 구매하기엔 어정쩡한 포지션, 활용도 보다는 크고 이쁜 패션 오프로드카,브랜드 공신력도 발목,,",2
랜드로버,디펜더,온로드에서 귀여운 맛에 탈 수 있는 최고의 차,1
랜드로버,디펜더,깜찍하게 생겼네 하고 보니 5미터가 넘네요...ㄷㄷㄷ  저거타고 시원한 야외에 나가서 프라모델 도색하면 좋겠네요~^^,2
랜드로버,디펜더,역시 리뷰는 기태형님 ㅎㅎㅎ,2
랜드로버,디펜더,팰리세이드보다 크다니..실제보면 진짜 듬직하겠네요,1
랜드로버,디펜더,색깔이 이래서 그런가 엄청 멋있어 보였는데..,1
랜드로버,디펜더,정확히 짚어 주셨네요.. 맞습니다. 1천만원은 내려야 한다고 생각합니다.일본하고 가격을 맞춰 줬으면 좋았을텐데.. 꼭 구매 하실분들은 1천 할인 할때까지 기다렸다 구매하시는것이현명 할듯 보입니다.(적어도 700) 국내 소비자 입맛에 맞는 SE 모델의 할인은 빨라야 2021년 말일테고.. 옵션이 빠진 S 모델의 경우는 21년 3월경에 할인을 좀 할것 같습니다. 현재 얻은 정보에 의하면 21년에는 가솔린 모델만 들여온다는 정보가 있어서 더욱 구매가 어려워 질것 같습니다.현재의 가격으로 구매하는것은 그냥 호구가 되는것이라 저는 포기!,3
랜드로버,디펜더,디자인은 작아보이는데 5미터가 넘는 큰차였네요,2
랜드로버,디펜더,궁금한게 있습니다~  요즘 디지털계기판으로 바뀌면서 그런거같은데 속도계가 왼쪽 알피엠계 오른쪽으로 바뀐이유가 있나요?,1
랜드로버,디펜더,크기는 겁나크고 무게는 준중형 2배... 코너에서는 휘청휘청.. 심장병걸린 엔진... 한국사람들 묵직하다며 좋아라할듯.,1
랜드로버,디펜더,"행복한 크리스마스 되십시오 오토뷰, 오토뷰 시청자분들! 즐거운 연말되시길 바랍니다. 내년에도 좋은 영상 부탁드립니다",9
