car_brand,car_model,comments,likes
폭스바겐,골프,골프 솔직히 실내 고급감 없는것 빼고 실용성과 가격대비 가치에선 언제나 최고인듯. 디젤차 몇년이나 탈 수 있을지가 관건인듯. (환경규제등등),1
폭스바겐,골프,골프의 균형감 아주 좋죠 주행해보면 알죠,2
폭스바겐,골프,골프는 그냥 좋음  개인적으로 볼보 디자인보다는 폭스바겐쪽  디자인 철학이 좋아서  저 심심함이 오히려 좋음,1
폭스바겐,골프,"아... 골프... 골프... 골프... 해치백이지만 나름의 개성과 인지도, 팬을 가진 차지요... 해치백 차 중에서 관심가는 차이기도 하구요... 디자인도 괜찮게뽑은 것 같네요...",1
폭스바겐,골프,크 연비 장난없네,1
폭스바겐,골프,드~~~~디어 편집장님 골프 리뷰를 보는 날이 왔네요 ㅋㅋ 다른 차에서 골프 언급하실때마다 너무너무 궁금했는데요,5
폭스바겐,골프,폭스바겐골프 내구성 성능 핸들링 실용성 안락함 브레이크 안전성 고속안정성 운전재미 연비 인테리어 인포테인먼트 모든걸 다따졌을때 세계에서 가장 밸런스가 최고인차로 정평이 나있죠!,8
폭스바겐,골프,"폭바가 왜 그리 고집스럽게 한물간, 그리고 인기없는 디젤만 수입하는 지 궁금합니다.이차는 물론이고 파사트, 아테온도 가솔린모델이면 수입차로서는 합리적 가격에 현기차 대안으로 지금보다 훨씬 더 많이 팔린텐데요. 정말 세간의 소문대로 디젤재고떨이인가요?편집장님 의견 듣고 싶어요.",1
폭스바겐,골프,13년도에 7세대 출시했을 때 프리미엄 모델에 led헤드라이트 적용했던게 파격적이었는데 8세대도 매트릭스 led 제법이네요.,1
폭스바겐,골프,리뷰 기다렸습니다.,1
폭스바겐,골프,골프 전기차도 나왔으면 좋겠습니다.,5
폭스바겐,골프,대기기간이 어느정도 일까요?,2
폭스바겐,골프,해치백 지옥인 나라에서 인기있었다면 말 다했죠 2.0디젤로도 메리트 있는 차 입니다.,1
폭스바겐,골프,내기준에 최고의차임... 실제로도 타고있고 ㅎㅎㅎ소유안하고 안타본놈들이   욕을 많이하는데  타고도  기변하신분도 많은데.   장점이 명확한차임.. 단점은.. 정비성밖에없다 생각됨....     그리고 벨로스터가 잘나왔다 어떻다 하는데  골프 신모델이나 시빅신모델도 그렇고 다 4륜가는 추세임..    늘  늦은정보받고 판단하는 한심한 한국애들보면...    우리 폭스바겐 따라잡았다  도요타 따라잡았다.  그이상이다.. 헛소리하는데    우리입장에서만 보는게 안타까울뿐.. 늦게들어와서 그리보이는거지.,1
폭스바겐,골프,골프 디젤 몇년 타면 겨울에 확실히 진동 소음 심합니다 .,17
폭스바겐,골프,아반테n이랑 골프랑 어느 차가 안정성이 더 좋을까요? 아님 i30n이랑 골프랑은요? 궁금합니다.,6
폭스바겐,골프,골프는 디젤죠..난 그게더 장점이라 느낍니다,6
폭스바겐,골프,시승 총 거리 연비 궁금합니다,3
폭스바겐,골프,개인적으로 디젤 싫어하지 않지만... 폭바나 푸조시트로엥은 왜 이렇게 디젤을 고집할까요?,3
폭스바겐,골프,내용물있는 리뷰,1
폭스바겐,골프,골프가 급이 폭스바겐에서 bmw로 치면 3시리즈   벤츠로 치면 S클래스처럼 가장 공들여서 잘 만드는 차급인가요?,10
폭스바겐,골프,골프 살 빠에 벨로스터N 사야지.,4
폭스바겐,골프,요소수 사용하는 scr 타입 디젤차량은 단거리 시내 주행하는 라이프스타일에는 맞지않아요. 이건 알고 구매하시길.,7
폭스바겐,골프,골프 한 10년 전에는 진짜 좋아했는대 지금은 시대가 시대인지라 ㅋㅋ 유럽살면 살거같음 한국에서는 5년후 생각하면 약간 꺼려짐,3
폭스바겐,골프,한국을 재고떨이처로 보는 폭스바겐.. 이제는 더이상 브랜드 매력도 없네요...,20
폭스바겐,골프,차 많이 시끄럽나요?영상에서 들리는 바람이나 노면소리가 꽤 커보이는데 어느 정도 급의 방음인지 궁금하네요.,1
폭스바겐,골프,디젤이나 가솔린이나 똑같다 몸에 안좋은건,2
폭스바겐,골프,1.6 읍따? 일본은 수입차 1위 2위가 골프 미니인데... 물론 가솔린,3
폭스바겐,골프,골프GTD 는 언제쯤 들어올까요?들어오긴 할까요?아시는분 계실까요...,1
폭스바겐,골프,GTD 는 안 들어오려나요??,1
폭스바겐,골프,2년전에 신차 출시했을 때 같이 나옴 더 좋았을 걸요... 2년이 지난 이 시점? 곧 페리나올려나요? 그건 아쉽네요... 엔진도 좀 그렇고요... 가솔린이면 좋긴하겠는데요...이 차람 bmw120i랑 고민좀 할 듯요...,2
폭스바겐,골프,아... 이장님 왜 모터리언은 구독수도 안늘고 조회수도 안나올까요?,1
폭스바겐,골프,마지막 내연기관 잘 탈게유,1
폭스바겐,골프,폭바는 좋은차를 만들지만 한국에 차파는 꼴은 정말...지금시점에 나온지 한참된 모델에 그것도 디젤만 덜렁 들고 들어와가지고는...이건뭐 디젤 떨이 전문국가도 아니고...하긴 한국에서 저걸 저가격에 사주는 호구들이 있으니 계속 들여오는거겠죠 ㅋㅋㅋvolks + wagen이 독일어로 국민차라는 뜻을 알기나 하련지....,13
폭스바겐,골프,곧 페리 될 예정,5
폭스바겐,골프,잘 보겠습니다.,1
폭스바겐,골프,나라면 안산다.. 끝물,4
폭스바겐,골프,요즘시대에 직물(아트벨루어)시트라니.ㅡㅡ,4
폭스바겐,골프,현기아는 별로바뀌지도않고수백만원처올리는데,1
폭스바겐,골프,tsi는 없나요? 급궁금하네오ㅡ,2
폭스바겐,골프,기어레버가 추운날 쪼그라든 고추같네요ㅎㅎ,1
폭스바겐,골프,요즘 시대에 통풍없는거 실화?ㅋㅋ,2
폭스바겐,골프,아들한테 사주고 싶은데 이제 초등 들어가서 안타깝네요 어른이 돼서도 내연기관의 맛은 못 보겠죠,1
폭스바겐,골프,"골프살 돈이면 그블랑 2.5, 아엔, 벨엔, 투싼스포티지 하브 ㅎㅎ",1
폭스바겐,골프,3700이면 차라리 그랜저,2
폭스바겐,골프,차라리 R이나 들여오지.지금시기에 디젤은 아니지않나싶군.공회전음을 듣다보면 4기통 디젤엔진 특유의 디딸소리가 선명하게 아주 자알 들립니다.,9
폭스바겐,골프,우아아아아아 박기돈 편집국장님이다아아아~!!@@$GTI 는 안들어오나요?,2
폭스바겐,골프,아직도 디젤 팔아쳐먹나. . 누가 사나,4
폭스바겐,골프,유럽에선 디젤엔진 퇴출을 주장하는 폭스바겐이완전 우리나라를 호구로보고 디젤차량 마구마구출시하네 또 그걸좋타고 클린디젤이니 어쩌니  하며 좋타고  빨아대는 사람들이 있으니..유럽이나  중국 미국에선 팔지도  못하면서 유럽이나 중국처럼 하이브나 전기차좀 출시해라우리나라에서 디젤엔진 제고떨이나 하지말고,1
폭스바겐,골프,신차라 하기도 민망하네,6
폭스바겐,골프,출시된지 2년 만이면 재고 떨이 아닙니까?,2
폭스바겐,골프,천시트에 150마력디젤에 가격은 3천대 중반…ㅋ이쯤되면 한국시장에 안쓰는 부품 다 갖다버린 격 아닌가 싶네오,13
폭스바겐,골프,완전한 재고털이...  언제적 차를 이제 들여와서...  디젤게이트도 그렇고 딱 폭바스럽다..,5
폭스바겐,골프,가솔린 들어오세요,2
폭스바겐,골프,독일차150마력:연비좋고 가성비 출력충분현대차150마력:이런 개쓰레기같은 차를??댓글수준 예상됨 ㅋㅋ,7
폭스바겐,골프,초청 받았다고 디젤 따위에  너무 핧아 주지는 마시요   운전한 차마다 다 좋다고 하니,5
폭스바겐,골프,재고 떨이인가요? 페이스리프트 된지 2년이나 지난차를 이제 들여오니;;~그것도 디젤을;;,11
폭스바겐,골프,지금 어떤 시대인가~? 디젤은 싫다~!!!,19
폭스바겐,골프,몇년뒤엔 디젤차 몰면 흡연자처럼 범죄인 취급 받을겁니다,2
폭스바겐,골프,디젤떨이,2
폭스바겐,골프,첨에는 상당히 객관적 관점에서 리뷰하는것 같앗느나 역시 신차 홍보 리뷰 채널이다 보니 영상에 나오는 차를 좋다고 하는 편협한 채널인것을 깨닳고 실망함댓글에 스펙상 비교가 안되는 두 차량 선택 질문에 영상에 나오는 차를 추천하는 말도안되는 댓글 단것을 보고 상당히 객관성을 잃은 채널이라고 느낌,5
폭스바겐,골프,이 세그먼트 최강자역시나 명불허전이네요이 차이가 있었기에 i30를 비롯한 아반떼가 지금의 수준에 올라왔다고 생각합니다,14
폭스바겐,골프,TDI골프는 못 타봐서 모르겠고... 6세대 GTI ..정말 코너링하고...고속 안정성 정말 좋습니다...FUN카라는 말이 어색하지 않은 명 차에요...,16
폭스바겐,골프,골프 7세대 2년정도 갖고있던 사람으로써 골프는 가성비 진짜 최고의 차임,6
폭스바겐,골프,phev GTE가 나왔다면 참좋았을텐데.폭스바겐의 디젤은 아쉬울게없는 완성형이지만GTE가 너무 땡깁니다,8
폭스바겐,골프,역시 연비가 대박이네요.,7
폭스바겐,골프,우파님 시승기중에 가장 훌륭합니다,3
폭스바겐,골프,"저도 gti 첫차로 탔는데,, 정말 8세대 gti 또 사고싶네요,, 타보면 정말 차 미쳤다 란 소리가 나옵니다.",2
