car_brand,car_model,comments,likes
벤츠,트럭,미러캠쓰면 썬팅으로 인한 안전 우려가 없어지요.   그리고 고속주행시  풍절음과 진동 저감 효과도 기대 됩니다.   대형 미러가 필수적인 상용차에 더 필요한 옵션이라 생각되네요.영상기록장치까지 더해지면 좋을텐데 하는 생각도 드네요.,33
벤츠,트럭,와 와 ~~~    정말멋져요ㅡ이런 차가  우리나라에굴러다니고  있다는거처음 알았어요 대리만족을  합니다~안전운전 하시고    늘 건강하시길요!!,1
벤츠,트럭,트럭으로 탑쌓는 광고만 보고 차성능같은건 몰랐는데 명품차 브렌드다보니 최신기술의 끝판왕이네요,1
벤츠,트럭,트럭이든 승용차든 벤츠의 위엄은 ㄷㄷㄷ,2
벤츠,트럭,차 도 너무 이쁘고 스펙도 장난아니네요!,2
벤츠,트럭,와 카링티비 진짜 틈새시장 잘 파고들더니올만에봤는데 정말 트럭리뷰로 거듭났네요ㅎㅎ머시씁니다,23
벤츠,트럭,운행중에 사이드 미러캠이나 화면이 고장나면 위험할수도.....고장시 바로 보조장치로 미러를 달수 있다면 훨씬 안전하겠네요,1
벤츠,트럭,사장님이 진짜 트럭 마음에 들어 하는게 표정에서 보이네요 ㅋㅋㅋㅋ,36
벤츠,트럭,수많은 상용차를 봐왔지만 가지고 싶다는 생각이 드는건 처음이네ㅎㅎㅎㅎ,1
벤츠,트럭,그만큼의 수익도 보장되는 일을 하시겠죠?고가의 외제트럭 타시는 분들 부럽습니다,32
벤츠,트럭,사장님 좋아하시는 모습보니 보는사람도 기분이 좋아지네여😀,9
벤츠,트럭,이트론 싸이드미러랑 비교가 안되네요 저건 진짜 좋아보여요,1
벤츠,트럭,저 미러링 기능은 장점이 너무 많아서 일반차에도 적용될수있겠네요,19
벤츠,트럭,승용차든 상용차든 벤츠는 다 고급지구나!,4
벤츠,트럭,우리나라엔 방지턱 등이 많아서 고장 엄청 나고 수리비도 비싸다하던데 얼마나 버시는지 ㄷㄷㄷ,2
벤츠,트럭,와.. 이래서 1억 더주고 벤츠나 볼보로 넘어가는거구나.. 차 진짜 좋다,1
벤츠,트럭,안전성만 확보되면 미러 카메라가 전차종에 적용되었으면 하네요..사각지대도 없어진다는데...카메라로 바뀌면,1
벤츠,트럭,진짜 운전할맛 나겠다,3
벤츠,트럭,사이드 미러 카메라가 가혹한 환경에서 어떻게 동작할지 궁금합니다:),1
벤츠,트럭,죽이네요~~ 미래의 트럭을 지금 타보는 기분이겠어요! 😄🤣👍👍👍,11
벤츠,트럭,"과연 저 미러캠을  다,트,코 에서 수리할 만한 능력이 될런지,,,,그리고 만약 결함이 발생할 경우 결함인정 바로 하는지,,,마지막으로 유상수리 해야 할 경우 부품 수급 기간도 오래 걸릴 뿐만 아니라 저 한 짝에 어마어마한 가격이 예상 됩니다,,,솔직히 좋은 기능이고 신기술이지만 그에따른 부가비용도 낮아야만 한다고 생각됩니다,",1
벤츠,트럭,미러캠 기능 중 후진할때 샤시 끝부분 트래킹하는 기능이 있다고 하는데 시연이 있으면 좋겠어요,9
벤츠,트럭,와 벤츠트럭 정말멋지네요 트럭계의S클래스,7
