car_brand,car_model,comments,likes
아우디,RS Q8,"사소한건데 항상 비상등이나 깜빡이 켜놓고 외관 보여주셔서 너무 좋습니다, 다른 리뷰는 깜빡이나 비상등이 어떻게 점등되는지 볼려고 해도 보여주질 않아서 엄청 답답하거든요 ㅠ",75
아우디,RS Q8,RS Q8은 진정한 보급형 우르스답군요.뉘르부르크링 랩타임도 우르스보다 잘나오기도 했구요.,24
아우디,RS Q8,"실외,실내,성능 전부 지린다 ㄷㄷ 진짜 킹우디 갓SQ8이네",35
아우디,RS Q8,"비싼데 싸고, 좋은데 손은 카이엔으로 나가는 기묘한 차네요 ㅎㅎ시승기 잘 봤습니다 =)",17
아우디,RS Q8,현존하는 차중에 젤 궁금했던 차였는데대박입니다..^^,14
아우디,RS Q8,여태 최강자 SUV는  BMW X6M 이런건줄 알았는데 아우디 RS Q8보니 진짜 장난아니게 좋네요. 전 다음생에나 탈수 있을란지 ㅜㅜ; 한상기형 리뷰로 대리 만족중이네요~,4
아우디,RS Q8,드디어 우르스에도 꿀리지않는 RS Q8의 시승기가 공개되는군요.잘보겠습니다. 감사합니다.,10
아우디,RS Q8,디자인 성능 가격은 카이엔에 절대 꿀리지 않고 우위에 있다고 생각이 들기도 함. 하지만 포르쉐라는 마크를 달면 탈때뿐 아니라 팔때도 가지가 보장되기에 구입당시 표기된 가격이 똑같은 1.7억 이래도 5년뒤 실제 가치는 좀 러프하게 3천~5천 차이가 난다고 생각됨.,1
아우디,RS Q8,현존 가장 빠른 초고성능 SUV너무 멋진 디자인,3
아우디,RS Q8,"디자인도 멋있고, 성능도 좋은데,, 왜 인포화면 터치 반응은 한박자 느릴까요.. 스크롤은 빠른것 보니 반응속도가 느린것도 아니고..",3
아우디,RS Q8,목숨걸고 리뷰해주는 유일한 기자성능점검 한다고 속도계 만땅 찍으심..난 돈줘도 안할듯 ㅠ.ㅠ 항상 조심하시고 건강하십쇼~~!!,5
아우디,RS Q8,최근에 나온 코너링 영상 중에 속도가 가장 많이 붙은것 같네요. 그래도 자세제어가 뛰어나네요,15
아우디,RS Q8,멋있고 상품성도 좋네요RS6도 기대됩니다,3
아우디,RS Q8,"작년에 폭스바겐에서 앞으로는 벤틀리 람보르기니는 매각해버리고 대신 포르쉐,아우디에 더 투자하고 기술개발하겠다고 하더니... 그 말이 현실화가 되는 모양이군요",1
아우디,RS Q8,디자인 진짜 지린다 킹왕짱,2
아우디,RS Q8,진심 블랙간지 개쩐다;;;;;;;; 현존 자동차중 포스 간지 넘버원인듯...,45
아우디,RS Q8,사고싶다 진짜리뷰잘보고갑니다,8
아우디,RS Q8,디자인 너무 이쁘다,5
아우디,RS Q8,약간 딴 소리지만 나이트 비전 솔직히 한국 도시에 사는 사람들한테는 그다지 필요 없긴 해요. 아버지가 나이트 비전 기능이 있는 캐딜락 CT6를 타시는데 처음 차 샀을 때만 신기해서 몇 번 경험해보고 그 후엔 한번도 사용할 일이 없었다고 하네요. 물론 산골짜기 굽이굽이 들어가는 길을 심야시간에 간다 하면 고라니 대비용으로 좀 쓸모 있긴 하겠습니다 ,11
아우디,RS Q8,아우디 suv들 너무 탐납니다... rs q8은 어마어마 하네요,26
아우디,RS Q8,단지 뒷자리가 독3사 중에 배려를 제일 많이 한듯해서 q8타고 있습니다. 1년 좀 넘었는데 잔고장은 없는 듯한데 뽑기가 잘못된건지 선루프 잡음 외에는 특별히 문제가 없습니다. 그리고 q8 선택한 이유중의 또다른 하나는 너무 튀지 않는다는 점입니다.젊은 분들은 튀는 걸 원할지 모르지만 아제는 점잖아 보이는 걸 원하거든요...밴츠는 별이 커서 거부감 들었습니다...ㅋ,3
아우디,RS Q8,잘 봤습니다. 얘도 PDCC같은 부품이 달려있을것 같습니다. 그 부품만 구경해본적이 있습니다.하이그로시를 비롯한 반사재질이 적용된 차들을 타면 실내 눈부심을 좀 더 느끼는것 같습니다. 저의 동선은 주로 남북방향 도로가 많아서 그런지 해가 옆에서 들어오면 눈 부시더라구요.,2
아우디,RS Q8,차 멋지네요영상 잘 봤습니다!,5
아우디,RS Q8,우디가 은근히 블랙이랑 잘 어울리네요. 실내넓은쿠페Suv잘보겠습니다,69
아우디,RS Q8,항상 잘보고있습니다^^,2
아우디,RS Q8,"rs q8까지 들여올 줄은 ㅋ디자인은 정말 맘에 드네요, q3 q5도 이런 느낌이면 좋을 텐데...",1
아우디,RS Q8,신형 기준으로 독3사 쿠페형SUV 중에 GLE쿱은 좀 구려서 제외하고 X6과 Q8을 비교해보면 대부분 Q8이 나아보이는군요 판매량도 유럽은 Q8판매량이 X6를 오래전에 압섰고 최근 북미에서도 Q8판매량이 X6를 압섰더라고요,13
아우디,RS Q8,"우르스, Q8, X6는 블랙이 포스가 ㄷㄷ",3
아우디,RS Q8,SQ8이 꼭 사고싶습니다,1
아우디,RS Q8,사고싶다 ㅎ,2
아우디,RS Q8,역시 LED맛집 아우디!!!,1
아우디,RS Q8,진심 블랙포스 개지린다;;;;;;;;;;;;;;;;;;; 휠 23;;;;;;;;;;;;; 진짜 가성비 넘버원이다,3
아우디,RS Q8,23인치 어마어마 하네요 차가 크니깐 휠이 작아보임,10
아우디,RS Q8,모드변경시 서스가 내려가는거 멋있네요~!,1
아우디,RS Q8,이거랑 포르쉐 911가지고 번걸아 타는게 내 드림인데... 2년 내로 꼭 이루자!,1
아우디,RS Q8,역시 RV는 시커먼게 진리,3
아우디,RS Q8,와 미쳤다~~ 아우디가 사고쳤네,3
아우디,RS Q8,이트론GT 도 그렇고 요즘 아우디 익스테리어는 미친거 같네요인테리어는 포르쉐,3
아우디,RS Q8,와~~ 1억7천의 자태 ㅎㅎㅎㅎㅎㅎ 진짜 카이엔 터보 사이서 고민하겠네요 구매하시는 분들은,8
아우디,RS Q8,머우디는 역사속으로 사라지고 이제 진짜 아우디들이 속속 나오네요...벤츠 비엠과 비벼도 뒤지지 않고 이제 오히려 폴쉐에게 비비러 가네...격세지감~예전 머우디때에 비해 진짜 장족의 발전이네,2
아우디,RS Q8,상기님 마세라티 기블리때가 엊그제같은데. 시간 참 빠르네요 ,1
아우디,RS Q8,보통 돌아다니는 대다수의 카이엔보다 한참 빠르겠네요우르스정도는 와야 막상막하겠네요,6
아우디,RS Q8,이차 실버색상이 진짜 이쁘던데...,6
